DIRECTORATE,PAYMENT DATE,PAYMENT AMOUNT,PAYEE,SUPPLIER NO,ACTIVITY
Children's Services Directorate,04/09/2023, 778.48 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,006.40 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 772.56 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 663.72 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 774.04 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,079.80 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,145.08 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,170.97 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,307.13 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,199.61 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,879.00 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 2,308.80 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 2,270.32 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 710.40 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,022.98 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 2,516.00 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 994.56 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,391.04 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,022.97 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,079.80 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 735.26 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 852.48 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 794.88 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 2,178.56 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,688.38 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,261.44 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,136.64 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 3,730.78 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 937.72 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 900.86 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 909.31 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 4,032.00 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,108.22 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,828.96 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 6,695.52 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,554.00 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,193.47 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,250.30 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,170.97 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,828.96 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,506.04 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 539.90 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,161.21 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,037.18 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,252.67 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 3,267.84 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,420.00 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,022.96 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,108.22 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,009.15 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 937.72 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 609.40 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,797.31 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 2,107.38 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,931.40 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,037.18 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 756.86 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,059.84 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 675.84 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,742.84 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 953.12 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 794.88 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,182.01 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,033.34 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,396.92 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,006.84 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 3,594.62 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 763.39 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,149.63 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,579.45 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,327.10 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,770.08 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 708.86 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,279.90 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,980.57 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,799.88 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,892.86 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 599.10 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 994.00 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,457.28 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 2,233.02 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,520.64 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 4,547.74 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 640.32 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 817.92 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,245.31 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 2,928.18 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,063.29 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 872.44 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,009.15 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 852.48 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023, 940.24 ,REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,149.31 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,050.62 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,048.32 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,033.34 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,245.31 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Children's Services Directorate,04/09/2023," 1,235.10 ",REDACTED PERSONAL DATA,Invoice,Travelling expenses
Housing & Regeneration Directorate,05/09/2023," 1,619.94 ",CITY ELECTRICAL FACTORS LTD,Invoice,Equipment
Housing & Regeneration Directorate,05/09/2023," 2,800.01 ",PROPERTY PANACEA,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,05/09/2023," 1,199.99 ",MENDOZA LIMITED,Invoice,PSL Payments To Landlords
Housing & Regeneration Directorate,05/09/2023," 1,751.40 ",REDACTED PERSONAL DATA,Invoice,PSL Payments To Landlords
Adult Social Services Directorate,05/09/2023," 3,201.73 ",DALEMEAD,Invoice,External Residential Care
Children's Services Directorate,05/09/2023, 597.96 ,REDACTED PERSONAL DATA,Invoice,Internal Fostering
Housing & Regeneration Directorate,05/09/2023," 2,263.00 ",marleys solicitors,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,05/09/2023," 1,500.00 ",anthony hodari solicitors,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,05/09/2023," 3,400.00 ",Quinn Noble Solicitors,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,05/09/2023," 1,600.00 ",NLS Law,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,05/09/2023," 8,000.00 ",CEL Solicitors,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,05/09/2023," 4,500.00 ",Clear Law,Invoice,Legal & Court Fees 
Resources Directorate,05/09/2023, 659.82 ,REDACTED PERSONAL DATA,Invoice,HB Overpayments
Housing & Regeneration Directorate,05/09/2023," 7,275.00 ",REDACTED PERSONAL DATA,Invoice,Legal & Court Fees 
Housing & Regeneration Directorate,05/09/2023," 7,493.94 ",REDACTED PERSONAL DATA,Invoice,Private Sector Hsg Initiative
Chief Executives Directorate,05/09/2023," 2,100.00 ",Battersea Anthology Limited,Invoice,General Contract Work
Housing & Regeneration Directorate,05/09/2023," 1,650.00 ",REDACTED PERSONAL DATA,Invoice,Homeless Red Act Initiatives
Housing & Regeneration Directorate,05/09/2023," 3,496.00 ",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Housing & Regeneration Directorate,05/09/2023," 3,000.00 ",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Housing & Regeneration Directorate,05/09/2023, 900.00 ,REDACTED PERSONAL DATA,Invoice,Other Office Expenses
Chief Executives Directorate,05/09/2023," 1,065.00 ",World Heart Beat CIC,Invoice,General Contract Work
Resources Directorate,05/09/2023," 1,889.98 ",REDACTED PERSONAL DATA,Invoice,Personal Account
Resources Directorate,05/09/2023, 870.60 ,REDACTED PERSONAL DATA,Invoice,Personal Account
Resources Directorate,05/09/2023," 2,155.47 ",REDACTED PERSONAL DATA,Invoice,Personal Account
Resources Directorate,05/09/2023," 2,685.60 ",REDACTED PERSONAL DATA,Invoice,Personal Account
Resources Directorate,05/09/2023," 1,429.20 ",REDACTED PERSONAL DATA,Invoice,Personal Account
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023," 1,000.00 ",REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 553.23 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 711.67 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 654.84 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
Resources Directorate,05/09/2023, 500.00 ,REDACTED PERSONAL DATA,Invoice,Miscellaneous Expenses
