Service Unit,Supplier,Dist Amt,Account Name,Period
Crime & Justice Command,PHOENIX SOFTWARE LTD,28785,Maintenance Agreements - General,Sep-23
Crime & Justice Command,PHOENIX SOFTWARE LTD,11514,Maintenance Agreements - General,Sep-23
Crime & Justice Command,PHOENIX SOFTWARE LTD,11514,Maintenance Agreements - General,Sep-23
Crime & Justice Command,PHOENIX SOFTWARE LTD,14392.5,Professional Fees,Sep-23
Crime & Justice Command,PHOENIX SOFTWARE LTD,8359.45,Professional Fees,Sep-23
Crime & Justice Command,REDACTED,556.3000000000001,Intermediary Services,Sep-23
Crime & Justice Command,REDACTED,2863.1,Pathologists,Sep-23
Crime & Justice Command,REDACTED,2863.1,Pathologists,Sep-23
Crime & Justice Command,REDACTED,2863.1,Pathologists,Sep-23
Crime & Justice Command,REDACTED,2963.2000000000003,Pathologists,Sep-23
Crime & Justice Command,REDACTED,2909.88,Pathologists,Sep-23
Crime & Justice Command,REDACTED,3040.36,Pathologists,Sep-23
Crime & Justice Command,REDACTED,6385.12,Forensic Charges,Sep-23
Crime & Justice Command,REDACTED,4134.57,Forensic Charges,Sep-23
Crime & Justice Command,REDACTED,540.2,Forensic Charges,Sep-23
Crime & Justice Command,REDACTED,15185.9,Forensic Charges,Sep-23
Crime & Justice Command,REDACTED,8359.12,Forensic Charges,Sep-23
Crime & Justice Command,REDACTED,572.26,Forensic Charges,Sep-23
Crime & Justice Command,REDACTED,645.5,Forensic Charges,Sep-23
Crime & Justice Command,REDACTED,1251.21,Forensic Charges,Sep-23
