Service Unit,Supplier,Dist Amt,Account Name,Period
Balance Sheet,POLICE AND CRIME COMMISSIONER NORTHUMBRIA,3745.59,Asset Clearing,Dec-23
Balance Sheet,PURE AUDIO VISUAL LTD,4488.24,Asset Clearing,Dec-23
Balance Sheet,PURE AUDIO VISUAL LTD,1263,Asset Clearing,Dec-23
Balance Sheet,REDACTED,1790,Asset Clearing,Dec-23
Balance Sheet,REDACTED,12000,Asset Clearing,Dec-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,750,Asset Clearing,Dec-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,1250,Asset Clearing,Dec-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,1250,Asset Clearing,Dec-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,500,Asset Clearing,Dec-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,500,Asset Clearing,Dec-23
Balance Sheet,RIMICK FLOORS,595,Asset Clearing,Dec-23
Balance Sheet,RIMICK FLOORS,775,Asset Clearing,Dec-23
Balance Sheet,RIMICK FLOORS,2000,Asset Clearing,Dec-23
Balance Sheet,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,5629.7,Asset Clearing,Dec-23
Balance Sheet,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,10151.45,Asset Clearing,Dec-23
Balance Sheet,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,880,Asset Clearing,Dec-23
Balance Sheet,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,5629.7,Asset Clearing,Dec-23
Balance Sheet,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,9711.45,Asset Clearing,Dec-23
Balance Sheet,SPECIALIST COMPUTER CENTRES PLC,10569.95,Asset Clearing,Dec-23
Balance Sheet,SPECIALIST COMPUTER CENTRES PLC,2766.84,Asset Clearing,Dec-23
Balance Sheet,SPECIALIST COMPUTER CENTRES PLC,1585.5,Asset Clearing,Dec-23
Balance Sheet,SWAINSTON WINDOWS LTD,1950,Asset Clearing,Dec-23
Balance Sheet,SWAINSTON WINDOWS LTD,800,Asset Clearing,Dec-23
Balance Sheet,VOLKSWAGEN UK,32411.940000000002,Asset Clearing,Dec-23
Balance Sheet,VOLVO CARS (UK) LTD,36211.67,Asset Clearing,Dec-23
Business Support,AA BUSINESS SERVICES,550,Vehicle Recovery,Dec-23
Business Support,ACTES TRUST T/A ACKLAM GREEN CENTRE,592.79,Development Fund,Dec-23
Business Support,ACTES TRUST T/A ACKLAM GREEN CENTRE,683.12,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,8525,Private Treatment / Health Initiatives,Dec-23
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,4140,Private Treatment / Health Initiatives,Dec-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,765.13,Petrol,Dec-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,880.62,Petrol,Dec-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,703.14,Petrol,Dec-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,676.64,Petrol,Dec-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,957.57,Petrol,Dec-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,576.5,Petrol,Dec-23
Business Support,ARCO LIMITED,525.6,General Equipment,Dec-23
Business Support,ATOS IT SERVICES UK LTD,48831.840000000004,Maintenance Agreements - Telecomms,Dec-23
Business Support,AWAAZ PROJECT CIC,650,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,BEE CLEAR LIMITED,1360,Premises - Planned Maintenance,Dec-23
Business Support,BEE CLEAR LIMITED,1740,Premises - Planned Maintenance,Dec-23
Business Support,BEE CLEAR LIMITED,1680,Premises - Planned Maintenance,Dec-23
Business Support,BEE CLEAR LIMITED,5510,Premises - Planned Maintenance,Dec-23
Business Support,BEE CLEAR LIMITED,1360,Premises - Planned Maintenance,Dec-23
Business Support,BOXXE LIMITED,11270.57,Information Technology Expenditure - General,Dec-23
Business Support,BOXXE LIMITED,724.8000000000001,Information Technology Expenditure - General,Dec-23
Business Support,CERTAS ENERGY LTD,820,Oil,Dec-23
Business Support,CF MOTORING SERVICES LTD,2159.21,Insurance - Motor Vehicle,Dec-23
Business Support,CF MOTORING SERVICES LTD,1810.6100000000001,Insurance - Motor Vehicle,Dec-23
Business Support,CF MOTORING SERVICES LTD,980.41,Insurance - Motor Vehicle,Dec-23
Business Support,CF MOTORING SERVICES LTD,6315.59,Insurance - Motor Vehicle,Dec-23
Business Support,CF MOTORING SERVICES LTD,9624.36,Insurance - Motor Vehicle,Dec-23
Business Support,CF MOTORING SERVICES LTD,3075.6800000000003,Insurance - Motor Vehicle,Dec-23
Business Support,CF MOTORING SERVICES LTD,2660.53,Insurance - Motor Vehicle,Dec-23
Business Support,CIPFA,2580.64,Premises - Repairs & Maintenance,Dec-23
Business Support,CJS EVENT SOLUTIONS LTD,825,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,COLLEGE OF POLICING,580.0600000000001,Recruitment Expenses,Dec-23
Business Support,COLLEGE OF POLICING,551,Training - Accommodation / Travel Costs - Staff,Dec-23
Business Support,COLLEGE OF POLICING,1942.5,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,COLLEGE OF POLICING,2215,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,COLLEGE OF POLICING,3155.46,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,COLLEGE OF POLICING,3038.7000000000003,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,COLLEGE OF POLICING,2602.8,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,CORONA ENERGY,621.22,Gas,Dec-23
Business Support,CORONA ENERGY,7702.18,Gas,Dec-23
Business Support,CORONA ENERGY,4993.24,Gas,Dec-23
Business Support,CORONA ENERGY,556.2,Gas,Dec-23
Business Support,CORONA ENERGY,2946.64,Gas,Dec-23
Business Support,CORONA ENERGY,597.21,Gas,Dec-23
Business Support,CORONA ENERGY,797.91,Gas,Dec-23
Business Support,CORONA ENERGY,501.85,Gas,Dec-23
Business Support,CORONA ENERGY,2452.98,Gas,Dec-23
Business Support,CORONA ENERGY,12757.65,Gas,Dec-23
Business Support,CORONA ENERGY,2186.3,Gas,Dec-23
Business Support,CORONA ENERGY,1300.83,Gas,Dec-23
Business Support,CORONA ENERGY,948.16,Gas,Dec-23
Business Support,DECIDEBLOOM LTD T/A STONEACRE,3005,Insurance - Motor Vehicle,Dec-23
Business Support,DECIDEBLOOM LTD T/A STONEACRE,1194.02,Vehicle Repairs & Maintenance - Parts,Dec-23
Business Support,DELTANET INTERNATIONAL LTD,1201.2,Training - Course Fees / Seminars etc - Staff,Dec-23
Business Support,DEREK SLACK MOTORS LTD,620.7,Vehicle Repairs & Maintenance - Labour,Dec-23
Business Support,DEREK SLACK MOTORS LTD,620,Vehicle Repairs & Maintenance - Parts,Dec-23
Business Support,DURADIAMOND HEALTHCARE LTD (T/A HEALTH PARTNERS),6315.54,Occupational Health Contract,Dec-23
Business Support,DURADIAMOND HEALTHCARE LTD (T/A HEALTH PARTNERS),7827.09,Occupational Health Contract,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,24220.86,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,7490.7300000000005,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,6633.75,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,4584.99,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,10725.79,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,2140.4700000000003,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,8094.6,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,2178.42,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,14681.220000000001,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,10432.25,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,1644.68,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,2139.67,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,49532.17,Electricity,Dec-23
Business Support,EDF ENERGY CUSTOMERS LTD,37405.49,Electricity,Dec-23
Business Support,EE LTD,10824.9,Telephone Charges - Mobile,Dec-23
Business Support,EE LTD,1672.1100000000001,Telephone Charges - Mobile,Dec-23
Business Support,ESCAPE MOBILITY COMPANY LTD,6310,Premises - Planned Maintenance,Dec-23
Business Support,FORCE INFORMATION SYSTEMS LTD,28983.04,Maintenance Agreements - General,Dec-23
Business Support,GAMMA TELECOMM,4245.08,Telephone Charges - Landlines,Dec-23
Business Support,GAMMA TELECOMM,4229.06,Telephone Charges - Landlines,Dec-23
Business Support,GEOFFREY ROBINSON LTD,708.95,Rates,Dec-23
Business Support,GOODYEAR TYRES UK LIMITED,8451.54,Tyres,Dec-23
Business Support,GREEN ENDS LTD,4795,Occupational Health Contract,Dec-23
Business Support,GREEN ENDS LTD,4340,Occupational Health Contract,Dec-23
Business Support,GREEN ENDS LTD,5740,Private Treatment / Health Initiatives,Dec-23
Business Support,GREEN ENDS LTD,4060,Private Treatment / Health Initiatives,Dec-23
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,1990.89,Insurance - Motor Vehicle,Dec-23
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,1271.83,Insurance - Motor Vehicle,Dec-23
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,574.3100000000001,Insurance - Motor Vehicle,Dec-23
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,1576,Insurance - Motor Vehicle,Dec-23
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,631.61,Insurance - Motor Vehicle,Dec-23
Business Support,HEAD LIGHT LTD,20800,Maintenance Agreements - General,Dec-23
Business Support,HEALTHWORK GROUP LIMITED T/A OPTIMA HEALTH,19625,Occupational Health Contract,Dec-23
Business Support,HEALTHWORK GROUP LIMITED T/A OPTIMA HEALTH,12235,Occupational Health Contract,Dec-23
Business Support,HI-TEC EUROPE LTD,955.6,Uniforms,Dec-23
Business Support,HI-TEC EUROPE LTD,716.7,Uniforms,Dec-23
Business Support,INSIGHT DIRECT (UK) LTD,4692.5,Information Technology Expenditure - General,Dec-23
Business Support,INSTITUTE OF WORKPLACE AND FACILITIES MANAGEMENT,1428.66,Professional Fees,Dec-23
Business Support,JH MECHANICAL SERVICES LTD,1262.43,Premises - Repairs & Maintenance,Dec-23
Business Support,JH MECHANICAL SERVICES LTD,1903.77,Premises - Repairs & Maintenance,Dec-23
Business Support,JH MECHANICAL SERVICES LTD,1409.57,Premises - Repairs & Maintenance,Dec-23
Business Support,JML SOFTWARE SOLUTIONS LTD,6975,Chronicle,Dec-23
Business Support,JML SOFTWARE SOLUTIONS LTD,4950,Chronicle,Dec-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,1053.25,Contract Cleaning,Dec-23
Business Support,MTI TECHNOLOGY LTD,16315,Information Technology Expenditure - General,Dec-23
Business Support,N T SWEETING ROOFING CONTRACTORS LTD,1321,Premises - Repairs & Maintenance,Dec-23
Business Support,NORTON PHYSIOTHERAPY LTD,756,Private Treatment / Health Initiatives,Dec-23
Business Support,OPCC NORTH WALES,1074.68,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,PHOENIX SOFTWARE LTD,696.6,Enterprise Microsoft Licences,Dec-23
Business Support,PHOENIX SOFTWARE LTD,766.35,Information Technology Expenditure - General,Dec-23
Business Support,PHOENIX SOFTWARE LTD,12265.35,Information Technology Expenditure - General,Dec-23
Business Support,PHOENIX SOFTWARE LTD,4557.59,National Enabling Pilot,Dec-23
Business Support,PHOENIX SOFTWARE LTD,970.9200000000001,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,PHOENIX SOFTWARE LTD,3203.64,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,PHOENIX SOFTWARE LTD,26265.74,Vulnerability Scanning Tool,Dec-23
Business Support,PHOENIX SOFTWARE LTD,31461.15,Vulnerability Scanning Tool,Dec-23
Business Support,PHOENIX SOFTWARE LTD,28745.36,Vulnerability Scanning Tool,Dec-23
Business Support,POLICE FEDERATION OF ENGLAND AND WALES,875.16,Professional Fees,Dec-23
Business Support,PORTLAND ESTATES MANAGEMENT LTD,6960,Rent / Lease,Dec-23
Business Support,PORTLAND ESTATES MANAGEMENT LTD,2416.4900000000002,Rent / Lease,Dec-23
Business Support,PORTLAND ESTATES MANAGEMENT LTD,3481.01,Rent / Lease,Dec-23
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),9350,Management Fees,Dec-23
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),9350,Management Fees,Dec-23
Business Support,QA TRAINING LIMITED,700,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,QA TRAINING LIMITED,700,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,QA TRAINING LIMITED,621.2,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,QA TRAINING LIMITED,621.2,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,QA TRAINING LIMITED,621.2,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,RED SNAPPER RECRUITMENT LTD,863.58,Temporary / Contract Staff Costs,Dec-23
Business Support,RED SNAPPER RECRUITMENT LTD,863.58,Temporary / Contract Staff Costs,Dec-23
Business Support,RED SNAPPER RECRUITMENT LTD,863.58,Temporary / Contract Staff Costs,Dec-23
Business Support,REDACTED,1500,Insurance - Public Liability,Dec-23
Business Support,REDACTED,675,Professional Fees,Dec-23
Business Support,REDACTED,1137.5,Insurance - Public Liability,Dec-23
Business Support,REDACTED,900,Professional Fees,Dec-23
Business Support,REDACTED,1200,Professional Fees,Dec-23
Business Support,REDACTED,5750,Insurance - Public Liability,Dec-23
Business Support,REDACTED,1709.71,Service Charge,Dec-23
Business Support,REDACTED,545,Private Treatment / Health Initiatives,Dec-23
Business Support,REDACTED,545,Private Treatment / Health Initiatives,Dec-23
Business Support,REDACTED,1450,Professional Fees,Dec-23
Business Support,REDACTED,637.5,Professional Fees,Dec-23
Business Support,REDACTED,3907.9,Professional Fees,Dec-23
Business Support,REDACTED,2500,Insurance - Public Liability,Dec-23
Business Support,REDACTED,4472.400000000001,Professional Fees,Dec-23
Business Support,REDACTED,3000,Airwaves Radio Repairs,Dec-23
Business Support,REDACTED,2500,Airwaves Radio Repairs,Dec-23
Business Support,REDACTED,1750,Equality Diversion & Inclusion,Dec-23
Business Support,RICOH UK LTD,1494.44,Canon Rental / Uniflow Charges,Dec-23
Business Support,RICOH UK LTD,7653.150000000001,Canon Rental / Uniflow Charges,Dec-23
Business Support,RICOH UK LTD,6442.67,Canon Rental / Uniflow Charges,Dec-23
Business Support,SATCHELL MORAN SOLICITORS LTD,2880,Insurance - Public Liability,Dec-23
Business Support,SCISCO INVESTIGATIVE & LEGAL TRAINING LTD,1500,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,1136.8700000000001,Insurance - Motor Vehicle,Dec-23
Business Support,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Dec-23
Business Support,SCREWFIX DIRECT,624.58,General Vehicle Equipment,Dec-23
Business Support,SIMON BAILES LTD,580.75,Vehicle Repairs & Maintenance - Labour,Dec-23
Business Support,SIMON BAILES LTD,598,Vehicle Repairs & Maintenance - Labour,Dec-23
Business Support,SIMON BAILES LTD,516,Vehicle Repairs & Maintenance - Parts,Dec-23
Business Support,SJC INTERIORS NORTH EAST LTD,9545,Premises - Planned Maintenance,Dec-23
Business Support,SOCIAL AND MARKET STRATEGIC RESEARCH LTD,1092,Professional Fees,Dec-23
Business Support,SOPRA STERIA LTD,761,General Equipment,Dec-23
Business Support,SOPRA STERIA LTD,761,General Equipment,Dec-23
Business Support,SOPRA STERIA LTD,143054.71,Information Technology Expenditure - General,Dec-23
Business Support,SPENCER WEST LLP,1138.68,Professional Fees,Dec-23
Business Support,SPENCER WEST LLP,21804,Professional Fees,Dec-23
Business Support,SPENCER WEST LLP,34549.19,Professional Fees,Dec-23
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,781.1800000000001,Gas,Dec-23
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,1272.06,Premises - Repairs & Maintenance,Dec-23
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,566.95,Premises - Repairs & Maintenance,Dec-23
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,1249.5,Premises - Repairs & Maintenance,Dec-23
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,624.75,Premises - Repairs & Maintenance,Dec-23
Business Support,SYNERGY HEALTH PREV JMJ LABS,1776.45,Private Treatment / Health Initiatives,Dec-23
Business Support,SYNERGY HEALTH PREV JMJ LABS,933.34,Private Treatment / Health Initiatives,Dec-23
Business Support,SYNERGY HEALTH PREV JMJ LABS,505.74,Private Treatment / Health Initiatives,Dec-23
Business Support,THE ADHD CENTRE,745,General Equipment,Dec-23
Business Support,THE ATACC GROUP LTD,1600,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,THE ATACC GROUP LTD,2400,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,THRIIVER LTD,640,General Equipment,Dec-23
Business Support,THRIIVER LTD,640,General Equipment,Dec-23
Business Support,TRANSFORMERSHPL LIMITED,1350,Equality Diversion & Inclusion,Dec-23
Business Support,TS18 LTD,510,Training - Course Fees / Seminars etc - Police,Dec-23
Business Support,TV LICENSING,3180,TV Licences,Dec-23
Business Support,VODAFONE,1776,PNN2 / PNN3 Connection,Dec-23
Business Support,VODAFONE,1776,PNN2 / PNN3 Connection,Dec-23
Business Support,WEIGHTMANS LLP,2133,Professional Fees,Dec-23
Business Support,YAFFY PROTECTIVE CLOTHING (PART OF MI HUB LTD),800,Uniforms,Dec-23
Business Support,YAFFY PROTECTIVE CLOTHING (PART OF MI HUB LTD),800,Uniforms,Dec-23
Business Support,BOTTOMLINE,511,Professional Fees,Dec-23
Business Support,REDACTED,35846,General Equipment,Dec-23
Business Support,HM COURTS,14572,Professional Fees,Dec-23
Business Support ,MIDDLESBROUGH COUNCIL,65968,Rates,Dec-23
Business Support ,REDCAR BOROUGH COUNCIL,21225,Rates,Dec-23
Business Support ,STOCKTON BOROUGH COUNCIL,39681,Rates,Dec-23
Business Support ,QUADIENT,3805,Postage,Dec-23
Business Support ,HARTLEPOOL BOROUGH COUNCIL,5419,Rates,Dec-23
Business Support ,REDACTED,925,Rent,Dec-23
Central Costs,AXON PUBLIC SAFETY UK LTD,6565.5,Tasers,Dec-23
Central Costs,AXON PUBLIC SAFETY UK LTD,6565.5,Tasers,Dec-23
Central Costs,AXON PUBLIC SAFETY UK LTD,3822.8,Tasers,Dec-23
Central Costs,CARE & CUSTODY (HEALTH) LTD,151672.26,Custody Services,Dec-23
Central Costs,CARE & CUSTODY (HEALTH) LTD,63067.26,Medical Custody Services,Dec-23
Central Costs,CATH BROWN CONSULTANCY LTD,5250,Project Costs,Dec-23
Central Costs,CATH BROWN CONSULTANCY LTD,1500,Project Costs,Dec-23
Central Costs,CATH BROWN CONSULTANCY LTD,550,Project Costs,Dec-23
Central Costs,CATH BROWN CONSULTANCY LTD,3000,Project Costs,Dec-23
Central Costs,CATH BROWN CONSULTANCY LTD,4500,Project Costs,Dec-23
Central Costs,DURADIAMOND HEALTHCARE LTD (T/A HEALTH PARTNERS),6315.54,Ill Health Pension Capital Equivalent Charge,Dec-23
Central Costs,DURHAM CONSTABULARY,35916.26,NE Fingerprint Bureau Automatic Fingerprint Recognition (NEFB AFR),Dec-23
Central Costs,MAZARS LLP,10875,External Audit Fees,Dec-23
Central Costs,MEHLER VARIO SYSTEM GMBH,10212,Project Costs,Dec-23
Central Costs,PCC FOR WEST YORKSHIRE,159240,National Police Air Service (NPAS),Dec-23
Central Costs,RESTORE STORAGE GROUP (BRUNSWICK),807.8100000000001,External Storage Charges,Dec-23
Central Costs,SIGNAGE SOLUTIONS GBR LTD,675,Project Costs,Dec-23
Central Costs,SIGNAGE SOLUTIONS GBR LTD,650,Project Costs,Dec-23
Central Costs,IRAF SPYDER 4 ,63000,Rent,Dec-23
Central Costs,NATWEST BANK CHARGES,1039,Bank Charges,Dec-23
Collaborations & Regional Units,POLICE AND CRIME COMMISSIONER NORTHUMBRIA,689250,North East Regional Specialist Operations Unit (NERSOU),Dec-23
Collaborations & Regional Units,POLICE AND CRIME COMMISSIONER NORTHUMBRIA,689250,North East Regional Specialist Operations Unit (NERSOU),Dec-23
Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,1473.88,Petrol,Dec-23
Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,612.0500000000001,Petrol,Dec-23
Crime & Justice Command,AVATU LTD,2075,Forensic Telecommunications Charges,Dec-23
Crime & Justice Command,CLEAR CHANNEL UK LTD,566,General Equipment,Dec-23
Crime & Justice Command,CLEAR CHANNEL UK LTD,500,General Equipment,Dec-23
Crime & Justice Command,CLEAR CHANNEL UK LTD,816,General Equipment,Dec-23
Crime & Justice Command,CLEVELAND FIRE AUTHORITY,6513.51,Temporary / Contract Staff Costs,Dec-23
Crime & Justice Command,COLLEGE OF POLICING,1102,Training - Course Fees / Seminars etc - Police,Dec-23
Crime & Justice Command,DURHAM CONSTABULARY,9921.4,Mutual Aid,Dec-23
Crime & Justice Command,DURHAM CONSTABULARY,720,Training - Course Fees / Seminars etc - Police,Dec-23
Crime & Justice Command,EXPERIAN LTD,1744.51,Professional Fees,Dec-23
Crime & Justice Command,INSIGHT DIRECT (UK) LTD,1109.95,Forensic Telecommunications Charges,Dec-23
Crime & Justice Command,MARINUS ANALYTICS UK LTD,2729,Maintenance Agreements - General,Dec-23
Crime & Justice Command,MARTA COHEN LTD,1500,Pathologists,Dec-23
Crime & Justice Command,PHOENIX SOFTWARE LTD,18970,Maintenance Agreements - General,Dec-23
Crime & Justice Command,PHOENIX SOFTWARE LTD,2400,Maintenance Agreements - General,Dec-23
Crime & Justice Command,PHOENIX SOFTWARE LTD,4550,Maintenance Agreements - General,Dec-23
Crime & Justice Command,PHOENIX SOFTWARE LTD,4700,Maintenance Agreements - General,Dec-23
Crime & Justice Command,PHOENIX SOFTWARE LTD,770,Maintenance Agreements - General,Dec-23
Crime & Justice Command,PHOENIX SOFTWARE LTD,1000,Maintenance Agreements - General,Dec-23
Crime & Justice Command,REDACTED,637.67,Telephone Charges - Mobile,Dec-23
Crime & Justice Command,REDACTED,1086.56,Intermediary Services,Dec-23
Crime & Justice Command,REDACTED,517.88,Intermediary Services,Dec-23
Crime & Justice Command,REDACTED,2896.83,Pathologists,Dec-23
Crime & Justice Command,REDACTED,3040.9,Pathologists,Dec-23
Crime & Justice Command,REDACTED,2991.94,Pathologists,Dec-23
Crime & Justice Command,REDACTED,3040.36,Pathologists,Dec-23
Crime & Justice Command,REDACTED,3040.68,Pathologists,Dec-23
Crime & Justice Command,REDACTED,3186.71,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,8305.17,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,1679.7,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,11761.24,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,1320,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,1488,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,1615.77,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,2089,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,37327,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,4083,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,1262,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,3265,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,1590.3400000000001,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,6300.150000000001,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,1943.8700000000001,Forensic Charges,Dec-23
Crime & Justice Command,REDACTED,4450,Forensic Charges,Dec-23
