Service Unit,Supplier,Dist Amt,Account Name,Period
Balance Sheet,TOYOTA GB PLC,19133.78,Asset Clearing,Jan-24
Balance Sheet,TOYOTA GB PLC,19396.03,Asset Clearing,Jan-24
Balance Sheet,VICTORY LEISURE HOMES LIMITED T/A VICTORY CONVERSIONS,5968.78,Asset Clearing,Jan-24
Business Support,AA BUSINESS SERVICES,560,Vehicle Recovery,Jan-24
Business Support,ABBOTT TOXICOLOGY LTD,1499.4,Recruitment Expenses,Jan-24
Business Support,ABBOTT TOXICOLOGY LTD,589.1,Recruitment Expenses,Jan-24
Business Support,ABBOTT TOXICOLOGY LTD,1071,Recruitment Expenses,Jan-24
Business Support,ABBOTT TOXICOLOGY LTD,781.82,Recruitment Expenses,Jan-24
Business Support,ACTES TRUST T/A ACKLAM GREEN CENTRE,661.0600000000001,Development Fund,Jan-24
Business Support,ALLSTAR BUSINESS SOLUTIONS,701.77,Petrol,Jan-24
Business Support,ALLSTAR BUSINESS SOLUTIONS,729.9300000000001,Petrol,Jan-24
Business Support,ALLSTAR BUSINESS SOLUTIONS,996.8000000000001,Petrol,Jan-24
Business Support,AVISON YOUNG,23000,Rates,Jan-24
Business Support,BOTTOMLINE,507,Professional Fees,Jan-24
Business Support,BT (NEWCASTLE),1741.05,Telephone Charges - Landlines,Jan-24
Business Support,BT (NEWCASTLE),20401.420000000002,Telephone Charges - Landlines,Jan-24
Business Support,BT (NEWCASTLE),20401.420000000002,Telephone Charges - Landlines,Jan-24
Business Support,BT GLOBAL SERVICES SOLUTIONS,32169.06,Telephone Charges - Landlines,Jan-24
Business Support,CERTAS ENERGY LTD,771,Oil,Jan-24
Business Support,CF MOTORING SERVICES LTD,824.2,Insurance - Motor Vehicle,Jan-24
Business Support,CF MOTORING SERVICES LTD,4503.92,Insurance - Motor Vehicle,Jan-24
Business Support,CF MOTORING SERVICES LTD,2392.7200000000003,Insurance - Motor Vehicle,Jan-24
Business Support,CF MOTORING SERVICES LTD,1259.21,Insurance - Motor Vehicle,Jan-24
Business Support,CF MOTORING SERVICES LTD,758.0600000000001,Vehicle Repairs & Maintenance - Labour,Jan-24
Business Support,COLLEGE OF POLICING,3525,Training - Course Fees / Seminars etc - Police,Jan-24
Business Support,CORONA ENERGY,6217.02,Gas,Jan-24
Business Support,CORONA ENERGY,702.91,Gas,Jan-24
Business Support,CORONA ENERGY,3722.02,Gas,Jan-24
Business Support,CORONA ENERGY,724.07,Gas,Jan-24
Business Support,CORONA ENERGY,881.24,Gas,Jan-24
Business Support,CORONA ENERGY,629.59,Gas,Jan-24
Business Support,CORONA ENERGY,2778.1,Gas,Jan-24
Business Support,CORONA ENERGY,15038.95,Gas,Jan-24
Business Support,CORONA ENERGY,8962.45,Gas,Jan-24
Business Support,CORONA ENERGY,2606.18,Gas,Jan-24
Business Support,CORONA ENERGY,1532.52,Gas,Jan-24
Business Support,CORONA ENERGY,1089.35,Gas,Jan-24
Business Support,DEREK SLACK MOTORS LTD,1950,Vehicle Repairs & Maintenance - Labour,Jan-24
Business Support,DEREK SLACK MOTORS LTD,588.45,Vehicle Repairs & Maintenance - Labour,Jan-24
Business Support,DEREK SLACK MOTORS LTD,680.58,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,DEREK SLACK MOTORS LTD,703,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,DEREK SLACK MOTORS LTD,878.61,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,DEREK SLACK MOTORS LTD,537.1,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,DEREK SLACK MOTORS LTD,809.11,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,DEREK SLACK MOTORS LTD,875.9200000000001,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,DESTINY CHURCH TEES VALLEY,2265,Professional Fees,Jan-24
Business Support,DRS DIRECT LIMITED,2025,Occupational Health Contract,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,51402.73,Electricity,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,2480.88,Electricity,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,2163.59,Electricity,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,1811.53,Electricity,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,10808.72,Electricity,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,38162.56,Electricity,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,5181.87,Electricity,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,8602.64,Electricity,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,2523.23,Electricity,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,16129.640000000001,Electricity,Jan-24
Business Support,EDF ENERGY CUSTOMERS LTD,10578.16,Electricity,Jan-24
Business Support,EE LTD,10860.61,Telephone Charges - Mobile,Jan-24
Business Support,EE LTD,1672,Telephone Charges - Mobile,Jan-24
Business Support,F1 PCD LTD T/A ONE SIGN AND DIGITAL,4250,Premises - Repairs & Maintenance,Jan-24
Business Support,F1 PCD LTD T/A ONE SIGN AND DIGITAL,770,Premises - Repairs & Maintenance,Jan-24
Business Support,GAMMA TELECOMM,4172.12,Telephone Charges - Landlines,Jan-24
Business Support,GOODYEAR TYRES UK LIMITED,17632.12,Tyres,Jan-24
Business Support,GRIFFEYE,28262,Professional Fees,Jan-24
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,736.27,Insurance - Motor Vehicle,Jan-24
Business Support,HARTLEPOOL BOROUGH COUNCIL,5419,Rates,Jan-24
Business Support,HARVEY NASH LIMITED,10000,Temporary / Contract Staff Costs,Jan-24
Business Support,HARVEY NASH LIMITED,10000,Temporary / Contract Staff Costs,Jan-24
Business Support,HAVAS PEOPLE LIMITED,16000,Information Technology Expenditure - General,Jan-24
Business Support,HEALTHWORK GROUP LIMITED T/A OPTIMA HEALTH,13500,Occupational Health Contract,Jan-24
Business Support,HEALTHWORK GROUP LIMITED T/A OPTIMA HEALTH,20520,Occupational Health Contract,Jan-24
Business Support,HEALTHWORK GROUP LIMITED T/A OPTIMA HEALTH,17025,Occupational Health Contract,Jan-24
Business Support,HM COURTS,12854,Professional Fees,Jan-24
Business Support,HSF TRAINING LTD,1470,Training - Course Fees / Seminars etc - Staff,Jan-24
Business Support,INTRAMARK LTD,2012,Uniforms,Jan-24
Business Support,JH MECHANICAL SERVICES LTD,1234.66,Premises - Planned Maintenance,Jan-24
Business Support,JH MECHANICAL SERVICES LTD,1421.94,Premises - Planned Maintenance,Jan-24
Business Support,JH MECHANICAL SERVICES LTD,523,Premises - Repairs & Maintenance,Jan-24
Business Support,JH MECHANICAL SERVICES LTD,824.6,Premises - Repairs & Maintenance,Jan-24
Business Support,KAYS MEDICAL LTD,3586,General Equipment,Jan-24
Business Support,KONSTRUCT NE LTD,529.65,Premises - Grounds Maintenance,Jan-24
Business Support,KONSTRUCT NE LTD,502.90000000000003,Premises - Grounds Maintenance,Jan-24
Business Support,KONSTRUCT NE LTD,572.45,Premises - Grounds Maintenance,Jan-24
Business Support,KONSTRUCT NE LTD,652.7,Premises - Grounds Maintenance,Jan-24
Business Support,LEXIS NEXIS UK,16302.27,Solcase,Jan-24
Business Support,LNRS DATA SERVICES LTD,6995,Information Technology Expenditure - General,Jan-24
Business Support,MIDDLESBROUGH BOROUGH COUNCIL,65968,Rates,Jan-24
Business Support,MIDDLESBROUGH DIOCESE,2896,Rent,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,651.67,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,8344.92,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,797.25,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4811.17,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2427.17,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,740.25,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,503.42,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,603.92,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2427.58,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4654.08,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,958.9200000000001,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2654.17,Contract Cleaning,Jan-24
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,1053.25,Contract Cleaning,Jan-24
Business Support,NATIONAL POLICE ESTATE GROUP,1500,Premises - Repairs & Maintenance,Jan-24
Business Support,NDI TECHNOLOGIES LTD,5031.82,Consolidata Software,Jan-24
Business Support,NDI TECHNOLOGIES LTD,5750.68,Consolidata Software,Jan-24
Business Support,NDI TECHNOLOGIES LTD,1696.43,Consolidata Software,Jan-24
Business Support,NETCALL TECHNOLOGY LTD,13074,Intelligent Call Handling,Jan-24
Business Support,NETCALL TECHNOLOGY LTD,2637,Intelligent Call Handling,Jan-24
Business Support,NORTHUMBRIAN WATER,10000,Rent,Jan-24
Business Support,NWG BUSINESS LTD,3667.8,Water,Jan-24
Business Support,OUTCO LIMITED,2573,Premises - Planned Maintenance,Jan-24
Business Support,OUTCO LIMITED,1427.5,Premises - Planned Maintenance,Jan-24
Business Support,OUTCO LIMITED,1007,Premises - Repairs & Maintenance,Jan-24
Business Support,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),25550.5,General Vehicle Equipment,Jan-24
Business Support,PHOENIX SOFTWARE LTD,3508.65,Enterprise Microsoft Licences,Jan-24
Business Support,PHOENIX SOFTWARE LTD,4678.2,Enterprise Microsoft Licences,Jan-24
Business Support,PHOENIX SOFTWARE LTD,4373.6900000000005,National Enabling Pilot,Jan-24
Business Support,POLICE DIGITAL SERVICE,12840,General Equipment,Jan-24
Business Support,PROCESS EVOLUTION LTD,9180,Maintenance Agreements - General,Jan-24
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),9350,Management Fees,Jan-24
Business Support,PWLB LOAN INTEREST,6232,Interest,Jan-24
Business Support,QUADIENT,5250,Postage Costs,Jan-24
Business Support,QUADIENT FINANCE UK LIMITED,1121.1100000000001,Postage Costs,Jan-24
Business Support,QUADIENT FINANCE UK LIMITED,1121.1100000000001,Postage Costs,Jan-24
Business Support,RED SNAPPER RECRUITMENT LTD,863.58,Temporary / Contract Staff Costs,Jan-24
Business Support,RED SNAPPER RECRUITMENT LTD,513.48,Temporary / Contract Staff Costs,Jan-24
Business Support,REDACTED,14629.98,Maintenance Agreements - General,Jan-24
Business Support,REDACTED,777.9,ANPR Systems,Jan-24
Business Support,REDACTED,600,Professional Fees,Jan-24
Business Support,REDACTED,600,Professional Fees,Jan-24
Business Support,REDACTED,773.76,Professional Fees,Jan-24
Business Support,REDACTED,2256,Damage to Property,Jan-24
Business Support,REDACTED,600,Professional Fees,Jan-24
Business Support,REDACTED,600,Professional Fees,Jan-24
Business Support,REDACTED,750,Professional Fees,Jan-24
Business Support,REDACTED,500,Professional Fees,Jan-24
Business Support,REDACTED,2000,Professional Fees,Jan-24
Business Support,REDACTED,3033.21,Professional Fees,Jan-24
Business Support,REDACTED,804.6,Professional Fees,Jan-24
Business Support,REDACTED,1872,Insurance - Public Liability,Jan-24
Business Support,REDACTED,2000,Professional Fees,Jan-24
Business Support,REDACTED,2250,Insurance - Public Liability,Jan-24
Business Support,REDACTED,2638.5,Insurance - Public Liability,Jan-24
Business Support,REDACTED,925,Rent,Jan-24
Business Support,REDCAR BOROUGH COUNCIL,21225,Rates,Jan-24
Business Support,RETOX DIGITAL LTD,550,Recruitment Expenses,Jan-24
Business Support,ROWLAND COOPER HOSPITALITY,650,Subsistence,Jan-24
Business Support,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,800,Vehicle Repairs & Maintenance - Labour,Jan-24
Business Support,S JENNINGS LTD T/A LOOKERS FORD MIDDLESBROUGH,505.52000000000004,Vehicle Repairs & Maintenance - Labour,Jan-24
Business Support,SBC (DIRECT DEBIT),6849.06,Rates,Jan-24
Business Support,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Jan-24
Business Support,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Jan-24
Business Support,SCOTTISH POLICE AUTHORITY,20308,NSPIS HOLMES,Jan-24
Business Support,SIGNAGE SOLUTIONS GBR LTD,685,Vehicle Repairs & Maintenance - Labour,Jan-24
Business Support,SIGNAGE SOLUTIONS GBR LTD,685,Vehicle Repairs & Maintenance - Labour,Jan-24
Business Support,SIGNAGE SOLUTIONS GBR LTD,525,Vehicle Repairs & Maintenance - Labour,Jan-24
Business Support,SIGNAGE SOLUTIONS GBR LTD,685,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,SIGNAGE SOLUTIONS GBR LTD,685,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,SIGNAGE SOLUTIONS GBR LTD,525,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,SIMON BAILES LTD,529,Vehicle Repairs & Maintenance - Labour,Jan-24
Business Support,SIMON BAILES LTD,757.4,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,SIMON BAILES LTD,814.47,Vehicle Repairs & Maintenance - Parts,Jan-24
Business Support,SOFTCAT LTD,10387.22,Cloud,Jan-24
Business Support,SOFTCAT LTD,3588.32,Occupational Health Contract,Jan-24
Business Support,SOPRA STERIA LTD,143054.71,Information Technology Expenditure - General,Jan-24
Business Support,SPECIALIST COMPUTER CENTRES PLC,2686.17,Information Technology Expenditure - General,Jan-24
Business Support,STOCKTON BOROUGH COUNCIL,39681,Rates,Jan-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,1022.3100000000001,Gas,Jan-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,4829.75,Premises - Planned Maintenance,Jan-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,4829.75,Premises - Planned Maintenance,Jan-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,917.73,Premises - Planned Maintenance,Jan-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,1223.1000000000001,Premises - Planned Maintenance,Jan-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,714,Premises - Repairs & Maintenance,Jan-24
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,960,Premises - Repairs & Maintenance,Jan-24
Business Support,SUEZ RECYCLING AND RECOVERY LTD,1825.2,Premises - Repairs & Maintenance,Jan-24
Business Support,TAYLOR LAW (CLIENT ACCOUNT),13000,Insurance - Public Liability,Jan-24
Business Support,TELEFONICA O2 UK LIMITED,2061.4,Telephone Charges - Mobile,Jan-24
Business Support,THE ATACC GROUP LTD,1600,Training - Course Fees / Seminars etc - Police,Jan-24
Business Support,THE ATACC GROUP LTD,1600,Training - Course Fees / Seminars etc - Police,Jan-24
Business Support,THE ATACC GROUP LTD,800,Training - Course Fees / Seminars etc - Police,Jan-24
Business Support,THRIIVER LTD,640,General Equipment,Jan-24
Business Support,THRIIVER LTD,560,General Equipment,Jan-24
Business Support,THRIIVER LTD,540,General Equipment,Jan-24
Business Support,TLT SOLICITORS LLP,950,Professional Fees,Jan-24
Business Support,TOTAL ID LTD,1895,General Equipment,Jan-24
Business Support,TS18 LTD,680,Training - Course Fees / Seminars etc - Police,Jan-24
Business Support,TS18 LTD,1275,Training - Course Fees / Seminars etc - Police,Jan-24
Business Support,UNIVERSITY OF TEESSIDE,4037.76,Recruitment Expenses,Jan-24
Business Support,UNIVERSITY OF TEESSIDE,12949.710000000001,Recruitment Expenses,Jan-24
Business Support,VODAFONE,1776,PNN2 / PNN3 Connection,Jan-24
Business Support,WARWICKSHIRE POLICE AND CRIME COMMISSIONER,546,Professional Fees,Jan-24
Business Support,WEIGHTMANS LLP,1738,Insurance - Public Liability,Jan-24
Business Support,YORK DIOCESE,579,Rent,Jan-24
Central Costs,AXON PUBLIC SAFETY UK LTD,45958.5,Tasers,Jan-24
Central Costs,AXON PUBLIC SAFETY UK LTD,96294,Tasers,Jan-24
Central Costs,AXON PUBLIC SAFETY UK LTD,2877.5,Tasers,Jan-24
Central Costs,AXON PUBLIC SAFETY UK LTD,7645.6,Tasers,Jan-24
Central Costs,AXON PUBLIC SAFETY UK LTD,2949.12,Tasers,Jan-24
Central Costs,CARE & CUSTODY (HEALTH) LTD,1614.08,Custody Services,Jan-24
Central Costs,CARE & CUSTODY (HEALTH) LTD,151672.26,Custody Services,Jan-24
Central Costs,CARE & CUSTODY (HEALTH) LTD,151672.26,Custody Services,Jan-24
Central Costs,CARE & CUSTODY (HEALTH) LTD,63067.26,Medical Custody Services,Jan-24
Central Costs,DURHAM CONSTABULARY,35503.44,NE Fingerprint Bureau Automatic Fingerprint Recognition (NEFB AFR),Jan-24
Central Costs,MARSH LIMITED,1500,Insurance - Other,Jan-24
Central Costs,MATERIALS PROCESSING INSTITUTE,8000,Project Costs,Jan-24
Central Costs,PCC FOR WEST YORKSHIRE,6250,Training - Course Fees / Seminars etc - Police,Jan-24
Central Costs,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),2097,Injury Pensions,Jan-24
Central Costs,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),614.2,Project Costs,Jan-24
Central Costs,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),1598,Project Costs,Jan-24
Central Costs,REDACTED,1000,Rent,Jan-24
Central Costs,REDACTED,1000,Rent,Jan-24
Central Costs,RESTORE STORAGE GROUP (BRUNSWICK),810.11,External Storage Charges,Jan-24
Collaborations & Regional Units,BT (NEWCASTLE),616.3000000000001,Telephone Charges - Landlines,Jan-24
Collaborations & Regional Units,DURHAM CONSTABULARY,130993.62000000001,Forensic Collision Investigation Unit (FCIN),Jan-24
Crime & Justice Command,AERO HEALTHCARE UK,1578.24,General Equipment,Jan-24
Crime & Justice Command,ALLSTAR BUSINESS SOLUTIONS,516.36,Petrol,Jan-24
Crime & Justice Command,ARCH TEESSIDE,10267.14,Professional Fees,Jan-24
Crime & Justice Command,BT (NEWCASTLE),581.7,Telephone Charges - Landlines,Jan-24
Crime & Justice Command,BT BUSINESS DIRECT PREV DABS.COM,664.74,Forensic Telecommunications Charges,Jan-24
Crime & Justice Command,BT BUSINESS DIRECT PREV DABS.COM,912,Forensic Telecommunications Charges,Jan-24
Crime & Justice Command,CDW LTD,5210.52,Maintenance Agreements - General,Jan-24
Crime & Justice Command,CLEAR CHANNEL UK LTD,500,General Equipment,Jan-24
Crime & Justice Command,CLEVELAND FIRE AUTHORITY,6513.51,Temporary / Contract Staff Costs,Jan-24
Crime & Justice Command,COLLEGE OF POLICING,1170.5,Training - Course Fees / Seminars etc - Police,Jan-24
Crime & Justice Command,COLLEGE OF POLICING,3810.5,Training - Course Fees / Seminars etc - Police,Jan-24
Crime & Justice Command,COLLEGE OF POLICING,1126.5,Training - Course Fees / Seminars etc - Staff,Jan-24
Crime & Justice Command,DURHAM CONSTABULARY,1599.76,Mutual Aid,Jan-24
Crime & Justice Command,FIREBRAND TRAINING LTD,1000,Training - Course Fees / Seminars etc - Police,Jan-24
Crime & Justice Command,FIREBRAND TRAINING LTD,900,Training - Course Fees / Seminars etc - Police,Jan-24
Crime & Justice Command,HOME OFFICE,30783.010000000002,SPOC Charges,Jan-24
Crime & Justice Command,INSIGHT DIRECT (UK) LTD,847,Telephone Charges - Mobile,Jan-24
Crime & Justice Command,ITHICA FILMS LIMITED,1750,Professional Fees,Jan-24
Crime & Justice Command,MARTA COHEN LTD,1500,Pathologists,Jan-24
Crime & Justice Command,NORTH ENGLAND LABORATORY SUPPLIES LTD,566.7,General Equipment,Jan-24
Crime & Justice Command,PCC FOR WEST YORKSHIRE,2400,Training - Course Fees / Seminars etc - Staff,Jan-24
Crime & Justice Command,REDACTED,6900,Training - Course Fees / Seminars etc - Staff,Jan-24
Crime & Justice Command,REDACTED,876.2,Intermediary Services,Jan-24
Crime & Justice Command,REDACTED,2882.68,Pathologists,Jan-24
Crime & Justice Command,REDACTED,2991.94,Pathologists,Jan-24
Crime & Justice Command,REDACTED,3010.44,Pathologists,Jan-24
Crime & Justice Command,REDACTED,3041.9900000000002,Pathologists,Jan-24
Crime & Justice Command,REDACTED,2909.88,Pathologists,Jan-24
Crime & Justice Command,REDACTED,3038.7200000000003,Pathologists,Jan-24
Crime & Justice Command,REDACTED,3038.7200000000003,Pathologists,Jan-24
Crime & Justice Command,REDACTED,698.86,Intermediary Services,Jan-24
Crime & Justice Command,REDACTED,2089,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,37327,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,4083,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,1262,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,3265,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,1688.44,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,2403.87,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,1490,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,731,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,2080.57,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,1586.76,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,588,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,666.25,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,5933.2,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,7814.85,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,1145,Forensic Charges,Jan-24
Crime & Justice Command,REDACTED,2440.06,Forensic Charges,Jan-24
