Service Unit,Supplier,Dist Amt,Account Name,Period
Business Support,ABM INTELLIGENCE LIMITED,9030,Application Upgrades,Oct-23
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,8030,Private Treatment / Health Initiatives,Oct-23
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,2880,Private Treatment / Health Initiatives,Oct-23
Business Support,ALLIANCE PSYCHOLOGICAL SERVICES,4800,Private Treatment / Health Initiatives,Oct-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,665.92,Petrol,Oct-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,626.46,Petrol,Oct-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,765.5500000000001,Petrol,Oct-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,801.36,Petrol,Oct-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,509.01,Petrol,Oct-23
Business Support,AMPLIVOX LTD,577.5,Training - Expenses - Police,Oct-23
Business Support,ASSURA PROPERTIES PLC,2221.17,Rent / Lease,Oct-23
Business Support,ASSURA PROPERTIES PLC,7175.5,Rent / Lease,Oct-23
Business Support,BLUE LIGHT PUBLISHING LTD TRADING AS POLICE PASS,2933.26,Recruitment Expenses,Oct-23
Business Support,BLUE LIGHT PUBLISHING LTD TRADING AS POLICE PASS,1320,Recruitment Expenses,Oct-23
Business Support,BOTTOMLINE TECHNOLOGIES,503,Professional Fees,45200
Business Support,BT (NEWCASTLE),1811.05,Telephone Charges - Landlines,Oct-23
Business Support,BT GLOBAL SERVICES SOLUTIONS,32169.06,Telephone Charges - Landlines,Oct-23
Business Support,CAPSTICKSSOLICITORS LLP,9600,Temporary / Contract Staff Costs,Oct-23
Business Support,CAPSTICKSSOLICITORS LLP,9600,Temporary / Contract Staff Costs,Oct-23
Business Support,CASEVA LTD,5330,General Equipment,Oct-23
Business Support,CASTLE CONSTRUCTION NORTH EAST LTD,1105,Premises - Planned Maintenance,Oct-23
Business Support,CASTLE CONSTRUCTION NORTH EAST LTD,3876,Premises - Planned Maintenance,Oct-23
Business Support,CASTLE CONSTRUCTION NORTH EAST LTD,3910,Premises - Planned Maintenance,Oct-23
Business Support,CF MOTORING SERVICES LTD,3146.37,Insurance - Motor Vehicle,Oct-23
Business Support,CF MOTORING SERVICES LTD,12168.380000000001,Insurance - Motor Vehicle,Oct-23
Business Support,CF MOTORING SERVICES LTD,8020.66,Insurance - Motor Vehicle,Oct-23
Business Support,CF MOTORING SERVICES LTD,2912.55,Insurance - Motor Vehicle,Oct-23
Business Support,CF MOTORING SERVICES LTD,4396.52,Insurance - Motor Vehicle,Oct-23
Business Support,CF MOTORING SERVICES LTD,1554.54,Insurance - Motor Vehicle,Oct-23
Business Support,CF MOTORING SERVICES LTD,5635.52,Insurance - Motor Vehicle,Oct-23
Business Support,CF MOTORING SERVICES LTD,6805.13,Insurance - Motor Vehicle,Oct-23
Business Support,CIPFA,965,Professional Fees,Oct-23
Business Support,CLEVELAND FIRE AUTHORITY,1755.1100000000001,Service Charge,Oct-23
Business Support,COLLEGE OF POLICING,3200,Professional Fees,Oct-23
Business Support,COLLEGE OF POLICING,2913.92,Training - Course Fees / Seminars etc - Police,Oct-23
Business Support,COLLEGE OF POLICING,1821.96,Training - Course Fees / Seminars etc - Police,Oct-23
Business Support,COLLEGE OF POLICING,2509,Training - Course Fees / Seminars etc - Staff,Oct-23
Business Support,COOL BREEZE FM LTD,15839.5,Premises - Repairs & Maintenance,Oct-23
Business Support,CORNERS ELECTRICAL LTD,1595,Premises - Planned Maintenance,Oct-23
Business Support,CORNERS ELECTRICAL LTD,595,Premises - Repairs & Maintenance,Oct-23
Business Support,CORNERS ELECTRICAL LTD,595,Premises - Repairs & Maintenance,Oct-23
Business Support,CORNERS ELECTRICAL LTD,650,Premises - Repairs & Maintenance,Oct-23
Business Support,CORNERS ELECTRICAL LTD,985,Premises - Repairs & Maintenance,Oct-23
Business Support,CORNERS ELECTRICAL LTD,585,Premises - Repairs & Maintenance,Oct-23
Business Support,CORONA ENERGY,1780.82,Gas,Oct-23
Business Support,CORONA ENERGY,2239.66,Gas,Oct-23
Business Support,CORONA ENERGY,2153.67,Gas,Oct-23
Business Support,CORONA ENERGY,517.39,Gas,Oct-23
Business Support,CORONA ENERGY,1820.02,Gas,Oct-23
Business Support,CORONA ENERGY,7834.2300000000005,Gas,Oct-23
Business Support,CORONA ENERGY,549.73,Gas,Oct-23
Business Support,CORONA ENERGY,510.31,Gas,Oct-23
Business Support,CORONA ENERGY,4225.16,Gas,Oct-23
Business Support,CORONA ENERGY,974.3100000000001,Gas,Oct-23
Business Support,CORONA ENERGY,862.44,Gas,Oct-23
Business Support,CORONA ENERGY,682.7,Gas,Oct-23
Business Support,CORONA ENERGY,1505.31,Gas,Oct-23
Business Support,CORONA ENERGY,2366.83,Gas,Oct-23
Business Support,CORONA ENERGY,2405.19,Gas,Oct-23
Business Support,CORONA ENERGY,561.26,Gas,Oct-23
Business Support,CORONA ENERGY,1976.28,Gas,Oct-23
Business Support,CORONA ENERGY,8305,Gas,Oct-23
Business Support,CORONA ENERGY,639.73,Gas,Oct-23
Business Support,CORONA ENERGY,551.69,Gas,Oct-23
Business Support,DAVID PHILLIPS AND PARTNERS,11500,Insurance - Public Liability,Oct-23
Business Support,DELL CORPORATION LTD,1641.57,General Equipment,Oct-23
Business Support,DEREK SLACK MOTORS LTD,637.89,Vehicle Repairs & Maintenance - Parts,Oct-23
Business Support,DEREK SLACK MOTORS LTD,617.25,Vehicle Repairs & Maintenance - Parts,Oct-23
Business Support,DESTINY CHURCH TEES VALLEY,3220,Professional Fees,Oct-23
Business Support,DESTINY CHURCH TEES VALLEY,4150,Professional Fees,Oct-23
Business Support,DWF LLP,884,Insurance - Public Liability,Oct-23
Business Support,E L DENNEY AND SON,561,Vehicle Repairs & Maintenance - Parts,Oct-23
Business Support,E L DENNEY AND SON,559.5500000000001,Vehicle Repairs & Maintenance - Parts,Oct-23
Business Support,E L DENNEY AND SON,733.9,Vehicle Repairs & Maintenance - Parts,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,2148.66,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,1223.15,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,961.74,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,1002.22,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,1031.82,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,1012.88,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,52382.64,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,1595.79,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,8821.14,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,10362.94,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,7255.360000000001,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,1545.29,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,15464.09,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,1362.92,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,35299.29,Electricity,Oct-23
Business Support,EDF ENERGY CUSTOMERS LTD,2534.57,Electricity,Oct-23
Business Support,EE LTD,10855.42,Telephone Charges - Mobile,Oct-23
Business Support,EE LTD,10883.73,Telephone Charges - Mobile,Oct-23
Business Support,EE LTD,1672.1000000000001,Telephone Charges - Mobile,Oct-23
Business Support,EUROPEAN ELECTRONIQUE LTD,28241.64,Body Worn Video Contract,Oct-23
Business Support,EUROPEAN ELECTRONIQUE LTD,16475.760000000002,Body Worn Video Contract,Oct-23
Business Support,EUROPEAN ELECTRONIQUE LTD,1798.8600000000001,Body Worn Video Contract,Oct-23
Business Support,FISHER GERMAN PROPERTY MANAGEMENT LLP,9504.99,Electricity,Oct-23
Business Support,FISHER GERMAN PROPERTY MANAGEMENT LLP,7974.49,Electricity,Oct-23
Business Support,FISHER GERMAN PROPERTY MANAGEMENT LLP,8530.81,Electricity,Oct-23
Business Support,FISHER GERMAN PROPERTY MANAGEMENT LLP,8229.75,Electricity,Oct-23
Business Support,FISHER GERMAN PROPERTY MANAGEMENT LLP,4719.3,Service Charge,Oct-23
Business Support,FORCE IT SOLUTIONS LTD,2500,Police Visual Handbook,Oct-23
Business Support,GAMMA TELECOMM,4230.08,Telephone Charges - Landlines,Oct-23
Business Support,GAMMA TELECOMM,4156.86,Telephone Charges - Landlines,Oct-23
Business Support,GOODYEAR TYRES UK LIMITED,8307.52,Tyres,Oct-23
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,751.11,Insurance - Motor Vehicle,Oct-23
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,2251.54,Insurance - Motor Vehicle,Oct-23
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,2812.44,Insurance - Motor Vehicle,Oct-23
Business Support,HANLEYS MOTOR BODY REPAIRS LTD,2265.4500000000003,Insurance - Motor Vehicle,Oct-23
Business Support,HARTLEPOOL BOROUGH COUNCIL,5419,Rates,45200
Business Support,HEALTHWORK GROUP LIMITED T/A OPTIMA HEALTH,30185,Occupational Health Contract,Oct-23
Business Support,HI-TEC EUROPE LTD,1337.84,Uniforms,Oct-23
Business Support,HI-TEC EUROPE LTD,716.7,Uniforms,Oct-23
Business Support,HM COURTS,6034,Professional Fees,45200
Business Support,INSIGHT DIRECT (UK) LTD,704.76,Telephone Charges - Mobile,Oct-23
Business Support,JH MECHANICAL SERVICES LTD,1467.14,Premises - Repairs & Maintenance,Oct-23
Business Support,JH MECHANICAL SERVICES LTD,1048,Premises - Repairs & Maintenance,Oct-23
Business Support,JH MECHANICAL SERVICES LTD,1441.84,Premises - Repairs & Maintenance,Oct-23
Business Support,KC CONSULTANTS (CUMBRIA) LTD,3881.07,Professional Fees,Oct-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Professional Fees,Oct-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Professional Fees,Oct-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,2709.68,Professional Fees,Oct-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,8512.77,Temporary / Contract Staff Costs,Oct-23
Business Support,MIDDLESBROUGH BOROUGH COUNCIL,65968,Rates,45200
Business Support,MIDDLESBROUGH DIOCESE,2896,Rent,45200
Business Support,MIDDLESBROUGH FOOTBALL CLUB,560.6,Professional Fees,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,1053.25,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,651.67,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,8344.92,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,797.25,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4811.17,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2427.17,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,672.42,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,503.42,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,603.92,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2427.58,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4654.08,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,958.9200000000001,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2654.17,Contract Cleaning,Oct-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,1053.25,Contract Cleaning,Oct-23
Business Support,NWG BUSINESS LTD,906.1700000000001,Water,Oct-23
Business Support,NWG BUSINESS LTD,3483.32,Water,Oct-23
Business Support,NWG BUSINESS LTD,1270.8600000000001,Water,Oct-23
Business Support,NWG BUSINESS LTD,702.8000000000001,Water,Oct-23
Business Support,NWG BUSINESS LTD,3291.65,Water,Oct-23
Business Support,OUTCO LIMITED,2573,Premises - Planned Maintenance,Oct-23
Business Support,OUTCO LIMITED,1427.5,Premises - Planned Maintenance,Oct-23
Business Support,OUTCO LIMITED,1007,Premises - Repairs & Maintenance,Oct-23
Business Support,OXFORD UNIVERSITY PRESS,2910.2400000000002,Training - Course Fees / Seminars etc - Police,Oct-23
Business Support,PHOENIX SOFTWARE LTD,846777.6,Enterprise Microsoft Licences,Oct-23
Business Support,PHOENIX SOFTWARE LTD,52083.96,Enterprise Microsoft Licences,Oct-23
Business Support,PHOENIX SOFTWARE LTD,13722.720000000001,Enterprise Microsoft Licences,Oct-23
Business Support,PHOENIX SOFTWARE LTD,99087.84,Microsoft SQL Licensing SCE,Oct-23
Business Support,PHOENIX SOFTWARE LTD,16510.32,Microsoft SQL Licensing SCE,Oct-23
Business Support,PHOENIX SOFTWARE LTD,1119.83,National Enabling Pilot,Oct-23
Business Support,POLICE FEDERATION OF ENGLAND AND WALES,656.37,Professional Fees,Oct-23
Business Support,POLICE FEDERATION OF ENGLAND AND WALES,704.99,Professional Fees,Oct-23
Business Support,PORTLAND ESTATES MANAGEMENT LTD,6960,Rent / Lease,Oct-23
Business Support,PORTLAND ESTATES MANAGEMENT LTD,1410.01,Rent / Lease,Oct-23
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),11060.9,Treasury Management Fees,Oct-23
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),9350,Treasury Management Fees,Oct-23
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),500,Treasury Management Fees,Oct-23
Business Support,PWLB,2500000,Repayment,45200
Business Support,PWLB,43625,Interest,45200
Business Support,QUADIENT,3504,Postage Costs,45200
Business Support,QUADIENT FINANCE UK LIMITED,1121.1100000000001,Postage Costs,Oct-23
Business Support,R J LIFTS GROUP LTD,1200,Premises - Repairs & Maintenance,Oct-23
Business Support,REACH PUBLISHING SERVICES LTD,2300,Recruitment Expenses,Oct-23
Business Support,REACH PUBLISHING SERVICES LTD,500,Recruitment Expenses,Oct-23
Business Support,REACH PUBLISHING SERVICES LTD,852.9300000000001,Recruitment Expenses,Oct-23
Business Support,REDACTED,545,Private Treatment / Health Initiatives,Oct-23
Business Support,REDACTED,545,Private Treatment / Health Initiatives,Oct-23
Business Support,REDACTED,1243.44,Professional Fees,Oct-23
Business Support,REDACTED,1287.52,Insurance - Public Liability,Oct-23
Business Support,REDACTED,1800,Professional Fees,Oct-23
Business Support,REDACTED,700,Insurance - Public Liability,Oct-23
Business Support,REDACTED,1400,Damage to Property,Oct-23
Business Support,REDACTED,960.75,Professional Fees,Oct-23
Business Support,REDACTED,2700,Professional Fees,Oct-23
Business Support,REDACTED,1485,Insurance - Public Liability,Oct-23
Business Support,REDACTED,1000,Insurance - Public Liability,Oct-23
Business Support,REDACTED,500,Professional Fees,Oct-23
Business Support,REDACTED,1000,Professional Fees,Oct-23
Business Support,REDACTED,900,Insurance - Public Liability,Oct-23
Business Support,REDACTED,3150,Insurance - Public Liability,Oct-23
Business Support,REDACTED,2100,Professional Fees,Oct-23
Business Support,REDACTED,500,Professional Fees,Oct-23
Business Support,REDACTED,750,Professional Fees,Oct-23
Business Support,REDACTED,1500,Professional Fees,Oct-23
Business Support,REDACTED,901.2,Professional Fees,Oct-23
Business Support,REDACTED,588,Insurance - Public Liability,Oct-23
Business Support,REDACTED,700,Damage to Property,Oct-23
Business Support,REDACTED,2116,Premises - Repairs & Maintenance,Oct-23
Business Support,REDACTED,600,Professional Fees,Oct-23
Business Support,REDACTED,1000,Professional Fees,Oct-23
Business Support,REDACTED,600,Insurance - Employer Liability,Oct-23
Business Support,REDACTED,8959.9,Professional Fees,Oct-23
Business Support,REDACTED,562.5,Professional Fees,Oct-23
Business Support,REDACTED,665,Professional Fees,Oct-23
Business Support,REDACTED,35846,General Equipment,45200
Business Support,REDACTED ,925,Rent,45200
Business Support,REDCAR BOROUGH COUNCIL,21225,Rates,45200
Business Support,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,800,Vehicle Repairs & Maintenance - Labour,Oct-23
Business Support,S JENNINGS LTD T/A LOOKERS FORD MIDDLESBROUGH,541.65,Vehicle Repairs & Maintenance - Labour,Oct-23
Business Support,S JENNINGS LTD T/A LOOKERS FORD MIDDLESBROUGH,607.5,Vehicle Repairs & Maintenance - Parts,Oct-23
Business Support,SANCUS OPERATIONS LTD,6700,Training - Course Fees / Seminars etc - Police,Oct-23
Business Support,SANCUS OPERATIONS LTD,1750,Training - Course Fees / Seminars etc - Police,Oct-23
Business Support,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Oct-23
Business Support,SIGNAGE SOLUTIONS GBR LTD,650,Insurance - Motor Vehicle,Oct-23
Business Support,SOCIAL AND MARKET STRATEGIC RESEARCH LTD,1192.1000000000001,Professional Fees,Oct-23
Business Support,SOFTCAT LTD,17573.48,Information Technology Expenditure - General,Oct-23
Business Support,SOLICITORS REGULATION AUTHORITY,2696,Staff Professional Subscriptions,Oct-23
Business Support,SOPRA STERIA LTD,15286.87,Information Technology Expenditure - General,Oct-23
Business Support,SOPRA STERIA LTD,10935.47,Information Technology Expenditure - General,Oct-23
Business Support,SPECIALIST COMPUTER CENTRES PLC,2686.17,Information Technology Expenditure - General,Oct-23
Business Support,SPECIALIST COMPUTER CENTRES PLC,2686.17,Information Technology Expenditure - General,Oct-23
Business Support,SPENCER WEST LLP,10466.66,Professional Fees,Oct-23
Business Support,SPENCER WEST LLP,20472.5,Professional Fees,Oct-23
Business Support,SPENCER WEST LLP,125020,Professional Fees,Oct-23
Business Support,SPENCER WEST LLP,1000,Professional Fees,Oct-23
Business Support,SPENCER WEST LLP,1816.5,Professional Fees,Oct-23
Business Support,SPENCER WEST LLP,18565.5,Professional Fees,Oct-23
Business Support,SPENCER WEST LLP,3266.67,Professional Fees,Oct-23
Business Support,SPENCER WEST LLP,6925.5,Professional Fees,Oct-23
Business Support,SPENCER WEST LLP,14359,Professional Fees,Oct-23
Business Support,STOCKTON BOROUGH COUNCIL,39681,Rates,45200
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,1012.6,Premises - Repairs & Maintenance,Oct-23
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,507.3,Premises - Repairs & Maintenance,Oct-23
Business Support,SWAINSTON WINDOWS LTD,1225,Premises - Planned Maintenance,Oct-23
Business Support,SWAINSTON WINDOWS LTD,1225,Premises - Planned Maintenance,Oct-23
Business Support,SWAINSTON WINDOWS LTD,912,Premises - Repairs & Maintenance,Oct-23
Business Support,SYNERGY HEALTH PREV JMJ LABS,919.4300000000001,Private Treatment / Health Initiatives,Oct-23
Business Support,THE ATACC GROUP LTD,1600,Training - Course Fees / Seminars etc - Police,Oct-23
Business Support,THE ATACC GROUP LTD,800,Training - Course Fees / Seminars etc - Police,Oct-23
Business Support,THE ATACC GROUP LTD,3200,Training - Course Fees / Seminars etc - Police,Oct-23
Business Support,THE RIGHT CONVERSATION LIMITED,3791.07,Development Fund,Oct-23
Business Support,THRIIVER LTD,640,General Equipment,Oct-23
Business Support,THRIIVER LTD,540,General Equipment,Oct-23
Business Support,TLT SOLICITORS LLP,12000,Professional Fees,Oct-23
Business Support,TLT SOLICITORS LLP,10183.5,Professional Fees,Oct-23
Business Support,TLT SOLICITORS LLP,2925,Professional Fees,Oct-23
Business Support,TS18 LTD,1360,Training - Course Fees / Seminars etc - Police,Oct-23
Business Support,UNISYS,64464,NSPIS HOLMES,Oct-23
Business Support,VERTU MOTORS LTD - SUNDERLAND,900,Vehicle Repairs & Maintenance - Parts,Oct-23
Business Support,VERTU MOTORS LTD - SUNDERLAND,621.83,Vehicle Repairs & Maintenance - Parts,Oct-23
Business Support,VICKERS CONSTRUCTION LTD,6435,Premises - Repairs & Maintenance,Oct-23
Business Support,VICKERS CONSTRUCTION LTD,2185,Premises - Repairs & Maintenance,Oct-23
Business Support,VIRGIN MEDIA LTD,5505.57,Information Technology Expenditure - General,Oct-23
Business Support,VODAFONE,555.5,PNN2 / PNN3 Connection,Oct-23
Business Support,VODAFONE,656.25,PNN2 / PNN3 Connection,Oct-23
Business Support,VODAFONE,776,PNN2 / PNN3 Connection,Oct-23
Business Support,VODAFONE,1982,PNN2 / PNN3 Connection,Oct-23
Business Support,WATSON WOODHOUSE SOLICITORS CLIENT ACCOUNT,4250,Insurance - Public Liability,Oct-23
Business Support,WATSON WOODHOUSE SOLICITORS CLIENT ACCOUNT,13500,Insurance - Public Liability,Oct-23
Business Support,WEIGHTMANS LLP,1379.5,Insurance - Public Liability,Oct-23
Business Support,WEIGHTMANS LLP,516,Insurance - Public Liability,Oct-23
Business Support,WEIGHTMANS LLP,798,Insurance - Public Liability,Oct-23
Business Support,YORK DIOCESE,579,Rent,45200
Central Costs,CARE & CUSTODY (HEALTH) LTD,151672.26,Custody Services,Oct-23
Central Costs,CARE & CUSTODY (HEALTH) LTD,151672.26,Custody Services,Oct-23
Central Costs,CARE & CUSTODY (HEALTH) LTD,63067.26,Medical Custody Services,Oct-23
Central Costs,CATH BROWN CONSULTANCY LTD,550,Project Costs,Oct-23
Central Costs,CATH BROWN CONSULTANCY LTD,6250,Project Costs,Oct-23
Central Costs,CATH BROWN CONSULTANCY LTD,850,Project Costs,Oct-23
Central Costs,CATH BROWN CONSULTANCY LTD,9500,Project Costs,Oct-23
Central Costs,DURHAM CONSTABULARY,35145.36,NE Fingerprint Bureau Automatic Fingerprint Recognition (NEFB AFR),Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),11288.92,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),2098,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),625.14,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),2225.68,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),22180,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),4787,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),22497.010000000002,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),26296,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),14455,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),539.38,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),2297.06,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),1746.14,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),3387.28,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),1650.24,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),3198.15,General Contributions,Oct-23
Central Costs,MAYORS OFFICE FOR POLICING AND CRIME (MET POL),5456.6900000000005,General Contributions,Oct-23
Central Costs,MEHLER VARIO SYSTEM GMBH,3829.5,Project Costs,Oct-23
Central Costs,MEHLER VARIO SYSTEM GMBH,2973.3,Project Costs,Oct-23
