Service Unit,Supplier,Dist Amt,Account Name,Period
Balance Sheet,HARVEY NASH LIMITED,4803.84,Asset Clearing,Aug-23
Balance Sheet,HARVEY NASH LIMITED,6000,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,550.36,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,15440.61,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,1897.63,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,4398.6,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,1606.92,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,765.95,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,1214.43,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,5290.85,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,10309.27,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,1512.48,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,3127.56,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,1366.2,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,1034,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,109950,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,109950,Asset Clearing,Aug-23
Balance Sheet,INSIGHT DIRECT (UK) LTD,7461.47,Asset Clearing,Aug-23
Balance Sheet,KONSTRUCT NE LTD,896,Asset Clearing,Aug-23
Balance Sheet,MARTEK DRONES LTD T/A COPTRZ,1946,Asset Clearing,Aug-23
Balance Sheet,MARTEK DRONES LTD T/A COPTRZ,771,Asset Clearing,Aug-23
Balance Sheet,N&N REMOVALS,610,Asset Clearing,Aug-23
Balance Sheet,NEOLOGY UK LTD,13455.2,Asset Clearing,Aug-23
Balance Sheet,OCEAN AUTOMOTIVE LIMITED TA POOLE AUDI,595,Asset Clearing,Aug-23
Balance Sheet,OCEAN AUTOMOTIVE LIMITED TA POOLE AUDI,23500,Asset Clearing,Aug-23
Balance Sheet,PCC FOR WEST YORKSHIRE,9873.89,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),20477.13,Asset Clearing,Aug-23
Balance Sheet,PEUGEOT MOTOR CO (PENTAGON CORPORATE FLEET),21837.38,Asset Clearing,Aug-23
Balance Sheet,PHOENIX SOFTWARE LTD,7900,Asset Clearing,Aug-23
Balance Sheet,PHOENIX SOFTWARE LTD,186095,Asset Clearing,Aug-23
Balance Sheet,PURE AUDIO VISUAL LTD,987,Asset Clearing,Aug-23
Balance Sheet,PURE AUDIO VISUAL LTD,3240,Asset Clearing,Aug-23
Balance Sheet,REDACTED,3240,Asset Clearing,Aug-23
Balance Sheet,REDACTED,1664.0900000000001,Asset Clearing,Aug-23
Balance Sheet,REDACTED,47520,Asset Clearing,Aug-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,1250,Asset Clearing,Aug-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,1000,Asset Clearing,Aug-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,1250,Asset Clearing,Aug-23
Balance Sheet,REED SPECIALIST RECRUITMENT LIMITED,1250,Asset Clearing,Aug-23
Balance Sheet,RIMICK FLOORS,720,Asset Clearing,Aug-23
Balance Sheet,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,880,Asset Clearing,Aug-23
Balance Sheet,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,5629.7,Asset Clearing,Aug-23
Balance Sheet,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,9711.45,Asset Clearing,Aug-23
Balance Sheet,SEYMOUR CIVIL (ENGINEERING CONTRACTORS) LTD,15696.25,Asset Clearing,Aug-23
Balance Sheet,SJC INTERIORS NORTH EAST LTD,2159.25,Asset Clearing,Aug-23
Balance Sheet,STOCKTON-ON-TEES BOROUGH COUNCIL,1440,Asset Clearing,Aug-23
Balance Sheet,SUEZ RECYCLING AND RECOVERY LTD,548.73,Asset Clearing,Aug-23
Business Support,AA BUSINESS SERVICES,1890,Vehicle Recovery,Aug-23
Business Support,AA BUSINESS SERVICES,790,Vehicle Recovery,Aug-23
Business Support,AA BUSINESS SERVICES,650,Vehicle Recovery,Aug-23
Business Support,ACCESS INTELLIGENCE MEDIA AND COMMUNICATIONS LTD,10000,Publications / Newspapers,Aug-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,528.4,Petrol,Aug-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,572.24,Petrol,Aug-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,556.42,Petrol,Aug-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,647.69,Petrol,Aug-23
Business Support,ALLSTAR BUSINESS SOLUTIONS,724.61,Petrol,Aug-23
Business Support,ASSURA PROPERTIES PLC,7175.5,Rent / Lease,Aug-23
Business Support,ASSURA PROPERTIES PLC,2244.5,Rent / Lease,Aug-23
Business Support,BOTTOMLINE,505,Professional Fees,45139
Business Support,BT (NEWCASTLE),1852.96,Telephone Charges - Landlines,Aug-23
Business Support,BT (NEWCASTLE),2848.79,Telephone Charges - Landlines,Aug-23
Business Support,BT PLC (IT SERVICES LTD),1042.42,Telephony Hardware & Support Contract,Aug-23
Business Support,BT PLC (IT SERVICES LTD),780.3000000000001,Telephony Hardware & Support Contract,Aug-23
Business Support,BT PLC (IT SERVICES LTD),4344.71,Telephony Hardware & Support Contract,Aug-23
Business Support,BT PLC (IT SERVICES LTD),1042.42,Telephony Hardware & Support Contract,Aug-23
Business Support,BT PLC (IT SERVICES LTD),780.3000000000001,Telephony Hardware & Support Contract,Aug-23
Business Support,BT PLC (IT SERVICES LTD),4344.71,Telephony Hardware & Support Contract,Aug-23
Business Support,CATH BROWN CONSULTANCY LTD,1500,Development Fund,Aug-23
Business Support,CLEVELAND FIRE AUTHORITY,860,Vehicle Repairs & Maintenance - Labour,Aug-23
Business Support,COLLEGE OF POLICING,2484.5,Training - Course Fees / Seminars etc - Police,Aug-23
Business Support,CORONA ENERGY,4100.17,Gas,Aug-23
Business Support,CORONA ENERGY,2293.18,Gas,Aug-23
Business Support,CORONA ENERGY,2081.46,Gas,Aug-23
Business Support,CORONA ENERGY,505.42,Gas,Aug-23
Business Support,CORONA ENERGY,1761.3400000000001,Gas,Aug-23
Business Support,CORONA ENERGY,7674.89,Gas,Aug-23
Business Support,CORONA ENERGY,520.34,Gas,Aug-23
Business Support,DAVID PHILLIPS AND PARTNERS,2000,Insurance - Public Liability,Aug-23
Business Support,DAVID PHILLIPS AND PARTNERS,3999,Insurance - Public Liability,Aug-23
Business Support,DEREK SLACK MOTORS LTD,553.0600000000001,Vehicle Repairs & Maintenance - Parts,Aug-23
Business Support,DEREK SLACK MOTORS LTD,830,Vehicle Repairs & Maintenance - Parts,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,9278.07,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,1573.97,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,9745.24,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,35044.13,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,2391.55,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,7053.74,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,1546.41,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,9433.45,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,2255.82,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,17422.14,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,1603.8600000000001,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,54138.44,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,9807.630000000001,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,572.34,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,938.04,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,2316.18,Electricity,Aug-23
Business Support,EDF ENERGY CUSTOMERS LTD,1458.3700000000001,Electricity,Aug-23
Business Support,EE LTD,10841.43,Telephone Charges - Mobile,Aug-23
Business Support,EE LTD,1672.5900000000001,Telephone Charges - Mobile,Aug-23
Business Support,EUROPA TECHNOLOGIES LTD,995,WMS,Aug-23
Business Support,FISHER GERMAN PROPERTY MANAGEMENT LLP,2800,Service Charge,Aug-23
Business Support,FISHER GERMAN PROPERTY MANAGEMENT LLP,6161.03,Service Charge,Aug-23
Business Support,FROSTREE LTD,7950,Premises - Repairs & Maintenance,Aug-23
Business Support,GAMMA TELECOMM,4221.06,Telephone Charges - Landlines,Aug-23
Business Support,GOODYEAR TYRES UK LIMITED,12008.77,Tyres,Aug-23
Business Support,GREIG CAVEY COMMERCIAL LTD,1483,Damage to Property,Aug-23
Business Support,HARTLEPOOL BOROUGH COUNCIL,5419,Rates,45139
Business Support,HAYS SPECIALIST RECRUITMENT LTD,938.71,Temporary / Contract Staff Costs,Aug-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,938.71,Temporary / Contract Staff Costs,Aug-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,916.12,Temporary / Contract Staff Costs,Aug-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,891.36,Temporary / Contract Staff Costs,Aug-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,928.5,Temporary / Contract Staff Costs,Aug-23
Business Support,HAYS SPECIALIST RECRUITMENT LTD,916.12,Temporary / Contract Staff Costs,Aug-23
Business Support,HEALTHWORK GROUP LIMITED T/A OPTIMA HEALTH,21550,Occupational Health Contract,Aug-23
Business Support,HEALTHWORK GROUP LIMITED T/A OPTIMA HEALTH,30925,Occupational Health Contract,Aug-23
Business Support,HEALTHWORK GROUP LIMITED T/A OPTIMA HEALTH,19945,Occupational Health Contract,Aug-23
Business Support,HM COURTS,7519,Professional Fees,45139
Business Support,HM COURTS & TRIBUNAL SERVICE (HMCS),1595,Professional Fees,Aug-23
Business Support,HSF TRAINING LTD,510,Training - Course Fees / Seminars etc - Staff,Aug-23
Business Support,IKEN BUSNESS LTD,4200.3,Maintenance Agreements - General,Aug-23
Business Support,INSIGHT DIRECT (UK) LTD,61348,Enterprise Backup Solution,Aug-23
Business Support,INSIGHT DIRECT (UK) LTD,704.76,Telephone Charges - Mobile,Aug-23
Business Support,JH MECHANICAL SERVICES LTD,1765.98,Premises - Planned Maintenance,Aug-23
Business Support,JH MECHANICAL SERVICES LTD,707.5,Premises - Planned Maintenance,Aug-23
Business Support,JH MECHANICAL SERVICES LTD,531.26,Premises - Repairs & Maintenance,Aug-23
Business Support,JH MECHANICAL SERVICES LTD,689.5,Premises - Repairs & Maintenance,Aug-23
Business Support,JH MECHANICAL SERVICES LTD,819.2,Premises - Repairs & Maintenance,Aug-23
Business Support,JML SOFTWARE SOLUTIONS LTD,39500,Chronicle,Aug-23
Business Support,KONSTRUCT NE LTD,529.65,Premises - Grounds Maintenance,Aug-23
Business Support,KONSTRUCT NE LTD,502.90000000000003,Premises - Grounds Maintenance,Aug-23
Business Support,LOWES RECOVERY,2260,Vehicle Recovery,45139
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Professional Fees,Aug-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Professional Fees,Aug-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Professional Fees,Aug-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,6042.74,Temporary / Contract Staff Costs,Aug-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3021.37,Temporary / Contract Staff Costs,Aug-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Temporary / Contract Staff Costs,Aug-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,1216.1100000000001,Temporary / Contract Staff Costs,Aug-23
Business Support,MICHAEL PAGE INTERNATIONAL RECRUITMENT LTD,3010.75,Temporary / Contract Staff Costs,Aug-23
Business Support,MIDDLESBROUGH BOROUGH COUNCIL,65968,Rates,45139
Business Support,MIDDLESBROUGH FOOTBALL CLUB,4032.6,Professional Fees,Aug-23
Business Support,MIDDLESBROUGH FOOTBALL CLUB,1731,Refreshments / Hospitality,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,651.67,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,8344.92,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,797.25,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4811.17,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2427.17,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,672.42,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,503.42,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,603.92,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2427.58,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,4654.08,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,958.9200000000001,Contract Cleaning,Aug-23
Business Support,MITIE CLEANING & ENVIRONMENTAL SERVICES LTD,2654.17,Contract Cleaning,Aug-23
Business Support,NOMINET UK,2590.16,PNN2 / PNN3 Connection,Aug-23
Business Support,NORTH YORKSHIRE COUNCIL,3110,Training - Course Fees / Seminars etc - Police,Aug-23
Business Support,NWG BUSINESS LTD,2939.9,Water,Aug-23
Business Support,NWG BUSINESS LTD,1291.39,Water,Aug-23
Business Support,NWG BUSINESS LTD,733.27,Water,Aug-23
Business Support,NWG BUSINESS LTD,1739.33,Water,Aug-23
Business Support,NWG BUSINESS LTD,964.1,Water,Aug-23
Business Support,NWG BUSINESS LTD,4185.4400000000005,Water,Aug-23
Business Support,NWG BUSINESS LTD,2309.73,Water,Aug-23
Business Support,NWG BUSINESS LTD,2898.62,Water,Aug-23
Business Support,NWG BUSINESS LTD,1582.44,Water,Aug-23
Business Support,NWG BUSINESS LTD,2247.02,Water,Aug-23
Business Support,NWG BUSINESS LTD,4589.05,Water,Aug-23
Business Support,NWG BUSINESS LTD,6920.97,Water,Aug-23
Business Support,NWG BUSINESS LTD,5542.34,Water,Aug-23
Business Support,NWG BUSINESS LTD,591.53,Water,Aug-23
Business Support,NWG BUSINESS LTD,508.16,Water,Aug-23
Business Support,PHOENIX SOFTWARE LTD,584,Enterprise Microsoft Licences,Aug-23
Business Support,PHOENIX SOFTWARE LTD,2812.8,Enterprise Microsoft Licences,Aug-23
Business Support,PHOENIX SOFTWARE LTD,2039.28,Enterprise Microsoft Licences,Aug-23
Business Support,PHOENIX SOFTWARE LTD,66856,Kinesense CCTV,Aug-23
Business Support,PHOENIX SOFTWARE LTD,2341.02,National Enabling Pilot,Aug-23
Business Support,PICKERINGS LIFTS,3253.59,Premises - Repairs & Maintenance,Aug-23
Business Support,PINEWOOD TECHNOLOGIES PLC,1117.3700000000001,Maintenance Agreements - General,Aug-23
Business Support,PINEWOOD TECHNOLOGIES PLC,7205.63,Maintenance Agreements - General,Aug-23
Business Support,POLICE FEDERATION OF ENGLAND AND WALES,632.0600000000001,Professional Fees,Aug-23
Business Support,POLICE FEDERATION OF ENGLAND AND WALES,729.3000000000001,Professional Fees,Aug-23
Business Support,POLICE SUPERINTENDENTS ASSOCIATION LTD,13540,Superintendents Association,Aug-23
Business Support,PROFESSIONAL COST MANAGEMENT GROUP LTD,549.32,Professional Fees,Aug-23
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),9350,Treasury Management Fees,Aug-23
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),9350,Treasury Management Fees,Aug-23
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),9350,Treasury Management Fees,Aug-23
Business Support,PS ADMINISTRATION LTD (T/A XPS ADMINISTRATION),9350,Treasury Management Fees,Aug-23
Business Support,PWLB INTEREST,249833,Interest,45139
Business Support,QUADIENT,3852,Postage Costs,45139
Business Support,RED SNAPPER RECRUITMENT LTD,646.34,Temporary / Contract Staff Costs,Aug-23
Business Support,RED SNAPPER RECRUITMENT LTD,797.15,Temporary / Contract Staff Costs,Aug-23
Business Support,RED SNAPPER RECRUITMENT LTD,797.15,Temporary / Contract Staff Costs,Aug-23
Business Support,RED SNAPPER RECRUITMENT LTD,646.34,Temporary / Contract Staff Costs,Aug-23
Business Support,RED SNAPPER RECRUITMENT LTD,646.34,Temporary / Contract Staff Costs,Aug-23
Business Support,RED SNAPPER RECRUITMENT LTD,797.15,Temporary / Contract Staff Costs,Aug-23
Business Support,RED SNAPPER RECRUITMENT LTD,635.57,Temporary / Contract Staff Costs,Aug-23
Business Support,RED SNAPPER RECRUITMENT LTD,592.48,Temporary / Contract Staff Costs,Aug-23
Business Support,RED SNAPPER RECRUITMENT LTD,797.15,Temporary / Contract Staff Costs,Aug-23
Business Support,RED SNAPPER RECRUITMENT LTD,797.15,Temporary / Contract Staff Costs,Aug-23
Business Support,RED SNAPPER RECRUITMENT LTD,797.15,Temporary / Contract Staff Costs,Aug-23
Business Support,REDACTED,2700,Insurance - Public Liability,Aug-23
Business Support,REDACTED,900,Professional Fees,Aug-23
Business Support,REDACTED,3944.7000000000003,Professional Fees,Aug-23
Business Support,REDACTED,10651.35,Professional Fees,Aug-23
Business Support,REDACTED,585,Damage to Property,Aug-23
Business Support,REDACTED,500,Professional Fees,Aug-23
Business Support,REDACTED,600,Professional Fees,Aug-23
Business Support,REDACTED,500,Professional Fees,Aug-23
Business Support,REDACTED,1025,Professional Fees,Aug-23
Business Support,REDACTED,600,Professional Fees,Aug-23
Business Support,REDACTED,949,Premises - Repairs & Maintenance,Aug-23
Business Support,REDACTED,800,Professional Fees,Aug-23
Business Support,REDACTED,750,Professional Fees,Aug-23
Business Support,REDACTED,1250,Professional Fees,Aug-23
Business Support,REDACTED,2697,Professional Fees,Aug-23
Business Support,REDACTED,1429.2,Professional Fees,Aug-23
Business Support,REDACTED,1225,Insurance - Public Liability,Aug-23
Business Support,REDACTED,1750,Equality Diversion & Inclusion,Aug-23
Business Support,REDACTED,18773,Rent,45139
Business Support,REDACTED,925,Rent,45139
Business Support,REDACTED,1773,General Equipment,45139
Business Support,REDACTED,4268,General Equipment,45139
Business Support,REDCAR BOROUGH COUNCIL,21225,Rates,45139
Business Support,RICOH UK LTD,1494.44,Canon Rental / Uniflow Charges,Aug-23
Business Support,RICOH UK LTD,7653.150000000001,Canon Rental / Uniflow Charges,Aug-23
Business Support,RICOH UK LTD,6816.78,Canon Rental / Uniflow Charges,Aug-23
Business Support,RS FLEET INSTALLATIONS LTD T/A RS CONNECT,4000,Vehicle Fits,Aug-23
Business Support,SAFESITE,850,Premises - Planned Maintenance,Aug-23
Business Support,SAFESITE,850,Premises - Planned Maintenance,Aug-23
Business Support,SAFESITE,850,Premises - Planned Maintenance,Aug-23
Business Support,SCOT GROUP LTD T/A THRIFTY CAR & VAN RENTAL,637.84,Vehicle Hire,Aug-23
Business Support,SIGNAGE SOLUTIONS GBR LTD,1224.3,General Vehicle Equipment,Aug-23
Business Support,SIMON BAILES LTD,652.3000000000001,Vehicle Repairs & Maintenance - Parts,Aug-23
Business Support,SIMON BAILES LTD,768.12,Vehicle Repairs & Maintenance - Parts,Aug-23
Business Support,SIMUNIX LTD,31200,Information Technology Expenditure - General,Aug-23
Business Support,SOCIALSIGNIN LTD T/A ORLO,46860,Maintenance Agreements - General,Aug-23
Business Support,SOFTCAT LTD,2184,AMS Sailpoint for NEP,Aug-23
Business Support,SOFTCAT LTD,21840,AMS Sailpoint for NEP,Aug-23
Business Support,SOPRA STERIA LTD,133891.17,Information Technology Expenditure - General,Aug-23
Business Support,SPENCER WEST LLP,12533.34,Professional Fees,Aug-23
Business Support,SPENCER WEST LLP,10930,Professional Fees,Aug-23
Business Support,SPENCER WEST LLP,15079,Professional Fees,Aug-23
Business Support,SPENCER WEST LLP,22916.670000000002,Professional Fees,Aug-23
Business Support,STOCKTON BOROUGH COUNCIL,39681,Rates,45139
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,1039.99,Gas,Aug-23
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,535.69,Gas,Aug-23
Business Support,STOCKTON-ON-TEES BOROUGH COUNCIL,522.94,Premises - Repairs & Maintenance,Aug-23
Business Support,TAYLOR LAW (CLIENT ACCOUNT),15000,Insurance - Employer Liability,Aug-23
Business Support,THE ATACC GROUP LTD,2400,Training - Course Fees / Seminars etc - Police,Aug-23
Business Support,THE ATACC GROUP LTD,1600,Training - Course Fees / Seminars etc - Police,Aug-23
Business Support,THRIIVER LTD,560,General Equipment,Aug-23
Business Support,THRIIVER LTD,560,General Equipment,Aug-23
Business Support,THRIIVER LTD,540,General Equipment,Aug-23
Business Support,THRIIVER LTD,540,General Equipment,Aug-23
Business Support,TILLY BAILEY AND IRVINE (STOCKTON),5000,Insurance - Public Liability,Aug-23
Business Support,TOTAL ID LTD,1260,Stationery Costs,Aug-23
Business Support,TRAVEL PERK UK IRL LTD,754.17,Training - Expenses - Police,Aug-23
Business Support,TRAVEL PERK UK IRL LTD,1035,Training - Expenses - Staff,Aug-23
Business Support,TRAVEL PERK UK IRL LTD,1351.5,Training - Expenses - Staff,Aug-23
Business Support,VODAFONE,1776,PNN2 / PNN3 Connection,Aug-23
Business Support,WATSON WOODHOUSE SOLICITORS CLIENT ACCOUNT,7000,Insurance - Public Liability,Aug-23
Business Support,WAZOKU LTD,8000,Maintenance Agreements - General,Aug-23
Central Costs,CARE & CUSTODY (HEALTH) LTD,151672.26,Custody Services,Aug-23
Central Costs,CARE & CUSTODY (HEALTH) LTD,151672.26,Custody Services,Aug-23
Central Costs,CARE & CUSTODY (HEALTH) LTD,64881.18,Medical Custody Services,Aug-23
Central Costs,CATH BROWN CONSULTANCY LTD,3000,Project Costs,Aug-23
Central Costs,CF MOTORING SERVICES LTD,1895.0900000000001,Insurance - Motor Vehicle,Aug-23
Central Costs,CF MOTORING SERVICES LTD,2653.27,Insurance - Motor Vehicle,Aug-23
Central Costs,CF MOTORING SERVICES LTD,2973.27,Insurance - Motor Vehicle,Aug-23
Central Costs,CF MOTORING SERVICES LTD,1857.04,Insurance - Motor Vehicle,Aug-23
Central Costs,CF MOTORING SERVICES LTD,533.73,Insurance - Motor Vehicle,Aug-23
Central Costs,CF MOTORING SERVICES LTD,1414.64,Insurance - Motor Vehicle,Aug-23
Central Costs,CF MOTORING SERVICES LTD,1861.31,Insurance - Motor Vehicle,Aug-23
Central Costs,DURADIAMOND HEALTHCARE LIMITED,6315.54,Ill Health Pension Capital Equivalent Charge,Aug-23
Central Costs,DURADIAMOND HEALTHCARE LIMITED,6315.54,Ill Health Pension Capital Equivalent Charge,Aug-23
Central Costs,DURHAM CONSTABULARY,35039.41,NE Fingerprint Bureau Automatic Fingerprint Recognition (NEFB AFR),Aug-23
Central Costs,HAMPSHIRE CONSTABULARY,4938.26,General Contributions,Aug-23
