Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,03/04/2023,1600708454,2470.00,0.00,2470.00,Patricroft Community Group Cic,People (Childrens) Service Group,Hire of Facilities
Salford City Council,03/04/2023,601488865,22054.44,0.00,22054.44,Pollock Lifts Ltd,Capital Expenditure,Improvement Grants
Salford City Council,03/04/2023,1600708438,952.80,158.80,794.00,Qualys Ltd,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,03/04/2023,1600708410,1316.48,0.00,1316.48,Salford Arts Theatre,People (Adults) - CHSC,Grants
Salford City Council,03/04/2023,1600708399,15681.60,2613.60,13068.00,Salford Community Leisure Ltd,People (Adults) - CHSC,Grants
Salford City Council,03/04/2023,601488892,712.80,0.00,712.80,Schools Out North West Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,1600708397,5625.00,0.00,5625.00,Special Spirits,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/04/2023,601488893,633.60,0.00,633.60,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,601488880,871.20,0.00,871.20,T/A Holyrood Day Nursery - Media City,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,601488908,903.00,0.00,903.00,T/A Holyrood Day Nursery - Media City,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,601488910,1301.30,0.00,1301.30,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,601488909,2818.20,0.00,2818.20,T/A Holyrood Day Nursery - Salford,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,601488900,737.10,0.00,737.10,T/A Marlborough Road Academy,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,601488922,748.20,0.00,748.20,T/A St Marys Treehouse,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,601488894,839.52,0.00,839.52,T/A St Marys Treehouse,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,601488923,3465.00,0.00,3465.00,Tashbar Academy Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,601488967,554.26,92.38,461.88,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/04/2023,601488965,739.01,123.17,615.84,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/04/2023,601488964,816.00,136.00,680.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/04/2023,601488966,923.76,153.96,769.80,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/04/2023,601488969,923.76,153.96,769.80,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/04/2023,601488968,930.00,155.00,775.00,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/04/2023,601488925,512.40,0.00,512.40,The Stables Day Nursery Monton,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,03/04/2023,1600708455,3480.00,580.00,2900.00,Thomas Telford Ltd,Place Directorate,Training of Others
Salford City Council,03/04/2023,1600708376,504.00,84.00,420.00,Traffic Direct Ltd,Place Directorate,Contractors
Salford City Council,03/04/2023,1600708375,654.00,109.00,545.00,Traffic Direct Ltd,Place Directorate,Contractors
Salford City Council,03/04/2023,1600708377,1419.00,236.50,1182.50,Traffic Direct Ltd,Place Directorate,Contractors
Salford City Council,03/04/2023,1600708378,2220.00,370.00,1850.00,Traffic Direct Ltd,Place Directorate,Contractors
Salford City Council,03/04/2023,1600708429,2070.00,345.00,1725.00,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,03/04/2023,1600708434,2070.00,345.00,1725.00,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,03/04/2023,1600708431,3240.00,540.00,2700.00,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,03/04/2023,1600708428,1182.00,197.00,985.00,Wigan Council,Capital Expenditure,External Fees - Other
Salford City Council,04/04/2023,1600707979,31600.00,5266.67,26333.33,4C Associates Limited,Service Reform (Corp Bus & Transform),Consultants
Salford City Council,04/04/2023,6003681150,12978.57,0.00,12978.57,Abc Care And Education Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681142,3524.08,0.00,3524.08,Active Care Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,601489014,1614.00,269.00,1345.00,Addleshaw Goddard Llp,Capital Expenditure,Legal Fees
Salford City Council,04/04/2023,1600708496,794.83,132.47,662.36,Alan Franklin Builders Ltd,Place Directorate,Rechargeable Repairs & Maintenance
Salford City Council,04/04/2023,601489009,2000.00,0.00,2000.00,Aldi Stores Ltd,People (Adults) - CHSC,Client Subsistence
Salford City Council,04/04/2023,1600708510,1224.00,204.00,1020.00,Alpha Biolaboratories Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681146,5894.20,0.00,5894.20,Alpha Plus Fostering  Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708522,805.56,134.26,671.30,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708536,2346.00,391.00,1955.00,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708509,4171.97,695.33,3476.64,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708529,4748.52,791.42,3957.10,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708524,6518.02,1086.34,5431.68,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708528,8037.17,1339.53,6697.64,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708507,8902.32,1483.72,7418.60,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708521,10046.40,1674.40,8372.00,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708523,14808.37,2468.06,12340.31,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708506,21406.84,3567.81,17839.03,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708518,26601.50,4433.58,22167.92,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708513,32863.93,5477.32,27386.61,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708514,34970.94,5828.49,29142.45,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708517,40250.52,6708.42,33542.10,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708535,46216.69,7702.78,38513.91,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708505,48247.92,8041.32,40206.60,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708534,49411.84,8235.31,41176.53,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708530,56302.03,9383.67,46918.36,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708531,76692.74,12782.12,63910.62,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708532,84902.23,14150.37,70751.86,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708533,100469.40,16744.90,83724.50,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708516,103506.13,17251.02,86255.11,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708526,135538.57,22589.76,112948.81,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,1600708492,1080.00,180.00,900.00,Armor Cleaning Ltd,Capital Expenditure,Other Works
Salford City Council,04/04/2023,1600708179,-510.00,-85.00,-425.00,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,04/04/2023,1600708290,16847.70,2807.95,14039.75,Bloom Procurement Services Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,04/04/2023,1600708504,7465.15,1244.19,6220.96,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,04/04/2023,1600708489,39366.50,0.00,39366.50,Bolton College,People (Childrens) Service Group,Pupil Assistance
Salford City Council,04/04/2023,6003681161,60989.76,0.00,60989.76,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681160,25348.96,0.00,25348.96,Capstone Foster Care (North) Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681172,5123.12,0.00,5123.12,Capstone Foster Care (South West) L,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681147,15590.71,0.00,15590.71,Care 4 Every Child Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681159,48519.04,0.00,48519.04,Care Today Childrens Services,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,601489109,3309.73,0.00,3309.73,Central Manchester University,People (Childrens) Service Group,Other Salary Groups
Salford City Council,04/04/2023,1600708061,22715.00,0.00,22715.00,Central Manchester University,Public Health,Payments to Agencies
Salford City Council,04/04/2023,601489019,4542.30,757.05,3785.25,Cipfa Business Ltd,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,04/04/2023,601489016,6600.00,1100.00,5500.00,Cles Ltd,Place Directorate,Subscriptions
Salford City Council,04/04/2023,1600708476,1488.00,248.00,1240.00,Colin Masters Decorators Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,04/04/2023,6003681170,26925.94,0.00,26925.94,Compass Children'S Home Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681171,13126.42,0.00,13126.42,Courtyard Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,601489011,15125.00,0.00,15125.00,Csin Cic,People (Childrens) Service Group,Pupil Assistance
Salford City Council,04/04/2023,6003681154,18424.00,0.00,18424.00,Dove Adolescent Services Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681144,3308.00,0.00,3308.00,Family Care Goup Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681173,22400.00,0.00,22400.00,Family Child Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681165,6603.32,0.00,6603.32,Five Rivers Child Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,601489024,9225.00,0.00,9225.00,Forbes Solicitors,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,04/04/2023,6003681148,6635.60,0.00,6635.60,Foster Care Associates Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681153,29482.32,0.00,29482.32,Fostering Solutions Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708493,2244.00,374.00,1870.00,General Utilities North West Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,04/04/2023,6003681164,16100.00,0.00,16100.00,Holistic Approach Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600706513,37593.00,0.00,37593.00,"Home-Start Trafford, Salford, Wigan",People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681155,18728.57,0.00,18728.57,Horizon Care & Education Group Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,601489040,7421.38,1236.90,6184.48,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,04/04/2023,601489039,11691.79,1948.63,9743.16,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,04/04/2023,601489038,15507.82,2584.64,12923.18,Ingenitech Ltd,Service Reform (Corp Bus & Transform),Lease line rentals
Salford City Council,04/04/2023,6003681175,58533.51,9755.59,48777.92,Keys Pce Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708486,709.49,0.00,709.49,"Leadership, Safeguarding & Coaching",People (Childrens) Service Group,Other Professional Fees
Salford City Council,04/04/2023,6003681167,11800.00,0.00,11800.00,Lonsdale Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681157,19180.00,0.00,19180.00,Meadows Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708478,600.00,0.00,600.00,Mhfa England Cic,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681145,23739.29,0.00,23739.29,My3 Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681174,17871.00,0.00,17871.00,Next Stage A Way Forward Youth,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,601489034,93607.34,15601.22,78006.12,Nsl Ltd,Place Directorate,Contractors
Salford City Council,04/04/2023,6003681141,15960.00,0.00,15960.00,Onextra Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708471,846.00,141.00,705.00,Orchid Cellmark Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,601489017,7830.00,0.00,7830.00,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,04/04/2023,1600708527,1401889.01,233648.17,1168240.84,Pendleton Together Operating Ltd,Outside Hierarchy,Unitary Charge
Salford City Council,04/04/2023,601489015,24359.71,0.00,24359.71,Pontville School Ltd,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,04/04/2023,601489010,28161.00,0.00,28161.00,Pontville School Ltd,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,04/04/2023,6003681169,25048.00,0.00,25048.00,Quality Protects Children Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,601489021,104078.46,17346.25,86732.21,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,04/04/2023,1600708468,579.84,96.64,483.20,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,04/04/2023,6003681149,19714.28,0.00,19714.28,Reflexion Care Group Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681166,13499.52,0.00,13499.52,Roc North West Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708461,30955.80,5159.30,25796.50,Rothwell Plumbing Services Ltd,Capital Expenditure,Other Works
Salford City Council,04/04/2023,601489041,1106.82,0.00,1106.82,Rundles Enforcement Agents,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,04/04/2023,6003681162,24920.00,0.00,24920.00,Sandcastle Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708549,1680.59,280.10,1400.49,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,04/04/2023,1600708544,3187.18,531.20,2655.98,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,04/04/2023,1600708540,5746.04,957.67,4788.37,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,04/04/2023,6003681152,24215.71,0.00,24215.71,Shyne Together Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708474,546.00,91.00,455.00,Special Catering Company Salford Ltd,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,04/04/2023,1600708473,1524.00,254.00,1270.00,Special Catering Company Salford Ltd,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,04/04/2023,1600708472,8400.00,1400.00,7000.00,Special Catering Company Salford Ltd,Service Reform (Corp Bus & Transform),Hire of Facilities
Salford City Council,04/04/2023,1600708495,1648.80,274.80,1374.00,Stannah Stairlifts Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,04/04/2023,6003681151,14918.90,0.00,14918.90,Swiis Fostercare Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,6003681156,32803.49,0.00,32803.49,The National Fostering Agency,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708490,3600.00,0.00,3600.00,The Simmonds Foundation,Public Health,Payments to Agencies
Salford City Council,04/04/2023,6003681163,14269.89,555.20,13714.69,Three Circles Fostering,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708554,5700.00,0.00,5700.00,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,04/04/2023,1600708558,8833.33,0.00,8833.33,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,04/04/2023,1600708553,9500.00,0.00,9500.00,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,04/04/2023,1600708557,9500.00,0.00,9500.00,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,04/04/2023,1600708551,10000.00,0.00,10000.00,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,04/04/2023,1600708550,10833.33,0.00,10833.33,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,04/04/2023,1600708552,10833.33,0.00,10833.33,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,04/04/2023,1600708556,10833.33,0.00,10833.33,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,04/04/2023,1600708559,12166.67,0.00,12166.67,T'Mimei Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,04/04/2023,1600708481,1251.60,208.60,1043.00,Treske Ltd,Capital Expenditure,Works & Building
Salford City Council,04/04/2023,601489127,5977.08,0.00,5977.08,Turning Point Services Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,04/04/2023,601489130,5977.08,0.00,5977.08,Turning Point Services Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,04/04/2023,601489132,30240.92,0.00,30240.92,Turning Point Services Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,04/04/2023,601489133,30240.92,0.00,30240.92,Turning Point Services Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,04/04/2023,601489100,36218.00,5977.08,30240.92,Turning Point Services Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,04/04/2023,601489123,36218.00,0.00,36218.00,Turning Point Services Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,04/04/2023,601489126,36218.00,0.00,36218.00,Turning Point Services Limited,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,04/04/2023,1600708470,2160.00,360.00,1800.00,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,04/04/2023,1600708469,4320.00,720.00,3600.00,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,04/04/2023,601489013,567.00,94.50,472.50,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffed Security Service
Salford City Council,04/04/2023,6003681158,2396.00,0.00,2396.00,Wigan Council,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/04/2023,1600708462,27162.40,0.00,27162.40,Witherslack Group Ltd,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,04/04/2023,1600707879,116864.64,19477.44,97387.20,Xma Ltd,Place Directorate,Computer Equipment purchase
Salford City Council,04/04/2023,1600707850,-3511.30,-585.22,-2926.08,Xma Ltd,Capital Expenditure,Purchase of Computer Equipment
Salford City Council,04/04/2023,1600707851,-3218.69,-536.45,-2682.24,Xma Ltd,Capital Expenditure,Purchase of Computer Equipment
Salford City Council,04/04/2023,1600707852,-1853.18,-308.86,-1544.32,Xma Ltd,Capital Expenditure,Purchase of Computer Equipment
Salford City Council,04/04/2023,6003681168,9641.68,0.00,9641.68,Your Chapter Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/04/2023,1600708570,29785.33,0.00,29785.33,Abbey School,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,05/04/2023,1600708565,1125.96,187.66,938.30,Advanced Child Care Assessments Ltd,People (Childrens) Service Group,Payments to Agencies
