Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,03/07/2023,601496646,1515.02,0,1515.02,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496642,2020.03,0,2020.03,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496647,2020.03,0,2020.03,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496649,2125,0,2125,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496641,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496643,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496644,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496645,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496648,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,1600714090,3055.93,0,3055.93,Central Manchester University,Public Health,Payments to Agencies
Salford City Council,03/07/2023,601496822,1296.9,216.15,1080.75,Core Teachers,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,6003729864,2169.54,0,2169.54,Croft House Rest Home,People (Adults) - CHSC,Residential Care Home
Salford City Council,03/07/2023,1600714089,5940,990,4950,Dolphin Mobility Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,03/07/2023,1600714027,9642,1607,8035,Dolphin Mobility Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,03/07/2023,601496674,1380.66,0,1380.66,Ena Investment Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,1600714057,5513.08,918.85,4594.23,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,03/07/2023,1600714069,5851.67,975.28,4876.39,Exclusec Group Ltd,Service Reform (Corp Bus & Transform),Security Services
Salford City Council,03/07/2023,1600714081,621.01,103.5,517.51,F. R. Sharrock Limited,Place Directorate,VMS Materials (Non Stock)
Salford City Council,03/07/2023,1600713465,-1050,0,-1050,Greater Manchester Travelcards Ltd,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,03/07/2023,1600713462,11200,0,11200,Greater Manchester Travelcards Ltd,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,03/07/2023,601496632,24675.84,4112.64,20563.2,Iris Software Limited,People (Childrens) Service Group,Pupil Assistance
Salford City Council,03/07/2023,601496675,531.54,0,531.54,Kaleidoscope Assessment Services,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496702,592.88,0,592.88,Kaleidoscope Investments Nw Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496668,636.26,0,636.26,Lny Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496669,636.26,0,636.26,Lny Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496639,547.1,0,547.1,Marshmallow Properties Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496812,1350,0,1350,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,03/07/2023,1600714063,1034.43,172.41,862.02,North Hire And Sales Ltd,Place Directorate,Clothing & Uniforms
Salford City Council,03/07/2023,1600714053,6000,1000,5000,Oldham Mbc,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/07/2023,1600714047,892.28,148.72,743.56,Ppl Prs Ltd,People (Childrens) Service Group,Subscriptions
Salford City Council,03/07/2023,601496704,531.54,0,531.54,Psc Property Investments,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496709,531.54,0,531.54,Psc Property Investments,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496710,531.54,0,531.54,Psc Property Investments,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496711,531.54,0,531.54,Psc Property Investments,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496712,531.54,0,531.54,Psc Property Investments,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496713,531.54,0,531.54,Psc Property Investments,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496714,531.54,0,531.54,Psc Property Investments,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496715,531.54,0,531.54,Psc Property Investments,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496718,531.54,0,531.54,Psc Property Investments,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496650,2067.29,0,2067.29,Radnor Investments Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496820,1473.96,245.66,1228.3,Randstad Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,601496791,1848.4,0,1848.4,Redacted Data,People (Adults) - CHSC,Adult Placements Long Term
Salford City Council,03/07/2023,1600714054,511.03,85.17,425.86,Redacted Data,Place Directorate,Equipment Purchase
Salford City Council,03/07/2023,601496792,1483.6,0,1483.6,Redacted Data,Place Directorate,Refunds
Salford City Council,03/07/2023,601496716,776.87,0,776.87,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496666,1515.02,0,1515.02,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496681,592.88,0,592.88,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496719,904.57,0,904.57,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496638,547.1,0,547.1,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496676,547.1,0,547.1,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496665,505.01,0,505.01,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496688,539.32,0,539.32,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496679,610.23,0,610.23,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496694,512.19,0,512.19,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496696,512.19,0,512.19,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496697,512.19,0,512.19,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496672,1341.4,0,1341.4,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496677,1341.4,0,1341.4,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496689,804.84,0,804.84,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496633,531.54,0,531.54,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496637,531.54,0,531.54,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496635,536.56,0,536.56,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496634,756.42,0,756.42,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496661,776.87,0,776.87,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496652,570.43,0,570.43,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496659,531.54,0,531.54,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496662,804.84,0,804.84,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496707,1088.82,0,1088.82,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496708,1586.66,0,1586.66,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496678,550.99,0,550.99,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496651,981.29,0,981.29,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496687,1609.68,0,1609.68,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496691,531.54,0,531.54,Redacted Data,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496803,18840,3140,15700,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,1600714056,3074.16,512.36,2561.8,S & S Marquees Ltd,Service Reform (Corp Bus & Transform),Equipment Hire
Salford City Council,03/07/2023,601496722,7328,0,7328,Salford Pride The Pink Picnic,Service Reform (Corp Bus & Transform),Payments to Voluntary Organisations
Salford City Council,03/07/2023,1600714062,2793,0,2793,Salford Royal Nhs Foundation Trust,People (Adults) - CHSC,Salaries and Wages reallocated
Salford City Council,03/07/2023,1600714098,1296.79,216.13,1080.66,Schofield & Sons Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,03/07/2023,1600713915,840,140,700,Shinevision Ltd,Place Directorate,Programme Maintenance & Works
Salford City Council,03/07/2023,1600713601,-508.2,-84.7,-423.5,Sico Europe Ltd,Place Directorate,Equipment Purchase
Salford City Council,03/07/2023,1600713422,519.6,86.6,433,Sico Europe Ltd,Place Directorate,Equipment Purchase
Salford City Council,03/07/2023,1600714040,5845.72,974.29,4871.43,Srl Traffic Systems Limited,Place Directorate,Contractors
Salford City Council,03/07/2023,601496818,634.66,105.78,528.88,T/A Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,601496819,793.32,132.22,661.1,T/A Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,601496717,1073.12,0,1073.12,Tdr Homes Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496807,857.88,142.98,714.9,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,601496806,926.22,154.37,771.85,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,601496808,926.22,154.37,771.85,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,601496811,926.22,154.37,771.85,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,601496626,3406.02,567.67,2838.35,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,1600714082,786,131,655,Thinkproject Uk Limited,Capital Expenditure,Other Works
Salford City Council,03/07/2023,601496756,3960,660,3300,Time Recruitment Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,03/07/2023,1600714070,1949.52,324.92,1624.6,Transport For Greater Manchester,Place Directorate,Contractors
Salford City Council,03/07/2023,1600714075,2485.68,414.28,2071.4,Transport For Greater Manchester,Place Directorate,Contractors
Salford City Council,03/07/2023,1600714077,3480.96,580.16,2900.8,Transport For Greater Manchester,Capital Expenditure,Other Works
Salford City Council,03/07/2023,601496671,592.88,0,592.88,Travis Property Development Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496667,610.23,0,610.23,Travis Property Development Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496703,610.23,0,610.23,Travis Property Development Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496658,799.61,0,799.61,Travis Property Development Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496673,799.61,0,799.61,Travis Property Development Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496680,799.61,0,799.61,Travis Property Development Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496701,799.61,0,799.61,Travis Property Development Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,601496670,570.43,0,570.43,Triple Bee Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/07/2023,1600713459,14067.76,2344.63,11723.13,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,04/07/2023,601496894,1620,270,1350,0161 Project Ltd,People (Childrens) Service Group,Classroom Supplies Capitation
Salford City Council,04/07/2023,6003731225,33579,0,33579,Abbeydale Nursing Home,People (Adults) - CHSC,Residential Care Home
Salford City Council,04/07/2023,6003731816,2676.37,0,2676.37,Adobe Acropro Subs,Service Reform (Corp Bus & Transform),Computer Software
Salford City Council,04/07/2023,1600714154,678.36,113.06,565.3,Alliance Disposables Ltd,Place Directorate,Cleaning Materials
Salford City Council,04/07/2023,6003731271,79532.88,0,79532.88,Anchor Trust - Beechfield Lodge,People (Adults) - CHSC,Residential Care Home external funding
Salford City Council,04/07/2023,6003731310,21746.5,0,21746.5,Aspire Intelligent Care & Support,People (Adults) - CHSC,Residential Care Home external funding
Salford City Council,04/07/2023,1600714147,2480,0,2480,Astral Safety Training & Risk Manag,Place Directorate,Salaries and Wages reallocated
Salford City Council,04/07/2023,6003731306,2776,0,2776,Bamford Grange,People (Adults) - CHSC,Residential Care Home
Salford City Council,04/07/2023,1600714127,3150,525,2625,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,04/07/2023,6003732083,503.84,0,503.84,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003731948,506.49,35.58,470.91,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732266,509.22,20.75,488.47,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733633,510.71,10.68,500.03,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732336,517.96,0,517.96,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733002,524.87,1.3,523.57,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732235,525.26,9.68,515.58,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732047,525.48,14.43,511.05,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732589,529.25,0,529.25,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732396,530.02,1.42,528.6,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732381,544.46,2.48,541.98,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003731954,544.74,16.3,528.44,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732844,553.4,0,553.4,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733457,558.09,9.47,548.62,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732659,560.45,3.91,556.54,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732201,563.88,11.63,552.25,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732524,564.73,15.88,548.85,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733773,566.82,10.01,556.81,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732397,573.32,10.37,562.95,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732402,579.24,1.26,577.98,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732121,580.83,1.42,579.41,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003731898,584.7,0,584.7,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733056,587.36,0,587.36,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732144,600.92,8.22,592.7,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732987,601.82,12.24,589.58,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732591,603.94,4.48,599.46,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733820,608.9,14.82,594.08,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733136,608.91,0,608.91,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733547,610.21,0,610.21,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732403,622.26,8.89,613.37,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733526,628.29,17.93,610.36,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732314,633.52,13.34,620.18,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733281,637.22,8.8,628.42,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733721,638.1,10.22,627.88,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733482,642.7,24.84,617.86,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733006,647.99,0,647.99,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733521,648.29,14.1,634.19,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732495,672.95,2.53,670.42,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733232,674.97,14.63,660.34,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733832,731.74,3.95,727.79,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732542,737.87,15.12,722.75,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732398,868.84,24.53,844.31,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733433,904.58,6.95,897.63,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733020,1234.86,4.96,1229.9,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732669,1235.39,58.23,1177.16,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732125,1439.5,98.21,1341.29,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733287,1679.5,92.91,1586.59,Brakes (Stored Cards),Place Directorate,Food and refreshments
Salford City Council,04/07/2023,1600714185,2170.39,0,2170.39,Child Action Northwest,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/07/2023,6003731215,3037.36,0,3037.36,Croft House Rest Home,People (Adults) - CHSC,Residential Care Home
Salford City Council,04/07/2023,1600714142,1113.54,185.59,927.95,Ecg Facilities Services Ltd,Place Directorate,UV Air conditioning and handling
Salford City Council,04/07/2023,1600713525,14850,2475,12375,Eclipse,Capital Expenditure,Purchase of Vehicles & Plant
Salford City Council,04/07/2023,1600714183,8575.55,1429.26,7146.29,Electricity North West Ltd,Capital Expenditure,Works & Building
Salford City Council,04/07/2023,6003731201,92455.79,0,92455.79,Franklin Care Group Ltd,People (Adults) - CHSC,Residential Care Home external funding
Salford City Council,04/07/2023,601496925,505.9,84.33,421.57,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,04/07/2023,601496959,545.02,90.84,454.18,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,04/07/2023,601496955,559.66,93.28,466.38,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,04/07/2023,601496956,681.9,113.65,568.25,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,04/07/2023,601496957,747.35,124.56,622.79,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,04/07/2023,601496954,1193.38,198.9,994.48,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,04/07/2023,6003731305,21814.08,0,21814.08,Ggs Care Home Limited,People (Adults) - CHSC,Residential Care Home
Salford City Council,04/07/2023,6003731393,59040.52,0,59040.52,Hc One Ltd - Several Homes,People (Adults) - CHSC,Nursing Home
Salford City Council,04/07/2023,1600714121,36547.44,6091.24,30456.2,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,04/07/2023,1600714119,2869.92,478.32,2391.6,J Fletcher Engineers Ltd,People (Childrens) Service Group,UV Heating Repairs
Salford City Council,04/07/2023,1600713756,847.2,141.2,706,Lancashire County Council,Place Directorate,Sampling
Salford City Council,04/07/2023,6003731779,587,0,587,Modern Beds,People (Adults) - CHSC,Decorating Costs
Salford City Council,04/07/2023,1600714182,1560,260,1300,Mr Mike Smith T/A Strand Refrigerat,Capital Expenditure,Works & Building
Salford City Council,04/07/2023,601496911,15000,0,15000,Nhs Greater Manchester Icb,People (Adults) - CHSC,Payments to Agencies
Salford City Council,04/07/2023,601496920,2430,0,2430,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,04/07/2023,1600713800,690,115,575,Permanent Futures Limited,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,04/07/2023,1600713799,1380,230,1150,Permanent Futures Limited,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,04/07/2023,1600711551,1662.89,277.15,1385.74,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,04/07/2023,1600713942,1662.89,277.15,1385.74,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,04/07/2023,1600713760,3907.82,651.3,3256.52,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,04/07/2023,1600711646,14306.32,2384.39,11921.93,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,04/07/2023,1600714136,4794,799,3995,Prca,Place Directorate,Training expenses
Salford City Council,04/07/2023,6003731311,6526,0,6526,Pro Support Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,04/07/2023,6003732041,-1820,0,-1820,Ralph Livesey Ltd,Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732130,503.45,0,503.45,Ralph Livesey Ltd,Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732256,524.29,0,524.29,Ralph Livesey Ltd,Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733363,558.65,0,558.65,Ralph Livesey Ltd,Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732934,604.82,0,604.82,Ralph Livesey Ltd,Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732512,628.03,0,628.03,Ralph Livesey Ltd,Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003733870,1507.2,0,1507.2,Ralph Livesey Ltd,Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003732277,7120,0,7120,Ralph Livesey Ltd,Place Directorate,Food and refreshments
Salford City Council,04/07/2023,6003730917,2207.44,0,2207.44,Redacted Data,People (Adults) - CHSC,Fees & Charges
Salford City Council,04/07/2023,6003730975,533.28,0,533.28,Redacted Data,People (Adults) - CHSC,Payment to social care clients
Salford City Council,04/07/2023,6003731360,558.32,0,558.32,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,04/07/2023,6003731363,558.32,0,558.32,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,04/07/2023,6003731392,564.97,0,564.97,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,04/07/2023,6003731371,608,0,608,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,04/07/2023,6003731390,632.63,0,632.63,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,04/07/2023,6003731389,650.4,0,650.4,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,04/07/2023,6003730886,653.48,0,653.48,Redacted Data,People (Adults) - CHSC,Payment to social care clients
Salford City Council,04/07/2023,6003731367,744.65,0,744.65,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,04/07/2023,6003731359,769.97,0,769.97,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,04/07/2023,6003731381,774.28,0,774.28,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,04/07/2023,6003731379,801.5,0,801.5,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,04/07/2023,6003730981,816.84,0,816.84,Redacted Data,People (Adults) - CHSC,Payment to social care clients
Salford City Council,04/07/2023,6003730888,879.68,0,879.68,Redacted Data,People (Adults) - CHSC,Payment to social care clients
