Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,01/09/2023,601501386,10860,1810,9050,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501387,10860,1810,9050,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501382,12732,2122,10610,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501367,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501368,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501369,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501373,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501374,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501377,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501378,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501380,12996,2166,10830,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,601501383,15340,1810,13530,Jep Youth Engagement Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,01/09/2023,1600717165,16128,2688,13440,Jep Youth Engagement Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,01/09/2023,1600717456,1764,294,1470,Leeds Commercial Ltd,Place Directorate,Contract Hire
Salford City Council,01/09/2023,1600717457,1764,294,1470,Leeds Commercial Ltd,Place Directorate,Contract Hire
Salford City Council,01/09/2023,1600717458,1764,294,1470,Leeds Commercial Ltd,Place Directorate,Contract Hire
Salford City Council,01/09/2023,1600717467,1764,294,1470,Leeds Commercial Ltd,Place Directorate,Contract Hire
Salford City Council,01/09/2023,1600717468,1764,294,1470,Leeds Commercial Ltd,Place Directorate,Contract Hire
Salford City Council,01/09/2023,1600717469,1764,294,1470,Leeds Commercial Ltd,Place Directorate,Contract Hire
Salford City Council,01/09/2023,1600717455,2016,336,1680,Leeds Commercial Ltd,Place Directorate,Contract Hire
Salford City Council,01/09/2023,1600717459,3276,546,2730,Leeds Commercial Ltd,Place Directorate,Contract Hire
Salford City Council,01/09/2023,1600717470,3276,546,2730,Leeds Commercial Ltd,Place Directorate,Contract Hire
Salford City Council,01/09/2023,1600717460,2640.96,440.16,2200.8,Leeds Commercial Ltd,Place Directorate,Equipment Hire
Salford City Council,01/09/2023,1600717181,30556.55,5092.76,25463.79,Marick Communications Limited,Place Directorate,Contract Hire
Salford City Council,01/09/2023,6003765094,15128.46,0,15128.46,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,01/09/2023,6003765185,21577.22,0,21577.22,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,01/09/2023,6003765063,32605.54,0,32605.54,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,01/09/2023,6003765209,43766.41,0,43766.41,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,01/09/2023,6003765158,48233.92,0,48233.92,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,01/09/2023,1600717203,13368,2228,11140,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,01/09/2023,1600717167,16746,2791,13955,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,01/09/2023,1600717168,17256,2876,14380,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,01/09/2023,1600717233,30386.36,5064.39,25321.97,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,01/09/2023,1600717462,5230.8,871.8,4359,Stannah Stairlifts Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,01/09/2023,6003765085,12305.16,0,12305.16,The Focus Foundation,People (Adults) - CHSC,Supported Tenancies
Salford City Council,01/09/2023,1600717463,1174.51,195.75,978.76,Warrington Truck Parts Ltd,Place Directorate,VMS Materials (Non Stock)
Salford City Council,04/09/2023,1600717284,66495,0,66495,Active Ark Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/09/2023,601501524,5417.07,902.84,4514.23,Artisan Conservatories And Windows,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,04/09/2023,601501526,10834.15,1805.69,9028.46,Artisan Conservatories And Windows,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,04/09/2023,601501525,18892.81,3148.81,15744,Artisan Conservatories And Windows,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,04/09/2023,1600717510,9893.18,1648.86,8244.32,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,04/09/2023,1600717508,5434.8,905.8,4529,J Fletcher Engineers Ltd,Place Directorate,UV Air conditioning and handling
Salford City Council,04/09/2023,1600717507,4455.05,742.51,3712.54,J Fletcher Engineers Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,04/09/2023,601501463,828,0,828,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,04/09/2023,1600717285,89900,0,89900,Nugent Care,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/09/2023,1600717077,690,115,575,Permanent Futures Limited,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,04/09/2023,1600717078,690,115,575,Permanent Futures Limited,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,04/09/2023,1600717076,1035,172.5,862.5,Permanent Futures Limited,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,04/09/2023,601501513,4000,0,4000,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,04/09/2023,601501454,5708.55,0,5708.55,Rsa Motability,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,04/09/2023,601501518,74936.4,12489.4,62447,Salford Community Leisure Ltd,Place Directorate,Contractors
Salford City Council,04/09/2023,6003765865,1085,0,1085,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,04/09/2023,6003765879,700,0,700,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,04/09/2023,6003765966,894,0,894,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,04/09/2023,6003765874,1100,0,1100,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,04/09/2023,6003765890,2224,0,2224,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,04/09/2023,6003765972,2374,0,2374,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,04/09/2023,6003765971,646,0,646,Warrington Borough,Place Directorate,Client Travel Expenses
Salford City Council,05/09/2023,601501570,1041.6,173.6,868,Adventure Kit Uk Ltd,People (Childrens) Service Group,Contingency
Salford City Council,05/09/2023,1600717557,612,102,510,Associated Cleaning Contractors Ltd,Place Directorate,Cleaning Services
Salford City Council,05/09/2023,1600717546,4900.8,816.8,4084,Bloom Procurement Services Ltd,Place Directorate,Consultants
Salford City Council,05/09/2023,1600717533,2736,456,2280,Bloom Procurement Services Ltd,Place Directorate,Contract Hire
Salford City Council,05/09/2023,1600717540,2865.44,477.57,2387.87,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,05/09/2023,1600717531,2993.76,498.96,2494.8,Bloom Procurement Services Ltd,Capital Expenditure,Other Works
Salford City Council,05/09/2023,1600717530,3431.84,571.97,2859.87,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,05/09/2023,1600717541,3716.64,619.44,3097.2,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,05/09/2023,601501462,673.2,0,673.2,Boothstown Playgroup,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,05/09/2023,1600717543,1050,0,1050,Edintervention Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,05/09/2023,1600717542,742.09,123.68,618.41,Firemark Ltd,Place Directorate,Fire Equipment
Salford City Council,05/09/2023,601501582,1793.74,0,1793.74,Forviva,People (Adults) - CHSC,Grants
Salford City Council,05/09/2023,601501580,2802.4,0,2802.4,Forviva,People (Adults) - CHSC,Grants
Salford City Council,05/09/2023,601501581,6201.59,0,6201.59,Forviva,People (Adults) - CHSC,Grants
Salford City Council,05/09/2023,601501555,559.86,93.31,466.55,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,05/09/2023,601501579,1326,221,1105,Grahams Consultants,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/09/2023,1600717554,5795.6,965.93,4829.67,Helping Hands Minor Repairs Service,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,05/09/2023,1600715585,684.6,18.6,666,Institute Of Cemetery & Crematorium,Place Directorate,Training expenses
Salford City Council,05/09/2023,601501549,1405,0,1405,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,05/09/2023,601501571,1120.18,0,1120.18,Natural Resources Wales,People (Childrens) Service Group,Cleaning Services
Salford City Council,05/09/2023,1600715804,1237.17,115.89,1121.28,North Hire And Sales Ltd,Place Directorate,Clothing & Uniforms
Salford City Council,05/09/2023,601501546,1580,0,1580,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,05/09/2023,601501455,660,0,660,Redacted Data,Place Directorate,Other Professional Fees
Salford City Council,05/09/2023,601501537,560,0,560,Redacted Data,Place Directorate,Other Professional Fees
Salford City Council,05/09/2023,601501536,840,0,840,Redacted Data,Place Directorate,Other Professional Fees
Salford City Council,05/09/2023,601501528,1656.62,0,1656.62,Rundles Enforcement Agents,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,05/09/2023,601501583,950.9,0,950.9,Salix Homes Ltd,People (Adults) - CHSC,Grants
Salford City Council,05/09/2023,601501563,1486.44,0,1486.44,The Albion Academy,Place Directorate,Electricity
Salford City Council,05/09/2023,601501544,3771,0,3771,The Court Service,Place Directorate,Debt Collection Agents
Salford City Council,05/09/2023,601501576,630,105,525,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Staffed Security Service
Salford City Council,05/09/2023,1600717555,583.2,97.2,486,Working Office Wonders Ltd,People (Childrens) Service Group,Other Professional Fees
Salford City Council,06/09/2023,601501636,1695.2,275.2,1420,Adventure Kit Uk Ltd,People (Childrens) Service Group,Contingency
Salford City Council,06/09/2023,1600717644,660,0,660,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,06/09/2023,1600717645,672,0,672,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,06/09/2023,1600717588,720,120,600,Armor Cleaning Ltd,Capital Expenditure,Other Works
Salford City Council,06/09/2023,1600717587,1440,240,1200,Armor Cleaning Ltd,Capital Expenditure,Other Works
Salford City Council,06/09/2023,601501523,10804.09,1800.68,9003.41,Artisan Conservatories And Windows,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,06/09/2023,1600717604,648,108,540,Associated Cleaning Contractors Ltd,Place Directorate,Cleaning Services
Salford City Council,06/09/2023,1600717635,547.2,91.2,456,Beesley And Fildes Ltd,Place Directorate,Equipment Purchase
Salford City Council,06/09/2023,1600717634,853.68,142.28,711.4,Beesley And Fildes Ltd,Place Directorate,Equipment Purchase
Salford City Council,06/09/2023,1600717650,963.6,160.6,803,Bid Group Ltd,Place Directorate,UV Minor Decoration and Flooring
Salford City Council,06/09/2023,1600717574,1249.2,208.2,1041,Bid Group Ltd,Place Directorate,UV Minor Decoration and Flooring
Salford City Council,06/09/2023,1600717534,11123.75,1853.96,9269.79,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,06/09/2023,1600717564,864,144,720,British Parking Association,Place Directorate,Subscriptions
Salford City Council,06/09/2023,1600717575,2430,405,2025,Castlefield Recruitment Limited,Service Reform (Corp Bus & Transform),Capita - Allowances
Salford City Council,06/09/2023,1600717639,9845.67,1640.95,8204.72,Compass Minerals Uk Ltd,Place Directorate,Materials
Salford City Council,06/09/2023,1600717582,2120,0,2120,Corinth Business & Community Training,People (Childrens) Service Group,Sub Contractors
Salford City Council,06/09/2023,1600717626,2752.4,0,2752.4,Federation Of Community Services,People (Adults) - CHSC,Grants
Salford City Council,06/09/2023,601501589,1440,240,1200,Forbes Solicitors,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,06/09/2023,601501588,2350.2,391.7,1958.5,Forbes Solicitors,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,06/09/2023,1600717648,820.8,136.8,684,Granart Memorials,Place Directorate,General Resaleable Items
Salford City Council,06/09/2023,1600717562,4164,694,3470,Granart Memorials,Place Directorate,General Resaleable Items
Salford City Council,06/09/2023,601501647,970,150,820,Great Places Housing Association,Place Directorate,Other Professional Fees
Salford City Council,06/09/2023,601501637,2900,0,2900,Irlam Primary & Junior School,Capital Expenditure,Works & Building
Salford City Council,06/09/2023,601501638,17475,0,17475,Irlam Primary & Junior School,Capital Expenditure,Works & Building
Salford City Council,06/09/2023,1600717592,67537,0,67537,Islington Mill Arts Club,Capital Expenditure,Works & Building
Salford City Council,06/09/2023,601501639,8830,0,8830,James Brindley Primary,Capital Expenditure,Works & Building
Salford City Council,06/09/2023,1600717578,540,0,540,Jme Dzynz,People (Childrens) Service Group,Leisure Activity
Salford City Council,06/09/2023,1600717642,624,104,520,M & A Brown (Engravers) Ltd,Place Directorate,General Resaleable Items
Salford City Council,06/09/2023,1600717597,4739.94,789.99,3949.95,Nationwide Bark & Play Surfacing Ltd,Place Directorate,Horticultural & Grounds Maintenance (not DSO)
Salford City Council,06/09/2023,1600717628,714,119,595,Northwest Aerials Ltd,Place Directorate,Equipment Repair
Salford City Council,06/09/2023,1600717589,2840.76,473.46,2367.3,Phoenix Software Ltd,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,06/09/2023,1600717624,1440,240,1200,Platt White Partnership,Place Directorate,Other Professional Fees
Salford City Council,06/09/2023,1600717646,516.53,86.09,430.44,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,06/09/2023,1600717618,1722,287,1435,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,06/09/2023,1600717627,3688.42,614.74,3073.68,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,06/09/2023,1600717617,4247.3,707.88,3539.42,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,06/09/2023,1600717560,620,0,620,Skylight,People (Childrens) Service Group,Leisure Activity
Salford City Council,06/09/2023,601501640,2454,0,2454,St Mary's Ce Primary School,Capital Expenditure,Works & Building
Salford City Council,06/09/2023,601501642,872,0,872,St Paul's CE Primary Heathside,Capital Expenditure,Works & Building
Salford City Council,06/09/2023,601501641,4299.82,0,4299.82,St Paul's CE Primary Heathside,Capital Expenditure,Works & Building
Salford City Council,06/09/2023,1600717577,5352.09,0,5352.09,The Endorphins Group,People (Childrens) Service Group,Payments to Agencies
Salford City Council,06/09/2023,1600717660,1598.32,266.39,1331.93,Thinkproject Uk Limited,Capital Expenditure,External Fees - Other
Salford City Council,06/09/2023,601501632,1249.5,0,1249.5,Tiffin Sandwiches Limited,Place Directorate,Food and refreshments
Salford City Council,06/09/2023,601501592,950.4,158.4,792,Time Recruitment Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,06/09/2023,1600717580,2663.7,443.95,2219.75,Tnp,Service Reform (Corp Bus & Transform),Computer Equipment purchase
Salford City Council,06/09/2023,1600717608,1300,0,1300,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,06/09/2023,601501598,1548,258,1290,Urmston Gas Services,People (Adults) - CHSC,Contractors
Salford City Council,06/09/2023,1600717647,567,94.5,472.5,Welcare Secure Escorts Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,06/09/2023,1600717614,1500.65,250.11,1250.54,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,06/09/2023,1600717611,7514.72,1247.94,6266.78,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,06/09/2023,1600717591,2694,449,2245,Xma Ltd,Service Reform (Corp Bus & Transform),Computer Equipment purchase
Salford City Council,07/09/2023,1600717695,4350,725,3625,A  Venning Ltd,Place Directorate,Equipment Purchase
Salford City Council,07/09/2023,6003769999,2676.37,0,2676.37,Adobe Acropro Subs,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,07/09/2023,1600717721,3352.2,558.7,2793.5,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,07/09/2023,1600717722,9000,1500,7500,Aecom Ltd - Europe,Capital Expenditure,External Fees - Other
Salford City Council,07/09/2023,1600717729,1550.76,258.46,1292.3,Apem Ltd,Place Directorate,General Contractor Work
Salford City Council,07/09/2023,6003769970,1400,0,1400,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,07/09/2023,6003770094,1680,0,1680,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,07/09/2023,6003770024,5880,0,5880,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,07/09/2023,6003770030,6720,0,6720,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,07/09/2023,1600717669,3600,600,3000,Base,People (Childrens) Service Group,Payments to Agencies
Salford City Council,07/09/2023,1600717713,925.2,154.2,771,Bid Group Ltd,Place Directorate,UV Minor Decoration and Flooring
Salford City Council,07/09/2023,1600717706,3150,525,2625,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,07/09/2023,601501674,1577.19,0,1577.19,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,07/09/2023,1600717716,1260,0,1260,C Harrison & Son- Painters,Place Directorate,delegated kitchen formula
Salford City Council,07/09/2023,1600717717,1790,0,1790,C Harrison & Son- Painters,Place Directorate,delegated kitchen formula
Salford City Council,07/09/2023,1600717730,2025,337.5,1687.5,Castlefield Recruitment Limited,Service Reform (Corp Bus & Transform),Capita - Allowances
Salford City Council,07/09/2023,1600717712,2764.72,0,2764.72,Community Little Hulton Cio,People (Adults) - CHSC,Grants
Salford City Council,07/09/2023,1600717682,8274.64,1379.11,6895.53,Compass Minerals Uk Ltd,Place Directorate,Materials
Salford City Council,07/09/2023,1600717738,9884.45,1647.41,8237.04,Compass Minerals Uk Ltd,Place Directorate,Materials
Salford City Council,07/09/2023,601501660,525.11,0,525.11,Country Food Services Ltd,Place Directorate,Food and refreshments
Salford City Council,07/09/2023,601501661,706.51,0,706.51,Country Food Services Ltd,Place Directorate,Food and refreshments
Salford City Council,07/09/2023,601501713,37727,0,37727,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,07/09/2023,601501711,273372,0,273372,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,07/09/2023,1600717358,-511.2,-85.2,-426,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,07/09/2023,1600717697,1777.62,296.27,1481.35,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,07/09/2023,601501709,604.5,100.75,503.75,Exclusec Group Ltd,Place Directorate,Security Services
Salford City Council,07/09/2023,1600717671,1768.96,294.83,1474.13,Expert Security Systems Uk Ltd,Place Directorate,UV Minor Decoration and Flooring
Salford City Council,07/09/2023,1600717711,7323,1220.5,6102.5,Facultatieve Technologies Ltd,Place Directorate,Programme Maintenance & Works
Salford City Council,07/09/2023,1600717677,4948.5,0,4948.5,Federation Of Community Services,People (Childrens) Service Group,Payments to Agencies
Salford City Council,07/09/2023,1600717686,684,114,570,Fieldway Supplies Ltd,Place Directorate,UV Lighting and Fire Detection
Salford City Council,07/09/2023,601501673,627.44,104.57,522.87,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,07/09/2023,601501662,876.63,146.11,730.52,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,07/09/2023,601501707,884.67,147.45,737.22,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,07/09/2023,601501671,971.42,161.9,809.52,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,07/09/2023,601501663,1725.38,287.57,1437.81,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,07/09/2023,601501649,6343.2,833.2,5510,G & A Taylor Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,07/09/2023,601501653,9666,1471,8195,G & A Taylor Hotels Ltd,People (Adults) - CHSC,Rents
Salford City Council,07/09/2023,1600717662,36000,6000,30000,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,07/09/2023,601501699,704.11,117.35,586.76,Imserv Europe Ltd,Place Directorate,Electricity
Salford City Council,07/09/2023,6003770065,806,0,806,Lead Contractfurniture,People (Adults) - CHSC,Furniture
Salford City Council,07/09/2023,1600717710,600,0,600,Natalie Rossiter Wellbeing,Place Directorate,Other Professional Fees
Salford City Council,07/09/2023,601501703,1887.86,0,1887.86,Ovo Energy Ltd,People (Adults) - CHSC,Gas
Salford City Council,07/09/2023,601501712,600,0,600,Redacted Data,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,07/09/2023,601501698,44864.33,0,44864.33,Reed Specialist Recruitment Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,07/09/2023,1600717664,574.86,95.81,479.05,Royal Mail Group Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,07/09/2023,1600717718,2555,0,2555,Small Planet Assessors,Place Directorate,Contractors
Salford City Council,07/09/2023,1600717723,4218,703,3515,Special Catering Company Salford,People (Childrens) Service Group,Conferences / Seminars
Salford City Council,07/09/2023,6003769964,1540,0,1540,Sq *Parkview Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,07/09/2023,6003770014,1540,0,1540,Sq *Parkview Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,07/09/2023,6003770021,1540,0,1540,Sq *Parkview Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,07/09/2023,6003770088,1540,0,1540,Sq *Parkview Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,07/09/2023,6003770051,7670,0,7670,Sumup *Lmac Roofing Ltd,People (Adults) - CHSC,General Repairs
Salford City Council,07/09/2023,6003770083,531,0,531,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,07/09/2023,6003770006,650,0,650,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,07/09/2023,6003769968,925,0,925,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,07/09/2023,6003769929,950,0,950,Suresolutionsgroupltd,People (Adults) - CHSC,General Repairs
Salford City Council,07/09/2023,1600717726,23796,0,23796,Tameside Mbc,Public Health,Payments to Agencies
Salford City Council,07/09/2023,1600717715,9720,1620,8100,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,07/09/2023,1600717739,1110.64,185.11,925.53,Yorkshire Purchasing Organisation,People (Childrens) Service Group,Classroom Supplies Capitation
Salford City Council,08/09/2023,1600717830,843.39,140.57,702.82,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,08/09/2023,1600717834,853.02,142.17,710.85,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,08/09/2023,1600717831,854.95,142.49,712.46,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,08/09/2023,1600717846,854.95,142.49,712.46,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,08/09/2023,1600717833,860.73,143.45,717.28,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,08/09/2023,1600717842,862.67,143.78,718.89,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,08/09/2023,1600717843,868.45,144.74,723.71,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,08/09/2023,1600717832,872.31,145.39,726.92,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,08/09/2023,1600717844,905.69,150.95,754.74,Aggregates Industries Uk Ltd,Place Directorate,Materials
Salford City Council,08/09/2023,1600717845,949.44,158.24,791.2,Aggregates Industries Uk Ltd,Place Directorate,Materials
