Directorate,Service Area,Group Description,Paid Date,Supplier Name,Internal Ref,Cap/Rev,Cost Centre,Cost Centre Name,Total (excludes VAT)
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,15/07/2024,PAYPOINT NETWORK LTD,9168547,revenue,1VH23,Asylum Dispersal,1665.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,15/07/2024,PAYPOINT NETWORK LTD,9168547,revenue,1BT05,Staying Close,402.88
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,15/07/2024,PAYPOINT NETWORK LTD,9168547,revenue,1BT06,Support & Progression,20.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,15/07/2024,PAYPOINT NETWORK LTD,9168537,revenue,1VH33,Homes for Ukraine Scheme,200.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,15/07/2024,PAYPOINT NETWORK LTD,9168537,revenue,1VH23,Asylum Dispersal,1125.00
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,04/07/2024,PAYPOINT NETWORK LTD,9161401,revenue,1VH23,Asylum Dispersal,1125.00
Housing & Communities,Support Serv Active Incl,Current Assets,24/07/2024,PAYPOINT NETWORK LTD,9177686,revenue,1BR01,Young Persons Supported Living,42.69
HRA Expenditure,General Management,Revenue Expenditure,24/07/2024,PAYPOINT NETWORK LTD,9177686,revenue,1HE01,HRA NHD Mngmnt - Citywide,410.00
HRA Expenditure,General Management,Revenue Expenditure,18/07/2024,PAYPOINT NETWORK LTD,9171730,revenue,1HRA3,Misc Feasibility Study/Survey,340.00
HRA Expenditure,General Management,Revenue Expenditure,18/07/2024,PAYPOINT NETWORK LTD,9171730,revenue,1HE01,HRA NHD Mngmnt - Citywide,200.00
HRA Expenditure,General Management,Revenue Expenditure,15/07/2024,PAYPOINT NETWORK LTD,9168547,revenue,1HRA3,Misc Feasibility Study/Survey,200.00
HRA Expenditure,General Management,Revenue Expenditure,15/07/2024,PAYPOINT NETWORK LTD,9168537,revenue,1HRA3,Misc Feasibility Study/Survey,100.00
HRA Expenditure,General Management,Revenue Expenditure,04/07/2024,PAYPOINT NETWORK LTD,9161401,revenue,1HRA3,Misc Feasibility Study/Survey,40.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,24/07/2024,PAYPOINT NETWORK LTD,9177686,revenue,1HA01,R&M Gen - Citywide,321.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,18/07/2024,PAYPOINT NETWORK LTD,9171730,revenue,1HA01,R&M Gen - Citywide,50.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,15/07/2024,PAYPOINT NETWORK LTD,9168537,revenue,1HA01,R&M Gen - Citywide,50.00
HRA Expenditure,Repairs & Maintenance,Revenue Expenditure,04/07/2024,PAYPOINT NETWORK LTD,9161401,revenue,1HA01,R&M Gen - Citywide,260.00
Investment & Growth,Transport,Revenue Income,15/07/2024,PAYPOINT NETWORK LTD,9168547,revenue,1V096,Clean Air Zone Parking Remit,60.00
Investment & Growth,Transport,Revenue Income,04/07/2024,PAYPOINT NETWORK LTD,9161401,revenue,1V096,Clean Air Zone Parking Remit,60.00
Public Health Service,Public Health,Revenue Expenditure,18/07/2024,PAYPOINT NETWORK LTD,9171730,revenue,1ML09,PH - Drugs and alcohol,90.00
Workforce & Development,Employability Team,Revenue Expenditure,24/07/2024,PAYPOINT NETWORK LTD,9177686,revenue,1FP20,Employability,364.00
Workforce & Development,Employability Team,Revenue Expenditure,18/07/2024,PAYPOINT NETWORK LTD,9171730,revenue,1FP20,Employability,313.50
Workforce & Development,Employability Team,Revenue Expenditure,15/07/2024,PAYPOINT NETWORK LTD,9168547,revenue,1FP20,Employability,621.35
Workforce & Development,Employability Team,Revenue Income,24/07/2024,PAYPOINT NETWORK LTD,9177686,revenue,1FP20,Employability,210.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,10/07/2024,PCC SYSTEMS,9150013,revenue,1KTDX,Architecture Building Design,1570.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,03/07/2024,PCC SYSTEMS,9160203,revenue,1KTDX,Architecture Building Design,1250.00
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,12/07/2024,PCC SYSTEMS,9143724,revenue,1KTDX,Architecture Building Design,385.00
Workforce & Development,Health and Safety,Revenue Expenditure,09/07/2024,PCC SYSTEMS,9164402,revenue,1FP40,Health & Safety Team,385.00
Children & Families,Children's Social Care,Revenue Expenditure,15/07/2024,PEAR TREE PROJECTS LTD,9168265,revenue,1MC02,Ind Sector Placements,16829.16
Children & Families,Education,Revenue Expenditure,31/07/2024,PEARSON EDUCATION,9163094,revenue,1E233,Educational Psychology Service,480.00
Children & Families,Education,Revenue Expenditure,08/07/2024,PEARSON EDUCATION,9163085,revenue,1E233,Educational Psychology Service,845.75
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,26/07/2024,PEARSON EDUCATION,9163104,revenue,1EA15,Newcastle City Learning Main,519.82
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,08/07/2024,PEARSON EDUCATION,9163096,revenue,1EA15,Newcastle City Learning Main,303.90
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,08/07/2024,PEARSON EDUCATION,9163103,revenue,1EA15,Newcastle City Learning Main,303.92
Deputy Chief Executive,Education & Skills Services,Revenue Expenditure,02/07/2024,PEARSON EDUCATION,9159184,revenue,1EA15,Newcastle City Learning Main,552.09
Adult Social Care & Prevention,Community Support,Revenue Expenditure,09/07/2024,PELE TOWER,9164473,revenue,1MM50,Home Care MH,596.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,PEMBROKE LODGE,9181816,revenue,1MG20,Residential Care OP,-7358.06
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,PEMBROKE LODGE,9181816,revenue,1MH20,Residential Care PD,4621.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,PEMBROKE LODGE,9181816,revenue,1MM20,Residential Care MH,65525.55
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/07/2024,PEMBROKE LODGE,9159682,revenue,1MG20,Residential Care OP,24972.80
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/07/2024,PEMBROKE LODGE,9159682,revenue,1MH20,Residential Care PD,4621.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/07/2024,PEMBROKE LODGE,9159682,revenue,1MM20,Residential Care MH,38385.52
Adult Social Care & Prevention,Community Support,Revenue Income,31/07/2024,PEMBROKE LODGE,9181816,revenue,1MH20,Residential Care PD,-494.80
Adult Social Care & Prevention,Community Support,Revenue Income,31/07/2024,PEMBROKE LODGE,9181816,revenue,1MM20,Residential Care MH,-764.08
Adult Social Care & Prevention,Community Support,Revenue Income,02/07/2024,PEMBROKE LODGE,9159682,revenue,1MH20,Residential Care PD,-494.80
Adult Social Care & Prevention,Community Support,Revenue Income,02/07/2024,PEMBROKE LODGE,9159682,revenue,1MM20,Residential Care MH,-764.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/07/2024,PENDERELS TRUST,9158301,revenue,1MH40,Direct Payments PD,1298.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,30/07/2024,PENDERELS TRUST,9180144,revenue,1MH40,Direct Payments PD,1298.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/07/2024,PEOPLE PLUS GROUP,9158222,revenue,1MG40,Direct Payments OP,19854.59
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/07/2024,PEOPLE PLUS GROUP,9158222,revenue,1MH40,Direct Payments PD,23288.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/07/2024,PEOPLE PLUS GROUP,9158222,revenue,1MK40,Direct Payments LD,15024.24
Adult Social Care & Prevention,Community Support,Revenue Expenditure,01/07/2024,PEOPLE PLUS GROUP,9158222,revenue,1MM40,Direct Payments MH,5337.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,30/07/2024,PEOPLE PLUS GROUP,9180062,revenue,1MG40,Direct Payments OP,26588.44
Adult Social Care & Prevention,Community Support,Revenue Expenditure,30/07/2024,PEOPLE PLUS GROUP,9180062,revenue,1MH40,Direct Payments PD,23288.08
Adult Social Care & Prevention,Community Support,Revenue Expenditure,30/07/2024,PEOPLE PLUS GROUP,9180062,revenue,1MK40,Direct Payments LD,40380.92
Adult Social Care & Prevention,Community Support,Revenue Expenditure,30/07/2024,PEOPLE PLUS GROUP,9180062,revenue,1MM40,Direct Payments MH,7002.88
Adult Social Care & Prevention,Community Support,Revenue Income,01/07/2024,PEOPLE PLUS GROUP,9158222,revenue,1MG40,Direct Payments OP,-1407.40
Adult Social Care & Prevention,Community Support,Revenue Income,01/07/2024,PEOPLE PLUS GROUP,9158222,revenue,1MH40,Direct Payments PD,-1926.16
Adult Social Care & Prevention,Community Support,Revenue Income,01/07/2024,PEOPLE PLUS GROUP,9158222,revenue,1MM40,Direct Payments MH,-514.84
Adult Social Care & Prevention,Community Support,Revenue Income,30/07/2024,PEOPLE PLUS GROUP,9180062,revenue,1MG40,Direct Payments OP,-993.96
Adult Social Care & Prevention,Community Support,Revenue Income,30/07/2024,PEOPLE PLUS GROUP,9180062,revenue,1MH40,Direct Payments PD,-1926.16
Adult Social Care & Prevention,Community Support,Revenue Income,30/07/2024,PEOPLE PLUS GROUP,9180062,revenue,1MM40,Direct Payments MH,-514.84
Children & Families,Children's Social Care,Revenue Expenditure,01/07/2024,PEOPLE PLUS GROUP,9158222,revenue,1MD66,CWD Care Packages,11105.88
Children & Families,Children's Social Care,Revenue Expenditure,30/07/2024,PEOPLE PLUS GROUP,9180062,revenue,1MD66,CWD Care Packages,11629.17
Children & Families,Education Schools/DSG,Revenue Expenditure,01/07/2024,PEOPLE PLUS GROUP,9158222,revenue,1E20P,High Needs Post16 Funding,491.52
Children & Families,Education Schools/DSG,Revenue Expenditure,30/07/2024,PEOPLE PLUS GROUP,9180062,revenue,1E20P,High Needs Post16 Funding,491.52
Children & Families,Children's Social Care,Revenue Expenditure,23/07/2024,PEPPERELLS SOLICITORS,9175804,revenue,1MD68,Legal Fees Care,350.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,PERCY HEDLEY CENTRE,9181764,revenue,1MG20,Residential Care OP,5729.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,PERCY HEDLEY CENTRE,9181764,revenue,1MK20,Residential Care LD,53322.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176098,revenue,1MH60,Day Care PD,5367.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176078,revenue,1MH60,Day Care PD,3290.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176092,revenue,1MH60,Day Care PD,1306.91
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176079,revenue,1MK60,Ind Day Care LD,1268.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176082,revenue,1MK60,Ind Day Care LD,2232.50
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176099,revenue,1MK60,Ind Day Care LD,2452.50
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176100,revenue,1MK60,Ind Day Care LD,5691.63
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176101,revenue,1MK60,Ind Day Care LD,5583.55
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176102,revenue,1MK60,Ind Day Care LD,921.42
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176075,revenue,1MK60,Ind Day Care LD,1858.51
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176076,revenue,1MK60,Ind Day Care LD,1858.51
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176077,revenue,1MK60,Ind Day Care LD,1858.51
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176080,revenue,1MK60,Ind Day Care LD,2231.72
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176081,revenue,1MK60,Ind Day Care LD,282.66
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176083,revenue,1MK60,Ind Day Care LD,1755.35
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176084,revenue,1MK60,Ind Day Care LD,2200.75
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176085,revenue,1MK60,Ind Day Care LD,1413.26
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176086,revenue,1MK60,Ind Day Care LD,3757.25
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176087,revenue,1MK60,Ind Day Care LD,4498.57
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176088,revenue,1MK60,Ind Day Care LD,1130.61
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176089,revenue,1MK60,Ind Day Care LD,1324.04
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176090,revenue,1MK60,Ind Day Care LD,2699.14
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176091,revenue,1MK60,Ind Day Care LD,413.11
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176093,revenue,1MK60,Ind Day Care LD,3279.14
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176094,revenue,1MK60,Ind Day Care LD,1839.66
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176095,revenue,1MK60,Ind Day Care LD,2699.14
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176096,revenue,1MK60,Ind Day Care LD,4533.32
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,PERCY HEDLEY CENTRE,9176097,revenue,1MK60,Ind Day Care LD,2069.21
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/07/2024,PERCY HEDLEY CENTRE,9159625,revenue,1MG20,Residential Care OP,5729.40
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/07/2024,PERCY HEDLEY CENTRE,9159625,revenue,1MK20,Residential Care LD,53322.12
Adult Social Care & Prevention,Community Support,Revenue Income,31/07/2024,PERCY HEDLEY CENTRE,9181764,revenue,1MG20,Residential Care OP,-736.00
Adult Social Care & Prevention,Community Support,Revenue Income,31/07/2024,PERCY HEDLEY CENTRE,9181764,revenue,1MK20,Residential Care LD,-2370.64
Adult Social Care & Prevention,Community Support,Revenue Income,02/07/2024,PERCY HEDLEY CENTRE,9159625,revenue,1MG20,Residential Care OP,-736.00
Adult Social Care & Prevention,Community Support,Revenue Income,02/07/2024,PERCY HEDLEY CENTRE,9159625,revenue,1MK20,Residential Care LD,-2370.64
Children & Families,Education Schools/DSG,Revenue Expenditure,04/07/2024,PERCY HEDLEY CENTRE,9161177,revenue,1E20A,SB Independent Schools,207626.24
Children & Families,Education Schools/DSG,Revenue Expenditure,04/07/2024,PERCY HEDLEY CENTRE,9161176,revenue,1E20P,High Needs Post16 Funding,121549.18
Children & Families,Education Schools/DSG,Revenue Expenditure,04/07/2024,PERCY HEDLEY FOUNDATION,9161180,revenue,1E20A,SB Independent Schools,88083.03
Children & Families,Education Schools/DSG,Revenue Expenditure,04/07/2024,PERCY HEDLEY FOUNDATION,9161179,revenue,1E20P,High Needs Post16 Funding,16009.68
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,PERCY HOUSE,9181741,revenue,1MM20,Residential Care MH,2966.56
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/07/2024,PERCY HOUSE,9159601,revenue,1MM20,Residential Care MH,2966.56
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,16/07/2024,PERMADOOR,9141215,revenue,1KR01,Responsive Maintenance,8041.50
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,18/07/2024,PERMATT FORK LIFT TRUCKS LTD,9153950,revenue,1KESY,External Hires,563.33
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,26/07/2024,PERMATT FORK LIFT TRUCKS LTD,9157805,revenue,1KESY,External Hires,498.33
Adult Social Care & Prevention,Community Support,Revenue Expenditure,31/07/2024,PHILIP CUSSINS HOUSE,9181776,revenue,1MG20,Residential Care OP,20996.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/07/2024,PHILIP CUSSINS HOUSE,9159639,revenue,1MG20,Residential Care OP,20996.88
Adult Social Care & Prevention,Community Support,Revenue Expenditure,02/07/2024,PHILIP CUSSINS HOUSE,9159638,revenue,1MG20,Residential Care OP,3874.42
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,PHILIPS COURT NURSING HOME,9169289,revenue,1MG10,Nursing Care OP,5171.81
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,PHILIPS COURT NURSING HOME,9169289,revenue,1MM10,Nursing Care MH,9344.52
Children & Families,Education,Revenue Expenditure,30/07/2024,PHOENIX COACHES (NE) LTD T/A LIBERTY COA,9179773,revenue,1E212,Transport Special,25640.20
Children & Families,Education,Revenue Expenditure,19/07/2024,PHOENIX COACHES (NE) LTD T/A LIBERTY COA,9173159,revenue,1E212,Transport Special,25640.20
Children & Families,Education,Revenue Expenditure,09/07/2024,PHOENIX COACHES (NE) LTD T/A LIBERTY COA,9164648,revenue,1E212,Transport Special,25640.20
Children & Families,Education,Revenue Expenditure,09/07/2024,PHOENIX COACHES (NE) LTD T/A LIBERTY COA,9164711,revenue,1E212,Transport Special,25640.20
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,12/07/2024,PHOENIX EYE LTD,9166695,revenue,1KJ31,Security - Manned Guards,751.23
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,16/07/2024,PHOENIX EYE LTD,9166698,revenue,1KJ31,Security - Manned Guards,2753.12
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,16/07/2024,PHOENIX EYE LTD,9169408,revenue,1KJ31,Security - Manned Guards,2859.99
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,16/07/2024,PHOENIX EYE LTD,9166692,revenue,1KJ31,Security - Manned Guards,6583.50
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,16/07/2024,PHOENIX EYE LTD,9169410,revenue,1KJ31,Security - Manned Guards,13543.20
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,16/07/2024,PHOENIX EYE LTD,9169409,revenue,1KJ31,Security - Manned Guards,13543.20
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,24/07/2024,PHOENIX EYE LTD,9173329,revenue,1KVWC,Minor Works Contracts,5462.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,18/07/2024,PHOENIX EYE LTD,9170502,revenue,1KVWC,Minor Works Contracts,5500.80
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,01/07/2024,PHOENIX EYE LTD,9157599,revenue,1KVWC,Minor Works Contracts,5462.60
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,04/07/2024,PHOENIX EYE LTD,9161254,revenue,1KVWC,Minor Works Contracts,5424.40
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,29/07/2024,PHOENIX EYE LTD,9178722,revenue,1KVWC,Minor Works Contracts,5462.60
Public Health Service,Public Health,Revenue Expenditure,05/07/2024,PHOENIX HOUSE,9147083,revenue,1ML09,PH - Drugs and alcohol,5036.00
Public Health Service,Public Health,Revenue Expenditure,23/07/2024,PHOENIX HOUSE,9176216,revenue,1ML09,PH - Drugs and alcohol,10072.00
Children & Families,Children's Social Care,Revenue Expenditure,04/07/2024,PHOENIX SOFTWARE LTD,9147120,revenue,1MB05,Children With Disabilities,184.69
"City Ops, Nghbrhds & Reg Srvcs",Operations,Revenue Expenditure,05/07/2024,PHOENIX SOFTWARE LTD,9147122,revenue,1KVWC,Minor Works Contracts,184.69
"City Ops, Nghbrhds & Reg Srvcs",Public Safety Regulations,Revenue Expenditure,05/07/2024,PHOENIX SOFTWARE LTD,9147122,revenue,1D519,Contaminated Land Risk Surveys,184.69
Deputy Chief Executive,Inclusive Employment,Revenue Expenditure,04/07/2024,PHOENIX SOFTWARE LTD,9147120,revenue,1FN39,Talent Pools and Pathways,184.69
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,18/07/2024,PHS GROUP PLC,9171493,revenue,1EJ53,High Heaton Library and Hub,445.35
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,22/07/2024,PHS GROUP PLC,9171494,revenue,1CC53,East End Library and Hub,445.35
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,30/07/2024,PHS GROUP PLC,9169241,revenue,1EJ20,City Library and Hub,8044.32
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,PIONEER FOODSERVICE,9166465,revenue,1KF07,Banqueting Suite,504.00
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,17/07/2024,PIONEER FOODSERVICE,9170264,revenue,1KF07,Banqueting Suite,441.95
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/07/2024,PIONEER FOODSERVICE,9181439,revenue,1KF07,Banqueting Suite,299.72
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,31/07/2024,PIONEER FOODSERVICE,9181438,revenue,1KF07,Banqueting Suite,303.99
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,08/07/2024,PIONEER FOODSERVICE,9156360,revenue,1KF07,Banqueting Suite,310.09
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,03/07/2024,PIONEER FOODSERVICE,9160210,revenue,1KF07,Banqueting Suite,365.62
Investment & Growth,Development Management,Revenue Income,30/07/2024,PIRANHA PRINT,9180191,revenue,1V034,North East Community Forest,384.99
Operations & Regulatory Services ,Operations,Revenue Expenditure,26/07/2024,PIRTEK (TYNE & WEAR),9159766,revenue,3KES1,City Transport Stock,252.46
Operations & Regulatory Services ,Operations,Revenue Expenditure,12/07/2024,PIRTEK (TYNE & WEAR),9150475,revenue,3KES1,City Transport Stock,257.71
Operations & Regulatory Services ,Operations,Revenue Expenditure,12/07/2024,PIRTEK (TYNE & WEAR),9153958,revenue,3KES1,City Transport Stock,262.66
Adult Social Care & Prevention,Community Support,Revenue Expenditure,26/07/2024,PLOWDEN FACILITIES,9178014,revenue,1MM94,Mental Capacity Act,600.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,09/07/2024,PLOWDEN FACILITIES,9164717,revenue,1MM94,Mental Capacity Act,975.00
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,02/07/2024,POLYGON,9157602,revenue,1KR02,Damp and Mould,288.72
"City Ops, Nghbrhds & Reg Srvcs",Local Services,Revenue Expenditure,02/07/2024,POLYGON,9157605,revenue,1KR02,Damp and Mould,355.65
Children & Families,Education Schools/DSG,Revenue Expenditure,03/07/2024,PONTELAND HIGH SCHOOL,9156972,revenue,1E211,SB Olea-Extra District Recoup,22195.38
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,PONTELAND MANOR,9169374,revenue,1MG10,Nursing Care OP,10709.39
Adult Social Care & Prevention,Community Support,Revenue Expenditure,16/07/2024,PONTELAND MANOR,9169374,revenue,1MG20,Residential Care OP,3173.00
Adult Social Care & Prevention,Community Support,Revenue Income,16/07/2024,PONTELAND MANOR,9169374,revenue,1MG20,Residential Care OP,-920.16
Public Health Service,Public Health,Revenue Expenditure,31/07/2024,PONTELAND ROAD PHARMACY,9181397,revenue,1ML11,PH - Smoking & Tobacco,904.86
"City Ops, Nghbrhds & Reg Srvcs",Facilities Serv and Civic Mgmt,Revenue Expenditure,01/07/2024,PORTAKABIN LIMITED,9143153,revenue,1CC52,Outer West Library Hub,4827.31
Investment & Growth,Development Management,Revenue Income,22/07/2024,PORTAL PLAN QUEST LTD,9174452,revenue,1V030,Development Management,258.00
Investment & Growth,Development Management,Revenue Income,19/07/2024,PORTAL PLAN QUEST LTD,9173392,revenue,1V030,Development Management,879.00
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/07/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9171568,revenue,1MK50,Supported Living LD,19202.64
Adult Social Care & Prevention,Community Support,Revenue Expenditure,18/07/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9171565,revenue,1MM50,Home Care MH,23746.12
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/07/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9173255,revenue,1MK50,Supported Living LD,18583.20
Adult Social Care & Prevention,Community Support,Revenue Expenditure,22/07/2024,POSITIVE INDIVIDUAL PROACTIVE SUPPORT,9173256,revenue,1MM50,Home Care MH,22980.12
CFO Directorate,Revenues and Benefits,Revenue Expenditure,31/07/2024,POST OFFICE LIMITED,9181433,revenue,1CS14,Revs & Bens Small Grants,319.46
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,26/07/2024,POSTURITE,9168666,revenue,1VH26,Housing Advice Centre,439.13
Housing & Communities,Support Serv Active Incl,Revenue Expenditure,05/07/2024,POSTURITE,9146637,revenue,1VH26,Housing Advice Centre,499.95
Adult Social Care & Prevention,Community Support,Revenue Expenditure,05/07/2024,POTENSIAL LTD,9154076,revenue,1MK20,Residential Care LD,1961.94
Adult Social Care & Prevention,Community Support,Revenue Expenditure,23/07/2024,POTENSIAL LTD,9176068,revenue,1MK20,Residential Care LD,467.13
Adult Social Care & Prevention,Community Support,Revenue Expenditure,09/07/2024,POTENSIAL LTD,9164536,revenue,1MK20,Residential Care LD,2429.07
Adult Social Care & Prevention,Care & Support,Revenue Expenditure,17/07/2024,POTTS PRINTERS LTD,9170310,revenue,1MK21,Castle Dene Resource Centre LD,584.00
"City Ops, Nghbrhds & Reg Srvcs",Business Management,Revenue Expenditure,17/07/2024,POTTS PRINTERS LTD,9170307,revenue,1KS07,Sponsorships,330.00
"City Ops, Nghbrhds & Reg Srvcs",Democratic Services,Revenue Expenditure,22/07/2024,POTTS PRINTERS LTD,9174440,revenue,1FL03,Elections Delivery,346.00
