Body Name,Body,Directorate,Service Area,Sub-Service Area,Sub-description,Payment Date,Sub Amount,Invoice Amount,Supplier Name
,,CYP,S4_BH-Education & Learning,S5_BHG-Skills,39238-Misc Expenses,22/06/2023,937.22,"1,124.66",MAJESTIC WINE WAREHOUSE LTD
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE","S4_GE-Housing, Growth, Planning and Suffolk Archives",S5_GEI-Economic Development and Archives,35303-Professional Fees,28/06/2023,"1,935.80","1,935.80",UNIVERSAL STUDIOS LICENSING LLC
,,"GROWTH, HIGHWAYS AND INFRASTRUCTURE","S4_GE-Housing, Growth, Planning and Suffolk Archives",S5_GEI-Economic Development and Archives,35303-Professional Fees,29/06/2023,"1,624.70","1,624.70",SONY PICTURES STUDIO INC
,,CORPORATE SERVICES,"S4_RH-Customer Experience, Coroners, Registrars and Service Improvement",S5_RHC-Coroners,39234-Payments to Volunteers,30/06/2023,693.15,693.15,REDACTED PERSONAL DATA
,,FIRE AND PUBLIC SAFETY,S4_FD-Trading Standards - External Funding,S5_FD-Trading Standards - External Funding,01300-Training,30/06/2023,306.22,306.22,TODDINGTON INTERNATIONAL INC
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),09/06/2023,"535,974.44","535,974.44",ELLISONS LEGAL LLP
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BA800-Works in Progress (CAPEX),17/06/2023,"16,298.00","16,298.00",HMRC SHIPLEY
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BM084-Fire Service Pension - Debtor,03/06/2023,"85,789.46","85,789.46",HMRC SHIPLEY
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BM434-Creditors: Monies Held on Behalf of Third Parties,15/06/2023,"31,310.76","31,310.76",HALESWORTH CAMPUS LTD
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,BM913-Business Rates Pool,20/06/2023,"75,000.00","75,000.00",WEST SUFFOLK COUNCIL
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,ERROR-Transaction in Error,22/06/2023,0.00,"5,400.00",COMBAT2COFFEE CIC
,,CYP,S4_BA-Inclusion,S5_BAG-SEND High Needs,46128-Non Staff - Education & Training,02/06/2023,700.00,700.00,REDACTED PERSONAL DATA
,,CORPORATE SERVICES,S4_Z-Balance Sheet,S5_Z-Balance Sheet,RC000-Personal Savings Balance (Foster Children),13/06/2023,769.77,769.77,REDACTED PERSONAL DATA
,,CYP,S4_BA-Inclusion,S5_BAC-Specialist Education Services,35432-Therapeutic Activities,21/06/2023,420.00,420.00,CHARLOTTE ENENMOH
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,50001-Direct Payments,13/06/2023,"3,694.52","3,694.52",REDACTED PERSONAL DATA
,,CYP,S4_BH-Education & Learning,"S5_BHB-Performance, Partnership and Development",35303-Professional Fees,09/06/2023,350.04,350.04,CHARLOTTE WILLIAMS
,,CORPORATE SERVICES,S4_RR-Human Resources,S5_RRA-Human Resources,01201-Staff Advertising,26/06/2023,785.00,864.00,CHARTERED INST.OF ENV.HEALTH
,,CYP,S4_BC-Directorate Teams & Central Support,S5_BCC-QUEP,01300-Training,28/06/2023,475.00,570.00,CHARTERED INSTITUTE OF MARKETING
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,195.00","3,195.00",CHASE HOUSE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-673.96,-673.96,CHASE HOUSE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"15,515.04","15,515.04",CHASEWAYS
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-483.20,-483.20,CHASEWAYS
,,CORPORATE SERVICES,S4_UF-Locality Budgets,S5_UF-Locality Budgets,38403-Grants paid from Locality Budgets,12/06/2023,310.00,310.00,CHELMONDISTON PRIMARY SCHOOL PTA
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46127-Community Support,16/06/2023,"1,400.00","1,526.40",CHEQUERS HOTEL LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"1,985.14","1,985.14",CHERRY BLOSSOM MANOR
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,749.71","3,749.71",CHERRY BLOSSOM MANOR
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"6,176.00","6,176.00",CHERRY BLOSSOM MANOR
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"6,176.00","6,176.00",CHERRY BLOSSOM MANOR
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"6,176.00","6,176.00",CHERRY BLOSSOM MANOR
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-784.76,-784.76,CHERRY BLOSSOM MANOR
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-784.76,-784.76,CHERRY BLOSSOM MANOR
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-784.76,-784.76,CHERRY BLOSSOM MANOR
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-423.50,-423.50,CHERRY BLOSSOM MANOR
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46104-Nursing Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46106-Residential Standard,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46106-Residential Standard,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,600.00","3,600.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,207.84","3,207.84",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,400.00","3,400.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,400.00","3,400.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,600.00","3,600.00",CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83686-Charges - Residential Standard Rate,13/06/2023,-537.80,-537.80,CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83686-Charges - Residential Standard Rate,13/06/2023,-691.16,-691.16,CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-691.16,-691.16,CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-936.92,-936.92,CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-725.56,-725.56,CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-691.12,-691.12,CHERRY LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-665.12,-665.12,CHERRY LODGE
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,06/06/2023,"23,335.71","23,335.71",CHERRY TREES CARE LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,06/06/2023,"32,292.86","32,292.86",CHERRY TREES CARE LTD
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,02/06/2023,325.10,325.10,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,16/06/2023,325.10,325.10,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,29/06/2023,325.10,325.10,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,02/06/2023,286.60,286.60,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,16/06/2023,286.60,286.60,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,29/06/2023,286.60,286.60,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,02/06/2023,283.10,283.10,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,02/06/2023,283.10,283.10,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,02/06/2023,310.40,310.40,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,16/06/2023,283.10,283.10,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,16/06/2023,283.10,283.10,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,16/06/2023,310.40,310.40,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,29/06/2023,283.10,283.10,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,29/06/2023,283.10,283.10,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,48131-Customer Allowance Payment,29/06/2023,310.40,310.40,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,02/06/2023,337.00,337.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,09/06/2023,337.00,337.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,16/06/2023,337.00,337.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,23/06/2023,337.00,337.00,REDACTED PERSONAL DATA
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,49101-Fostering Allowances,30/06/2023,337.00,337.00,REDACTED PERSONAL DATA
,,CORPORATE SERVICES,S4_UH-Contingency and Corporate Budgets,S5_UH-Contingency and Corporate Budgets,39005-Liability - Ins Provision,22/06/2023,"2,400.00","2,400.00",CHESHIRE ESTATE & LEGAL
,,CORPORATE SERVICES,S4_RN-Governance and Legal,S5_RNE-Legal Services,35200-Legal Services,13/06/2023,766.63,766.63,CHET VALLEY PSYCHOLOGY SERVICES
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,733.80","3,733.80",CHETWYND CARE HOME LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-683.84,-683.84,CHETWYND CARE HOME LTD
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,951.48","3,951.48",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"4,110.08","4,110.08",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,923.20","3,923.20",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,818.88","3,818.88",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,855.60","3,855.60",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-903.80,-903.80,CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,574.44","3,574.44",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,715.20","3,715.20",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,587.68","3,587.68",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,481.04","3,481.04",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,574.44","3,574.44",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,610.92","3,610.92",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,701.36","3,701.36",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46111-Residential Care Exceptional Rate,13/06/2023,"3,895.24","3,895.24",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,46161-Residential Higher - Respite,13/06/2023,"1,870.00","1,870.00",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-684.60,-684.60,CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-705.84,-705.84,CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,"-1,517.00","-1,517.00",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,"-1,349.80","-1,349.80",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,"-1,137.60","-1,137.60",CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-810.32,-810.32,CHEVINGTON LODGE
,,ACS,S4_AA-Care Purchasing,S5_AAF-North Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-696.88,-696.88,CHEVINGTON LODGE
,,ACS,S4_AF-Business & Transformation,S5_AFB-Countywide B&T,31100-Equipment Purchase - Under 1 year,13/06/2023,"2,207.99","2,207.99",CHILD POVERTY ACTION GROUP
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDC-Social Care,35302-Counselling & Support Work,07/06/2023,300.00,300.00,CHILD THERAPY EAST
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,16/06/2023,"-2,142.86","-2,142.86",CHILDHOOD FIRST
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,16/06/2023,"21,857.14","21,857.14",CHILDHOOD FIRST
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,16/06/2023,"24,428.57","24,428.57",CHILDHOOD FIRST
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,16/06/2023,"25,825.71","25,825.71",CHILDHOOD FIRST
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,16/06/2023,"25,825.71","25,825.71",CHILDHOOD FIRST
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,16/06/2023,"25,825.71","25,825.71",CHILDHOOD FIRST
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,16/06/2023,"26,571.43","26,571.43",CHILDHOOD FIRST
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,16/06/2023,"27,968.57","27,968.57",CHILDHOOD FIRST
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,16/06/2023,"30,205.71","30,205.71",CHILDHOOD FIRST
,,CYP,S4_BD-Childrens Social Care and Youth Justice,S5_BDD-Corporate Parenting,46106-Residential Standard,22/06/2023,"8,218.57","8,218.57",CHILDHOOD FIRST
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,959.14,959.14,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"2,024.86","2,024.86",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"2,080.00","2,080.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"2,912.00","2,912.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"2,984.00","2,984.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"2,984.00","2,984.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"2,984.00","2,984.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"2,984.00","2,984.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"2,984.00","2,984.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"3,224.00","3,224.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"3,224.00","3,224.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"3,224.00","3,224.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"3,224.00","3,224.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46104-Nursing Higher,13/06/2023,"3,224.00","3,224.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46105-Nursing Care Exceptional Rate,13/06/2023,"4,137.32","4,137.32",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46110-Residential Higher,13/06/2023,"3,224.00","3,224.00",CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-972.04,-972.04,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-972.04,-972.04,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-972.04,-972.04,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-966.85,-966.85,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-922.56,-922.56,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-896.16,-896.16,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-896.16,-896.16,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-896.16,-896.16,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-896.16,-896.16,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-896.16,-896.16,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-816.83,-816.83,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-608.11,-608.11,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-288.05,-288.05,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-740.00,-740.00,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83684-Charges - Nursing Special Needs,13/06/2023,-728.24,-728.24,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,83692-Charges - Residential Special Needs,13/06/2023,-876.60,-876.60,CHILTON CROFT NURSING HOME
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,"4,263.80","4,263.80",CHOICES HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46125-Homecare Live in Care,21/06/2023,"4,263.40","4,263.40",CHOICES HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,"3,053.58","3,053.58",CHOICES HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAG-West Care Purchasing,46117-External Home Care,21/06/2023,"4,263.80","4,263.80",CHOICES HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"4,263.80","4,263.80",CHOICES HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"4,263.80","4,263.80",CHOICES HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAC-Ips & East Care Purchasing,46117-External Home Care,21/06/2023,"4,263.80","4,263.80",CHOICES HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,21/06/2023,"4,263.80","4,263.80",CHOICES HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,21/06/2023,"4,263.80","4,263.80",CHOICES HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,21/06/2023,"2,002.56","2,002.56",CHOICES HEALTHCARE LTD
,,ACS,S4_AA-Care Purchasing,S5_AAD-LD Care Purchasing,46117-External Home Care,21/06/2023,"4,263.80","4,263.80",CHOICES HEALTHCARE LTD
