Body Name,Body,Service label,Organisational unit,Expenditure category,Detailed Expenses type,Date,Transaction Number,Amount,Capital/ Revenue,Supplier Name,Supplier ID
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852939,611.40,Revenue,Redacted personal data,91473
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852941,814.85,Revenue,Redacted personal data,91638
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852953,"1,021.67",Revenue,Redacted personal data,92235
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852956,"2,262.95",Revenue,Redacted personal data,92382
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852958,"1,053.33",Revenue,Redacted personal data,92557
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852966,"1,251.01",Revenue,Redacted personal data,93454
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852978,694.42,Revenue,Redacted personal data,95633
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852984,670.19,Revenue,Redacted personal data,96353
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852991,577.28,Revenue,Redacted personal data,96658
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852994,507.25,Revenue,Redacted personal data,96940
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852995,719.15,Revenue,Redacted personal data,97490
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852998,606.44,Revenue,Redacted personal data,97910
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804852999,"1,220.06",Revenue,Redacted personal data,97962
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853001,"2,365.00",Revenue,Redacted personal data,98044
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853005,852.24,Revenue,Redacted personal data,98433
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853008,718.11,Revenue,Redacted personal data,98814
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853010,725.00,Revenue,Redacted personal data,99033
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853013,578.75,Revenue,Redacted personal data,99156
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853016,"1,041.75",Revenue,Redacted personal data,99157
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853019,653.44,Revenue,Redacted personal data,99160
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853023,"3,472.80",Revenue,Redacted personal data,99292
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853026,838.54,Revenue,Redacted personal data,99373
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853034,"5,093.27",Revenue,Redacted personal data,100011
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853035,522.00,Revenue,Redacted personal data,100187
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853039,"1,223.57",Revenue,Redacted personal data,100532
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853042,927.86,Revenue,Redacted personal data,100786
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853059,866.58,Revenue,Redacted personal data,102462
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853060,613.89,Revenue,Redacted personal data,102564
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853086,531.02,Revenue,Redacted personal data,104800
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853087,558.58,Revenue,Redacted personal data,104852
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853097,810.25,Revenue,Redacted personal data,105200
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853105,"1,674.89",Revenue,Redacted personal data,105378
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853111,"1,224.41",Revenue,Redacted personal data,105554
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853112,811.68,Revenue,Redacted personal data,105580
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853128,578.75,Revenue,Redacted personal data,107080
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853129,618.81,Revenue,Redacted personal data,107177
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853139,630.18,Revenue,Redacted personal data,107537
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853140,840.13,Revenue,Redacted personal data,107894
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853147,"1,126.54",Revenue,Redacted personal data,108306
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853151,"2,703.96",Revenue,Redacted personal data,108639
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853163,"2,163.32",Revenue,Redacted personal data,109210
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853166,"1,384.97",Revenue,Redacted personal data,109377
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853169,"2,199.52",Revenue,Redacted personal data,109579
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853174,"1,135.03",Revenue,Redacted personal data,110189
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853180,577.50,Revenue,Redacted personal data,110610
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853182,"1,110.35",Revenue,Redacted personal data,110617
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853185,"3,020.85",Revenue,Redacted personal data,111044
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853186,"2,470.84",Revenue,Redacted personal data,111130
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853202,"1,058.53",Revenue,Redacted personal data,112553
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853211,"1,135.05",Revenue,Redacted personal data,113410
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853213,500.88,Revenue,Redacted personal data,113532
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853214,"1,205.29",Revenue,Redacted personal data,113863
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853216,626.08,Revenue,Redacted personal data,114028
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853218,641.27,Revenue,Redacted personal data,114211
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853223,"2,346.89",Revenue,Redacted personal data,114709
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853230,"1,296.40",Revenue,Redacted personal data,115729
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853231,985.88,Revenue,Redacted personal data,115994
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853233,"1,269.54",Revenue,Redacted personal data,116495
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853234,"1,879.19",Revenue,Redacted personal data,116571
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853238,"2,602.95",Revenue,Redacted personal data,117385
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853241,748.30,Revenue,Redacted personal data,118501
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853242,716.10,Revenue,Redacted personal data,118669
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853243,573.82,Revenue,Redacted personal data,118783
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853257,960.37,Revenue,Redacted personal data,119914
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853260,971.62,Revenue,Redacted personal data,120358
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853263,"3,206.55",Revenue,Redacted personal data,120833
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853268,926.00,Revenue,Redacted personal data,122388
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853271,"1,687.97",Revenue,Redacted personal data,122821
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853280,"1,724.68",Revenue,Redacted personal data,124673
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853283,567.60,Revenue,Redacted personal data,125136
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853284,957.40,Revenue,Redacted personal data,125137
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853290,763.33,Revenue,Redacted personal data,125842
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853295,"3,202.75",Revenue,Redacted personal data,127024
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853304,563.37,Revenue,Redacted personal data,127653
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853309,833.40,Revenue,Redacted personal data,128507
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853320,974.59,Revenue,Redacted personal data,129676
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853336,764.98,Revenue,Redacted personal data,132021
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853342,624.76,Revenue,Redacted personal data,132488
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853351,882.11,Revenue,Redacted personal data,133162
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853361,"2,268.70",Revenue,Redacted personal data,133527
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853371,509.30,Revenue,Redacted personal data,134081
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853375,"1,040.98",Revenue,Redacted personal data,137115
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853377,"1,340.00",Revenue,Redacted personal data,138228
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853385,509.30,Revenue,Redacted personal data,139460
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853395,"1,244.04",Revenue,Redacted personal data,140694
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,Various,"1,352.00",Revenue,Redacted personal data,140714
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853409,"1,262.80",Revenue,Redacted personal data,140736
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853410,"1,600.00",Revenue,Redacted personal data,140765
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853414,524.69,Revenue,Redacted personal data,140835
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853415,683.44,Revenue,Redacted personal data,140942
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853425,740.87,Revenue,Redacted personal data,143542
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853448,587.78,Revenue,Redacted personal data,146050
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853452,"2,034.37",Revenue,Redacted personal data,146340
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853453,925.12,Revenue,Redacted personal data,146358
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853463,"1,078.79",Revenue,Redacted personal data,146558
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853473,"1,602.90",Revenue,Redacted personal data,146917
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853477,"1,446.69",Revenue,Redacted personal data,147405
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853487,"1,620.05",Revenue,Redacted personal data,147743
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853492,"1,527.90",Revenue,Redacted personal data,147908
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853497,624.72,Revenue,Redacted personal data,148086
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853506,"1,067.80",Revenue,Redacted personal data,148577
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853591,584.38,Revenue,Redacted personal data,150130
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853595,"1,119.89",Revenue,Redacted personal data,150133
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853601,760.05,Revenue,Redacted personal data,150321
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Children`s & Educational Servi,People Directorate,Third Party Payments,Direct Payments,03/03/2025,Various,500.84,Revenue,Redacted personal data,150937
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853656,578.75,Revenue,Redacted personal data,152131
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853674,"1,415.48",Revenue,Redacted personal data,152370
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853681,647.33,Revenue,Redacted personal data,152507
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853687,927.08,Revenue,Redacted personal data,152603
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853691,"1,045.09",Revenue,Redacted personal data,152817
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853719,926.10,Revenue,Redacted personal data,153736
Plymouth City Council,http://statistics.data.gov.uk/id/local-authority/00HG,Adult Social Care,People Directorate,Third Party Payments,Direct Payments,03/03/2025,9804853744,810.25,Revenue,Redacted personal data,154464
