OrganisationalUnit,ServiceCategoryLabel,BeneficiaryName,PaymentDate,TransactionNumber,Amount,IrrecoverableVATAmount,Purpose,CategoryInternalName
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5351422,-2875.17,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353581,2143.78,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353590,598.06,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353607,570.31,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353610,1034.26,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353572,1911.24,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353575,833.50,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353586,854.82,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353588,2825.81,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353608,1314.39,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353614,580.06,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353621,11475.71,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353622,1003.17,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353632,4195.07,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
HOUSING AND REGENERATION,Housing Services,ANGLIAN WATER BUSINESS (NATIONAL) LTD,07/07/2023,5353592,519.91,0.00,"RENTS, RATES AND OTHER CHARGES",Suppliers - Utilities
HOUSING REVENUE ACCOUNT,Housing Revenue Account,ANYWHERE CARE LIMITED,14/07/2023,5350226,4700.00,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - ICT Hardware/Software/Networks etc
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,APEX LIFT & ESCALATOR ENGINEERS LTD,04/07/2023,5346392,2693.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,APEX LIFT & ESCALATOR ENGINEERS LTD,07/07/2023,5352637,518.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,APEX LIFT & ESCALATOR ENGINEERS LTD,21/07/2023,5356621,2338.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Suppliers - General Goods & Services
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,APS GROUP,21/07/2023,5355892,688.34,0.00,PRINTING AND STATIONERY,Suppliers - General Goods & Services
FINANCE AND RESOURCES,Revenue Recharges,ARBORTRACK SYSTEMS LTD,28/07/2023,5359063,2500.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Transport,ARCADIS CONSULTING (UK) LTD,07/07/2023,5350067,42008.39,0.00,OTHER DESIGN EXPENSES,Suppliers - Professional Services (consultants)
COMMISSIONING,Public Health,ARGYLE HEALTH ISLEWORTH LTD,07/07/2023,5355782,1782.00,0.00,PRIVATE CONTRACTORS,Suppliers -Public Health
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,ARJO HUNTLEIGH,14/07/2023,5350286,629.46,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Adult Social Care,ASHPRI LTD,25/07/2023,5356958,5365.00,0.00,SERVICES/FEES,Suppliers - Social community care/Healthcare
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,ASKEWS AND HOLTS LIBRARY SERVICES LTD,07/07/2023,5348040,872.42,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,ASKEWS AND HOLTS LIBRARY SERVICES LTD,14/07/2023,5350290,1308.95,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,ASKEWS AND HOLTS LIBRARY SERVICES LTD,21/07/2023,5355482,1471.83,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPIRATIONS ACADEMIES TRUST,21/07/2023,5359264,600.00,0.00,EMPLOYEES - TEACHING,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358149,22973.68,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358150,22422.21,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358151,22973.68,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358152,22973.71,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358153,22973.68,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358154,23840.91,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358155,23783.93,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358156,20482.73,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358157,20482.73,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358158,22973.68,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358159,23193.47,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358160,23685.81,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358161,26691.50,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES,18/07/2023,5358162,25950.00,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES (PRIORY HOSPITAL),14/07/2023,5356490,711.59,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES (PRIORY HOSPITAL),14/07/2023,5356491,3049.65,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,ASPRIS CHILDREN'S SERVICES (PRIORY HOSPITAL),14/07/2023,5356492,3862.89,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Adult Social Care,ASTORIA HEALTHCARE LTD,28/07/2023,5358988,10500.00,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Housing Services,ATALIAN SERVEST FOOD CO LIMITED,25/07/2023,5360243,17043.54,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Catering
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Revenue Recharges,AUTOMATED BUILDING AND ENERGY CONTROLS LTD,14/07/2023,5357455,525.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,07/07/2023,5352972,2466.50,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,07/07/2023,5352973,2466.50,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,AV CARE SOLUTIONS LIMITED,18/07/2023,5357805,3061.50,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Adult Social Care,AVICA UK LTD,07/07/2023,5348913,562.20,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
CHILDRENS AND ADULT SERVICES,Adult Social Care,AVICA UK LTD,18/07/2023,5353241,816.58,0.00,CLEANING AND DOMESTIC SUPPLIES,Suppliers - Facilities Management/Mail/Clothing
FINANCE AND RESOURCES,Planning Services,AVISON YOUNG,07/07/2023,5353569,5010.30,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Revenue Recharges,AVISON YOUNG,11/07/2023,5356292,750.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Revenue Recharges,AVISON YOUNG,21/07/2023,5350995,11877.46,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Revenue Recharges,AVISON YOUNG,21/07/2023,5350997,12490.81,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Revenue Recharges,AVISON YOUNG,25/07/2023,5361199,900.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Revenue Recharges,AVISON YOUNG,28/07/2023,5362575,7000.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
HOUSING AND REGENERATION,Revenue Recharges,AVISON YOUNG TRADING AS GVA GRIMLEY LTD,07/07/2023,5346272,2816.34,0.00,AGRESSO DEBTORS FEES AND CHARGES,Suppliers - Professional Services (consultants)
FINANCE AND RESOURCES,Revenue Recharges,AVIUS LTD,04/07/2023,5345961,10584.00,0.00,COMMUNICATIONS & COMPUTING,Suppliers - ICT Hardware/Software/Networks etc
CHILDRENS AND ADULT SERVICES,Adult Social Care,AW SOCIAL WORK LIMITED,07/07/2023,5354065,1350.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental and Regualtory Services,BAILEY STREET FURNITURE GROUP LTD,25/07/2023,5356294,3110.00,0.00,AGRESSO DEBTORS CONTRIBUTIONS,Suppliers - General Goods & Services
HOUSING REVENUE ACCOUNT,Housing Revenue Account,BAILY GARNER LLP,11/07/2023,5357112,25452.03,0.00,FIXTURES AND FITTINGS,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,BAILY GARNER LLP,21/07/2023,5359158,2600.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CAPITAL HRA,Housing,BAILY GARNER LLP,21/07/2023,5359160,1944.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BANNER GROUP LTD,25/07/2023,5353336,1556.46,0.00,"EQUIPMENT,FURNITURE, MATERIALS",Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BANTU ARTS CIC,18/07/2023,5351048,1480.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
ASSISTANT CHIEF EXECUTIVE,Housing Services,BARTS TABLE,04/07/2023,5348518,687.50,0.00,CATERING/PROVISIONS,Suppliers - Catering
ASSISTANT CHIEF EXECUTIVE,Housing Services,BARTS TABLE,14/07/2023,5350074,615.00,0.00,CATERING/PROVISIONS,Suppliers - Catering
CAPITAL HRA,Housing,BE LIVING LAMPTON LLP,07/07/2023,5355528,2249565.14,0.00,PURCHASE PRICE,Suppliers - General Goods & Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BEATTIE ELECTRICAL LTD,07/07/2023,5346606,1460.00,0.00,BUILDINGS/PLANT REPAIRS/MAINT,Construction Industry suppliers (CIS)
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,BEATTIE ELECTRICAL LTD,25/07/2023,5353804,768.00,0.00,MISCELLANEOUS EXPENSES,Construction Industry suppliers (CIS)
ASSISTANT CHIEF EXECUTIVE,Revenue Recharges,BEATTIE ELECTRICAL LTD,25/07/2023,5353806,1860.00,0.00,MISCELLANEOUS EXPENSES,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BEAUHURST BUSINESS FUNDING RESEARCH LTD,21/07/2023,5352178,8993.00,0.00,GRANTS AND SUBSCRIPTIONS,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BEECHWOOD COURT LTD,11/07/2023,5355745,74036.62,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
COMMISSIONING,Public Health,BEFRIEND,04/07/2023,5352174,36202.20,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
COMMISSIONING,Public Health,BEFRIEND,25/07/2023,5360532,18101.10,0.00,OTHER THIRD PARTY PAYMENTS,Suppliers - Social community care/Healthcare
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BELLS BUSES LTD,04/07/2023,5347322,4172.58,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BELLS BUSES LTD,04/07/2023,5347323,4172.58,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BELLS BUSES LTD,04/07/2023,5347324,4217.58,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BELLS BUSES LTD,14/07/2023,5355740,2343.10,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BELLS BUSES LTD,14/07/2023,5355741,2318.10,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BELLS BUSES LTD,14/07/2023,5355742,2318.10,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BELLS BUSES LTD,28/07/2023,5357878,4686.20,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BELLS BUSES LTD,28/07/2023,5357879,4636.20,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BELLS BUSES LTD,28/07/2023,5359147,4636.20,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,BENJAMIN JAMES MANAGEMENT SERVICES LTD,04/07/2023,5348130,4924.40,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,BENJAMIN JAMES MANAGEMENT SERVICES LTD,04/07/2023,5348131,4550.00,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Highways and Transport Services,BENJAMIN JAMES MANAGEMENT SERVICES LTD,11/07/2023,5355649,4750.10,0.00,EMPLOYEES - OPERATIONAL,Suppliers - Professional Services (consultants)
FINANCE AND RESOURCES,Central Services,BERKELEY ACADEMY,04/07/2023,5351997,7565.00,0.00,HSG OTHER COSTS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BERKELEY ACADEMY,21/07/2023,5359255,1400.00,0.00,EMPLOYEES - TEACHING,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BERKELEY PRE-SCHOOL,18/07/2023,5358609,540.00,0.00,OTHER CONTRACTED SERVICES,Suppliers - Education & Sports
COMMISSIONING,Public Health,BETTERPOINTS LIMITED,14/07/2023,5355518,25818.75,0.00,OTHER CONTRACTED SERVICES,Suppliers -Public Health
CAPITAL HRA,Housing,BEVAN BRITTAN,04/07/2023,5352914,2457.00,0.00,LEGAL COSTS/BLDG RGLTN FEES,Suppliers - Legal (Excl Counsel Fees)
FINANCE AND RESOURCES,Planning Services,BEVAN BRITTAN,18/07/2023,5358712,1491.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
FINANCE AND RESOURCES,Planning Services,BEVAN BRITTAN,18/07/2023,5358713,468.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
FINANCE AND RESOURCES,Planning Services,BEVAN BRITTAN,18/07/2023,5358714,756.00,0.00,SERVICES/FEES,Suppliers - Legal (Excl Counsel Fees)
CAPITAL GF HOUSING AND REGENERATION,Culture & Related Services,BEVAN BRITTAN,21/07/2023,5359084,770.50,0.00,FEES - EXTERNAL,Suppliers - Legal (Excl Counsel Fees)
CAPITAL HRA,Housing,BEVAN BRITTAN,28/07/2023,5361670,1271.00,0.00,FEES - EXTERNAL,Suppliers - Legal (Excl Counsel Fees)
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Culture & Related Services,BLAKEDOWN LANDSCAPES (SE) LTD,14/07/2023,5357273,5025.19,0.00,FEES - EXTERNAL,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLOSSOM LOWER SCHOOL LTD,14/07/2023,5357612,15974.38,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLOSSOM LOWER SCHOOL LTD,14/07/2023,5357613,17545.63,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLOSSOM LOWER SCHOOL LTD,14/07/2023,5357614,13774.63,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLOSSOM LOWER SCHOOL LTD,14/07/2023,5357616,17545.63,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,14/07/2023,5357127,1590.17,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358624,4000.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358628,2880.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358631,2736.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358632,1449.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358633,3852.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358635,2400.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358636,4480.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358638,3480.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358641,2432.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358644,3600.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358646,3480.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358649,3000.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358650,3400.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,21/07/2023,5358652,2600.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BLUE ARROW TRANSPORT,28/07/2023,5362007,5000.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
COMMISSIONING,Public Health,BLUE WING FAMILY DOCTOR UNIT,07/07/2023,5355783,612.00,0.00,PRIVATE CONTRACTORS,Suppliers - General Goods & Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental Services,BNC ENGINEERING SERVICES SOUTH EAST LTD,04/07/2023,5351119,626.00,0.00,"VEHICLES, PLANT AND EQUIPMENT",Suppliers - Environmental Services
"CAPITAL ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Environmental Services,BNC ENGINEERING SERVICES SOUTH EAST LTD,04/07/2023,5351120,626.00,0.00,"VEHICLES, PLANT AND EQUIPMENT",Suppliers - Environmental Services
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BOLDER ACADEMY TRUST,14/07/2023,5357610,68278.80,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
"ENVIRONMENT, CULTURE AND CUSTOMER SERVICES",Cultural and Related Services,BOLINDA UK LTD,25/07/2023,5357467,6281.31,0.00,PRINTING AND STATIONERY,Suppliers - Education & Sports
CAPITAL GF HOUSING AND REGENERATION,Culture & Related Services,BORRAS CONSTRUCTION LIMITED,04/07/2023,5352182,41807.93,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CAPITAL GF HOUSING AND REGENERATION,Education,BORRAS CONSTRUCTION LIMITED,18/07/2023,5358647,88679.51,0.00,PAYMENT TO MAIN CONTRACTOR,Construction Industry suppliers (CIS)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BOSTICO INTERNATIONAL LIMITED,11/07/2023,5355738,543.46,0.00,OTHER LBH INDEPENDENT UNITS,Suppliers - Education & Sports
HOUSING AND REGENERATION,Planning Services,BPS DORKING LTD,04/07/2023,5346323,5050.00,0.00,SERVICES/FEES,Suppliers - General Goods & Services
CAPITAL HRA,Housing,BPTW PARTNERSHIPS,21/07/2023,5351093,750.00,0.00,FEES - EXTERNAL,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENDA SPENCER LTD,14/07/2023,5350205,5620.00,0.00,SERVICES/FEES,Suppliers - Professional Services (consultants)
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENT COURIERS,25/07/2023,5358777,45952.50,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENT COURIERS,25/07/2023,5358778,21280.00,0.00,CONTRACT HIRE/OPERATING LEASES,Suppliers - Vehicles/Transport
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENTFORD FC COMM.SPORTS TRUST,07/07/2023,5354012,6000.00,0.00,PRIVATE CONTRACTORS,Voluntary organisations
CHILDRENS AND ADULT SERVICES,Children's and Education Services,BRENTFORD FC COMM.SPORTS TRUST,21/07/2023,5359184,17218.00,0.00,THIRD PARTY PAYMENTS TO OUTSIDE AGENCIES,Voluntary organisations
COMMISSIONING,Public Health,BRENTFORD GROUP PRACTICE,07/07/2023,5355784,1638.00,0.00,PRIVATE CONTRACTORS,Suppliers - Professional Services (consultants)
