Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,02/10/2023,1600719694,17633.33,0,17633.33,Ed Start Specialist Education Ltd,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,02/10/2023,1600719548,-1646,-231.17,-1414.83,Enterprise Transport Training Ltd,Place Directorate,Training expenses
Salford City Council,02/10/2023,1600719545,1646,231.17,1414.83,Enterprise Transport Training Ltd,Place Directorate,Training expenses
Salford City Council,02/10/2023,1600719547,1646,231.17,1414.83,Enterprise Transport Training Ltd,Place Directorate,Training expenses
Salford City Council,02/10/2023,1600719546,1829,259.83,1569.17,Enterprise Transport Training Ltd,Place Directorate,Training expenses
Salford City Council,02/10/2023,1600719521,1678.57,0,1678.57,Esland North Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719522,28535.71,0,28535.71,Esland North Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719542,761.94,126.99,634.95,Facultatieve Technologies Ltd,Place Directorate,Programme Maintenance & Works
Salford City Council,02/10/2023,1600719544,4254.5,709.07,3545.43,Facultatieve Technologies Ltd,Place Directorate,Programme Maintenance & Works
Salford City Council,02/10/2023,1600719543,7482.63,1247.13,6235.5,Facultatieve Technologies Ltd,Place Directorate,Programme Maintenance & Works
Salford City Council,02/10/2023,1600719461,4113.36,685.56,3427.8,Glasdon Uk Ltd,Place Directorate,Materials
Salford City Council,02/10/2023,1600719563,7338.48,1223.08,6115.4,Handicare Accessibility Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/10/2023,601503332,693,0,693,Happy Feet Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,1600719691,636,106,530,Horticon Ltd,Capital Expenditure,External Fees - Other
Salford City Council,02/10/2023,601503336,554.4,0,554.4,Jitterbugz Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,601503337,554.4,0,554.4,Kerem Schlome Independent Schools,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,1600719535,5140.08,856.68,4283.4,Keys Pce Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,601503338,554.4,0,554.4,Kiddiewinkles Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,601503342,831.6,0,831.6,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,601503341,1386,0,1386,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,601503349,970.2,0,970.2,Ladybird Private Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,1600719147,700,0,700,Lark Hill Primary,People (Childrens) Service Group,Other Professional Fees
Salford City Council,02/10/2023,1600719667,25665.04,0,25665.04,Lifecentre Salford,People (Adults) - CHSC,Grants
Salford City Council,02/10/2023,1600719664,2376,396,1980,M & A Brown (Engravers) Ltd,People (Childrens) Service Group,Equipment Purchase
Salford City Council,02/10/2023,1600719635,2033.33,0,2033.33,Manchester Senior Girls School,People (Childrens) Service Group,Release of Provision
Salford City Council,02/10/2023,601503311,2085,0,2085,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,02/10/2023,1600719653,4550,0,4550,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,02/10/2023,601503319,1386,0,1386,Mesne Lea Prestolee Mat,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,601503356,681.12,0,681.12,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,1600719689,1366.8,227.8,1139,Nla Media Access Limited,Service Reform (Corp Bus & Transform),IT  Licence Fees
Salford City Council,02/10/2023,601503219,2520,0,2520,Ocb Property Management (Manchester,People (Adults) - CHSC,Rents
Salford City Council,02/10/2023,1600719524,2400,0,2400,Odd Arts,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719673,2520,420,2100,Otis Limited,Place Directorate,UV Lift Maintenance
Salford City Council,02/10/2023,601503255,79384.49,13230.75,66153.74,Oxford Innovation Ltd Re: Salford I,Place Directorate,Other Professional Fees
Salford City Council,02/10/2023,601503318,693,0,693,Prestolee Multi Academy Trust,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,1600719560,1422,237,1185,Randstad Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/10/2023,601503316,10480.8,1746.8,8734,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719123,11637.6,1939.6,9698,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719120,11656.8,1942.8,9714,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719130,12038.4,2006.4,10032,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719122,12099.6,2016.6,10083,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,601503315,12222.56,2037.09,10185.47,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719135,12223.8,2037.3,10186.5,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719134,12228,2038,10190,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,601503314,12348.06,2058.02,10290.04,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719136,12351.63,2058.61,10293.02,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719137,12496.8,2082.8,10414,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,601503313,13388.24,2231.37,11156.87,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719121,13516.8,2252.8,11264,Randstad Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,601503425,640,0,640,Redacted Data,Place Directorate,Other Professional Fees
Salford City Council,02/10/2023,601503427,680,0,680,Redacted Data,Place Directorate,Other Professional Fees
Salford City Council,02/10/2023,601503245,1760,0,1760,Redacted Data,People (Adults) - CHSC,Contractors
Salford City Council,02/10/2023,1600719519,621.77,103.63,518.14,Reflex Vehicle Hire Ltd,Place Directorate,Vehicle annual contract Hire (vms)
Salford City Council,02/10/2023,1600719631,920,0,920,River View Primary School,People (Childrens) Service Group,Training of Others
Salford City Council,02/10/2023,601503307,1104,184,920,Rm Education Ltd,People (Childrens) Service Group,Unclassified Road Maintenance
Salford City Council,02/10/2023,601503308,2838,473,2365,Rm Education Ltd,People (Childrens) Service Group,Unclassified Road Maintenance
Salford City Council,02/10/2023,601503215,7920,1320,6600,Rm Education Ltd,People (Childrens) Service Group,Unclassified Road Maintenance
Salford City Council,02/10/2023,1600719525,555.1,0,555.1,Safehouses North Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719529,3660.21,0,3660.21,Safehouses North Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719528,3843.09,0,3843.09,Safehouses North Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719526,3971.19,0,3971.19,Safehouses North Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719527,3971.19,0,3971.19,Safehouses North Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600719557,1530,0,1530,Salford Community Leisure Ltd,People (Childrens) Service Group,Leisure Activity
Salford City Council,02/10/2023,1600719558,2448,0,2448,Salford Community Leisure Ltd,People (Childrens) Service Group,Leisure Activity
Salford City Council,02/10/2023,1600719539,46180.27,7696.71,38483.56,Salford Community Leisure Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,02/10/2023,1600719686,2553.72,0,2553.72,Salford Royal Nhs Foundation Trust,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,02/10/2023,1600718931,21094.21,3515.7,17578.51,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,02/10/2023,1600719559,3592.8,598.8,2994,Security Dynamics (Europe) Ltd,Place Directorate,Contractors
Salford City Council,02/10/2023,1600719556,2460,410,2050,Spectra Security,Place Directorate,Works & Building
Salford City Council,02/10/2023,1600719096,4496.4,749.4,3747,Standard Fuel Oils Ltd,Place Directorate,Vehicle Ancillary Costs
Salford City Council,02/10/2023,1600719636,660,110,550,Swift (Nw) Ltd T/A Swift Loos,Place Directorate,Other Professional Fees
Salford City Council,02/10/2023,601503364,554.4,0,554.4,T/A St Marys Treehouse,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,601503366,2633.4,0,2633.4,Talmud Torah Yetev Lev,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,1600719482,25179.32,0,25179.32,Talmud Torah Yetev Lev,People (Childrens) Service Group,Release of Provision
Salford City Council,02/10/2023,601503367,970.2,0,970.2,Tashbar Academy Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,601503256,789.46,131.58,657.88,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/10/2023,601503260,882.9,147.15,735.75,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/10/2023,601503258,951,158.5,792.5,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/10/2023,601503257,979.4,163.23,816.17,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/10/2023,601503259,1542,257,1285,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/10/2023,1600719561,2076.6,346.1,1730.5,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/10/2023,601503265,544.2,90.7,453.5,Teaching Personnel Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,02/10/2023,1600719668,651,108.5,542.5,The Purple Company Uk Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,02/10/2023,1600719692,10890,1815,9075,The Uk Firework Company Ltd,Service Reform (Corp Bus & Transform),Contract Hire
Salford City Council,02/10/2023,601503246,3150,0,3150,Thompsons Academy Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,601503369,584.1,0,584.1,Tinytots Vision Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,601503371,831.6,0,831.6,Toras Emes Primary School,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,1600719541,1080,180,900,Ultracooling Ltd,People (Childrens) Service Group,Equipment Repair
Salford City Council,02/10/2023,601503249,525.17,87.53,437.64,Vision For Education Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,601503248,625.2,104.2,521,Vision For Education Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/10/2023,1600718941,6480,1080,5400,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,02/10/2023,1600719550,6480,1080,5400,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,02/10/2023,1600719657,3600,600,3000,Walk The Plank,Capital Expenditure,Miscellaneous Expenses
Salford City Council,02/10/2023,1600719658,3690,615,3075,Walk The Plank,Capital Expenditure,Miscellaneous Expenses
Salford City Council,02/10/2023,601503374,554.4,0,554.4,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/10/2023,1600719675,730.3,121.72,608.58,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,02/10/2023,1600719674,6013.44,1002.24,5011.2,Whistl Uk Ltd,Service Reform (Corp Bus & Transform),Postage
Salford City Council,02/10/2023,1600719648,642,107,535,Wilde Consultant Engineers Ltd,Capital Expenditure,External Fees - Other
Salford City Council,02/10/2023,1600719649,642,107,535,Wilde Consultant Engineers Ltd,Capital Expenditure,External Fees - Other
Salford City Council,02/10/2023,1600719533,518.4,86.4,432,Working Office Wonders Ltd,People (Childrens) Service Group,Other Professional Fees
Salford City Council,02/10/2023,601503243,7375.05,1229.17,6145.88,Workman Llp,Place Directorate,Other Professional Fees
Salford City Council,02/10/2023,1600719520,2370,395,1975,Yourvacancy Ltd,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,03/10/2023,6003785561,2676.37,0,2676.37,Adobe Acropro Subs,Service Reform (Corp Bus & Transform),Software License
Salford City Council,03/10/2023,1600719760,512,0,512,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/10/2023,1600719759,660,0,660,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/10/2023,1600719742,672,0,672,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/10/2023,1600719740,789.6,0,789.6,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/10/2023,1600719739,810,0,810,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/10/2023,1600719761,822.5,0,822.5,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/10/2023,1600719726,-6283.22,-1047.2,-5236.02,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,03/10/2023,1600719718,1179.53,196.59,982.94,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,03/10/2023,1600719719,5112.62,852.1,4260.52,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,03/10/2023,1600719717,5965.06,994.18,4970.88,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,03/10/2023,1600719722,18747.02,3124.5,15622.52,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,03/10/2023,1600719721,19020.61,3170.1,15850.51,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,03/10/2023,1600719723,32965.62,5494.27,27471.35,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,03/10/2023,1600719725,44838.02,7473,37365.02,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,03/10/2023,1600719724,48359.23,8059.87,40299.36,Argyle (North West) Construction Ltd,Place Directorate,Contractors
Salford City Council,03/10/2023,1600719705,2028,338,1690,Barratt & Hughes Flooring Specialis,Place Directorate,UV Day to Day Repairs
Salford City Council,03/10/2023,601503651,850,0,850,Binu Punnose,People (Adults) - CHSC,Rents
Salford City Council,03/10/2023,6003785559,677,0,677,Bkg*Hotel At Booking.C,Service Reform (Corp Bus & Transform),Rents
Salford City Council,03/10/2023,1600719730,6548.86,1091.48,5457.38,Bloom Procurement Services Ltd,Place Directorate,Other Professional Fees
Salford City Council,03/10/2023,1600719732,2993.76,498.96,2494.8,Bloom Procurement Services Ltd,Capital Expenditure,Other Works
Salford City Council,03/10/2023,1600719731,3431.84,571.97,2859.87,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,03/10/2023,1600719703,8197.9,1366.32,6831.58,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,03/10/2023,601503570,673.88,17.48,656.4,Brake Bros Ltd,People (Childrens) Service Group,Food and refreshments
Salford City Council,03/10/2023,1600719082,18282.67,0,18282.67,Chaigeley Educational Foundation,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,03/10/2023,1600719083,20900,0,20900,Chaigeley Educational Foundation,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,03/10/2023,1600719084,20900,0,20900,Chaigeley Educational Foundation,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,03/10/2023,6003786003,-1350,0,-1350,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/10/2023,6003785668,501.22,0,501.22,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/10/2023,6003785694,509.05,0,509.05,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/10/2023,6003785630,518.08,0,518.08,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/10/2023,6003785836,529.16,4.2,524.96,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/10/2023,6003785822,538.86,0,538.86,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/10/2023,6003785886,546.42,4.2,542.22,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/10/2023,6003785692,571.99,6.5,565.49,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/10/2023,6003786000,690.26,0,690.26,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/10/2023,601503631,4081.66,0,4081.66,Electricity North West Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,03/10/2023,601503625,584.61,0,584.61,Forviva,People (Adults) - CHSC,Grants
Salford City Council,03/10/2023,601503626,693.67,0,693.67,Forviva,People (Adults) - CHSC,Grants
Salford City Council,03/10/2023,1600719757,763.2,127.2,636,Granart Memorials,Place Directorate,General Resaleable Items
Salford City Council,03/10/2023,1600719767,1050,0,1050,Greater Manchester Travelcards Ltd,People (Childrens) Service Group,Client Travel Expenses
Salford City Council,03/10/2023,1600719736,32995.18,5499.2,27495.98,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,03/10/2023,1600719711,7183.22,1197.2,5986.02,J Fletcher Engineers Ltd,Place Directorate,UV Heating Repairs
Salford City Council,03/10/2023,1600719763,1428,238,1190,L123 Ltd T/A Veriserv,Place Directorate,UV Programmed Repairs
Salford City Council,03/10/2023,601503629,2635,0,2635,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,03/10/2023,1600719011,17250,2875,14375,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,03/10/2023,1600719010,17928,2988,14940,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,03/10/2023,1600719748,4098,683,3415,Roche Audio Visual,People (Childrens) Service Group,Computer Software (no annual fee)
Salford City Council,03/10/2023,601503627,1218.81,0,1218.81,Salix Homes Ltd,People (Adults) - CHSC,Grants
Salford City Council,03/10/2023,6003785525,2309,0,2309,Sq *Pownall Mcr Ltd,People (Adults) - CHSC,Furniture
Salford City Council,03/10/2023,1600719034,11414.4,1902.4,9512,Ssi Schaefer Limited,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,03/10/2023,1600719035,11414.4,1902.4,9512,Ssi Schaefer Limited,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,03/10/2023,1600719699,504,84,420,Style North,Place Directorate,UV Minor Decoration and Flooring
Salford City Council,03/10/2023,6003785408,1325,0,1325,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,03/10/2023,6003785532,4060,0,4060,Sumup *Lmac Roofing Ltd,People (Adults) - CHSC,General Repairs
Salford City Council,03/10/2023,6003785388,1009,0,1009,Suregroup,People (Adults) - CHSC,Client Travel Expenses
Salford City Council,03/10/2023,601503568,741.8,0,741.8,Tiffin Sandwiches Limited,Place Directorate,Food and refreshments
Salford City Council,03/10/2023,1600719746,727.44,121.24,606.2,Tinies North West,People (Childrens) Service Group,Agency Fees
Salford City Council,03/10/2023,1600719734,3723.64,0,3723.64,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/10/2023,1600719735,4049.56,0,4049.56,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/10/2023,1600719733,4330.24,0,4330.24,Together Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/10/2023,1600719752,771.7,128.62,643.08,Valtech Ltd,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,03/10/2023,601503649,9750,1625,8125,W T Gunson,Place Directorate,Rents
Salford City Council,03/10/2023,601503557,61031.08,10171.85,50859.23,Workman Llp,Place Directorate,Other Professional Fees
Salford City Council,04/10/2023,601503668,3554.05,112.19,3441.86,1010 Taxis,People (Childrens) Service Group,Client Travel Expenses
Salford City Council,04/10/2023,1600719789,9985.44,1664.24,8321.2,C Smithies Builders,Capital Expenditure,Improvement Grants
Salford City Council,04/10/2023,601503670,10328.62,1716.44,8612.18,Co-Wheels Car Club,Service Reform (Corp Bus & Transform),Vehicle annual contract Hire (vms)
Salford City Council,04/10/2023,1600719794,917.27,152.88,764.39,Ecg Facilities Services Ltd,Place Directorate,UV Air conditioning and handling
Salford City Council,04/10/2023,601503708,1829,259.83,1569.17,Enterprise Transport Training Ltd,Place Directorate,Training expenses
Salford City Council,04/10/2023,601503703,1324.8,220.8,1104,Forbes Solicitors,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,04/10/2023,601503696,621.29,103.55,517.74,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,04/10/2023,601503691,951.96,158.66,793.3,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,04/10/2023,601503658,531.1,28.86,502.24,Harlech Fodservice Ltd,People (Childrens) Service Group,Food and refreshments
Salford City Council,04/10/2023,601503656,630.05,44.41,585.64,Harlech Fodservice Ltd,People (Childrens) Service Group,Food and refreshments
Salford City Council,04/10/2023,601503665,653.31,41.72,611.59,Harlech Fodservice Ltd,People (Childrens) Service Group,Food and refreshments
Salford City Council,04/10/2023,601503660,837.88,52.15,785.73,Harlech Fodservice Ltd,People (Childrens) Service Group,Food and refreshments
Salford City Council,04/10/2023,601503661,944.73,35.27,909.46,Harlech Fodservice Ltd,People (Childrens) Service Group,Food and refreshments
Salford City Council,04/10/2023,601503655,1772.92,71.14,1701.78,Harlech Fodservice Ltd,People (Childrens) Service Group,Food and refreshments
Salford City Council,04/10/2023,1600719780,3023.28,503.88,2519.4,J Fletcher Engineers Ltd,People (Childrens) Service Group,UV Air conditioning and handling
Salford City Council,04/10/2023,601503671,880.8,146.8,734,Mainline Private Hire Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,04/10/2023,1600719774,516,86,430,Osborne Delta,Place Directorate,UV Day to Day Repairs
Salford City Council,04/10/2023,601503680,1700,0,1700,Redacted Data,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,04/10/2023,1600719799,4112.4,685.4,3427,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,04/10/2023,1600719795,4860,810,4050,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,04/10/2023,1600719797,9667.32,1611.22,8056.1,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,04/10/2023,601503672,1351503.6,225250.6,1126253,Salford Community Leisure Ltd,Place Directorate,SCL management fee
Salford City Council,04/10/2023,601503659,8591.28,1431.89,7159.39,Securitas Technology Ltd,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,04/10/2023,601502908,1791.41,0,1791.41,Talmud Torah Yetev Lev,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,04/10/2023,601502770,50356.95,0,50356.95,Talmud Torah Yetev Lev,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,04/10/2023,1600719773,10051.76,1675.29,8376.47,Wilde Consultant Engineers Ltd,Capital Expenditure,External Fees - Other
Salford City Council,05/10/2023,1600719804,408041.22,68006.87,340034.35,A E Yates Ltd,Capital Expenditure,Other Works
Salford City Council,05/10/2023,601503726,195480.84,9416.34,186064.5,Aspire Intelligent Care & Support,People (Adults) - CHSC,Aspire management fee
Salford City Council,05/10/2023,601503727,822940.4,39641.15,783299.25,Aspire Intelligent Care & Support,People (Adults) - CHSC,Aspire management fee
Salford City Council,05/10/2023,1600719827,4900.8,816.8,4084,Bloom Procurement Services Ltd,Place Directorate,Consultants
Salford City Council,05/10/2023,6003787487,604.57,14.62,589.95,Brake Bros Limited,Place Directorate,Food and refreshments
Salford City Council,05/10/2023,601503721,3300,0,3300,Csin Cic,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/10/2023,601503719,4340,0,4340,Csin Cic,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/10/2023,601503720,21000,0,21000,Csin Cic,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/10/2023,1600719802,4712,0,4712,Disclosure & Barring Service,Service Reform (Corp Bus & Transform),Other Professional Fees
