Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,02/04/2024,6003884225,172434.29,0,172434.29,Associated Wellbeing Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,601519134,788.24,0,788.24,Ays Estates Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519133,799.61,0,799.61,Ays Estates Ltd,People (Adults),Rents
Salford City Council,02/04/2024,1600731744,3150,525,2625,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,02/04/2024,1600731745,3840,640,3200,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,02/04/2024,6003884233,88141.76,0,88141.76,Bright Futures Care Ltd T/A Corners,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884226,30039.56,0,30039.56,Capstone Foster Care (North) Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884238,5123.12,0,5123.12,Capstone Foster Care (South West) Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884210,83265.52,0,83265.52,Care 4 Every Child Limited,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884230,31246.64,0,31246.64,Care Today Childrens Services,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,601519126,1515.02,0,1515.02,Cedarwood Real Estate Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519122,2020.03,0,2020.03,Cedarwood Real Estate Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519127,2020.03,0,2020.03,Cedarwood Real Estate Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519129,2125,0,2125,Cedarwood Real Estate Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519121,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519123,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519124,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519125,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519128,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519104,877.8,146.3,731.5,Clyde & Co Claims Llp,Resources & Transformation,Provision for Liability Insurance
Salford City Council,02/04/2024,6003884232,25468.82,0,25468.82,Compass Children'S Home Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884242,330400,0,330400,Continuum Support - Care Services L,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884240,15980,0,15980,Courtyard Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884221,24000,0,24000,Culina Roc Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731759,2160,360,1800,Cycle Waggle Ltd T/A Manchester Bike,Capital Expenditure,External Fees - Other
Salford City Council,02/04/2024,1600731800,9999,0,9999,Early Break,Public Health,Payments to Agencies
Salford City Council,02/04/2024,601519136,1478.81,0,1478.81,Ena Investment Ltd,People (Adults),Rents
Salford City Council,02/04/2024,6003884209,3308,0,3308,Family Care Goup Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884214,2253.75,0,2253.75,Foster Care Associates Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884219,34738.87,0,34738.87,Fostering Solutions Limited,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884218,23580,0,23580,Future Focused Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884223,15339.52,0,15339.52,Good Foundations Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731060,649.2,108.2,541,Hcl Safety Ltd,Place,Equipment Repair
Salford City Council,02/04/2024,1600731057,871.2,145.2,726,Hcl Safety Ltd,Place,Equipment Repair
Salford City Council,02/04/2024,6003884235,20125,0,20125,Holistic Approach Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884207,23576.88,0,23576.88,Hopscotch Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884227,13800,0,13800,Horizon Care & Education Group Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,601519202,1478.81,0,1478.81,Ihif Limited,People (Adults),Rents
Salford City Council,02/04/2024,1600730354,834.24,139.04,695.2,Ijm Electrical Contractors Ltd,Place,UV Day to Day Repairs
Salford City Council,02/04/2024,1600731084,1488.14,248.02,1240.12,Impression Ltd,People (Childrens),Printing & Photocopying
Salford City Council,02/04/2024,1600731749,2537.28,422.88,2114.4,Insight Direct (Uk) Ltd,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/04/2024,1600731219,12324,2054,10270,Jep Youth Engagement Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,601519186,531.54,0,531.54,Kaleidoscope Assessment Services,People (Adults),Rents
Salford City Council,02/04/2024,601519140,592.88,0,592.88,Kaleidoscope Investments Nw Ltd,People (Adults),Rents
Salford City Council,02/04/2024,6003884243,34847.57,5807.93,29039.64,Keys Pce Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731180,21700,0,21700,Lancasterian School,People (Childrens),Payments to Other Local Authorities
Salford City Council,02/04/2024,601519206,774.58,0,774.58,Le Properties Nw Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519207,774.58,0,774.58,Le Properties Nw Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519208,774.58,0,774.58,Le Properties Nw Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519205,2791.78,0,2791.78,Le Properties Nw Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519132,540.91,0,540.91,Marshmallow Properties Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519130,547.1,0,547.1,Marshmallow Properties Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519131,585.99,0,585.99,Marshmallow Properties Ltd,People (Adults),Rents
Salford City Council,02/04/2024,1600731035,619.2,103.2,516,Mawtec Systems Ltd,Place,Equipment Repair
Salford City Council,02/04/2024,6003884228,19180,0,19180,Meadows Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884239,22643.36,0,22643.36,New Horizons (Stockport) Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884241,23276,0,23276,Next Stage A Way Forward Youth,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884234,21668.51,0,21668.51,Olive Branch Fostering Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731782,3170,0,3170,Parker Sc Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884208,7592,0,7592,People Who Foster Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,601519166,531.54,0,531.54,Psc Property Investments,People (Adults),Rents
Salford City Council,02/04/2024,601519167,531.54,0,531.54,Psc Property Investments,People (Adults),Rents
Salford City Council,02/04/2024,601519168,531.54,0,531.54,Psc Property Investments,People (Adults),Rents
Salford City Council,02/04/2024,601519169,531.54,0,531.54,Psc Property Investments,People (Adults),Rents
Salford City Council,02/04/2024,601519170,531.54,0,531.54,Psc Property Investments,People (Adults),Rents
Salford City Council,02/04/2024,601519171,531.54,0,531.54,Psc Property Investments,People (Adults),Rents
Salford City Council,02/04/2024,601519172,531.54,0,531.54,Psc Property Investments,People (Adults),Rents
Salford City Council,02/04/2024,601519173,531.54,0,531.54,Psc Property Investments,People (Adults),Rents
Salford City Council,02/04/2024,601519174,531.54,0,531.54,Psc Property Investments,People (Adults),Rents
Salford City Council,02/04/2024,601519135,2067.29,0,2067.29,Radnor Investments Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519246,546.48,0,546.48,Redacted Data,People (Childrens),Client Travel Expenses
Salford City Council,02/04/2024,601519244,892.68,0,892.68,Redacted Data,People (Childrens),Client Travel Expenses
Salford City Council,02/04/2024,601519248,597.89,0,597.89,Redacted Data,People (Childrens),Client Travel Expenses
Salford City Council,02/04/2024,601519237,925,0,925,Redacted Data,People (Childrens),Client Travel Expenses
Salford City Council,02/04/2024,1600731746,2000,0,2000,Redacted Data,People (Childrens),Equipment Purchase
Salford City Council,02/04/2024,601518261,800,0,800,Redacted Data,People (Childrens),Leisure Activity
Salford City Council,02/04/2024,601519117,3831,0,3831,Redacted Data,People (Childrens),non -UV Building Repairs & Maintenance
Salford City Council,02/04/2024,601519179,776.87,0,776.87,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519142,697.33,0,697.33,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519158,592.88,0,592.88,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519184,531.54,0,531.54,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519183,776.87,0,776.87,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519191,505.01,0,505.01,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519137,539.32,0,539.32,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519204,723.2,0,723.2,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519152,610.23,0,610.23,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519203,585.99,0,585.99,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519195,531.54,0,531.54,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519198,531.54,0,531.54,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519197,536.56,0,536.56,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519196,756.42,0,756.42,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519148,570.43,0,570.43,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519200,531.54,0,531.54,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519178,1361.03,0,1361.03,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519177,1402.82,0,1402.82,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519151,550.99,0,550.99,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519159,1609.68,0,1609.68,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519138,531.54,0,531.54,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,601519209,698.39,0,698.39,Redacted Data,People (Adults),Rents
Salford City Council,02/04/2024,1600731224,14520,2420,12100,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,02/04/2024,1600731232,14970,2495,12475,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,02/04/2024,6003884213,24000,0,24000,Reflexion Care Group Limited,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884237,13499.52,0,13499.52,Roc North West Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731743,1658.62,276.44,1382.18,Salford Schools Solutions Ltd,People (Childrens),Unitary Charge
Salford City Council,02/04/2024,1600731760,3200,0,3200,Salix Homes Ltd,Place,Rents
Salford City Council,02/04/2024,1600731752,1000,0,1000,Show Racism The Red Card,People (Childrens),Training of Others
Salford City Council,02/04/2024,6003884215,29480,0,29480,Shyne Together Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731737,1300,0,1300,Step Ahead Resource Services Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731740,1300,0,1300,Step Ahead Resource Services Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731741,1300,0,1300,Step Ahead Resource Services Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731750,3273.6,545.6,2728,Stockport M.B.C.,People (Childrens),Pupil Assistance
Salford City Council,02/04/2024,1600730442,660,110,550,Style North,Place,UV Day to Day Repairs
Salford City Council,02/04/2024,6003884211,7456.94,0,7456.94,Sunbeam Fostering Agency Limited,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731739,2244,374,1870,Sunbright Blinds Ltd,People (Childrens),UV Day to Day Repairs
Salford City Council,02/04/2024,6003884216,14397.13,0,14397.13,Swiis Fostercare Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,601519181,1622.73,0,1622.73,Tdr Homes Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519182,2163.63,0,2163.63,Tdr Homes Ltd,People (Adults),Rents
Salford City Council,02/04/2024,1600731763,1419.12,236.52,1182.6,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,02/04/2024,6003884231,9654.4,0,9654.4,The Fostering Team Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884222,32691.4,0,32691.4,The National Fostering Agency,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,1600731801,1750,0,1750,Thompsons Academy Ltd,People (Childrens),Mandat Student
Salford City Council,02/04/2024,6003884229,15567.35,598.75,14968.6,Three Circles Fostering,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,601519188,592.88,0,592.88,Travis Property Development Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519143,653.61,0,653.61,Travis Property Development Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519147,653.61,0,653.61,Travis Property Development Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519187,799.61,0,799.61,Travis Property Development Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519144,856.45,0,856.45,Travis Property Development Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519145,856.45,0,856.45,Travis Property Development Ltd,People (Adults),Rents
Salford City Council,02/04/2024,601519146,856.45,0,856.45,Travis Property Development Ltd,People (Adults),Rents
Salford City Council,02/04/2024,6003884220,40000,0,40000,Turning Point Residential Childcare,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884236,3446.72,0,3446.72,Uk Fostering Ltd,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884217,26610.4,0,26610.4,Vita Spirit Limited,People (Childrens),Payments to Agencies
Salford City Council,02/04/2024,6003884224,2850.84,0,2850.84,Wigan Council,People (Childrens),Payments to Agencies
Salford City Council,03/04/2024,1600731834,608.65,0,608.65,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,03/04/2024,1600731835,1050,0,1050,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,03/04/2024,1600731826,768,128,640,Alliance Disposables Ltd,Place,Cleaning Materials
Salford City Council,03/04/2024,1600731840,3485.23,580.87,2904.36,Allpay Ltd,Resources & Transformation,Bank Commission
Salford City Council,03/04/2024,1600731827,1620,270,1350,Armor Cleaning Ltd,Capital Expenditure,Other Works
Salford City Council,03/04/2024,601519387,1283.4,0,1283.4,Beis Malka Beiz Girls-Nursery,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519424,836.55,0,836.55,Beis Ruchel School Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519388,1582.86,0,1582.86,Beis Ruchel School Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519425,2169,0,2169,Belz Cheider Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519389,962.55,0,962.55,Bnos Margulis Viznitz Girls School,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519391,527.62,0,527.62,Bnos Yisroel Schools Manchester Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519426,1663.2,0,1663.2,Bnos Yisroel Schools Manchester Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519417,5247,0,5247,Broadoak Cp School,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519415,3366,0,3366,Broughton Jewish C F Academy,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519390,534.75,0,534.75,Clarendon Cottage Preparatory Schoo,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519418,1184.04,0,1184.04,Dukesgate Academy,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519430,2524.5,0,2524.5,Fledglings (Irlam) Limited,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519406,898.38,0,898.38,Fun 2B2,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519431,841.5,0,841.5,Happy Feet Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519392,855.6,0,855.6,Happy Feet Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,1600730821,9120,1520,7600,Ingenitech Ltd,Capital Expenditure,Purchase of Computer Equipment
Salford City Council,03/04/2024,601519413,1711.2,0,1711.2,Inspiring Communities Together,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,1600731814,672,112,560,Jep Youth Engagement Ltd,People (Childrens),Payments to Agencies
Salford City Council,03/04/2024,1600731839,3750,625,3125,Kainos Software Ltd,Place,Subscriptions
Salford City Council,03/04/2024,601519436,963.9,0,963.9,Kiddiewinkles Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519398,802.13,0,802.13,Kids Planet Day Nurseries Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519397,2060.57,0,2060.57,Kids Planet Day Nurseries Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519437,2063.03,0,2063.03,Kids Planet Day Nurseries Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519438,688.5,0,688.5,Kidz Corner Childcare Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519401,556.14,0,556.14,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519400,2317.25,0,2317.25,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519439,2907,0,2907,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,1600731367,522.31,87.05,435.26,Killgerm Chemicals,Place,Chemicals
Salford City Council,03/04/2024,601519440,531.54,0,531.54,Ladybird Private Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,1600731833,1764,294,1470,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,03/04/2024,1600731832,2217.6,369.6,1848,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,03/04/2024,601519404,2459.85,0,2459.85,Little Explorers,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519441,814.8,0,814.8,Little Explorers Day Nursery Swinto,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519403,1347.57,0,1347.57,Little Explorers Day Nursery Swinto,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519405,1176.45,0,1176.45,Little Gems Private Day Nursery,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519420,3580.5,0,3580.5,Mesne Lea Prestolee Mat,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,1600731849,3300,550,2750,Metconnect Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,03/04/2024,1600731841,935,0,935,M-Four Presentation Services,Resources & Transformation,Other Professional Fees
Salford City Council,03/04/2024,1600731842,1104,184,920,M-Four Presentation Services,Resources & Transformation,Other Professional Fees
Salford City Council,03/04/2024,601519421,1351.35,0,1351.35,Moss Valley Primary School,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,1600731820,1102.8,183.8,919,Niche Communications Ltd,Place,Marketing & Publicity
Salford City Council,03/04/2024,601519399,534.75,0,534.75,Nutkins Nursery Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,1600731805,4902.85,817.14,4085.71,Pavement Testing Services Ltd (Pts),Capital Expenditure,Other Works
Salford City Council,03/04/2024,601519407,941.16,0,941.16,Penina Bamberger,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519284,1656,276,1380,Pixel Financial Management Ltd,Resources & Transformation,Subscriptions
Salford City Council,03/04/2024,601519408,556.14,0,556.14,Pomegranate Nursery Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519414,1539,0,1539,Prestolee Multi Academy Trust,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519336,782,0,782,Redacted Data,Place,Refunds
Salford City Council,03/04/2024,601519409,534.75,0,534.75,Roobyloos Nursery Worsley Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,1600731838,25000,0,25000,Safe Hands And Thinking Minds,People (Childrens),Equipment Purchase
Salford City Council,03/04/2024,1600731846,4489,0,4489,Salford Community Leisure Ltd,People (Childrens),Training of Others
Salford City Council,03/04/2024,1600731847,5721,0,5721,Salford Community Leisure Ltd,People (Childrens),Training of Others
Salford City Council,03/04/2024,601519422,1237.5,0,1237.5,St Augustine'S C Of E Primary Schoo,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519423,1732.5,0,1732.5,St Pauls Ce Primary School (Cross L,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,1600731804,5896.8,982.8,4914,Starfish Search Ltd,Resources & Transformation,Other Professional Fees
Salford City Council,03/04/2024,601519334,774.69,0,774.69,Swinton Lions Community Sports,Place,Payments to Voluntary Organisations
Salford City Council,03/04/2024,601519333,4198.39,0,4198.39,Swinton Lions Community Sports,Place,Payments to Voluntary Organisations
Salford City Council,03/04/2024,601519393,962.55,0,962.55,T/A Holyrood Day Nursery - Salford,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519434,2316.6,0,2316.6,T/A Holyrood Day Nursery - Salford,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519435,582,0,582,T/A Holyrood Day Nursery (Swinton),People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519395,1176.45,0,1176.45,T/A Holyrood Day Nursery (Swinton),People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519419,14738,0,14738,T/A Marlborough Road Academy,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519450,783.75,0,783.75,T/A Paddington Bear Childcare,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519412,3379.62,0,3379.62,T/A Paddington Bear Childcare,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519444,506.1,0,506.1,Talmud Torah Chinuch N'Orim School,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519445,795.3,0,795.3,Talmud Torah Yetev Lev,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519446,1590.6,0,1590.6,Tashbar Academy Ltd,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519457,528,0,528,The Link Education Trust -,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519330,26811,0,26811,The Link Education Trust -,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519329,46348.5,0,46348.5,The Link Education Trust -,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519306,1587,0,1587,The Link Education Trust - Alderbrook,People (Childrens),Mandat Student
Salford City Council,03/04/2024,601519307,2268,0,2268,The Link Education Trust - Alderbrook,People (Childrens),Mandat Student
Salford City Council,03/04/2024,601519308,3184,0,3184,The Link Education Trust - Alderbrook,People (Childrens),Mandat Student
Salford City Council,03/04/2024,601519305,3398,0,3398,The Link Education Trust - Alderbrook,People (Childrens),Mandat Student
Salford City Council,03/04/2024,601519304,17573,0,17573,The Link Education Trust - Alderbrook,People (Childrens),Mandat Student
Salford City Council,03/04/2024,601519303,181970,0,181970,The Link Education Trust - Alderbrook,People (Childrens),Mandat Student
Salford City Council,03/04/2024,601519454,1161.6,0,1161.6,The Link Education Trust - Grosvenor,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519327,66825,0,66825,The Link Education Trust - Grosvenor,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519455,633.6,0,633.6,The Link Education Trust - Irlam Pr,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519328,69111.9,0,69111.9,The Link Education Trust - Irlam Pr,People (Childrens),Payments to Private Providers
Salford City Council,03/04/2024,601519291,592.54,98.76,493.78,Virgin Media Business,Resources & Transformation,Telephones & Fax Machines
Salford City Council,03/04/2024,601519298,5293.56,882.26,4411.3,Virgin Media Business,Resources & Transformation,Telephones & Fax Machines
