Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,02/01/2024,1600724896,3750,625,3125,Penna Plc,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,02/01/2024,1600724894,7500,1250,6250,Penna Plc,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,02/01/2024,1600724924,17319.36,0,17319.36,Raise The Youth Foundation Cic Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,02/01/2024,601510874,747.36,0,747.36,Redacted Data,People (Childrens) Service Group,Client Travel Expenses
Salford City Council,02/01/2024,601510889,5859.55,0,5859.55,Redacted Data,Capital Expenditure,Improvement Grants
Salford City Council,02/01/2024,1600724971,550,0,550,Redacted Data,People (Adults) - CHSC,Other Professional Fees
Salford City Council,02/01/2024,1600724968,6000,1000,5000,Soft Surfaces Limited,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,02/01/2024,1600724891,1773.9,295.65,1478.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/01/2024,1600724890,2076.6,346.1,1730.5,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/01/2024,1600724957,563.44,0,563.44,The Endorphins Group,People (Adults) - CHSC,Grants
Salford City Council,02/01/2024,1600724888,2160,360,1800,Thriiver Ltd,People (Childrens) Service Group,Equipment Purchase
Salford City Council,02/01/2024,1600724917,3059,0,3059,Time Specialist Support,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/01/2024,1600724919,693.73,115.62,578.11,Transport For Greater Manchester,Capital Expenditure,External Fees - Other
Salford City Council,02/01/2024,1600724937,3228,0,3228,University Hospitals Birmingham Nhs,People (Childrens) Service Group,Other Professional Fees
Salford City Council,02/01/2024,1600724938,1236,206,1030,Wainwright Stump Removal Ltd,Place Directorate,Contractors
Salford City Council,02/01/2024,1600724975,600,100,500,X+Why 100 Embankment,Place Directorate,Other Professional Fees
Salford City Council,03/01/2024,6003835291,2716.81,0,2716.81,Adobe Acropro Subs,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,03/01/2024,1600724985,1050,0,1050,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/01/2024,1600724980,1052.8,0,1052.8,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/01/2024,6003835114,1428,0,1428,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835205,1428,0,1428,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835220,1428,0,1428,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835237,1428,0,1428,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835240,1428,0,1428,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835316,1428,0,1428,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835179,6324,0,6324,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835227,6324,0,6324,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835304,6324,0,6324,Barton Huxley Management,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,1600724990,547.2,91.2,456,Beesley And Fildes Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,03/01/2024,1600725022,628.8,104.8,524,Beesley And Fildes Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,03/01/2024,1600724992,672.09,112.02,560.07,Beesley And Fildes Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,03/01/2024,1600724998,853.64,142.27,711.37,Beesley And Fildes Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,03/01/2024,1600725013,735.6,122.6,613,Bid Group Ltd,Place Directorate,UV Minor Decoration and Flooring
Salford City Council,03/01/2024,1600725053,819.6,136.6,683,Bid Group Ltd,Place Directorate,UV Minor Decoration and Flooring
Salford City Council,03/01/2024,1600725014,978,163,815,Bid Group Ltd,Place Directorate,UV Minor Decoration and Flooring
Salford City Council,03/01/2024,1600725015,1478.4,246.4,1232,Bid Group Ltd,Place Directorate,UV Minor Decoration and Flooring
Salford City Council,03/01/2024,1600725021,876,146,730,Blake Envelopes,Service Reform (Corp Bus & Transform),Postage
Salford City Council,03/01/2024,1600725035,3000,0,3000,Bmv Training Ltd,Place Directorate,Payments to Voluntary Organisations
Salford City Council,03/01/2024,1600725029,2125.2,354.2,1771,Building Design Partnership Limited,Capital Expenditure,Other Works
Salford City Council,03/01/2024,1600725043,696,116,580,Cpls Ltd,Capital Expenditure,External Fees - Other
Salford City Council,03/01/2024,1600725030,3709.01,115.01,3594,Dartington Hall Trust,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/01/2024,6003835078,3841.55,0,3841.55,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/01/2024,6003835263,2502.5,0,2502.5,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/01/2024,6003835133,4004,0,4004,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/01/2024,6003835417,500.33,0,500.33,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/01/2024,6003835383,1043.82,81.18,962.64,Dunsters Farm Limited,Place Directorate,Food and refreshments
Salford City Council,03/01/2024,1600725042,1221.3,203.55,1017.75,Ecg Facilities Services Ltd,Place Directorate,UV Air conditioning and handling
Salford City Council,03/01/2024,1600725038,1511.34,251.89,1259.45,Ecg Facilities Services Ltd,Place Directorate,UV Air conditioning and handling
Salford City Council,03/01/2024,6003835294,10468.13,0,10468.13,Ee Ltd,Service Reform (Corp Bus & Transform),Telephones & Fax Machines
Salford City Council,03/01/2024,601511163,543.76,90.63,453.13,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,03/01/2024,1600725037,1020,170,850,General Utilities North West Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,03/01/2024,1600725005,1214.35,202.39,1011.96,Granart Memorials,Place Directorate,General Resaleable Items
Salford City Council,03/01/2024,6003835217,842.64,0,842.64,Hotelscom7205166376558,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835315,2014,0,2014,Imperial Salford Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835108,2968,0,2968,Imperial Salford Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835194,2968,0,2968,Imperial Salford Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835096,5880,0,5880,Imperial Salford Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835269,5880,0,5880,Imperial Salford Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,6003835177,6042,0,6042,Imperial Salford Hotel,People (Adults) - CHSC,Staff Travel
Salford City Council,03/01/2024,601511172,2340,0,2340,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,03/01/2024,1600725031,2940,0,2940,Netcare Consultancy,People (Childrens) Service Group,Other Professional Fees
Salford City Council,03/01/2024,601511010,5155.27,0,5155.27,Paypoint Plc,People (Adults) - CHSC,Gas
Salford City Council,03/01/2024,1600725025,5428.8,904.8,4524,Ray Britland Contractors Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,03/01/2024,601511007,145557.56,24259.41,121298.15,Reed Specialist Recruitment Ltd,Service Reform (Corp Bus & Transform),Agency Fees
Salford City Council,03/01/2024,6003835297,16850.81,0,16850.81,Ricoh Uk Limited,Service Reform (Corp Bus & Transform),Printing & Photocopying
Salford City Council,03/01/2024,1600725010,1750,0,1750,Royal Horticultural Society,People (Childrens) Service Group,Equipment Purchase
Salford City Council,03/01/2024,6003835262,805,0,805,Sq *Property Services Mcr,People (Adults) - CHSC,General Repairs
Salford City Council,03/01/2024,6003835105,1352,0,1352,Sq *Property Services Mcr,People (Adults) - CHSC,General Repairs
Salford City Council,03/01/2024,6003835068,6145,0,6145,Sq *Property Services Mcr,People (Adults) - CHSC,General Repairs
Salford City Council,03/01/2024,6003835127,855,0,855,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,03/01/2024,6003835305,950,0,950,Sumup *Property Services,People (Adults) - CHSC,Other Professional Fees
Salford City Council,03/01/2024,1600724982,964.38,160.73,803.65,Swift (Nw) Ltd T/A Swift Hire & Sal,Place Directorate,Equipment Purchase
Salford City Council,03/01/2024,1600724976,670,0,670,The Institute Of,Place Directorate,Subscriptions
Salford City Council,03/01/2024,1600725004,588,98,490,Thinkproject Uk Limited,Capital Expenditure,Other Works
Salford City Council,03/01/2024,601510997,749.52,124.92,624.6,Tinies North West,People (Childrens) Service Group,Agency Fees
Salford City Council,03/01/2024,1600724987,4188,698,3490,Trafford Electrical Wholesalers Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,03/01/2024,6003835287,68466.02,0,68466.02,Water Plus.Co.Uk,Service Reform (Corp Bus & Transform),Gas
Salford City Council,03/01/2024,6003835457,3280.06,0,3280.06,Wilds Of Oldham,Place Directorate,Equipment Purchase
Salford City Council,03/01/2024,6003835196,630,0,630,Zettle_*Kevin Booth Paint,People (Adults) - CHSC,Other Professional Fees
Salford City Council,03/01/2024,6003835186,1190,0,1190,Zettle_*Kevin Booth Paint,People (Adults) - CHSC,Other Professional Fees
Salford City Council,04/01/2024,1600725083,3180,530,2650,A  Venning Ltd,Place Directorate,Equipment Purchase
Salford City Council,04/01/2024,1600725104,4399.2,733.2,3666,Apse,Place Directorate,Subscriptions
Salford City Council,04/01/2024,601511203,1280.34,0,1280.34,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,04/01/2024,1600725054,570.96,95.16,475.8,Ecg Facilities Services Ltd,Place Directorate,UV Air conditioning and handling
Salford City Council,04/01/2024,601511175,9750,0,9750,Edintervention Ltd,People (Childrens) Service Group,Classroom Supplies Capitation
Salford City Council,04/01/2024,1600724653,-700.56,-116.76,-583.8,Forensic Testing Services Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/01/2024,1600725085,1333.44,222.24,1111.2,Forensic Testing Services Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/01/2024,1600725129,1750,291.67,1458.33,Great Places Housing Association,Capital Expenditure,External Fees - Other
Salford City Council,04/01/2024,1600725130,1909.08,318.18,1590.9,Great Places Housing Association,Capital Expenditure,External Fees - Other
Salford City Council,04/01/2024,601511230,560,0,560,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511228,720,0,720,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511206,770,0,770,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511229,837,0,837,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511213,1188,0,1188,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511220,1260,0,1260,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511204,1395,0,1395,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511221,1440,0,1440,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511217,1680,0,1680,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511205,1840,0,1840,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511209,2046,0,2046,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511212,2232,0,2232,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511214,2232,0,2232,Hawthorn Hotel,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,601511177,1500,0,1500,James Brindley Primary,People (Childrens) Service Group,Classroom Supplies Capitation
Salford City Council,04/01/2024,601511192,3505,0,3505,Lny Ltd,People (Adults) - CHSC,Rents
Salford City Council,04/01/2024,1600725105,660,110,550,Mark Harrod Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,04/01/2024,1600725116,4851.6,808.6,4043,Mh Goals Ltd,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,04/01/2024,1600725058,13546.83,0,13546.83,Raise The Youth Foundation Cic Ltd,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,04/01/2024,6003835749,1263,0,1263,Redacted Data,People (Childrens) Service Group,Short Break-Non Disability
Salford City Council,04/01/2024,6003835779,990.31,0,990.31,Redacted Data,People (Childrens) Service Group,Short Break-Non Disability
Salford City Council,04/01/2024,6003835786,769.47,0,769.47,Redacted Data,People (Childrens) Service Group,Short Break-Non Disability
Salford City Council,04/01/2024,601511202,600,0,600,Redacted Data,Place Directorate,Tenants Rental
Salford City Council,04/01/2024,1600724830,16800,2800,14000,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,04/01/2024,1600724829,17250,2875,14375,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,04/01/2024,1600725060,625.2,104.2,521,Roche Audio Visual,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,04/01/2024,1600725112,536.82,89.47,447.35,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,04/01/2024,1600725113,984.65,164.11,820.54,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,04/01/2024,1600725111,2002.61,333.77,1668.84,S & W Tlp (Project Co Two) Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,04/01/2024,601511237,8591.27,1431.88,7159.39,Securitas Technology Ltd,People (Childrens) Service Group,non -UV Building Repairs & Maintenance
Salford City Council,04/01/2024,601511176,1144.5,190.75,953.75,T/A Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,04/01/2024,6003836355,8547.84,0,8547.84,T/A Sage Care Ltd,People (Adults) - CHSC,Supported Tenancies
Salford City Council,04/01/2024,601511191,4500,0,4500,The Citywall Project Community Inte,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/01/2024,1600725080,5352.09,0,5352.09,The Endorphins Group,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/01/2024,1600725125,725.76,120.96,604.8,Till & Whitehead Ltd,Place Directorate,Equipment Purchase
Salford City Council,04/01/2024,1600725088,2700,450,2250,Transport For Greater Manchester,Capital Expenditure,External Fees - Other
Salford City Council,04/01/2024,1600725107,42857.1,0,42857.1,Turning Point Residential Childcare,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/01/2024,1600725106,44285.67,0,44285.67,Turning Point Residential Childcare,People (Childrens) Service Group,Payments to Agencies
Salford City Council,04/01/2024,1600725063,865.14,144.19,720.95,Wilde Consultant Engineers Ltd,Capital Expenditure,External Fees - Other
Salford City Council,05/01/2024,601511271,750,0,750,Admiral Group Plc,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,05/01/2024,6003836574,9083.1,0,9083.1,Age Concern Salford T/A Age Uk Salf,People (Adults) - CHSC,Day Care
Salford City Council,05/01/2024,1600724977,672,0,672,Alcedo Orange Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,6003836803,579.94,0,579.94,Birchall Foodservice,Place Directorate,Food and refreshments
Salford City Council,05/01/2024,1600725186,1064.81,177.47,887.34,Calibration & Consultancy Services,Place Directorate,Equipment Purchase
Salford City Council,05/01/2024,6003836583,12760.08,0,12760.08,Care Direct Salford Ltd,People (Adults) - CHSC,Day Care
Salford City Council,05/01/2024,1600723828,3213.95,0,3213.95,Central Manchester University,Public Health,Payments to Agencies
Salford City Council,05/01/2024,601511256,25071.3,0,25071.3,Continuum Support - Care Services,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,601511286,751.55,0,751.55,Country Food Services Ltd,Place Directorate,Food and refreshments
Salford City Council,05/01/2024,601511255,900,0,900,Creeme Entertainments Clients,Place Directorate,Other Professional Fees
Salford City Council,05/01/2024,1600725188,2100,0,2100,Dartington Hall Trust,People (Childrens) Service Group,Equipment Purchase
Salford City Council,05/01/2024,6003836790,10545.92,0,10545.92,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/01/2024,6003836795,16632,0,16632,Divrse 1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/01/2024,6003836843,2145,0,2145,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/01/2024,6003836746,4004,0,4004,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/01/2024,6003836798,12523.28,0,12523.28,Divrse Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/01/2024,6003836813,7145.6,0,7145.6,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/01/2024,6003836838,9886.8,0,9886.8,Divrse P1 Ltd,People (Adults) - CHSC,Rents
Salford City Council,05/01/2024,601511281,502.33,83.72,418.61,Equita Limited,Service Reform (Corp Bus & Transform),Debt Collection Agents
Salford City Council,05/01/2024,1600725189,1680,280,1400,Exclusec Group Ltd,Place Directorate,Contractors
Salford City Council,05/01/2024,1600725136,4948.5,0,4948.5,Federation Of Community Services,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,1600725150,561.6,93.6,468,Fieldway Supplies Ltd,Place Directorate,UV Lighting and Fire Detection
Salford City Council,05/01/2024,601511247,550,0,550,First Homes Partnership,People (Adults) - CHSC,Rents
Salford City Council,05/01/2024,601511266,4050.86,0,4050.86,Gmw Mental Health NHS FT,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,1600725187,30617.12,5102.85,25514.27,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,05/01/2024,601511263,3920,0,3920,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,05/01/2024,601511262,4480,0,4480,Howarth Housing Group,People (Adults) - CHSC,Rents
Salford City Council,05/01/2024,601511248,2250,0,2250,Iconic Sounds,Place Directorate,Other Professional Fees
Salford City Council,05/01/2024,1600725137,5934,989,4945,Ijm Electrical Contractors Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,05/01/2024,601511243,1356.29,0,1356.29,Isw-Assessments Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,601511251,1989.75,0,1989.75,Isw-Assessments Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,1600725161,521.96,86.99,434.97,J Fletcher Engineers Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,05/01/2024,1600725159,572.33,95.39,476.94,J Fletcher Engineers Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,05/01/2024,1600725157,593.69,98.95,494.74,J Fletcher Engineers Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,05/01/2024,1600725155,680.33,113.39,566.94,J Fletcher Engineers Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,05/01/2024,6003836478,17425.75,0,17425.75,M & N Bland,People (Adults) - CHSC,Day Care
Salford City Council,05/01/2024,6003836457,22306.25,0,22306.25,M & N Bland,People (Adults) - CHSC,Day Care
Salford City Council,05/01/2024,601511261,1584.4,264.07,1320.33,Nhs Greater Manchester Icb,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,601511267,2426.03,404.34,2021.69,Nhs Greater Manchester Icb,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,601511260,5589.55,931.59,4657.96,Nhs Greater Manchester Icb,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,601511259,6290.78,1048.47,5242.31,Nhs Greater Manchester Icb,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,601511253,6240,1040,5200,Precision Resource Group Limited,People (Childrens) Service Group,Other Professional Fees
Salford City Council,05/01/2024,601511254,6240,1040,5200,Precision Resource Group Limited,People (Childrens) Service Group,Other Professional Fees
Salford City Council,05/01/2024,6003836658,644.49,0,644.49,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,05/01/2024,6003836410,13358.92,0,13358.92,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,05/01/2024,6003836397,16390.36,0,16390.36,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,05/01/2024,6003836567,31503,0,31503,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,05/01/2024,6003836554,31653.92,0,31653.92,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,05/01/2024,6003836531,42495.24,0,42495.24,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,05/01/2024,6003836521,44331.59,0,44331.59,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,05/01/2024,6003836625,53308.99,0,53308.99,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,05/01/2024,6003836655,88741.03,0,88741.03,Redacted Data,People (Adults) - CHSC,Home Helps
Salford City Council,05/01/2024,1600719481,90076.85,14276.49,75800.36,Salford Royal Nhs Foundation Trust,Capital Expenditure,Miscellaneous Expenses
Salford City Council,05/01/2024,1600725196,5570.7,928.45,4642.25,Shaw & Sons Ltd,Service Reform (Corp Bus & Transform),Equipment Purchase
Salford City Council,05/01/2024,601511244,3076.8,512.8,2564,Sound Innovations Ltd,People (Childrens) Service Group,Computer Equipment purchase
Salford City Council,05/01/2024,6003836859,4000,0,4000,Sumup *Reds Garden Servi,People (Adults) - CHSC,General Repairs
Salford City Council,05/01/2024,6003836810,7960,0,7960,Sumup *Reds Garden Servi,People (Adults) - CHSC,General Repairs
Salford City Council,05/01/2024,6003836777,8000,0,8000,Sumup *Reds Garden Servi,People (Adults) - CHSC,General Repairs
Salford City Council,05/01/2024,601511245,1144.5,190.75,953.75,T/A Axcis Education Recruitment,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,601511300,638.74,106.46,532.28,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,601511291,798.42,133.07,665.35,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,601511295,798.42,133.07,665.35,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,601511294,892.92,148.82,744.1,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,601511293,923.76,153.96,769.8,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,601511296,923.76,153.96,769.8,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,601511299,1037.1,172.85,864.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,601511303,1224,204,1020,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,601511242,1956.42,326.07,1630.35,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,601511258,4500,0,4500,The Citywall Project Community Inte,People (Childrens) Service Group,Payments to Agencies
Salford City Council,05/01/2024,601511268,635,0,635,The Rose Partnership Solicitors Llp,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,05/01/2024,601511307,528,88,440,Time Recruitment Solutions Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,05/01/2024,6003836793,798.86,0,798.86,Travelodge Gb0000,People (Adults) - CHSC,Staff Travel
Salford City Council,05/01/2024,6003836852,895.86,0,895.86,Travelodge Gb0000,People (Adults) - CHSC,Staff Travel
Salford City Council,05/01/2024,601511306,5366.26,894.38,4471.88,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax Machines
Salford City Council,05/01/2024,601511301,6410.87,1068.48,5342.39,Virgin Media Business,Service Reform (Corp Bus & Transform),Telephones & Fax Machines
Salford City Council,05/01/2024,1600725203,660,110,550,Wardley Hall Windows,Capital Expenditure,Other Works
Salford City Council,05/01/2024,1600725141,1096.8,182.8,914,Wesley Music,Capital Expenditure,Works & Building
Salford City Council,05/01/2024,601511273,3697.5,0,3697.5,Wigan Council,People (Childrens) Service Group,Pupil Assistance
