Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,01/11/2024,1600746231,1279.36,0,1279.36,Hillgate Health Group Ltd,People (Childrens),Supported Tenancies
Salford City Council,01/11/2024,1600746227,1900,0,1900,Hillside Care Ltd,People (Childrens),Supported Tenancies
Salford City Council,01/11/2024,1600746228,1900,0,1900,Hillside Care Ltd,People (Childrens),Supported Tenancies
Salford City Council,01/11/2024,1600746225,3257.14,0,3257.14,Hillside Care Ltd,People (Childrens),Supported Tenancies
Salford City Council,01/11/2024,1600745869,17160,2860,14300,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,01/11/2024,1600746208,9840,0,9840,Kedleston (Mill School) Ltd,People (Childrens),SEN Topups
Salford City Council,01/11/2024,1600745790,115605.1,19267.52,96337.58,Kpmg Llp,Place,Other Professional Fees
Salford City Council,01/11/2024,601538447,861,0,861,Lancashire Foundation Cic,Place,Payments to Voluntary Organisations
Salford City Council,01/11/2024,1600745709,171000,28500,142500,Manchester City Council,Resources & Transformation,Other Professional Fees
Salford City Council,01/11/2024,1600745694,308611.39,51435.23,257176.16,Manchester City Council,Resources & Transformation,Other Professional Fees
Salford City Council,01/11/2024,1600745748,308611.39,51435.23,257176.16,Manchester City Council,Resources & Transformation,Other Professional Fees
Salford City Council,01/11/2024,601538509,800,0,800,Monton Sports Club,Resources & Transformation,Hire of Facilities
Salford City Council,01/11/2024,601538417,17486.92,2914.49,14572.43,Mps Uk Group Limited,People (Childrens),Furniture
Salford City Council,01/11/2024,6003995048,833.91,180,653.91,Openai *Chatgpt Subscr,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,01/11/2024,1600745854,118445.02,19740.84,98704.18,P Casey & Co Ltd,Capital Expenditure,External Fees - Other
Salford City Council,01/11/2024,1600745377,6340.32,0,6340.32,Raise The Youth Foundation Cic Ltd,People (Childrens),SEN Topups
Salford City Council,01/11/2024,6003994585,20497.38,0,20497.38,Redacted Data,People (Adults),Home Helps
Salford City Council,01/11/2024,6003994745,28500.43,0,28500.43,Redacted Data,People (Adults),Home Helps
Salford City Council,01/11/2024,6003994616,30205.75,0,30205.75,Redacted Data,People (Adults),Home Helps
Salford City Council,01/11/2024,6003994566,32086.22,0,32086.22,Redacted Data,People (Adults),Home Helps
Salford City Council,01/11/2024,6003994736,35106.38,0,35106.38,Redacted Data,People (Adults),Home Helps
Salford City Council,01/11/2024,6003994702,41389.7,0,41389.7,Redacted Data,People (Adults),Home Helps
Salford City Council,01/11/2024,6003994754,41454.26,0,41454.26,Redacted Data,People (Adults),Home Helps
Salford City Council,01/11/2024,6003994683,48369.77,0,48369.77,Redacted Data,People (Adults),Home Helps
Salford City Council,01/11/2024,6003994774,49821.52,0,49821.52,Redacted Data,People (Adults),Home Helps
Salford City Council,01/11/2024,601538513,2515,0,2515,Redacted Data,People (Adults),Rents
Salford City Council,01/11/2024,1600746236,47952.82,7992.14,39960.68,Reed Specialist Recruitment Ltd,People (Childrens),Agency Fees
Salford City Council,01/11/2024,1600746223,1530,255,1275,Reed Talent Solutions,People (Childrens),Other Professional Fees
Salford City Council,01/11/2024,601538357,1130,0,1130,Redacted Data,People (Childrens),Programme Maintenance & Works
Salford City Council,01/11/2024,1600745903,17120,0,17120,Safe Families For Children Uk Ltd,People (Childrens),Payments to Agencies
Salford City Council,01/11/2024,601538420,718.25,0,718.25,Safelives,People (Adults),Training expenses
Salford City Council,01/11/2024,601538421,718.25,0,718.25,Safelives,People (Adults),Training expenses
Salford City Council,01/11/2024,1600745259,486943.5,0,486943.5,Salford Royal Nhs Foundation Trust,Public Health,Payments to Agencies
Salford City Council,01/11/2024,1600745804,12192.3,2032.05,10160.25,Seddon Construction Ltd,Capital Expenditure,Works & Building
Salford City Council,01/11/2024,601538445,857,0,857,Sew & So'S,Place,Payments to Voluntary Organisations
Salford City Council,01/11/2024,1600745782,29885.95,4980.99,24904.96,Support In Sport (Uk) Ltd,Capital Expenditure,Payments to Contractors - Improvements
Salford City Council,01/11/2024,6003994765,1429.88,0,1429.88,T/A Sage Care Ltd,People (Adults),Supported Tenancies
Salford City Council,01/11/2024,1600745714,14520.5,0,14520.5,T/A The Growth Company,People (Childrens),Payments to Agencies
Salford City Council,01/11/2024,1600745715,14520.5,0,14520.5,T/A The Growth Company,People (Childrens),Payments to Agencies
Salford City Council,01/11/2024,1600745716,14520.5,0,14520.5,T/A The Growth Company,People (Childrens),Payments to Agencies
Salford City Council,01/11/2024,1600745713,14523.56,0,14523.56,T/A The Growth Company,People (Childrens),Payments to Agencies
Salford City Council,01/11/2024,1600746205,5944.76,0,5944.76,Tashbar Of Manchester,People (Childrens),SEN Topups
Salford City Council,01/11/2024,601538428,856.5,142.75,713.75,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,01/11/2024,601538424,874.5,145.75,728.75,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,01/11/2024,601538429,894.54,149.09,745.45,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,01/11/2024,601538423,990,165,825,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,01/11/2024,601538427,1059.36,176.56,882.8,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,01/11/2024,601538426,1341.3,223.55,1117.75,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,01/11/2024,601538422,1560.06,260.01,1300.05,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,01/11/2024,601538361,1648.76,274.79,1373.97,Teaching Personnel Ltd,People (Childrens),Agency Fees
Salford City Council,01/11/2024,6003995039,10200,0,10200,The Ainscow,People (Adults),Staff Travel
Salford City Council,01/11/2024,6003994602,20683.35,0,20683.35,The Focus Foundation,People (Adults),Supported Tenancies
Salford City Council,01/11/2024,1600745791,10089.6,1681.6,8408,Thinkproject Uk Limited,Capital Expenditure,Other Works
Salford City Council,01/11/2024,601538371,1925,0,1925,Thompsons Academy Ltd,People (Childrens),Classroom Supplies Capitation
Salford City Council,01/11/2024,1600746162,3150,0,3150,Thompsons Academy Ltd,People (Childrens),SEN Topups
Salford City Council,01/11/2024,1600746242,3150,0,3150,Thompsons Academy Ltd,People (Childrens),SEN Topups
Salford City Council,01/11/2024,1600745712,52500,0,52500,Train-To-Tefl Ltd,People (Childrens),Sub Contractors
Salford City Council,01/11/2024,601538443,1550.94,0,1550.94,Weaste And Seedley Social Club,Capital Expenditure,Other Works
Salford City Council,01/11/2024,1600746204,2450,0,2450,Yesoiday Hatorah School,People (Childrens),Payments to Other Local Authorities
Salford City Council,04/11/2024,1600746033,21666.66,0,21666.66,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746035,21666.66,0,21666.66,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746024,21956.16,0,21956.16,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746023,24373.34,0,24373.34,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746025,24373.34,0,24373.34,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746028,24373.34,0,24373.34,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746030,24373.34,0,24373.34,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746027,25833.34,0,25833.34,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746029,25833.34,0,25833.34,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746022,26666.66,0,26666.66,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746032,28333.34,0,28333.34,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746026,30000,0,30000,Acorn Care & Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746254,3877.5,646.25,3231.25,Adecco Uk Ltd,People (Adults),Payments to Agencies
Salford City Council,04/11/2024,6003995463,779.34,0,779.34,Airtable.Com/Bill,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,04/11/2024,1600746263,740.25,0,740.25,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,04/11/2024,1600746262,1344,0,1344,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,04/11/2024,1600746252,2100,0,2100,Alcedo Orange Limited,People (Childrens),Payments to Agencies
Salford City Council,04/11/2024,1600746272,5193,865.5,4327.5,Bloom Procurement Services Ltd,Place,Consultants
Salford City Council,04/11/2024,1600746273,8016.42,1336.07,6680.35,Bloom Procurement Services Ltd,Capital Expenditure,Miscellaneous Expenses
Salford City Council,04/11/2024,1600746274,8812.63,1468.77,7343.86,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,04/11/2024,1600746257,632.24,0,632.24,Bridgewater Funeral Servive,Place,Equipment Purchase
Salford City Council,04/11/2024,601538668,501.26,83.54,417.72,Bristow & Sutor,Resources & Transformation,Debt Collection Agents
Salford City Council,04/11/2024,601538654,1532.21,0,1532.21,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,04/11/2024,601538652,1648.9,0,1648.9,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,04/11/2024,601538663,1723.41,0,1723.41,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,04/11/2024,601538662,1779.98,0,1779.98,Bristow & Sutor,Resources & Transformation,VAT Adjustment
Salford City Council,04/11/2024,1600746291,1275,0,1275,Can I Go And Play Now Limited,People (Childrens),Training of Others
Salford City Council,04/11/2024,1600746295,5400,0,5400,Compass98,People (Childrens),SEN Topups
Salford City Council,04/11/2024,601538582,5850,0,5850,Csin Cic,People (Childrens),Classroom Supplies Capitation
Salford City Council,04/11/2024,601538600,851.41,141.9,709.51,Deepstore Ltd,Place,Hire of Facilities
Salford City Council,04/11/2024,601538601,979.73,163.29,816.44,Deepstore Ltd,Place,Hire of Facilities
Salford City Council,04/11/2024,6003995522,16201.64,0,16201.64,Divrse Ltd,People (Adults),Rents
Salford City Council,04/11/2024,601538691,1000,0,1000,Door To Your Home Ltd,People (Adults),Rents
Salford City Council,04/11/2024,601538669,3945.48,657.58,3287.9,Dwf  Law Llp - Manchester,Place,Legal Fees
Salford City Council,04/11/2024,601538666,59064,9844,49220,Dwf  Law Llp - Manchester,Place,Legal Fees
Salford City Council,04/11/2024,1600746165,15000,0,15000,Ed Start Specialist Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746166,15000,0,15000,Ed Start Specialist Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746161,21666.66,0,21666.66,Ed Start Specialist Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746163,21666.66,0,21666.66,Ed Start Specialist Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,1600746164,21666.66,0,21666.66,Ed Start Specialist Education Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,601538614,842.4,140.4,702,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,04/11/2024,601538618,1090.8,181.8,909,Forbes Solicitors,Resources & Transformation,Provision for Liability Insurance
Salford City Council,04/11/2024,601538716,2242.2,0,2242.2,Forhousing Devco Ltd,People (Adults),Grants
Salford City Council,04/11/2024,1600746020,56532,9422,47110,Forvis Mazars Llp Formerly Mazars Ltd,Resources & Transformation,District Audit Fees
Salford City Council,04/11/2024,6003995538,522.14,87.02,435.12,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995543,522.22,87.04,435.18,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995559,530.76,88.46,442.3,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995563,565.58,94.26,471.32,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995570,565.58,94.26,471.32,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995574,565.58,94.26,471.32,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995566,652.36,108.73,543.63,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995572,652.36,108.73,543.63,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995548,654.72,109.12,545.6,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995542,665.77,110.96,554.81,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995550,709.27,118.21,591.06,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995565,795.12,132.52,662.6,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995545,898.04,149.67,748.37,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995564,1009.64,168.27,841.37,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995551,1186.7,197.78,988.92,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995540,1190.35,198.39,991.96,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995569,1209.28,201.55,1007.73,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995576,1397.96,232.99,1164.97,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,6003995571,1575.25,262.54,1312.71,Furniture Resource Centre,People (Adults),Furniture
Salford City Council,04/11/2024,601538701,2826,471,2355,G & A Taylor Hotels Ltd,People (Adults),Rents
Salford City Council,04/11/2024,601538703,3870,585,3285,G & A Taylor Hotels Ltd,People (Adults),Rents
Salford City Council,04/11/2024,1600745955,19858.9,3309.82,16549.08,G Jones Builders Ltd,Capital Expenditure,Works & Building
Salford City Council,04/11/2024,1600746222,587.89,97.98,489.91,Glowarm Dsp Ltd,Capital Expenditure,Other Works
Salford City Council,04/11/2024,1600745928,723323,0,723323,Gmw Mental Health Nhs Ft,Public Health,Payments to Agencies
Salford City Council,04/11/2024,601538715,1000,0,1000,Great Places Housing Association,People (Adults),Grants
Salford City Council,04/11/2024,601538620,6048,1008,5040,Innovation Education Limited,People (Childrens),Classroom Supplies Capitation
Salford City Council,04/11/2024,1600746123,2003.76,333.96,1669.8,J Fletcher Engineers Ltd,Place,UV Heating Repairs
Salford City Council,04/11/2024,601538594,1785,297.5,1487.5,Now Education Group Limited,People (Childrens),Agency Fees
Salford City Council,04/11/2024,1600746255,612,102,510,Peter James Packaging Company Ltd,Place,Equipment Purchase
Salford City Council,04/11/2024,601538575,1560,260,1300,Precision Resource Group Limited,People (Childrens),Agency Fees
Salford City Council,04/11/2024,6003995468,-1144.95,0,-1144.95,Premier Inn,Place,Staff Travel
Salford City Council,04/11/2024,1600746015,19440,3240,16200,Proceed Data Migration,Resources & Transformation,Computer Maintenance
Salford City Council,04/11/2024,1600746270,8647.13,0,8647.13,Progressive Care Ltd,People (Childrens),Payments to Agencies
Salford City Council,04/11/2024,1600746259,4500,0,4500,Reach-In For Care Ltd,People (Childrens),Supported Tenancies
Salford City Council,04/11/2024,601538717,3400,0,3400,Redacted Data,People (Adults),Grants
Salford City Council,04/11/2024,601538585,127794.73,21299.23,106495.5,Reed Specialist Recruitment Ltd,Resources & Transformation,Agency Fees
Salford City Council,04/11/2024,1600746292,938.09,156.35,781.74,Reed Talent Solutions,People (Childrens),Payments to Agencies
Salford City Council,04/11/2024,1600746275,574.37,95.73,478.64,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746279,621,103.5,517.5,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746281,621,103.5,517.5,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746287,621,103.5,517.5,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746290,621,103.5,517.5,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746276,626.4,104.4,522,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746280,655.87,109.31,546.56,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746283,655.87,109.31,546.56,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746284,655.87,109.31,546.56,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746286,655.87,109.31,546.56,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746289,655.87,109.31,546.56,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746278,869.14,144.86,724.28,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746285,869.14,144.86,724.28,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746288,869.14,144.86,724.28,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746282,1645.72,274.29,1371.43,Reflex Vehicle Hire Ltd,Place,Vehicle annual contract Hire (vms)
Salford City Council,04/11/2024,1600746251,4098,683,3415,Roche Audio Visual,People (Childrens),Computer Software (no annual fee)
Salford City Council,04/11/2024,1600746244,2995,0,2995,Rs Customs Uk Ltd,People (Childrens),SEN Topups
Salford City Council,04/11/2024,601538672,1581.1,0,1581.1,Rundles Enforcement Agents,Resources & Transformation,VAT Adjustment
Salford City Council,04/11/2024,601538697,1677.6,0,1677.6,Rundles Enforcement Agents,Resources & Transformation,VAT Adjustment
Salford City Council,04/11/2024,601538682,4459.91,0,4459.91,Rundles Enforcement Agents,Resources & Transformation,VAT Adjustment
Salford City Council,04/11/2024,601538695,7777.29,0,7777.29,Rundles Enforcement Agents,Resources & Transformation,VAT Adjustment
Salford City Council,04/11/2024,601538676,13462.43,0,13462.43,Rundles Enforcement Agents,Resources & Transformation,VAT Adjustment
Salford City Council,04/11/2024,1600746247,12971.68,2161.95,10809.73,S & W Tlp (Project Co Two) Ltd,People (Childrens),Unitary Charge
Salford City Council,04/11/2024,1600746248,27062.45,4510.41,22552.04,S & W Tlp (Project Co Two) Ltd,People (Childrens),Unitary Charge
Salford City Council,04/11/2024,1600746249,151067.45,25177.91,125889.54,S & W Tlp (Project Co Two) Ltd,Capital Expenditure,Works & Building
Salford City Council,04/11/2024,1600746258,700,116.67,583.33,S Critchley & Son Ltd,Place,Materials
Salford City Council,04/11/2024,1600746269,439206,0,439206,Salford Royal Nhs Foundation Trust,Public Health,Payments to Agencies
Salford City Council,04/11/2024,1600745941,11818.8,1969.8,9849,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,04/11/2024,1600746253,595,0,595,Small Planet Assessors,Place,Contractors
Salford City Council,04/11/2024,601538647,1336.54,0,1336.54,Sterling Property Co. Limited,People (Adults),Rents
Salford City Council,04/11/2024,6003995513,1030,0,1030,Sumup *Jf Services,People (Adults),General Repairs
Salford City Council,04/11/2024,1600745935,11940.91,0,11940.91,T/A The Growth Company,People (Childrens),Payments to Agencies
Salford City Council,04/11/2024,1600745966,14520.5,0,14520.5,T/A The Growth Company,People (Childrens),Payments to Agencies
Salford City Council,04/11/2024,601538418,20000,0,20000,The Citywall Project Community Inte,People (Childrens),Other Professional Fees
Salford City Council,04/11/2024,601538596,700,0,700,Thompsons Academy Ltd,People (Childrens),Classroom Supplies Capitation
Salford City Council,04/11/2024,1600745932,23850.76,3975.13,19875.63,Wilde Consultant Engineers Ltd,Capital Expenditure,Other Works
Salford City Council,04/11/2024,6003995561,596.94,99.49,497.45,Www.Banneruk.Com,Resources & Transformation,Stationery
Salford City Council,05/11/2024,1600746119,64350,0,64350,Active Ark Ltd,People (Childrens),Urban Vision Management Fee
Salford City Council,05/11/2024,6003995608,3015.22,0,3015.22,Adobe,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,05/11/2024,1600746400,1776.98,296.16,1480.82,Allied Publicity Services (M/Cr)Ltd,Resources & Transformation,Other Professional Fees
Salford City Council,05/11/2024,1600746324,1217.16,202.86,1014.3,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,05/11/2024,1600746318,1391.04,231.84,1159.2,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,05/11/2024,1600746315,2782.08,463.68,2318.4,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,05/11/2024,1600746395,2991,498.5,2492.5,Bloom Procurement Services Ltd,Capital Expenditure,Works & Building
Salford City Council,05/11/2024,601538748,1990,0,1990,Bridgfords,People (Adults),Rents
Salford City Council,05/11/2024,601538725,2250,0,2250,Csin Cic,People (Childrens),Classroom Supplies Capitation
Salford City Council,05/11/2024,1600746309,2259,0,2259,Csin Cic,People (Childrens),SEN Topups
Salford City Council,05/11/2024,1600746332,24450,0,24450,Csin Cic,People (Childrens),SEN Topups
Salford City Council,05/11/2024,6003995877,513.51,16.9,496.61,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995868,515.47,0,515.47,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003996129,521.53,0,521.53,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995914,537.26,0,537.26,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995858,537.37,1.5,535.87,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995838,552.63,0,552.63,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995905,559.18,5.57,553.61,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003996113,559.87,0,559.87,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995708,566.63,0,566.63,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003996121,568.98,1.04,567.94,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995977,580.42,0,580.42,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003996045,582.31,6.4,575.91,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003996044,597.51,0.42,597.09,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995707,597.96,9.08,588.88,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003996127,603.89,0,603.89,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003996085,648.03,1.5,646.53,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995888,652.86,0,652.86,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995747,671.71,0.42,671.29,Dunsters Farm Limited,Place,Food and refreshments
Salford City Council,05/11/2024,6003995770,722.08,4.18,717.9,Dunsters Farm Limited,Place,Food and refreshments
