Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,23/08/2024,1600741817,8352,1392,6960,Acfallon Limited,Public Health,Agency Fees
Salford City Council,23/08/2024,1600741283,13595.32,2265.89,11329.43,Reed Talent Solutions,People (Childrens),Agency Fees
Salford City Council,28/08/2024,1600742003,8352,1392,6960,Acfallon Limited,Public Health,Agency Fees
Salford City Council,29/08/2024,601532332,1890,315,1575,Time Recruitment Solutions Ltd,People (Childrens),Agency Fees
Salford City Council,29/08/2024,601532333,540,90,450,Time Recruitment Solutions Ltd,People (Childrens),Agency Fees
Salford City Council,05/08/2024,1600740412,5251.52,875.25,4376.27,Allpay Ltd,Resources & Transformation,Bank Commission
Salford City Council,22/08/2024,1600741625,1303.2,217.2,1086,Advanced Security Systems,Place,Building Security Equipment
Salford City Council,15/08/2024,1600741233,2133.3,355.55,1777.75,Alliance Disposables Ltd,Place,Catering Materials
Salford City Council,29/08/2024,601532373,1053.2,0,1053.2,Fledglings (Irlam) Limited,People (Childrens),Central Supplies & Services Allocation
Salford City Council,29/08/2024,601532371,1419,0,1419,Woodlands Day Nursery & Preschool,People (Childrens),Central Supplies & Services Allocation
Salford City Council,29/08/2024,601532372,1419,0,1419,Woodlands Day Nursery & Preschool,People (Childrens),Central Supplies & Services Allocation
Salford City Council,02/08/2024,1600740149,3300,550,2750,The Education Community Partnership,People (Childrens),Classroom Supplies Capitation
Salford City Council,02/08/2024,1600740170,3169.4,528.23,2641.17,Yorkshire Purchasing Organisation,People (Childrens),Classroom Supplies Capitation
Salford City Council,02/08/2024,1600740173,-2838.8,-473.13,-2365.67,Yorkshire Purchasing Organisation,People (Childrens),Classroom Supplies Capitation
Salford City Council,07/08/2024,601530949,920,0,920,Redacted Data,People (Childrens),Classroom Supplies Capitation
Salford City Council,07/08/2024,601530950,540,90,450,Simtech Education Ltd,People (Childrens),Classroom Supplies Capitation
Salford City Council,08/08/2024,601531102,610,0,610,We Do Tennis Cic,People (Childrens),Classroom Supplies Capitation
Salford City Council,20/08/2024,601531862,5115,0,5115,The Citywall Project Community Inte,People (Childrens),Classroom Supplies Capitation
Salford City Council,30/08/2024,601532397,1112.82,185.47,927.35,Wnw,People (Childrens),Classroom Supplies Capitation
Salford City Council,02/08/2024,6003948919,604.2,100.7,503.5,Arrow County Supplies,Place,Cleaning Materials
Salford City Council,02/08/2024,6003948924,529.03,88.17,440.86,Arrow County Supplies,Place,Cleaning Materials
Salford City Council,05/08/2024,6003949263,656.83,109.47,547.36,Arrow County Supplies,Place,Cleaning Materials
Salford City Council,28/08/2024,1600741988,1029.9,171.65,858.25,Alliance Disposables Ltd,Place,Cleaning Materials
Salford City Council,28/08/2024,1600742013,1386,231,1155,John Drury & Co Limited,Place,Cleaning Materials
Salford City Council,05/08/2024,601530764,797.18,0,797.18,Redacted Data,People (Childrens),Client Travel Expenses
Salford City Council,08/08/2024,601531101,1783.47,56.63,1726.84,1010 Taxis,People (Childrens),Client Travel Expenses
Salford City Council,12/08/2024,601531319,728,121.33,606.67,Metro Cars North West Ltd,People (Childrens),Client Travel Expenses
Salford City Council,30/08/2024,1600742212,1050,0,1050,Greater Manchester Travelcards Ltd,People (Childrens),Client Travel Expenses
Salford City Council,30/08/2024,1600742213,6300,0,6300,Greater Manchester Travelcards Ltd,People (Adults),Client Travel Expenses
Salford City Council,30/08/2024,1600742215,6300,0,6300,Greater Manchester Travelcards Ltd,People (Adults),Client Travel Expenses
Salford City Council,30/08/2024,1600742221,6300,0,6300,Greater Manchester Travelcards Ltd,People (Adults),Client Travel Expenses
Salford City Council,13/08/2024,1600741042,695.72,115.95,579.77,Pf Cusack (Tools Supplies) Ltd,Place,Clothing & Uniforms
Salford City Council,14/08/2024,1600741170,1701.72,283.62,1418.1,Anthony Keith Uniforms,Place,Clothing & Uniforms
Salford City Council,16/08/2024,6003955938,569.95,0,569.95,Www.Argos.Co.Uk,People (Adults),Clothing & Uniforms
Salford City Council,22/08/2024,6003957937,503.95,0,503.95,Www.Argos.Co.Uk,People (Childrens),Clothing & Uniforms
Salford City Council,01/08/2024,1600740080,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,01/08/2024,1600740081,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,01/08/2024,1600740082,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,01/08/2024,1600740083,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,01/08/2024,1600740084,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,01/08/2024,1600740085,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740131,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740132,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740133,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740134,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740135,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740136,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740137,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740138,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740139,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740140,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740141,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740142,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740143,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740144,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740145,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740146,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740193,3372,562,2810,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740195,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740197,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740199,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740200,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740201,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740202,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740203,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740204,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740205,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740206,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740207,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740208,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740209,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740210,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740211,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740212,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740213,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740214,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740215,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740216,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740217,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740218,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740219,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740220,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740221,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740222,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740223,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740224,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740225,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740226,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740227,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740228,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740229,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740230,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740231,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740232,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740233,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740234,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740235,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740236,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740237,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740238,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740239,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740240,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740241,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740242,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740243,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740244,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740245,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740246,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740247,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740248,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740249,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740250,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740251,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740252,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740253,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740254,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740255,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740256,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740257,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740258,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740259,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740260,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740261,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740262,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740263,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740264,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740265,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740266,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740267,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740268,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740269,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740272,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740273,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740274,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740275,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740276,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740277,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740278,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740279,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740280,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740281,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740282,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740283,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740284,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740285,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740286,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740287,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740288,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740289,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740290,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740291,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740292,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740293,1330.2,221.7,1108.5,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740294,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740295,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740296,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740297,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740298,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740299,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740300,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740301,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740302,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740304,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740306,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740307,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740308,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740309,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740310,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740311,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740312,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740313,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,02/08/2024,1600740314,726.23,121.04,605.19,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,19/08/2024,1600741414,7281.36,1213.56,6067.8,Insight Direct (Uk) Ltd,Resources & Transformation,Computer Equipment purchase
Salford City Council,20/08/2024,1600741455,1970.28,328.38,1641.9,Insight Direct (Uk) Ltd,Resources & Transformation,Computer Equipment purchase
Salford City Council,23/08/2024,1600741770,2430,405,2025,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,23/08/2024,1600741778,771.05,128.51,642.54,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,30/08/2024,1600742168,1330.2,221.7,1108.5,Kingsfield It,Resources & Transformation,Computer Equipment purchase
Salford City Council,23/08/2024,1600741287,10800,1800,9000,Agile Applications Ltd,Place,Computer Maintenance
Salford City Council,23/08/2024,1600741407,24000,4000,20000,Liquidlogic Ltd,People (Adults),Computer Maintenance
Salford City Council,05/08/2024,6003949236,2946.79,0,2946.79,Adobe,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,05/08/2024,1600740360,548.82,91.47,457.35,Esendex Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,05/08/2024,6003949265,556.63,0,556.63,Openai *Chatgpt Subscr,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,14/08/2024,601531461,613.2,102.2,511,Rm Education Ltd,People (Childrens),Computer Software (no annual fee)
Salford City Council,16/08/2024,1600740364,12375,2062.5,10312.5,Brightly Software Ltd,Place,Computer Software (no annual fee)
Salford City Council,16/08/2024,1600740464,14088,2348,11740,Pilat (Uk) Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,21/08/2024,1600739121,38150.02,6358.34,31791.68,Phoenix Software Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,23/08/2024,1600741810,600,100,500,Nec Software Solutions Uk Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,27/08/2024,1600741408,13722.24,2287.04,11435.2,Liquidlogic Ltd,Resources & Transformation,Computer Software (no annual fee)
Salford City Council,28/08/2024,6003959821,1095.95,0,1095.95,Furniturerunner.Com,Place,Computer Software (no annual fee)
Salford City Council,19/08/2024,1600741426,608.4,101.4,507,Oxford Innovation Ltd Re: Salford I,Resources & Transformation,Conferences / Seminars
Salford City Council,20/08/2024,601531855,20755.38,3459.23,17296.15,Da Languages Ltd,Resources & Transformation,consolidated invoice holding account
Salford City Council,06/08/2024,6003951510,656.64,0,656.64,Government Events,People (Adults),Consultants
Salford City Council,07/08/2024,1600740570,5193,865.5,4327.5,Bloom Procurement Services Ltd,Place,Consultants
Salford City Council,09/08/2024,1600740828,540,90,450,Oxford Innovation Ltd Re: Salford I,Resources & Transformation,Consultants
Salford City Council,15/08/2024,1600741296,2428.8,404.8,2024,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,15/08/2024,1600741297,1932,322,1610,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,15/08/2024,1600741298,1932,322,1610,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,15/08/2024,1600741299,1932,322,1610,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,15/08/2024,1600741300,4471.2,745.2,3726,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,15/08/2024,1600741302,1932,322,1610,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,15/08/2024,1600741303,1932,322,1610,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,15/08/2024,1600741304,1932,322,1610,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,15/08/2024,1600741305,4140,690,3450,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,15/08/2024,1600741306,607.2,101.2,506,Leeds Commercial Ltd,Place,Contract Hire
Salford City Council,01/08/2024,1600740108,5627.96,937.99,4689.97,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,01/08/2024,1600740109,2938.66,489.78,2448.88,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,01/08/2024,1600740117,4973.8,828.97,4144.83,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,01/08/2024,1600740124,9102.71,1517.12,7585.59,Argyle (North West) Construction Lt,Place,Contractors
Salford City Council,01/08/2024,1600739728,3787.3,631.22,3156.08,Ijm Electrical Contractors Ltd,Place,Contractors
Salford City Council,02/08/2024,1600740150,10852.92,1808.82,9044.1,Altitude Services Ltd,Place,Contractors
Salford City Council,02/08/2024,1600740176,24517.07,4086.18,20430.89,Argyle (North West) Construction Lt,Place,Contractors
