Authority Name,Date of Payment,DocumentNo,Gross,VAT,Net,Vendor Name,Service Area,GL Description
Salford City Council,02/05/2023,1600709442,534.96,89.16,445.8,Fieldway Supplies Ltd,People (Childrens) Service Group,UV Lighting and Fire Detection
Salford City Council,02/05/2023,601491437,1088.1,0,1088.1,Folly Brook Nursery Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491482,1525.54,254.26,1271.28,Furniture Resource Centre Ltd,People (Adults) - CHSC,Furniture
Salford City Council,02/05/2023,601491479,2640,440,2200,Good Sense (Conflict Resolution)Tra,People (Childrens) Service Group,Training expenses
Salford City Council,02/05/2023,601491416,2055.3,0,2055.3,Happy Feet Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600710396,8880,1480,7400,Haymarket Media Group Ltd,Place Directorate,IT  Licence Fees
Salford City Council,02/05/2023,601491347,1009.25,0,1009.25,Inspiring Communities Together,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/05/2023,601491478,725.4,0,725.4,Inspiring Communities Together,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600709982,4586.88,764.48,3822.4,J Fletcher Engineers Ltd,Place Directorate,Programme Maintenance & Works
Salford City Council,02/05/2023,1600709854,576,96,480,J Fletcher Engineers Ltd,People (Childrens) Service Group,UV Air conditioning and handling
Salford City Council,02/05/2023,1600709537,1193.88,198.98,994.9,J Fletcher Engineers Ltd,Place Directorate,UV Heating Repairs
Salford City Council,02/05/2023,1600709860,1370.71,228.45,1142.26,J Fletcher Engineers Ltd,Place Directorate,UV Heating Repairs
Salford City Council,02/05/2023,601491370,7939.4,0,7939.4,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,02/05/2023,601491373,8908.86,0,8908.86,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,02/05/2023,601491364,15900.29,0,15900.29,Kdb Services Ltd,Capital Expenditure,Improvement Grants
Salford City Council,02/05/2023,601491422,604.5,0,604.5,Kerem Schlome Independent Schools,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600710272,2155.68,359.28,1796.4,Keys Pce Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/05/2023,1600710271,4550.88,758.48,3792.4,Keys Pce Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/05/2023,601491423,1088.1,0,1088.1,Kiddiewinkles Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491349,1072.6,0,1072.6,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/05/2023,601491426,1209,0,1209,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491428,1329.9,0,1329.9,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491429,2055.3,0,2055.3,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491427,2780.7,0,2780.7,Kids Planet Day Nurseries Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491431,1209,0,1209,Kidz Corner Childcare Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491435,967.2,0,967.2,Kidz R Us Nursery Ltd - Pendlebury,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491434,580.32,0,580.32,Kidzrus Nursery Ltd-Langworth Rd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,6003697053,1300,0,1300,L M Property Maintenance,People (Adults) - CHSC,Removal Expenses
Salford City Council,02/05/2023,601491438,2176.2,0,2176.2,Ladybird Private Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,6003696986,588,0,588,Lead Contractfurniture,People (Adults) - CHSC,Furniture
Salford City Council,02/05/2023,601491440,1039.74,0,1039.74,Little Explorers Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491439,846.3,0,846.3,Little Explorers Eccles,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491444,967.2,0,967.2,Little People Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600710360,820.8,136.8,684,Loop 1,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,02/05/2023,1600710401,2070,0,2070,Manchester City Council,Capital Expenditure,Purchase of Furniture & Equipment
Salford City Council,02/05/2023,1600710369,2033.33,0,2033.33,Manchester Senior Girls School,People (Childrens) Service Group,Release of Provision
Salford City Council,02/05/2023,1600710277,4550,0,4550,Mds Mini Buses (Manchester) Ltd,People (Childrens) Service Group,Pupil Assistance
Salford City Council,02/05/2023,601491394,967.2,0,967.2,Mesne Lea Prestolee Mat,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600709758,10800,1800,9000,Metro Dynamics Ltd,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,02/05/2023,601491447,2418,0,2418,Mice To Meet You Playgroup Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,6003697002,688,0,688,Milton Manchester,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697015,688,0,688,Milton Manchester,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697042,688,0,688,Milton Manchester,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697074,999,0,999,Milton Manchester,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697132,999,0,999,Milton Manchester,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697090,1491,0,1491,Milton Manchester,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697099,1491,0,1491,Milton Manchester,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697072,2222,0,2222,Milton Manchester,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,601491448,604.5,0,604.5,Mojo-Out Of School Club,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491449,604.5,0,604.5,Mojo-Out Of School Club,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,6003697054,1344,0,1344,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697079,1344,0,1344,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697106,1344,0,1344,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697119,2880,0,2880,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697009,5760,0,5760,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697036,5760,0,5760,Park View Residence,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003696967,1344,0,1344,Parkview,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003696977,1344,0,1344,Parkview,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697115,1344,0,1344,Parkview,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,6003697116,1344,0,1344,Parkview,People (Adults) - CHSC,Staff Travel
Salford City Council,02/05/2023,1600708122,4050,675,3375,Proactis Ltd,Service Reform (Corp Bus & Transform),Computer Software (no annual fee)
Salford City Council,02/05/2023,1600710299,1095.6,182.6,913,R H Smith Engineering Ltd,Place Directorate,General Contractor Work
Salford City Council,02/05/2023,601491456,967.2,0,967.2,Rainbows Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600710310,3816,636,3180,Ray Britland Contractors Ltd,Place Directorate,Contractors
Salford City Council,02/05/2023,601491363,681,0,681,Redacted Data,People (Childrens) Service Group,Pupil Assistance
Salford City Council,02/05/2023,6003697192,517,0,517,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697201,543.36,0,543.36,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697193,572.5,0,572.5,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697222,650.4,0,650.4,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697214,658,0,658,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697219,705.66,0,705.66,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697209,765.6,0,765.6,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697212,801.5,0,801.5,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697208,842.4,0,842.4,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697210,920,0,920,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697191,998.2,0,998.2,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697206,1344,0,1344,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697207,1498,0,1498,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697200,1548.8,0,1548.8,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697215,2353.84,0,2353.84,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697216,2810,0,2810,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,6003697218,22317.05,0,22317.05,Redacted Data,People (Childrens) Service Group,Payment to social care clients
Salford City Council,02/05/2023,1600709691,11232,1872,9360,Reed Talent Solutions,People (Childrens) Service Group,Agency Fees
Salford City Council,02/05/2023,1600710353,1958.4,326.4,1632,Richard L Thomas Associates Ltd,Capital Expenditure,Works & Building
Salford City Council,02/05/2023,601491457,1088.1,0,1088.1,Roobyloos Nursery Worsley Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600710327,1189.56,0,1189.56,Salford City College,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/05/2023,1600708854,511.08,85.18,425.9,Schofield & Sons Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,02/05/2023,1600709061,547.2,91.2,456,Schofield & Sons Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,02/05/2023,1600709059,3506.4,584.4,2922,Schofield & Sons Ltd,Place Directorate,UV Day to Day Repairs
Salford City Council,02/05/2023,1600709673,61265.06,10210.84,51054.22,Schofield & Sons Ltd,Capital Expenditure,Works & Building
Salford City Council,02/05/2023,1600710274,2316,386,1930,Ssaib Ltd,Place Directorate,Contractors
Salford City Council,02/05/2023,601491395,1088.1,0,1088.1,St Augustine'S C Of E Primary Schoo,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491460,604.5,0,604.5,St Lukes Pre-School Playgroup,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491396,1571.7,0,1571.7,St Pauls Ce Primary School (Cross L,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600710357,4400.09,733.35,3666.74,Standard Fuel Oils Ltd,Place Directorate,Vehicle Ancillary Costs
Salford City Council,02/05/2023,6003697001,700,0,700,Sumup *Jf Services,People (Adults) - CHSC,General Repairs
Salford City Council,02/05/2023,601491417,1088.1,0,1088.1,T/A Holly House Day Nursery,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491418,604.5,0,604.5,T/A Holyrood Day Nursery - Media Ci,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491420,1450.8,0,1450.8,T/A Holyrood Day Nursery (Swinton),People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491393,1209,0,1209,T/A Marlborough Road Academy,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491461,725.4,0,725.4,T/A St Marys Treehouse,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491465,1813.5,0,1813.5,Talmud Torah Yetev Lev,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491466,604.5,0,604.5,Tashbar Academy Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600710403,989.82,164.97,824.85,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/05/2023,601491481,3711.9,618.65,3093.25,Teaching Personnel Ltd,People (Childrens) Service Group,Agency Fees
Salford City Council,02/05/2023,1600710339,3459,0,3459,The Aurora Group,People (Childrens) Service Group,Non-Maintained Special Schools
Salford City Council,02/05/2023,1600710323,5352.09,0,5352.09,The Endorphins Group,People (Childrens) Service Group,Payments to Agencies
Salford City Council,02/05/2023,601491470,1894.1,0,1894.1,Tinytots Vision Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491471,910.78,0,910.78,Tinytots Vision Nursery Ltd,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600710317,4462.32,743.72,3718.6,Tk Access Solutions Ltd,Capital Expenditure,Miscellaneous Grants
Salford City Council,02/05/2023,601491472,967.2,0,967.2,Toras Emes Primary School,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600710355,6480,1080,5400,Vivid Resourcing,Place Directorate,Agency Fees
Salford City Council,02/05/2023,601491474,725.4,0,725.4,Wasp Pre-School,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,601491476,677.04,0,677.04,Westwood Smarties Pre-School Nurser,People (Childrens) Service Group,Payments to Private Providers
Salford City Council,02/05/2023,1600710318,2568,428,2140,Wilde Consultant Engineers Ltd,Capital Expenditure,External Fees - Other
Salford City Council,03/05/2023,1600710502,16479.44,2746.57,13732.87,A E Yates Ltd,Capital Expenditure,External Fees - Other
Salford City Council,03/05/2023,6003697237,15800,0,15800,Abc Care And Education Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697227,3524.08,0,3524.08,Active Care Solutions Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710514,584.08,0,584.08,All Hallows Rc High School,People (Childrens) Service Group,Pupil Assistance
Salford City Council,03/05/2023,1600710447,979.45,163.24,816.21,Allied Publicity Services (M/Cr)Ltd,Service Reform (Corp Bus & Transform),Other Professional Fees
Salford City Council,03/05/2023,6003697232,5894.2,0,5894.2,Alpha Plus Fostering  Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,601491682,2000,0,2000,Ans Property Investments Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491648,788.24,0,788.24,Ays Estates Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491598,799.61,0,799.61,Ays Estates Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,1600710413,601.2,100.2,501,Beesley And Fildes Ltd,Place Directorate,Equipment Purchase
Salford City Council,03/05/2023,1600710409,629.71,104.95,524.76,Beesley And Fildes Ltd,Place Directorate,Equipment Purchase
Salford City Council,03/05/2023,1600710519,4900.8,816.8,4084,Bloom Procurement Services Ltd,Place Directorate,Consultants
Salford City Council,03/05/2023,1600710418,2040,340,1700,Bloom Procurement Services Ltd,Capital Expenditure,External Fees - Other
Salford City Council,03/05/2023,6003697247,60989.76,0,60989.76,Bright Futures Care Ltd T/A Corners,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,601491742,952.99,0,952.99,Bristow & Sutor,Service Reform (Corp Bus & Transform),VAT Adjustment
Salford City Council,03/05/2023,1600710472,9214.2,0,9214.2,Cambian Childcare Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710466,9521.34,0,9521.34,Cambian Childcare Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697251,25348.94,0,25348.94,Capstone Foster Care (North) Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697264,5123.12,0,5123.12,Capstone Foster Care (South West) ,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710433,713.57,0,713.57,Care 4 Every Child Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710435,765.71,0,765.71,Care 4 Every Child Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697234,94423.57,0,94423.57,Care 4 Every Child Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697246,38287.33,0,38287.33,Care Today Childrens Services,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,601491604,1515.02,0,1515.02,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491600,2020.03,0,2020.03,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491605,2020.03,0,2020.03,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491607,2125,0,2125,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491599,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491601,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491602,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491603,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491606,2525.04,0,2525.04,Cedarwood Real Estate Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491751,11160,0,11160,Choices Home For Children Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697261,23004.2,0,23004.2,Compass Children'S Home Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,601491499,446959.75,65366.35,381593.4,Corona Energy,Service Reform (Corp Bus & Transform),Gas
Salford City Council,03/05/2023,1600710431,12140.78,0,12140.78,Courtyard Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697257,15980,0,15980,Courtyard Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710432,17121.3,0,17121.3,Courtyard Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,601491497,7471,0,7471,Cromwood Housing Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,1600710476,2350.98,0,2350.98,Delamere School,People (Childrens) Service Group,Release of Provision
Salford City Council,03/05/2023,601491689,665,0,665,Department For Work & Pensions,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,03/05/2023,601491744,665.14,0,665.14,Dilip Parmar T/A Island Portfolio Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,6003697241,18424,0,18424,Dove Adolescent Services Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710441,1102.56,183.76,918.8,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,03/05/2023,1600710440,1282.98,213.83,1069.15,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,03/05/2023,1600710445,3746.93,624.49,3122.44,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,03/05/2023,1600710439,9486.67,773.25,8713.42,Eccles Special High Schools Co Ltd,People (Childrens) Service Group,Unitary Charge
Salford City Council,03/05/2023,601491632,1380.66,0,1380.66,Ena Investment Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,6003697230,3308,0,3308,Family Care Goup Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697258,22400,0,22400,Family Child Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697256,6603.32,0,6603.32,Five Rivers Child Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,601491752,541.8,90.3,451.5,Forbes Solicitors,Service Reform (Corp Bus & Transform),Provision for Liability Insurance
Salford City Council,03/05/2023,6003697235,3528,0,3528,Foster Care Associates Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697242,29482.32,0,29482.32,Fostering Solutions Limited,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,601491684,1008,168,840,Griffin Care Training Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,601491685,4536,756,3780,Griffin Care Training Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710424,3600,600,3000,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,03/05/2023,1600710501,24413.52,4068.92,20344.6,Helping Hands Minor Repairs Service,Capital Expenditure,Other Works
Salford City Council,03/05/2023,6003697250,16100,0,16100,Holistic Approach Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697231,86012.04,0,86012.04,Hopscotch Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,6003697243,13800,0,13800,Horizon Care & Education Group Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710436,4725,787.5,3937.5,Identity Consult Ltd,Capital Expenditure,External Fees - Other
Salford City Council,03/05/2023,601491681,788.4,131.4,657,Incredible Business Websites Limite,Place Directorate,Advertising
Salford City Council,03/05/2023,601491680,2040,340,1700,Incredible Business Websites Limite,Place Directorate,Advertising
Salford City Council,03/05/2023,1600710457,9000,1500,7500,Ing Media Ltd,Service Reform (Corp Bus & Transform),Marketing & Publicity
Salford City Council,03/05/2023,601491529,1009.25,0,1009.25,Inspiring Communities Together,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710462,4534.69,755.78,3778.91,John Sisk & Son (Holdings) Ltd,Capital Expenditure,Other Works
Salford City Council,03/05/2023,601491633,531.54,0,531.54,Kaleidoscope Assessment Services,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491661,592.88,0,592.88,Kaleidoscope Investments Nw Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491637,610.23,0,610.23,Kevin Booth Painting,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,6003697262,58533.5,9755.58,48777.92,Keys Pce Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,601491626,636.26,0,636.26,Lny Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,601491627,636.26,0,636.26,Lny Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,6003697254,11800,0,11800,Lonsdale Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710516,900,0,900,Lusoconnectionuk Cic,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710477,678,113,565,M & A Brown (Engravers) Ltd,Place Directorate,General Resaleable Items
Salford City Council,03/05/2023,1600710430,1250,0,1250,Manchester Action On Street Health,Public Health,Payments to Agencies
Salford City Council,03/05/2023,601491597,547.1,0,547.1,Marshmallow Properties Ltd,People (Adults) - CHSC,Rents
Salford City Council,03/05/2023,6003697244,19180,0,19180,Meadows Care Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710494,535.33,89.22,446.11,Medgen Ltd,People (Childrens) Service Group,Payments to Agencies
Salford City Council,03/05/2023,1600710496,596.22,99.37,496.85,Medgen Ltd,People (Childrens) Service Group,Payments to Agencies
