1. YEAR,2. MONTH,3. DATE INCURRED,4. DATE PAID,5. BENEFICIARY,6. SUPPLIER NO.,7. DEPARTMENT,8. PURPOSE OF EXPENDITURE,9. MERCHANT CATEGORY,Total
2023/24,DECEMBER,21/11/23,07/12/23,1GC FAMILY LAW,824376,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES," £ 2,465.00 "
2023/24,DECEMBER,01/11/23,05/12/23,1GC FAMILY LAW,824376,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES," £ 1,000.00 "
2023/24,DECEMBER,11/10/23,27/12/23,1GC FAMILY LAW,824376,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES," £ 1,000.00 "
2023/24,DECEMBER,27/09/23,13/12/23,1GC FAMILY LAW,824376,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES," £ 3,000.00 "
2023/24,DECEMBER,13/09/23,18/12/23,1GC FAMILY LAW,824376,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES, £ 750.00 
2023/24,DECEMBER,11/12/23,22/12/23,1ST STAFF LTD,826260,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION / EXAMINATIONAL FEES," £ 25,700.00 "
2023/24,DECEMBER,21/12/23,29/12/23,1ST STAFF LTD,826260,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION / EXAMINATIONAL FEES," £ 18,180.00 "
2023/24,DECEMBER,14/11/23,04/12/23,1ST STAFF LTD,826260,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION / EXAMINATIONAL FEES," £ 18,650.00 "
2023/24,DECEMBER,15/09/23,07/12/23,1ST STAFF LTD,826260,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION / EXAMINATIONAL FEES," £ 3,300.00 "
2023/24,DECEMBER,27/07/23,07/12/23,1ST STAFF LTD,826260,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION / EXAMINATIONAL FEES," £ 10,950.00 "
2023/24,DECEMBER,05/10/23,07/12/23,1ST STAFF LTD,826260,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION / EXAMINATIONAL FEES," £ 21,400.00 "
2023/24,DECEMBER,05/07/23,07/12/23,1ST STAFF LTD,826260,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION / EXAMINATIONAL FEES," £ 3,000.00 "
2023/24,DECEMBER,30/05/23,07/12/23,1ST STAFF LTD,826260,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION / EXAMINATIONAL FEES," £ 3,450.00 "
2023/24,DECEMBER,30/11/23,07/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES," £ 2,750.00 "
2023/24,DECEMBER,06/12/23,13/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES, £ 500.00 
2023/24,DECEMBER,14/12/23,20/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES, £ 750.00 
2023/24,DECEMBER,15/12/23,22/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES," £ 1,100.00 "
2023/24,DECEMBER,07/12/23,18/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES, £ 500.00 
2023/24,DECEMBER,08/12/23,18/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES," £ 1,100.00 "
2023/24,DECEMBER,08/12/23,28/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES, £ 600.00 
2023/24,DECEMBER,18/12/23,22/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES, £ 500.00 
2023/24,DECEMBER,23/11/23,04/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES, £ 500.00 
2023/24,DECEMBER,31/10/23,05/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES," £ 1,000.00 "
2023/24,DECEMBER,16/11/23,19/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES," £ 1,000.00 "
2023/24,DECEMBER,24/11/23,04/12/23,2 DOCTOR JOHNSON'S BUILDINGS,823705,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,LEGAL SERVICES," £ 3,750.00 "
2023/24,DECEMBER,01/12/23,07/12/23,23 CONSULT LTD,818316,J6010 R & M - CIVIC BUILDINGS,200000 REPAIRS & MAINTENANCE,151900 CONSULTANCY / MANAGEMENT," £ 41,668.35 "
2023/24,DECEMBER,01/11/23,28/12/23,23 CONSULT LTD,818316,J6010 R & M - CIVIC BUILDINGS,440040 CONSULTANCY FEES,151900 CONSULTANCY / MANAGEMENT," £ 10,637.50 "
2023/24,DECEMBER,02/10/23,28/12/23,23 CONSULT LTD,818316,J6010 R & M - CIVIC BUILDINGS,440040 CONSULTANCY FEES,151900 CONSULTANCY / MANAGEMENT," £ 11,787.50 "
2023/24,DECEMBER,13/11/23,15/12/23,31TEN CONSULTING LTD,822461,D0561 COMMISSIONING MANAGEMENT TEAM,440040 CONSULTANCY FEES,261200 HUMAN RESOURCES / PROFESSIONAL & ADVISORY SERVICES," £ 64,120.00 "
2023/24,DECEMBER,12/04/23,13/12/23,360 CIRCLE OF CARE LTD,824532,D0822 PHYSICAL SUPPORT,520050 HOME CARE - SPOT CONTRACTS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / NURSING & RESIDENTIAL CARE HOMES," £ 3,837.24 "
2023/24,DECEMBER,06/12/23,18/12/23,4 BRICK COURT LTD,801389,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY," £ 1,300.00 "
2023/24,DECEMBER,15/12/23,27/12/23,4 BRICK COURT LTD,801389,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 850.00 
2023/24,DECEMBER,01/12/23,28/12/23,4 BRICK COURT LTD,801389,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 475.00 
2023/24,DECEMBER,07/11/23,05/12/23,4 BRICK COURT LTD,801389,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 555.00 
2023/24,DECEMBER,08/11/23,05/12/23,4 BRICK COURT LTD,801389,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 950.00 
2023/24,DECEMBER,13/12/23,19/12/23,4-5 GRAYS INN SQUARE TPA,812094,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 650.00 
2023/24,DECEMBER,17/11/23,07/12/23,42BR BARRISTERS,817288,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 600.00 
2023/24,DECEMBER,14/11/23,07/12/23,42BR BARRISTERS,817288,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 625.00 
2023/24,DECEMBER,15/11/23,07/12/23,42BR BARRISTERS,817288,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 400.00 
2023/24,DECEMBER,16/11/23,07/12/23,42BR BARRISTERS,817288,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 437.50 
2023/24,DECEMBER,10/11/23,05/12/23,42BR BARRISTERS,817288,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 850.00 
2023/24,DECEMBER,25/09/23,05/12/23,42BR BARRISTERS,817288,N2003 LEGAL EXT RECHARGEABLE WORK,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 400.00 
2023/24,DECEMBER,28/11/23,19/12/23,5 PUMP COURT CHAMBERS,802523,N2001 EXTERNAL LEGAL SERVICES,500005 EXTERNAL CONTRACTORS,281000 LEGAL SERVICES / ADVOCACY, £ 650.00 
2023/24,DECEMBER,30/11/23,07/12/23,A&S CYCLES                              ,S2029A&S10674,H0302 SUSTAINABLE TRANSPORT,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY," £ 2,500.00 "
2023/24,DECEMBER,30/11/23,11/12/23,ABBEY CARE COMPLEX,820656,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 13,989.56 "
2023/24,DECEMBER,30/11/23,11/12/23,ABBEY CARE COMPLEX,820656,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 1,757.68 "
2023/24,DECEMBER,30/11/23,11/12/23,ABBEY CARE COMPLEX,820656,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,709.08 "
2023/24,DECEMBER,13/12/23,19/12/23,ABBEY CARE COMPLEX,820656,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 13,989.56 "
2023/24,DECEMBER,13/12/23,19/12/23,ABBEY CARE COMPLEX,820656,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 1,757.68 "
2023/24,DECEMBER,13/12/23,19/12/23,ABBEY CARE COMPLEX,820656,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,709.08 "
2023/24,DECEMBER,30/11/23,06/12/23,ABBOTT TOXICOLOGY LTD,818120,F0050 CHILDREN IN NEED,520025 SECTION 17 1989 CHILDREN'S ACT,311300 HEALTHCARE / EQUIPMENT, £ 427.96 
2023/24,DECEMBER,20/10/23,06/12/23,ABILITY FACILITIES MANAGEMENT LTD T/A AB,823374,F9110 ANN TAYLOR CHILDREN CENTRE,200000 REPAIRS & MAINTENANCE,"WORKS - CONSTRUCTION, REPAIR & MAINTENANCE / BUILDINGS / REPAIR & MAINTENANCE", £ 345.00 
2023/24,DECEMBER,30/11/23,08/12/23,ABILITY NORTH LONDON,820508,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,100020 LBH  / GRANTS OR STATUTORY PAYMENTS / OTHER," £ 18,668.00 "
2023/24,DECEMBER,01/12/23,11/12/23,ABINGDON HOUSE SCHOOL AND COLLEGE,824503,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,EDUCATION," £ 13,569.00 "
2023/24,DECEMBER,20/11/23,12/12/23,ABNEY PARK TRUST,749728,A2251 COMMUNITY PARTNERSHIPS GRANTS,510000 VOLUNTARY SECTOR CONTRACTS,129999 CEMETERY & CREMATORIUM / NOT ELSEWHERE CLASSIFIED," £ 11,000.00 "
2023/24,DECEMBER,28/11/23,15/12/23,ACADEMY OF SUCCESS,824824,H0580 EMPLOYMENT AND SKILLS,500005 EXTERNAL CONTRACTORS,EDUCATION," £ 2,880.00 "
2023/24,DECEMBER,30/11/23,11/12/23,ACCEDO CARE LIMITED,825922,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 31,015.60 "
2023/24,DECEMBER,13/12/23,19/12/23,ACCEDO CARE LIMITED,825922,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - ADULT / INDEPENDENT SUPPORTED LIVING," £ 15,507.80 "
2023/24,DECEMBER,28/11/23,27/12/23,ACCENDO                                 ,S2029Acc10711,D0724 HN AD HOUSING NEEDS HGF,500005 EXTERNAL CONTRACTORS,100004 LBH  / SUNDRY," £ 5,875.00 "
2023/24,DECEMBER,29/11/23,06/12/23,ACCESS UK LTD,822705,D0512 MGMNT & ADMIN SUPPORT TEAM,430015 COMPUTER SOFTWARE,271440 INFORMATION COMMUNICATION TECHNOLOGY / SOFTWARE, £ 809.68 
2023/24,DECEMBER,01/12/23,18/12/23,ACCOUNTABILITY,823731,D0817 ADULT SOCIAL CARE MANAGEMENT,440005 BANK & CREDIT CARD CHGS,HUMAN RESOURCES," £ 7,375.00 "
2023/24,DECEMBER,30/11/23,11/12/23,ACER HEALTHCARE OPERATIONS LTD,825365,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,HEALTHCARE / PUBLIC HEALTH / NOT ELSEWHERE CLASSIFIED," £ 3,900.00 "
2023/24,DECEMBER,30/11/23,11/12/23,ACER HEALTHCARE OPERATIONS LTD,825365,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,HEALTHCARE / PUBLIC HEALTH / NOT ELSEWHERE CLASSIFIED, £ 878.84 
2023/24,DECEMBER,13/12/23,19/12/23,ACER HEALTHCARE OPERATIONS LTD,825365,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,HEALTHCARE / PUBLIC HEALTH / NOT ELSEWHERE CLASSIFIED," £ 3,900.00 "
2023/24,DECEMBER,13/12/23,19/12/23,ACER HEALTHCARE OPERATIONS LTD,825365,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,HEALTHCARE / PUBLIC HEALTH / NOT ELSEWHERE CLASSIFIED, £ 878.84 
2023/24,DECEMBER,12/12/23,19/12/23,ACES,811750,J6009 PROPERTY BUSINESS SUPPORT,120005 EXTERNAL TRAINING COSTS,202100 FINANCIAL SERVICES / SUBSCRIPTIONS, £ 300.00 
2023/24,DECEMBER,30/11/23,11/12/23,ACHIEVE TOGETHER,811168,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 44,181.58 "
2023/24,DECEMBER,30/11/23,11/12/23,ACHIEVE TOGETHER,811168,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,956.88 "
2023/24,DECEMBER,13/12/23,19/12/23,ACHIEVE TOGETHER,811168,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 23,118.08 "
2023/24,DECEMBER,13/12/23,19/12/23,ACHIEVE TOGETHER,811168,D0825 LEARNING DISABILITY SUPPORT,520070 SUPPORTED LIVING,321017 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL CARE (SERVICE)," £ 3,956.88 "
2023/24,DECEMBER,31/10/23,07/12/23,ACORN CARE AND EDUCATION LTD,821741,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171011 EDUCATION / PRESCHOOL SERVICES (SERVICE)," £ 12,803.81 "
2023/24,DECEMBER,14/11/23,07/12/23,ACORN CARE AND EDUCATION LTD,821741,F6307 IND & NON MAINT'D SEN,500005 EXTERNAL CONTRACTORS,171011 EDUCATION / PRESCHOOL SERVICES (SERVICE)," £ 168,598.35 "
2023/24,DECEMBER,04/12/23,19/12/23,ACORN DAY OPPORTUNITIES LTD,819169,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321115 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CHILDCARE SERVICES (SERVICE), £ 250.27 
2023/24,DECEMBER,13/11/23,19/12/23,ACORN DAY OPPORTUNITIES LTD,819169,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321115 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CHILDCARE SERVICES (SERVICE)," £ 73,502.37 "
2023/24,DECEMBER,13/11/23,22/12/23,ACORN DAY OPPORTUNITIES LTD,819169,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321115 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CHILDCARE SERVICES (SERVICE)," £ 1,751.90 "
2023/24,DECEMBER,16/11/23,01/12/23,ACORN DAY OPPORTUNITIES LTD,819169,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321115 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CHILDCARE SERVICES (SERVICE), £ 875.95 
2023/24,DECEMBER,16/10/23,01/12/23,ACORN DAY OPPORTUNITIES LTD,819169,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321115 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CHILDCARE SERVICES (SERVICE)," £ 73,252.10 "
2023/24,DECEMBER,30/10/23,01/12/23,ACORN DAY OPPORTUNITIES LTD,819169,D0825 LEARNING DISABILITY SUPPORT,520055 DAY CARE,321115 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / CHILDREN / CHILDCARE SERVICES (SERVICE)," £ 3,503.81 "
2023/24,DECEMBER,30/11/23,11/12/23,ACORN LODGE,802546,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 165,724.35 "
2023/24,DECEMBER,30/11/23,11/12/23,ACORN LODGE,802546,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 28,265.77 "
2023/24,DECEMBER,30/11/23,11/12/23,ACORN LODGE,802546,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 9,282.12 "
2023/24,DECEMBER,30/11/23,11/12/23,ACORN LODGE,802546,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 95,984.24 "
2023/24,DECEMBER,30/11/23,11/12/23,ACORN LODGE,802546,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 21,029.39 "
2023/24,DECEMBER,30/11/23,11/12/23,ACORN LODGE,802546,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 16,685.41 "
2023/24,DECEMBER,30/11/23,11/12/23,ACORN LODGE,802546,D0824 SUPPORT WITH MEMORY & COGNITIO,920180 CRAG INCOME,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE), £ 296.23 
2023/24,DECEMBER,30/11/23,11/12/23,ACORN LODGE,802546,D0826 MENTAL HEALTH SUPPORT (ASC),520045 NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 8,200.00 "
2023/24,DECEMBER,30/11/23,11/12/23,ACORN LODGE,802546,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 3,001.04 "
2023/24,DECEMBER,30/11/23,11/12/23,ACORN LODGE,802546,D0826 MENTAL HEALTH SUPPORT (ASC),520215 FREE NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 1,757.68 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0822 PHYSICAL SUPPORT,520045 NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 110,877.68 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0822 PHYSICAL SUPPORT,520215 FREE NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 19,334.48 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0822 PHYSICAL SUPPORT,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 9,282.12 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0824 SUPPORT WITH MEMORY & COGNITIO,520045 NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 66,061.64 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0824 SUPPORT WITH MEMORY & COGNITIO,520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 15,948.72 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0824 SUPPORT WITH MEMORY & COGNITIO,520215 FREE NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 14,061.44 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0826 MENTAL HEALTH SUPPORT (ASC),520045 NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 8,200.00 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0826 MENTAL HEALTH SUPPORT (ASC),520040 RESIDENTIAL CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 3,001.04 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0826 MENTAL HEALTH SUPPORT (ASC),520215 FREE NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 1,757.68 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0827 ASYLUM SEEKERS SUPPORT,520045 NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 6,746.94 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN LODGE,802546,D0827 ASYLUM SEEKERS SUPPORT,520215 FREE NURSING CARE,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE), £ 345.26 
2023/24,DECEMBER,09/09/23,22/12/23,ACORN LODGE,802546,D0589 HOSPITAL DISCHARGE CONTRACTS,220000 RENTS,321018 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES / ADULT / RESIDENTIAL HOMES FOR OLDER PEOPLE (SERVICE)," £ 7,285.86 "
2023/24,DECEMBER,30/11/23,11/12/23,ACORN VILLAGE COMMUNITY,067090,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 7,846.12 "
2023/24,DECEMBER,13/12/23,19/12/23,ACORN VILLAGE COMMUNITY,067090,D0825 LEARNING DISABILITY SUPPORT,520040 RESIDENTIAL CARE,329999 SOCIAL COMMUNITY CARE SUPPLIES & SERVICES  / NOT ELSEWHERE CLASSIFIED," £ 7,846.12 "
2023/24,DECEMBER,15/12/23,21/12/23,ACTION FIRST ASSESSMENTS LTD,825681,D0858 SAFEGUARDING TEAM,500005 EXTERNAL CONTRACTORS,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / PARENT & CHILD ASSESSMENTS," £ 2,610.00 "
2023/24,DECEMBER,15/12/23,13/12/23,ACTION FIRST ASSESSMENTS LTD,825681,D0853 REVIEW,440105 OTHER PROFESSIONAL FEES,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / PARENT & CHILD ASSESSMENTS," £ 1,412.35 "
2023/24,DECEMBER,12/12/23,22/12/23,ACTION FIRST ASSESSMENTS LTD,825681,D0853 REVIEW,440105 OTHER PROFESSIONAL FEES,SOCIAL COMMUNITY CARE SUPPLIES & SERVICES - CHILDREN / SPECIALIST NEEDS / PARENT & CHILD ASSESSMENTS," £ 3,107.17 "
