query agr_getbrowser 'Monthly Spend Report (SE)',,,,,,,,,
sort,,,,,,,,,
columns,text apar_id,text xapar_id,amount,text account,text xaccount,text pay_date__1,text voucher_no,text xstr20dim_1,text xdim_1
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,"1,048.16",R4101,Provisions (Not for resale),17/04/2023,130385643,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,100.45,R4101,Provisions (Not for resale),17/04/2023,130385643,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,730.38,R4101,Provisions (Not for resale),12/04/2023,130385646,Catering,Meals on Wheels
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,156.9,R4101,Provisions (Not for resale),12/04/2023,130385646,Catering,Meals on Wheels
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,290.81,R4101,Provisions (Not for resale),12/04/2023,130385644,Leisure Services,"WV Active Catering - Central	"
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,77.18,R4101,Provisions (Not for resale),12/04/2023,130385644,Leisure Services,"WV Active Catering - Central	"
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,"35,205.24",R4101,Provisions (Not for resale),12/04/2023,130385647,Catering,Education Catering  General Overheads
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,"3,049.85",R4101,Provisions (Not for resale),12/04/2023,130385647,Catering,Education Catering  General Overheads
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,603.09,R4101,Provisions (Not for resale),12/04/2023,130385641,Leisure Services,"WV Active Catering - Central	"
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,186.91,R4101,Provisions (Not for resale),12/04/2023,130385641,Leisure Services,"WV Active Catering - Central	"
INSERTED DETAIL,701056,Age UK Wolverhampton,"10,000.00",R4700,Grant Payments,21/04/2023,191135705,Community Safety & Community Cohesion,"Place-based Infrastructure fund			"
INSERTED DETAIL,701056,Age UK Wolverhampton,14,R4700,Grant Payments,18/04/2023,191133522,Healthy Life Expectancy,"Healthy Life Expectancy			"
INSERTED DETAIL,701100,Aggregate Industries UK Limited,42.5,R4007,Materials,26/04/2023,130385853,Highways Maintenance,Patching
INSERTED DETAIL,701100,Aggregate Industries UK Limited,158.78,R4007,Materials,24/04/2023,130385850,Highways Maintenance,Patching
INSERTED DETAIL,701100,Aggregate Industries UK Limited,314.26,R4007,Materials,26/04/2023,130385845,Highways Maintenance,Patching
INSERTED DETAIL,701100,Aggregate Industries UK Limited,36.49,R4007,Materials,26/04/2023,130385848,Highways Maintenance,Patching
INSERTED DETAIL,701100,Aggregate Industries UK Limited,125.18,R4007,Materials,26/04/2023,130385851,Highways Maintenance,Patching
INSERTED DETAIL,701100,Aggregate Industries UK Limited,36.49,R4007,Materials,26/04/2023,130385846,Highways Maintenance,Patching
INSERTED DETAIL,701100,Aggregate Industries UK Limited,121.41,R4007,Materials,26/04/2023,130385854,Highways Maintenance,Patching
INSERTED DETAIL,701100,Aggregate Industries UK Limited,130.4,R4007,Materials,26/04/2023,130385847,Highways Maintenance,Patching
INSERTED DETAIL,701100,Aggregate Industries UK Limited,130.4,R4007,Materials,26/04/2023,130385849,Highways Maintenance,Patching
INSERTED DETAIL,701100,Aggregate Industries UK Limited,138.94,R4007,Materials,26/04/2023,130385852,Highways Maintenance,Patching
INSERTED DETAIL,701100,Aggregate Industries UK Limited,183.49,R4007,Materials,26/04/2023,130385855,Highways Maintenance,Patching
INSERTED DETAIL,701210,Air Methods Limited,877.92,R4003,Equipment - R & M,03/04/2023,130384631,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,701394,Aldersley High Sch/Aldersley Acad Tr,"15,966.06",R4700,Grant Payments,03/04/2023,191130443,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701394,Aldersley High Sch/Aldersley Acad Tr,"58,746.30",R4700,Grant Payments,03/04/2023,191130322,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701394,Aldersley High Sch/Aldersley Acad Tr,"229,476.94",R4700,Grant Payments,03/04/2023,191130447,Central Education,High Needs Top Up Academies
INSERTED DETAIL,701399,Alemba Limited,"28,497.30",R4534,Computing - Maint Agreements,12/04/2023,130385856,The Hub,"Hub Central Support			"
INSERTED DETAIL,701405,Alfred Bagnall & Sons (Mids) Limited,"5,163.41",R2001,R&M - Departmental planned (external),03/04/2023,130385005,Project and Works Team – Maintenance Programme,Centralised R&M
INSERTED DETAIL,701439,Allstar Business Solutions Limited,26.67,R3000,Petrol,06/04/2023,191131702,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,1.9,R3000,Petrol,06/04/2023,191131702,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,93.34,R3000,Petrol,21/04/2023,191135663,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,1.9,R3000,Petrol,21/04/2023,191135663,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,112.1,R3000,Petrol,06/04/2023,191131701,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,101.05,R3000,Petrol,06/04/2023,191131701,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,91.89,R3000,Petrol,06/04/2023,191131701,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,221.2,R3000,Petrol,06/04/2023,191131701,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,135.19,R3000,Petrol,06/04/2023,191131701,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,"1,822.33",R3000,Petrol,06/04/2023,191131701,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,577.15,R3000,Petrol,06/04/2023,191131701,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,1.9,R3000,Petrol,21/04/2023,191135664,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,12.57,R3000,Petrol,21/04/2023,191135664,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,831.78,R3000,Petrol,21/04/2023,191135662,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,45.6,R3000,Petrol,21/04/2023,191135662,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,77.03,R3000,Petrol,21/04/2023,191135662,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,313.34,R3000,Petrol,21/04/2023,191135662,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,163.96,R3000,Petrol,21/04/2023,191135662,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,1.9,R3000,Petrol,06/04/2023,191131703,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,28.09,R3000,Petrol,06/04/2023,191131703,Fleet Services,Fleet Management
INSERTED DETAIL,701446,Alphabiolabs,100,R4400,Services - Professional Fees,28/04/2023,130387861,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701448,Alphatec 2000 Limited,85.5,R4003,Equipment - R & M,26/04/2023,130387357,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701448,Alphatec 2000 Limited,15,R4003,Equipment - R & M,26/04/2023,130387357,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),12.38,R4101,Provisions (Not for resale),04/04/2023,130383183,Highways Maintenance,Patching
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),96.35,R4100,Catering,26/04/2023,130383185,Adult Education,The Maltings
INSERTED DETAIL,701534,Antalis Limited,313.6,R4007,Materials,26/04/2023,130387358,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701534,Antalis Limited,77.22,R4007,Materials,19/04/2023,130386803,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701534,Antalis Limited,267.2,R4007,Materials,03/04/2023,130385006,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701547,Apetito Limited,"2,806.93",R4102,Provisions (Resale),19/04/2023,130384463,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,865.55",R4102,Provisions (Resale),03/04/2023,130382628,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,793.33",R4102,Provisions (Resale),03/04/2023,130382165,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"2,147.63",R4102,Provisions (Resale),26/04/2023,130386247,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"2,205.22",R4102,Provisions (Resale),03/04/2023,130384050,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"2,490.07",R4102,Provisions (Resale),03/04/2023,130383186,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,-348.48,R4102,Provisions (Resale),19/04/2023,130385234,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,367,R4102,Provisions (Resale),03/04/2023,130383551,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,676.04",R4102,Provisions (Resale),21/04/2023,130387096,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,963.44",R4102,Provisions (Resale),26/04/2023,130386567,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,574.06",R4102,Provisions (Resale),03/04/2023,130384051,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,111.07",R4102,Provisions (Resale),03/04/2023,130383550,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,455.93",R4102,Provisions (Resale),03/04/2023,130381201,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,754.97",R4102,Provisions (Resale),19/04/2023,130385432,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,95.04,R4102,Provisions (Resale),03/04/2023,130384464,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"2,583.12",R4102,Provisions (Resale),19/04/2023,130385649,Catering,Meals on Wheels
INSERTED DETAIL,701603,Arnold Clark Finance Limited,49.34,R3200,Hire of Vehicles,13/04/2023,191132757,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,31.57,R3200,Hire of Vehicles,18/04/2023,191133428,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,31.57,R3200,Hire of Vehicles,18/04/2023,191133428,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,18,R3200,Hire of Vehicles,05/04/2023,191131387,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,71.26,R3200,Hire of Vehicles,17/04/2023,191133219,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,46.8,R3200,Hire of Vehicles,05/04/2023,191131384,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,9,R3200,Hire of Vehicles,05/04/2023,191131377,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,"1,041.88",R3200,Hire of Vehicles,05/04/2023,191131397,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,59.18,R3200,Hire of Vehicles,18/04/2023,191133432,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,29.59,R3200,Hire of Vehicles,05/04/2023,191131374,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,32.26,R3200,Hire of Vehicles,05/04/2023,191131374,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,"1,041.88",R3200,Hire of Vehicles,05/04/2023,191131394,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,18.57,R3200,Hire of Vehicles,18/04/2023,191133438,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,23.44,R3200,Hire of Vehicles,18/04/2023,191133435,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,402.64,R3200,Hire of Vehicles,05/04/2023,191131392,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,54.12,R3200,Hire of Vehicles,18/04/2023,191133442,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-59.14,R3200,Hire of Vehicles,05/04/2023,191131372,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-59.14,R3200,Hire of Vehicles,05/04/2023,191131372,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,8.05,R3200,Hire of Vehicles,18/04/2023,191133430,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,18,R3200,Hire of Vehicles,18/04/2023,191133433,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,66.87,R3200,Hire of Vehicles,05/04/2023,191131389,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,23.44,R3200,Hire of Vehicles,05/04/2023,191131378,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,19.42,R3200,Hire of Vehicles,05/04/2023,191131378,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,46.88,R3200,Hire of Vehicles,18/04/2023,191133439,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,18.57,R3200,Hire of Vehicles,05/04/2023,191131375,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,42.79,R3200,Hire of Vehicles,05/04/2023,191131375,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,9,R3200,Hire of Vehicles,05/04/2023,191131381,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,18,R3200,Hire of Vehicles,18/04/2023,191133436,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,402.64,R3200,Hire of Vehicles,05/04/2023,191131395,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,17.09,R3200,Hire of Vehicles,18/04/2023,191133429,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,17.09,R3200,Hire of Vehicles,18/04/2023,191133429,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,71.11,R3200,Hire of Vehicles,05/04/2023,191131388,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,538.44,R3200,Hire of Vehicles,05/04/2023,191131391,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,"1,041.88",R3200,Hire of Vehicles,05/04/2023,191131400,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,89.43,R3200,Hire of Vehicles,18/04/2023,191133444,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,75.8,R3200,Hire of Vehicles,05/04/2023,191131383,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,538.44,R3200,Hire of Vehicles,05/04/2023,191131386,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,46.88,R3200,Hire of Vehicles,05/04/2023,191131385,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,134.33,R3200,Hire of Vehicles,18/04/2023,191133441,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-18,R3200,Hire of Vehicles,05/04/2023,191131380,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-18,R3200,Hire of Vehicles,05/04/2023,191131380,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,23.44,R3200,Hire of Vehicles,05/04/2023,191131401,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,18,R3200,Hire of Vehicles,05/04/2023,191131398,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,59.28,R3200,Hire of Vehicles,28/04/2023,191138386,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,121.79,R3200,Hire of Vehicles,28/04/2023,191138386,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,18,R3200,Hire of Vehicles,28/04/2023,191138386,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,9,R3200,Hire of Vehicles,28/04/2023,191138386,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,28.05,R3200,Hire of Vehicles,28/04/2023,191138386,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,9,R3200,Hire of Vehicles,28/04/2023,191138386,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,85.58,R3200,Hire of Vehicles,28/04/2023,191138386,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,88.77,R3200,Hire of Vehicles,28/04/2023,191138386,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,18,R3200,Hire of Vehicles,28/04/2023,191138386,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,346.36,R3200,Hire of Vehicles,05/04/2023,191131390,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-20.5,R3200,Hire of Vehicles,05/04/2023,191131373,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-20.5,R3200,Hire of Vehicles,05/04/2023,191131373,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-83.58,R3200,Hire of Vehicles,18/04/2023,191133431,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-83.58,R3200,Hire of Vehicles,18/04/2023,191133431,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,23.44,R3200,Hire of Vehicles,18/04/2023,191133434,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,538.44,R3200,Hire of Vehicles,05/04/2023,191131393,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,"1,041.88",R3200,Hire of Vehicles,05/04/2023,191131396,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,23.44,R3200,Hire of Vehicles,05/04/2023,191131376,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,28.03,R3200,Hire of Vehicles,05/04/2023,191131376,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,23.44,R3200,Hire of Vehicles,05/04/2023,191131379,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,61.65,R3200,Hire of Vehicles,05/04/2023,191131379,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,59.18,R3200,Hire of Vehicles,05/04/2023,191131382,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,86.55,R3200,Hire of Vehicles,05/04/2023,191131382,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,82.98,R3200,Hire of Vehicles,18/04/2023,191133437,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,55.21,R3200,Hire of Vehicles,05/04/2023,191131399,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,18.57,R3200,Hire of Vehicles,05/04/2023,191131402,Fleet Services,Fleet Management
