Body name,Directorate,Service Area Categorisation,Supplier Name,Payment Date,Card Transaction,Net Amount,Purpose of Spend,Procurement Classification: ProClass Label
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,26/10/2022,,425.92,ASC EXTRA CARE,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1471.36,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,1350.36,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,290.4,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,13/10/2022,,774.4,ASC OUT OF HOSPITAL,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,13/10/2022,,885.03,ASC OUT OF HOSPITAL,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,10/10/2022,,309.76,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,309.76,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,425.92,ASC HOME CARE SUPPORT SERVICES,Not categorised
Solihull MBC,Adult Care Support,Adult Social Care,Universal Care Services,12/10/2022,,1355.2,ASC HOME CARE SUPPORT SERVICES,Not categorised
