Service Area,Service Division,Expense Type,Expense Code,Detailed Expense Type,Payment Date,Transaction Number,Amount Exc VAT,Supplier Name
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132396-I-23-9094798,"£2,747.16",AVERY HEALTH CARE LTD T/A HIGHCLIFFE CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132398-I-23-9094768,"£1,900.00",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132399-I-23-9094732,"£3,940.52",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132400-I-23-9094724,"£13,450.00",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132401-I-23-9094750,"£36,731.72",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132402-I-23-8095900,"£16,719.30",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132403-I-23-9094759,"£4,400.00",BARCHESTER HEALTHCARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132409-I-23-9094698,"£27,277.69",BEAMISH RESIDENTIAL CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132410-I-23-9094363,"£26,511.52",BEECHFIELD CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132414-I-23-9094842,"£23,138.35",BENTON CARE SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132423-I-23-9094345,"£24,773.70",BLOSSOM HOME CARE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132425-I-23-9094602,"£6,670.56",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132425-I-23-9094886,"£145,043.76",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132426-I-23-9094398,"£1,824.48",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132426-I-23-9094728,"£74,254.14",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132427-I-23-9094479,"£2,263.68",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132427-I-23-9094773,"£121,321.70",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132428-I-23-9094686,"£2,360.00",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132429-I-23-9094433,"£33,582.71",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132429-I-23-9094583,"£69,305.82",BONDCARE WILLINGTON LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132430-I-23-9094650,"£4,597.32",BOWDEN DERRA PARK LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132433-I-23-9094309,"£3,283.96",BRIDGE CREATIVE ENTERPRISE CIC.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132436-I-23-9094905,"£50,956.49",BROOMHOUSE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132437-I-23-9094521,"£2,734.36",BULLION COMMUNITY RESOURCE CENTRE.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132439-I-23-9094306,"£76,080.00",BYKARE SOLUTIONS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132447-I-23-9094894,"£5,792.64",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132448-I-23-9094808,"£61,192.59",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132449-I-23-9094743,"£142,496.66",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132450-I-23-9094780,"£43,890.84",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132451-I-23-9094745,"£3,342.00",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132452-I-23-9094776,"£5,941.68",CARE UK COMMUNITY PARTNERSHIPS LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132453-I-23-9094440,"£40,700.85",CARE VANTAGE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132454-I-23-9094829,"£2,936.36",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132455-I-23-9094706,"£12,681.04",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132456-I-23-9094723,"£3,860.84",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132457-I-23-9094674,"£16,038.72",CARELINE LIFESTYLES (UK) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132458-I-23-9094737,"£7,812.84",CARELINE LIFESTYLES.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132459-I-23-9094888,"£58,597.78",CAREWELL (HEALTH CARE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132466-I-23-9094663,"£33,080.38",CASTLE BANK CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132467-I-23-9094352,"£32,692.22",CASTLE CARE TEESDALE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132468-I-23-9094375,"£1,582.26",CATCOTE FUTURES.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132471-I-23-9094859,"£3,148.00",CEDAR CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132472-I-23-9094835,"£2,869.16",CEDAR HOUSE SUNDERLAND LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132473-I-23-9094291,"£2,137.85",CEL HOMECARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132476-I-23-9094316,"£3,285.91",CHARITY REGISTERED AS ONE TO ONE.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132504-I-23-9094380,"£47,985.23",CLASSIC RESOURCES UK LTD T/A CLASSIC RESOURCES HOMECARE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132505-I-23-9094762,"£2,748.00",CLEVEDEN CARE LTD T/A TEESDALE LODGE NURSING HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132506-I-23-9094664,"£9,428.64",COLEG ELIDYR CAMPHILL COMMUNITIES.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132510-I-23-8095598-10/5/23,"£28,582.50",COMFORT CALL LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132510-I-23-9094478,"£47,016.80",COMFORT CALL LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132511-I-22-5968330-10/5/23,"£1,205.24",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132511-I-23-9094410,"£31,081.72",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132511-I-23-9094411,"£22,847.16",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132511-I-23-9094496,"£12,991.08",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132511-I-23-9094508,"£22,624.09",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132511-I-23-9094509,"£19,522.58",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132511-I-23-9094510,"£25,469.38",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132511-I-23-9094577,"£28,147.92",COMMUNITY INTEGRATED CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132514-I-23-9094448,"£1,853.75",COMPASSIONATE CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132515-I-23-9094836,"£2,747.16",CONAGS CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132516-I-23-9094292,£720.00,CONFIDENCE CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132518-I-23-9094898,"£8,830.32",CONSENSUS SUPPORT SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132519-I-23-9094821,"£70,677.09",COUNTRYWIDE CARE HOMES (2) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132520-I-23-9094697,"£6,093.76",COUNTRYWIDE CARE HOMES (2) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132521-I-23-9094680,"£111,897.10",COUNTRYWIDE CARE HOMES (2) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132522-I-23-9094816,"£2,762.16",COUNTRYWIDE CARE HOMES (2) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132523-I-23-9094885,"£66,228.28",COUNTRYWIDE CARE HOMES (2) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132527-I-23-9094880,"£54,342.29",CRAIGARRAN LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132528-I-23-9094641,"£2,549.88",CRAMLINGTON HOUSE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132529-I-23-9094416,"£1,018.80",CREATIVE SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132529-I-23-9094505,"£11,293.67",CREATIVE SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132529-I-23-9094585,"£34,360.46",CREATIVE SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132529-I-23-9094591,"£17,998.34",CREATIVE SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132530-I-23-8095602-10/5/23,"£17,752.36",CRESCENT HOMECARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132530-I-23-9094482,"£58,728.50",CRESCENT HOMECARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132531-I-23-9094669,"£90,178.26",CROFT HOUSE (CARE) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132532-I-23-9094610,"£11,493.56",CROWN CARE IV LTD T/A BALMORAL COURT.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132533-I-23-9094709,"£219,611.70",CROWN CARE VI LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132534-I-23-8095885,"£17,893.08",CYGNET OE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132534-I-23-9094746,"£18,698.22",CYGNET OE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132536-I-23-9094622,"£81,749.43",D3 CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132537-I-23-9094655,"£38,886.39",D3 CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132539-I-22-4997545-10/5/23,£979.44,DALE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132539-I-23-9094443,"£435,984.14",DALE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132571-I-23-9094298,"£7,085.76",DEACONSTAR LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132571-I-23-9094441,"£11,343.35",DEACONSTAR LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132571-I-23-9094492,"£19,192.32",DEACONSTAR LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132571-I-23-9094538,"£17,578.07",DEACONSTAR LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132571-I-23-9094601,"£12,240.20",DEACONSTAR LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132576-I-23-9094713,"£37,816.86",DEVONSHIRE HOUSE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132577-I-23-9094775,"£128,452.12",DIPTON CARE HOME LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132578-I-23-9094386,"£7,240.02",DIRECT STEPS.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132583-I-23-8095908,"£1,840.68",DOVE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132583-I-23-9094794,"£1,840.68",DOVE CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132585-I-23-9094280,"£3,069.58",DURHAM ALLIANCE FOR COMMUNITY CARE.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132585-I-23-9094540,"£3,785.79",DURHAM ALLIANCE FOR COMMUNITY CARE.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132585-I-23-9094541,"£4,054.28",DURHAM ALLIANCE FOR COMMUNITY CARE.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132585-I-23-9094542,"£2,620.57",DURHAM ALLIANCE FOR COMMUNITY CARE.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132585-I-23-9094596,"£1,521.20",DURHAM ALLIANCE FOR COMMUNITY CARE.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132586-I-23-9094817,"£83,062.31",DURHAM CARELINE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132587-I-23-9094892,"£118,723.69",DURHAM CARELINE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132589-I-23-9094906,"£2,772.00",DURHAM TEES CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132592-I-23-9094807,"£2,625.48",EAST CHESHIRE HOUSING CONSORTIUM LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132593-I-23-9094699,"£4,249.28",EAST CLEVELAND M S HOME.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132594-I-23-9094348,"£1,058.50",EAST DURHAM COLLEGE.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132596-I-23-8091018-10/5/23,"£2,298.45",EBONEY HOME CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132596-I-23-9094268,"£21,071.74",EBONEY HOME CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132596-I-23-9094480,"£21,674.70",EBONEY HOME CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132598-I-23-9094799,"£10,200.24",EDUCATION & SERVICES FOR PEOPLE WITH AUTISM LTD (ESPA).
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132599-I-23-9094667,"£9,790.17",EDUCATION & SERVICES FOR PEOPLE WITH AUTISM LTD (ESPA).
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132600-I-23-9094849,"£11,554.80",EDUCATION & SERVICES FOR PEOPLE WITH AUTISM LTD (ESPA).
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132601-I-23-9094700,"£6,489.84",EDUCATION & SERVICES FOR PEOPLE WITH AUTISM LTD (ESPA).
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132601-I-23-9094774,"£5,374.92",EDUCATION & SERVICES FOR PEOPLE WITH AUTISM LTD (ESPA).
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132604-I-23-9094738,"£61,116.38",ELBA CARE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132607-I-23-9094605,"£18,427.15",ELITE HOMECARE SERVICE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132613-I-23-9094883,"£5,676.96",ELLERSHAW HOUSE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132614-I-23-9094676,"£3,264.68",ELPHA LODGE RESIDENTIAL CARE HOME  LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132615-I-23-9094275,"£53,472.90",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132616-I-23-8095563-10/5/23,"£27,728.76",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132616-I-23-9094444,"£245,339.23",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132616-I-23-9094485,"£7,459.96",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132616-I-23-9094536,"£20,305.85",EMBRACING CARE.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132621-I-23-9094677,"£8,104.00",ENCOMPASS CARE ORGANISATION UK.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132622-I-23-9094261,"£6,785.67",ENDEAVOUR WOODCRAFTS CIC.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132624-I-23-9094672,"£2,913.40",EOTHEN HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132625-I-23-9094795,"£1,476.16",EOTHEN HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132630-I-23-9094295,"£13,265.04",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132630-I-23-9094321,"£30,142.73",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132630-I-23-9094370,"£52,064.13",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132630-I-23-9094372,"£18,509.31",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132630-I-23-9094423,"£32,571.84",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132630-I-23-9094476,"£29,030.97",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132630-I-23-9094555,"£50,550.37",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132630-I-23-9094581,"£17,172.12",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132630-I-23-9094590,"£19,444.17",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132631-I-23-9094843,"£75,795.05",ESSENTIAL CARE & SUPPORT LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132635-I-23-9094377,"£25,502.30",ETHICARE (DURHAM) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,472101,Purchase of Care,11/05/2023,4132635-I-23-9094426,"£4,501.44",ETHICARE (DURHAM) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132635-I-23-9094436,"£6,952.36",ETHICARE (DURHAM) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,478101,Purchase of Care,11/05/2023,4132635-I-23-9094464,"£9,951.11",ETHICARE (DURHAM) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132638-I-23-9094683,"£2,869.16",EXCLUSIVE CARE GROUP LTD T/A THE GRANGE CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132639-I-23-8095890,"£31,331.02",EXEMPLAR LTD T/A WYKEWOOD CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132639-I-23-9094748,"£32,257.96",EXEMPLAR LTD T/A WYKEWOOD CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132646-I-23-9094567,"£11,847.89",FIVE ACRES COMMUNITY GARDEN LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132657-I-23-9094820,"£93,936.65",FOUR SEASONS (NO 9) LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132658-I-23-9094627,"£88,510.87",FOUR SEASONS HOMES NO 1 LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132667-I-23-9094636,"£57,786.04",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132667-I-23-9094889,"£79,184.60",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132668-I-23-9094777,"£139,514.12",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132669-I-23-9094704,"£15,555.83",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132670-I-23-9094790,"£95,675.10",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,474101,Purchase of Care,11/05/2023,4132671-I-23-9094708,"£112,745.63",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132672-I-23-9094740,"£150,008.00",GAINFORD CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132673-I-23-9094865,"£3,000.00",GALANOS HOUSE CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132674-I-23-9094451,"£45,696.22",GAPPS DAY SERVICES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132681-I-23-9094346,£751.41,GATESHEAD COUNCIL.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132695-I-23-9094875,"£2,490.88",GREEN CARE HOMES LTD.
Adult and Health Services,Head of Adults,Third Party Payments,473101,Purchase of Care,11/05/2023,4132698-I-23-9094282,"£11,269.17",GROWING TOGETHER DURHAM LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132708-I-23-9094873,"£2,692.00",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132709-I-23-9094617,"£5,368.52",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132710-I-23-9094848,"£69,927.49",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132711-I-23-9094715,"£116,169.73",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132712-I-23-9094620,"£86,914.88",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132713-I-23-9094638,"£132,653.07",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132714-I-23-9094785,"£120,078.06",HC-ONE BEAMISH LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132715-I-23-9094609,"£2,747.16",HC-ONE LTD T/A FALSTONE COURT CARE HOME.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132716-I-23-9094765,"£2,807.96",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132717-I-23-9094863,"£71,579.02",HC-ONE LTD.
Adult and Health Services,Head of Adults,Third Party Payments,470101,Purchase of Care,11/05/2023,4132718-I-23-9094782,"£65,973.06",HC-ONE LTD.
