,Supplier ID,Supplier ID(T),Amount,Account,Account(T),Payment Date,TransNo,Service(T),Cost Centre(T)
INSERTED DETAIL,701439,Allstar Business Solutions Limited,48.93,R3000,Petrol,14/12/2023,191224598,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,233.12,R3000,Petrol,14/12/2023,191224598,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,316.68,R3000,Petrol,14/12/2023,191224598,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,"2,372.09",R3000,Petrol,14/12/2023,191224598,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,4.00,R3000,Petrol,14/12/2023,191224598,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,89.30,R3000,Petrol,14/12/2023,191224598,Fleet Services,Fleet Management
INSERTED DETAIL,701448,Alphatec 2000 Limited,101.84,R4003,Equipment - R & M,01/12/2023,130409898,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701448,Alphatec 2000 Limited,80.75,R4003,Equipment - R & M,01/12/2023,130409898,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701448,Alphatec 2000 Limited,10.00,R4003,Equipment - R & M,01/12/2023,130409898,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701451,Als-Holdings Limited T/A Ac Education,776.10,R1650,Training Expenses,15/12/2023,130411681,Children & Young People In Care,LAC Pupil Premium
INSERTED DETAIL,701459,Alzheimer'S Society,"18,223.75",R5501,TPP - Social Care Support Services,01/12/2023,130409084,Commissioning and Transformation,Head of Strategic Commissioning
INSERTED DETAIL,701502,Andrews Creative Services,130.00,R4001,Equipment - Hire,04/12/2023,130408920,Equalities,Equalities
INSERTED DETAIL,701508,Angel Solutions Limited,"10,295.00",R4531,Computing - Purchase of Software,01/12/2023,130409899,Educational Excellence,Research & Assessment Team
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),55.36,R4101,Provisions (Not for resale),01/12/2023,130408786,Travel Unit,Passenger Transport  General
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),12.38,R4101,Provisions (Not for resale),01/12/2023,130408922,Travel Unit,Passenger Transport  General
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),103.12,R4101,Provisions (Not for resale),01/12/2023,130408923,Travel Unit,Passenger Transport  General
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),32.08,R4100,Catering,06/12/2023,130410544,Adult Education,Foyer Building
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),32.08,R4100,Catering,06/12/2023,130410544,Adult Education,Old Hall Street Main
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),32.18,R4100,Catering,06/12/2023,130410544,Adult Education,The Maltings
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),32.18,R4100,Catering,08/12/2023,130410841,Adult Education,The Maltings
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),32.08,R4100,Catering,08/12/2023,130410841,Adult Education,Foyer Building
INSERTED DETAIL,701509,Angel Springs Limited (Waterlogic),32.08,R4100,Catering,08/12/2023,130410841,Adult Education,Old Hall Street Main
INSERTED DETAIL,701525,Ann Arbor Publishers Limited,214.00,R4308,Stationery,13/12/2023,130411207,Inclusion Support,Educational Psychology Service
INSERTED DETAIL,701525,Ann Arbor Publishers Limited,57.00,R4308,Stationery,13/12/2023,130411207,Special Educational Needs,Specialist Learning Support
INSERTED DETAIL,701547,Apetito Limited,"2,185.12",R4102,Provisions (Resale),04/12/2023,130409261,Catering,Meals on Wheels
INSERTED DETAIL,701574,Arboricultural Association,117.85,R4701,Subscriptions,15/12/2023,130411504,Environmental Services,Arbor Scheme
INSERTED DETAIL,701574,Arboricultural Association,63.46,R4701,Subscriptions,15/12/2023,130411504,Environmental Services,Arbor Scheme
INSERTED DETAIL,701603,Arnold Clark Finance Limited,538.44,R3200,Hire of Vehicles,14/12/2023,191224634,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,346.36,R3200,Hire of Vehicles,14/12/2023,191224635,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,80.02,R3200,Hire of Vehicles,14/12/2023,191224636,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,52.33,R3200,Hire of Vehicles,14/12/2023,191224637,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,175.85,R3200,Hire of Vehicles,14/12/2023,191224639,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,89.44,R3200,Hire of Vehicles,14/12/2023,191224638,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,402.64,R3200,Hire of Vehicles,14/12/2023,191224640,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,77.23,R3200,Hire of Vehicles,14/12/2023,191224642,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,37.41,R3200,Hire of Vehicles,14/12/2023,191224641,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,61.56,R3200,Hire of Vehicles,14/12/2023,191224643,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-20.59,R3200,Hire of Vehicles,14/12/2023,191224633,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-17.09,R3200,Hire of Vehicles,14/12/2023,191224632,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,-31.57,R3200,Hire of Vehicles,14/12/2023,191224631,Fleet Services,Fleet Management
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,121.17,R4102,Provisions (Resale),04/12/2023,130410057,Leisure Services,WV Active Catering
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,"1,203.88",R4102,Provisions (Resale),04/12/2023,130410058,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,342.29,R4102,Provisions (Resale),04/12/2023,130410059,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,727.10,R4102,Provisions (Resale),04/12/2023,130410060,Catering,Civic Centre Catering
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,355.18,R4102,Provisions (Resale),04/12/2023,130410061,Catering,Meals on Wheels
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,61.81,R4102,Provisions (Resale),04/12/2023,130410062,Catering,"West Park Tea Room	"
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,"13,166.17",R4102,Provisions (Resale),04/12/2023,130410063,Catering,Education Catering  General Overheads
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,24.48,R4102,Provisions (Resale),18/12/2023,130411834,Leisure Services,WV Active Catering
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,"1,140.50",R4102,Provisions (Resale),18/12/2023,130411835,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,336.37,R4102,Provisions (Resale),18/12/2023,130411836,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,717.26,R4102,Provisions (Resale),18/12/2023,130411837,Catering,Civic Centre Catering
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,292.30,R4102,Provisions (Resale),18/12/2023,130411838,Catering,Meals on Wheels
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,98.20,R4102,Provisions (Resale),18/12/2023,130411839,Catering,"West Park Tea Room	"
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,"13,426.13",R4102,Provisions (Resale),18/12/2023,130411840,Catering,Education Catering  General Overheads
INSERTED DETAIL,701643,Ashdown Supplies,261.30,R4007,Materials,19/12/2023,130411841,Bereavement Services,Crematorium
INSERTED DETAIL,701643,Ashdown Supplies,984.00,R4007,Materials,19/12/2023,130411842,Bereavement Services,Crematorium
INSERTED DETAIL,701647,Ashmore Glass & Mirror,"4,860.00",C5011,Grants paid out to other organisations,07/12/2023,191220979,,Housing General Fund General Schemes - Small Works Assistance (SWA)
INSERTED DETAIL,701647,Ashmore Glass & Mirror,"2,820.00",C1100,Construction and Conversion,05/12/2023,191219525,,Adaptations for People with Disabilites
INSERTED DETAIL,701647,Ashmore Glass & Mirror,120.00,C5011,Grants paid out to other organisations,05/12/2023,191219526,,Housing General Fund General Schemes - Small Works Assistance (SWA)
INSERTED DETAIL,701647,Ashmore Glass & Mirror,"2,148.00",C5011,Grants paid out to other organisations,05/12/2023,191219527,,Disabled Facilities Grants
INSERTED DETAIL,701648,Ashmore Park Community Association,"1,178.50",R4700,Grant Payments,08/12/2023,191221941,Ward Funds,Ward Fund - Wednesfield North
INSERTED DETAIL,701657,Asles (Tool Hire & Sales) Limited,415.00,R4001,Equipment - Hire,06/12/2023,130410550,City Events,Christmas Festivities
INSERTED DETAIL,701657,Asles (Tool Hire & Sales) Limited,425.00,R4001,Equipment - Hire,06/12/2023,130410549,City Events,Christmas Festivities
INSERTED DETAIL,701657,Asles (Tool Hire & Sales) Limited,385.00,R4001,Equipment - Hire,06/12/2023,130410548,City Events,Christmas Festivities
INSERTED DETAIL,701674,Assoc Financial Assessment Officers,200.00,R4701,Subscriptions,11/12/2023,130410842,Community Financial Support,Financial Assessments
INSERTED DETAIL,701677,Assoc Of Educational Psychologists,700.00,R1700,Staff Advertising Costs,15/12/2023,130411683,Inclusion Support,Educational Psychology Service
INSERTED DETAIL,701680,Associated  Radio Taxi's,"1,168.88",R3042,Client Transport,12/12/2023,130410365,Travel Unit,Special  Transport
INSERTED DETAIL,701680,Associated  Radio Taxi's,"1,620.00",R3042,Client Transport,13/12/2023,130410367,Travel Unit,Special  Transport
INSERTED DETAIL,701680,Associated  Radio Taxi's,765.90,R3042,Client Transport,11/12/2023,130410366,Travel Unit,Special  Transport
INSERTED DETAIL,701748,B + G Cleaning Systems Limited,98.00,R4000,Equipment - Purchase,06/12/2023,130409732,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,701748,B + G Cleaning Systems Limited,219.00,R2700,Contract Cleaning,05/12/2023,130409264,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,701784,Bains Supersave Limited,46.50,R4309,Books,06/12/2023,130410551,Libraries,Ashmore Park Library
INSERTED DETAIL,701805,Barnardos Childrens Charity,518.95,R6310,Direct Work With Children,14/12/2023,130411502,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,701805,Barnardos Childrens Charity,518.95,R6310,Direct Work With Children,15/12/2023,130411508,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,701833,BCC Mac T/A Ss Mary & John Catholic,"17,385.90",R5035,TPP - Private Nursery Education Funding,06/12/2023,191220471,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
INSERTED DETAIL,701833,BCC Mac T/A Ss Mary & John Catholic,"2,840.00",R5035,TPP - Private Nursery Education Funding,07/12/2023,191220912,Early Years,"Early Years Weighted Deprivation 3 and 4 Year Olds	"
INSERTED DETAIL,701833,BCC Mac T/A Ss Mary & John Catholic,693.00,R5035,TPP - Private Nursery Education Funding,06/12/2023,191220337,Early Years,"Early Years Pupil Premium	"
INSERTED DETAIL,701835,BCC Mac T/A St Michaels Catholic,277.20,R5035,TPP - Private Nursery Education Funding,06/12/2023,191220344,Early Years,"Early Years Pupil Premium	"
INSERTED DETAIL,701835,BCC Mac T/A St Michaels Catholic,"24,544.80",R5035,TPP - Private Nursery Education Funding,06/12/2023,191220480,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
INSERTED DETAIL,701835,BCC Mac T/A St Michaels Catholic,522.00,R5035,TPP - Private Nursery Education Funding,07/12/2023,191220921,Early Years,"Early Years Weighted Deprivation 3 and 4 Year Olds	"
INSERTED DETAIL,701837,SS Peter & Paul Cath. Primary & Nursery,138.60,R5035,TPP - Private Nursery Education Funding,06/12/2023,191220338,Early Years,"Early Years Pupil Premium	"
INSERTED DETAIL,701837,SS Peter & Paul Cath. Primary & Nursery,"25,567.50",R5035,TPP - Private Nursery Education Funding,06/12/2023,191220472,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
INSERTED DETAIL,701837,SS Peter & Paul Cath. Primary & Nursery,"1,378.00",R5035,TPP - Private Nursery Education Funding,07/12/2023,191220913,Early Years,"Early Years Weighted Deprivation 3 and 4 Year Olds	"
INSERTED DETAIL,701837,SS Peter & Paul Cath. Primary & Nursery,"1,000.00",R5035,TPP - Private Nursery Education Funding,14/12/2023,191224763,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,701837,SS Peter & Paul Cath. Primary & Nursery,"2,000.00",R5035,TPP - Private Nursery Education Funding,14/12/2023,191224764,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,701905,Bevan Brittan Llp,"1,584.00",R4400,Services - Professional Fees,18/12/2023,130411693,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,"3,600.00",R4400,Services - Professional Fees,19/12/2023,130411509,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,"2,215.50",R4400,Services - Professional Fees,19/12/2023,130411684,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,"1,672.50",R4400,Services - Professional Fees,19/12/2023,130411685,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,270.00,R4400,Services - Professional Fees,19/12/2023,130411686,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,765.00,R4400,Services - Professional Fees,19/12/2023,130411687,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,555.00,R4400,Services - Professional Fees,19/12/2023,130411688,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,"1,597.50",R4400,Services - Professional Fees,19/12/2023,130411689,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,758.00,R4400,Services - Professional Fees,19/12/2023,130411690,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,"1,147.10",R4400,Services - Professional Fees,19/12/2023,130411691,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701905,Bevan Brittan Llp,"2,061.00",R4400,Services - Professional Fees,19/12/2023,130411692,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701944,Birmingham CC - General Fund,"19,974.55",R4503,Comms - Postage,18/12/2023,130408348,Support Services,"Postal Franker			"
INSERTED DETAIL,701944,Birmingham CC - General Fund,573.78,C1100,Construction and Conversion,04/12/2023,130409720,,Parks Strategy and Open Space
INSERTED DETAIL,701944,Birmingham CC - General Fund,339.57,C1100,Construction and Conversion,04/12/2023,130409720,,Parks Strategy and Open Space
INSERTED DETAIL,701944,Birmingham CC - General Fund,349.93,C1100,Construction and Conversion,15/12/2023,130411676,,Primary Expansion Programme
INSERTED DETAIL,701944,Birmingham CC - General Fund,333.83,C1100,Construction and Conversion,15/12/2023,130411676,,Parks Strategy and Open Space
INSERTED DETAIL,701983,Blakenhall Neighbourhood Nursery,858.92,R5035,TPP - Private Nursery Education Funding,14/12/2023,191224756,Early Years,"Early Years Disability Access Fund (DAF)	"
INSERTED DETAIL,701983,Blakenhall Neighbourhood Nursery,"2,442.00",R5035,TPP - Private Nursery Education Funding,07/12/2023,191220864,Early Years,"Early Years Weighted Deprivation 3 and 4 Year Olds	"
INSERTED DETAIL,701983,Blakenhall Neighbourhood Nursery,603.90,R5035,TPP - Private Nursery Education Funding,06/12/2023,191220295,Early Years,"Early Years Pupil Premium	"
INSERTED DETAIL,701983,Blakenhall Neighbourhood Nursery,"16,947.93",R5035,TPP - Private Nursery Education Funding,06/12/2023,191220422,Early Years,Early Years Universal Entitlement for 3 and 4 Year Olds
INSERTED DETAIL,701983,Blakenhall Neighbourhood Nursery,"8,290.80",R5035,TPP - Private Nursery Education Funding,06/12/2023,191220362,Early Years,Early Years Entitlement Funding for Disadvantaged 2 Year Olds
INSERTED DETAIL,701983,Blakenhall Neighbourhood Nursery,"1,000.00",R5035,TPP - Private Nursery Education Funding,14/12/2023,191224773,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,701983,Blakenhall Neighbourhood Nursery,"1,000.00",R5035,TPP - Private Nursery Education Funding,14/12/2023,191224774,Early Years,Early Years SEN Inclusion Fund
INSERTED DETAIL,701999,Blue Mountain Foods Limited,518.00,R4102,Provisions (Resale),20/12/2023,130406300,Catering,Meals on Wheels
