query agr_getbrowser 'Monthly Spend Report (SE)',,,,,,,,,
sort,,,,,,,,,
columns,text apar_id,text xapar_id,amount,text account,text xaccount,text pay_date__1,text voucher_no,text xstr20dim_1,text xdim_1
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),46.07,R4308,Stationery,07/09/2023,130400330,Support Services,Business Support Unit
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),65.98,R4308,Stationery,07/09/2023,130400334,Community Financial Support,Welfare Rights
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),39.98,R4308,Stationery,07/09/2023,130400333,Adults Assessment & Care Management East,Adult Services – East
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),-6.48,R4308,Stationery,04/09/2023,130399753,Support Services,Business Support Unit
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),5.34,R4308,Stationery,11/09/2023,130400870,Register Office,Register Office
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),14.99,R4308,Stationery,11/09/2023,130400870,Register Office,Register Office
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),37.98,R4308,Stationery,11/09/2023,130400870,Register Office,Register Office
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),133.55,R4308,Stationery,12/09/2023,130401153,Parking Services,Parking Enforcement
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),134.95,R4308,Stationery,12/09/2023,130401154,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),14.99,R4308,Stationery,26/09/2023,130401882,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,700341,ACS Technology Group (Business Supplies),32.99,R4308,Stationery,26/09/2023,130401882,Licensing,"Private Hire Drivers			"
INSERTED DETAIL,700663,Partisip8/P Sicilia,"1,200.00",R4400,Services - Professional Fees,22/09/2023,130402002,Transportation,I54 Travel Plan Steering Group
INSERTED DETAIL,700663,Partisip8/P Sicilia,"3,000.00",R4400,Services - Professional Fees,22/09/2023,130402003,Transportation,Travelwise
INSERTED DETAIL,700663,Partisip8/P Sicilia,"3,500.00",R4400,Services - Professional Fees,11/09/2023,130400719,Transportation,Travelwise
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,87.47,R4101,Provisions (Not for resale),07/09/2023,130399550,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,605.37,R4101,Provisions (Not for resale),05/09/2023,130399540,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,158.78,R4317,Marketing \ Non-staff advertising,01/09/2023,130400039,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,80.80,R4008,Materials for resale,26/09/2023,130400040,Leisure Services,Bert Williams Leisure Centre
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,865.37,R4101,Provisions (Not for resale),21/09/2023,130401884,Leisure Services,WV Active Catering
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,918.30,R4101,Provisions (Not for resale),21/09/2023,130401885,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,"2,319.76",R4101,Provisions (Not for resale),21/09/2023,130401886,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,"1,524.97",R4101,Provisions (Not for resale),21/09/2023,130401887,Catering,Civic Centre Catering
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,945.06,R4101,Provisions (Not for resale),21/09/2023,130401888,Catering,Meals on Wheels
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,"2,941.59",R4101,Provisions (Not for resale),21/09/2023,130401889,Catering,"West Park Tea Room	"
INSERTED DETAIL,700979,Af Blakemore/Blakemore Foodservice,"11,565.22",R4101,Provisions (Not for resale),21/09/2023,130401890,Catering,Education Catering  General Overheads
INSERTED DETAIL,701210,Air Methods Limited,417.72,R4400,Services - Professional Fees,14/09/2023,130401264,Older People Provider Services,"ILS Stores			"
INSERTED DETAIL,701385,Albert Jagger Limited,128.70,R4000,Equipment - Purchase,19/09/2023,191189986,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,165.60,R3000,Petrol,06/09/2023,191184215,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,58.90,R3000,Petrol,06/09/2023,191184215,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,"1,039.42",R3000,Petrol,06/09/2023,191184215,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,400.05,R3000,Petrol,06/09/2023,191184215,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,316.53,R3000,Petrol,06/09/2023,191184215,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,5.70,R3000,Petrol,06/09/2023,191184216,Fleet Services,Fleet Management
INSERTED DETAIL,701439,Allstar Business Solutions Limited,62.83,R3000,Petrol,06/09/2023,191184216,Fleet Services,Fleet Management
INSERTED DETAIL,701443,Alpha Parking Limited,835.00,R1650,Training Expenses,04/09/2023,130400192,Parking Services,Parking Enforcement
INSERTED DETAIL,701512,Anglia Dna Services Limited,394.00,R6403,Section 17,29/09/2023,130402726,Strengthening Families,Court Team
INSERTED DETAIL,701512,Anglia Dna Services Limited,106.00,R4400,Services - Professional Fees,26/09/2023,130402119,Legal Services,Centralised External Legal Costs
INSERTED DETAIL,701534,Antalis Limited,49.50,R4007,Materials,12/09/2023,130401156,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701534,Antalis Limited,20.00,R4007,Materials,12/09/2023,130401156,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701534,Antalis Limited,99.00,R4007,Materials,26/09/2023,130402352,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701534,Antalis Limited,20.00,R4007,Materials,26/09/2023,130402352,Digital and IT,Digital Print Solutions
INSERTED DETAIL,701535,Anthony Collins Solicitors Llp,"1,256.00",R4400,Services - Professional Fees,06/09/2023,130400336,Housing Revenue Account,Springfield Horseshoe Co-op/Burton Rd.
INSERTED DETAIL,701535,Anthony Collins Solicitors Llp,"1,256.00",R4400,Services - Professional Fees,06/09/2023,130400335,Housing Revenue Account,Springfield Horseshoe Co-op/Burton Rd.
INSERTED DETAIL,701535,Anthony Collins Solicitors Llp,"1,256.00",R4400,Services - Professional Fees,06/09/2023,130400193,Housing Revenue Account,Springfield Horseshoe Co-op/Burton Rd.
INSERTED DETAIL,701547,Apetito Limited,"1,484.59",R4102,Provisions (Resale),13/09/2023,130399280,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,685.91",R4102,Provisions (Resale),13/09/2023,130399756,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,929.30",R4102,Provisions (Resale),13/09/2023,130399928,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,40.55,R4102,Provisions (Resale),13/09/2023,130400194,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,38.00,R4102,Provisions (Resale),21/09/2023,130401266,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,38.12,R4102,Provisions (Resale),21/09/2023,130401266,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,0.04,R4102,Provisions (Resale),21/09/2023,130401266,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,-214.47,R4102,Provisions (Resale),21/09/2023,130401266,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"2,033.18",R4102,Provisions (Resale),21/09/2023,130401891,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,-286.13,R4102,Provisions (Resale),21/09/2023,130400196,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,772.32",R4102,Provisions (Resale),22/09/2023,130401265,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"1,686.76",R4102,Provisions (Resale),22/09/2023,130400337,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"2,890.22",R4102,Provisions (Resale),22/09/2023,130400195,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"2,187.95",R4102,Provisions (Resale),22/09/2023,130401026,Catering,Meals on Wheels
INSERTED DETAIL,701547,Apetito Limited,"3,606.33",R4102,Provisions (Resale),22/09/2023,130401686,Catering,Meals on Wheels
INSERTED DETAIL,701603,Arnold Clark Finance Limited,118.51,R3200,Hire of Vehicles,08/09/2023,191185780,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,71.45,R3200,Hire of Vehicles,08/09/2023,191185779,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,23.44,R3200,Hire of Vehicles,08/09/2023,191185777,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,"1,041.88",R3200,Hire of Vehicles,08/09/2023,191185778,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,228.03,R3200,Hire of Vehicles,08/09/2023,191185776,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,72.84,R3200,Hire of Vehicles,08/09/2023,191185775,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,47.59,R3200,Hire of Vehicles,08/09/2023,191185774,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,538.44,R3200,Hire of Vehicles,08/09/2023,191185781,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,218.20,R3200,Hire of Vehicles,08/09/2023,191185782,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,74.25,R3200,Hire of Vehicles,08/09/2023,191185783,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,38.59,R3200,Hire of Vehicles,27/09/2023,191193097,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,63.28,R3200,Hire of Vehicles,27/09/2023,191193096,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,107.69,R3200,Hire of Vehicles,27/09/2023,191193098,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,38.59,R3200,Hire of Vehicles,27/09/2023,191193099,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,47.59,R3200,Hire of Vehicles,27/09/2023,191193100,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,97.96,R3200,Hire of Vehicles,27/09/2023,191193101,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,346.36,R3200,Hire of Vehicles,19/09/2023,191190011,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,402.64,R3200,Hire of Vehicles,19/09/2023,191190012,Fleet Services,Fleet Management
INSERTED DETAIL,701603,Arnold Clark Finance Limited,"1,041.88",R3200,Hire of Vehicles,19/09/2023,191190013,Fleet Services,Fleet Management
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,43.32,R4102,Provisions (Resale),05/09/2023,130399471,Leisure Services,WV Active Catering
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,"1,199.58",R4102,Provisions (Resale),05/09/2023,130399472,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,310.73,R4102,Provisions (Resale),05/09/2023,130399473,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,660.13,R4102,Provisions (Resale),05/09/2023,130399474,Catering,Civic Centre Catering
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,332.84,R4102,Provisions (Resale),05/09/2023,130399475,Catering,Meals on Wheels
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,55.84,R4102,Provisions (Resale),05/09/2023,130399476,Catering,"West Park Tea Room	"
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,"7,592.16",R4102,Provisions (Resale),05/09/2023,130399477,Catering,Education Catering  General Overheads
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,"1,622.49",R4102,Provisions (Resale),21/09/2023,130401892,Arts and Culture,Art Gallery Tea Room
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,437.79,R4102,Provisions (Resale),21/09/2023,130401893,Arts and Culture,Bantock  Tea Rooms
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,635.42,R4102,Provisions (Resale),21/09/2023,130401894,Catering,Civic Centre Catering
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,438.23,R4102,Provisions (Resale),21/09/2023,130401895,Catering,Meals on Wheels
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,81.25,R4102,Provisions (Resale),21/09/2023,130401896,Catering,"West Park Tea Room	"
INSERTED DETAIL,701613,Arthur Brett (Catering) Limited,"1,960.08",R4102,Provisions (Resale),21/09/2023,130401897,Catering,Education Catering  General Overheads
INSERTED DETAIL,701614,Arthur J. Gallagher UK Limited,"72,634.55",R4962,Insurance - General,19/09/2023,130401687,Audit Services,Engineering
INSERTED DETAIL,701614,Arthur J. Gallagher UK Limited,"629,546.60",R4962,Insurance - General,19/09/2023,130401688,Audit Services,Legal Liability
INSERTED DETAIL,701614,Arthur J. Gallagher UK Limited,"1,344.00",R4962,Insurance - General,19/09/2023,130401689,Audit Services,Property Insurances
INSERTED DETAIL,701614,Arthur J. Gallagher UK Limited,"7,525.28",R4962,Insurance - General,19/09/2023,130401690,Audit Services,Legal Liability
INSERTED DETAIL,701648,Ashmore Park Community Association,43.00,R2201,Room Hire,14/09/2023,130401428,Community Safety & Community Cohesion,"SWP - Cohesion Activities			"
INSERTED DETAIL,701657,Asles (Tool Hire & Sales) Limited,574.00,R4001,Equipment - Hire,08/09/2023,130400865,Healthy Life Expectancy,"Healthy Life Expectancy			"
INSERTED DETAIL,701672,Assn Of Electoral Administrators,495.00,R1650,Training Expenses,27/09/2023,130402353,Organisational Development,Workforce Development
INSERTED DETAIL,701677,Assoc Of Educational Psychologists,700.00,R1700,Staff Advertising Costs,21/09/2023,130402004,Inclusion Support,Educational Psychology Service
INSERTED DETAIL,701748,B + G Cleaning Systems Limited,219.00,R2700,Contract Cleaning,28/09/2023,130396125,Waste Services,Waste Collection and Recycling Service  General
INSERTED DETAIL,701784,Bains Supersave Limited,46.50,R4309,Books,08/09/2023,130400873,Libraries,Ashmore Park Library
INSERTED DETAIL,701787,Baker Hall Limited,533.25,R4404,Services - Consultants,14/09/2023,130401157,City Planning,Building Consultancy
INSERTED DETAIL,701787,Baker Hall Limited,829.50,R4404,Services - Consultants,06/09/2023,130399929,City Planning,Building Consultancy
INSERTED DETAIL,701805,Barnardos Childrens Charity,"35,565.00",R5200,TPP - Payments to voluntary groups,29/09/2023,130402467,Regional Adoption Agency Consortium,"Regional Adoption Agency 			"
INSERTED DETAIL,701805,Barnardos Childrens Charity,303.36,R6310,Direct Work With Children,22/09/2023,130402120,Regional Adoption Agency Consortium,"Adoption At Heart ASF			"
INSERTED DETAIL,701805,Barnardos Childrens Charity,"1,395.00",R4400,Services - Professional Fees,27/09/2023,130401898,Regional Adoption Agency Consortium,"Regional Adoption Agency 			"
INSERTED DETAIL,701816,BASBOF,21.90,R4701,Subscriptions,08/09/2023,130401019,Communications,Communications & Marketing - General
INSERTED DETAIL,701817,Base 25,875.00,R1650,Training Expenses,29/09/2023,130402727,Strengthening Families,Family Hubs - Parenting Support
INSERTED DETAIL,701817,Base 25,"36,469.11",R5501,TPP - Social Care Support Services,21/09/2023,130402005,Head of Children's Improvement,"Emotional Mental Health Wellbeing Service			"
INSERTED DETAIL,701817,Base 25,"36,101.21",R5501,TPP - Social Care Support Services,08/09/2023,130400720,Head of Children's Improvement,Hashtag Youth Engagement Strategy
INSERTED DETAIL,701843,Beacon Land Surveys,575.00,C1100,Construction and Conversion,05/09/2023,130400338,,Capital Maintenance - Structural Works
INSERTED DETAIL,701944,Birmingham CC - General Fund,"7,961.69",R4503,Comms - Postage,06/09/2023,130399683,Support Services,"Postal Franker			"
INSERTED DETAIL,701944,Birmingham CC - General Fund,"2,734.46",R4503,Comms - Postage,26/09/2023,130401027,Governance Services,Electoral Registration
INSERTED DETAIL,701944,Birmingham CC - General Fund,"1,472.47",R4503,Comms - Postage,26/09/2023,130401028,Governance Services,Electoral Registration
INSERTED DETAIL,701944,Birmingham CC - General Fund,"9,015.74",R4503,Comms - Postage,26/09/2023,130401159,Governance Services,Electoral Registration
INSERTED DETAIL,701944,Birmingham CC - General Fund,"10,715.21",R4503,Comms - Postage,15/09/2023,130399684,Governance Services,Electoral Registration
INSERTED DETAIL,701944,Birmingham CC - General Fund,"7,715.61",R4503,Comms - Postage,21/09/2023,130401542,Support Services,"Postal Franker			"
INSERTED DETAIL,701944,Birmingham CC - General Fund,"40,138.00",R4503,Comms - Postage,22/09/2023,130401543,Governance Services,Electoral Registration
INSERTED DETAIL,702032,Boon Edam Limited,"6,325.50",R2001,R&M - Departmental planned (external),04/09/2023,130396912,Project and Works Team – Maintenance Programme,"Civic Centre Repairs & Maintenance	"
INSERTED DETAIL,702040,Bottomline Technologies Europe Limited,462.60,R4400,Services - Professional Fees,07/09/2023,130397908,Digital and IT,Agresso System Support
INSERTED DETAIL,702040,Bottomline Technologies Europe Limited,522.60,R4400,Services - Professional Fees,28/09/2023,130400525,Digital and IT,Agresso System Support
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,22/09/2023,191191236,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,22/09/2023,191191237,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,22/09/2023,191191249,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,22/09/2023,191191226,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,22/09/2023,191191229,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,22/09/2023,191191231,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C1100,Construction and Conversion,22/09/2023,191191232,,Adaptations for People with Disabilites
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,22/09/2023,191191233,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,22/09/2023,191191235,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,22/09/2023,191191222,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,22/09/2023,191191225,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,20/09/2023,191190709,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,20/09/2023,191190696,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,20/09/2023,191190694,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,20/09/2023,191190700,,Disabled Facilities Grants
INSERTED DETAIL,702057,Bradley Environmental Consultant Limited,118.80,C5011,Grants paid out to other organisations,20/09/2023,191190701,,Disabled Facilities Grants
