Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Adult Social Care,Employees,Agency & Temporary Staff,45063.682275694446,1003,T.C. SOCIAL WORK SOLUTIONS
Adult Social Care,Employees,Agency & Temporary Staff,45063.682275694446,1568.25,MARGARET NORRIS DESIGNS LTD
Adult Social Care,Employees,Agency & Temporary Staff,45068.39092028935,623.04,Hays
Adult Social Care,Employees,Agency & Temporary Staff,45069.55068591435,1292,T.C. SOCIAL WORK SOLUTIONS
Adult Social Care,Employees,Agency & Temporary Staff,45069.55068591435,1740,MARGARET NORRIS DESIGNS LTD
Adult Social Care,Employees,Agency & Temporary Staff,45055.53666369213,1462.5,TADAYO LIMITED
Adult Social Care,Employees,Agency & Temporary Staff,45055.53666369213,1591,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45057.633564386575,1365,TADAYO LIMITED
Adult Social Care,Employees,Agency & Temporary Staff,45057.633564386575,1268.5,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45063.668822569445,1268.5,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45065.654771678244,1365,TADAYO LIMITED
Adult Social Care,Employees,Agency & Temporary Staff,45069.55068591435,1462.5,TADAYO LIMITED
Adult Social Care,Employees,Agency & Temporary Staff,45069.55335876157,1591,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45063.63368171296,721.28,Support Ethics
Adult Social Care,Employees,Agency & Temporary Staff,45071.61294521991,707.25,Support Ethics
Adult Social Care,Employees,Agency & Temporary Staff,45063.5992996875,639.56,AMBITION 24 HOURS
Adult Social Care,Transfer Payment,Allowances for provision care,45050.705550694445,887.66,SYNCARE T/A REDLAND HEALTHCARE LTD
Adult Social Care,Transfer Payment,Allowances for provision care,45057.64760370371,1374.15,SYNCARE T/A REDLAND HEALTHCARE LTD
Adult Social Care,Transfer Payment,Allowances for provision care,45068.67822025463,1169.02,SYNCARE T/A REDLAND HEALTHCARE LTD
Adult Social Care,Supplies & Services,Catering,45051.53852071759,13197.51,Elior UK PLC
Adult Social Care,Supplies & Services,Catering,45064.594835185184,12853.11,Elior UK PLC
Adult Social Care,Supplies & Services,Catering,45076.62279140046,1328.11,Elior UK PLC
Adult Social Care,Supplies & Services,Catering,45070.53653229167,8320.26,Elior UK PLC
Adult Social Care,Supplies & Services,Catering,45068.64348619213,530.19,APETITO LTD
Adult Social Care,Supplies & Services,Catering,45058.594793055556,16767.21,Elior UK PLC
Adult Social Care,Supplies & Services,Catering,45058.61278900463,1648.68,Elior UK PLC
Adult Social Care,Supplies & Services,Catering,45077.48118263889,1766.25,Elior UK PLC
Adult Social Care,Premises,Cleaning,45057.51828202546,566.05,SYNCARE T/A REDLAND HEALTHCARE LTD
Adult Social Care,Premises,Cleaning,45055.55300431713,601.82,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45070.53653229167,601.82,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45071.51852068287,892.9,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45061.620159872684,1962.87,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45068.67822025463,693.19,SYNCARE T/A REDLAND HEALTHCARE LTD
Adult Social Care,Supplies & Services,Clothing,45057.51828202546,596.23,SYNCARE T/A REDLAND HEALTHCARE LTD
Adult Social Care,Supplies & Services,Clothing,45057.64760370371,945.02,SYNCARE T/A REDLAND HEALTHCARE LTD
Adult Social Care,Premises,Corporate R&M,45062.46058113426,1427,NURSE ELECTRICAL LTD
Adult Social Care,Premises,Corporate R&M,45063.50248603009,728,SCHINDLER LTD
Adult Social Care,Premises,Corporate R&M,45071.64354884259,1072.5,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45048.615296875,1589,SSE Contracting Limited
Adult Social Care,Premises,Corporate R&M,45071.640779016205,1000.35,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45051.62477997685,1400,AQUADITION LIMITED
Adult Social Care,Premises,Corporate R&M,45056.52520042824,512.96,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45058.61549244213,2028,DDC DOLPHIN LTD
Adult Social Care,Premises,Corporate R&M,45062.455901967594,3238.2,NURSE ELECTRICAL LTD
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2264.68,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,624.12,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2392.56,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1082.4,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1920,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3920,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,812.52,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2000.92,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3799.76,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1340,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2900.88,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,819,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2245.6,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2810.44,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1280,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,4282,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1129.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1473.24,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3115.56,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,568.04,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2224,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1669,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1770,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1863.68,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2500.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1708.04,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1080,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1374.12,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,670.32,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,869.44,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3990.62,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1003.52,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3044.16,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3253.43,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45072.4463224537,7973,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1529.59,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,714,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,830.52,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1733.76,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1212.36,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1489.96,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,985.36,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,5321.44,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1091.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1425,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1996.8,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,546,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1064.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,818.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3400,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1780,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3600,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3604,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,719.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2805.39,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2669.04,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1089,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,642.48,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2464,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,881.36,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1503.12,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1561.68,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3400,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3600,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2700,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,5357.04,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,4249.92,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,6195.32,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1538.48,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,9026.2,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,975.12,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1278.76,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1905.4,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,772,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2130.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,6442.64,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,4758.64,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,700,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,4737.92,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1674.92,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,956.4,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2341.44,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,6610.64,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1160,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2520,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3346,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,611.8,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2242.6,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2717.92,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1871.32,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,627.64,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1007.56,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,7846.04,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1850,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2814.44,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1950.8,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1740.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1793,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2350.68,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,992,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,9482.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1808.48,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3647.4,Solo Support Services
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3196.08,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2100,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1399.92,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1389.24,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,3778,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1384.08,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,707.4,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,11118.7,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,948.76,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1499.32,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,783.4,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1455.92,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,834,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,6763.02,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,714.4,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,4851.6,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,528,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,11593.88,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,8781.51,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,610,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,542.12,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1137,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,902.64,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45063.55924880787,26034.33,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1583.92,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,887.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1065.88,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,629.96,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,1599.92,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,980.16,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,2999.84,Redacted
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,632.88,CareMatch Ltd
Adult Social Care,Transfer Payment,Direct Payment,45070.47410251157,543.96,CareMatch Ltd
Adult Social Care,Premises,Energy costs,45065.5367991088,3223.98,Certas Energy UK Ltd
Adult Social Care,Employees,Lease car costs re employees,45061.3976462963,3724.8,LEASEPLAN UK LTD
Adult Social Care,Supplies & Services,Licences,45058.42561909722,868.62,PPL PRS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45069.45350517361,1323.27,NURSE ELECTRICAL LTD
Adult Social Care,Third Party Payments,Payment to contractor,45049.68038607639,8000,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45049.68038607639,17000,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45070.50896828704,3000,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45070.50896828704,7000,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Third Party Payments,Payment to contractor,45069.494877164354,3024.75,C.I.A Ltd
Adult Social Care,Third Party Payments,Payment to contractor,45050.53862021991,9497,EvenAir Ltd
Adult Social Care,Third Party Payments,Payment to contractor,45050.53862021991,1650,EvenAir Ltd
Adult Social Care,Third Party Payments,Payment to contractor,45050.71212361111,7568.2,DEARING CONSTRUCTION
Adult Social Care,Third Party Payments,Payment to contractor,45050.71212361111,3000,DEARING CONSTRUCTION
Adult Social Care,Third Party Payments,Payment to contractor,45056.46704236111,3887.4,DEARING CONSTRUCTION
Adult Social Care,Third Party Payments,Payment to contractor,45056.46704236111,1500,DEARING CONSTRUCTION
Adult Social Care,Third Party Payments,Payment to contractor,45061.698906909725,1340.25,NURSE ELECTRICAL LTD
Adult Social Care,Transfer Payment,Payments to Carers,45070.47410251157,642.86,Redacted
Adult Social Care,Transfer Payment,Payments to Carers,45070.47410251157,720,Redacted
Adult Social Care,Transfer Payment,Payments to Carers,45070.47410251157,900,Redacted
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,3965.16,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,6758.4,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,5400,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,3626.32,AMS Care Wiltshire Ltd
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,5160.72,Beech Tree (Overton) Ltd
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,4012.8,Healthcare Homes (Spring) Ltd - Ladymead Care Home
Adult Social Care,Third Party Payments,Private Contractors,45072.4463224537,3563.64,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45072.4463224537,3197.56,BUPA Care Services
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,5214.6,Achieve Together Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,3413,Caring Homes Healthcare Group Ltd t/a Bradbury House
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,3100,N. Notaro Homes Ltd - Stuart House
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,705.4,AUDLEY CARE WHITE HORSE LTD
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,670.13,AUDLEY CARE WHITE HORSE LTD
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,2808.4,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,1345.12,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,561.26,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,528.24,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,616.28,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,1109.2,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,2030.8,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,792.36,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,820.78,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,4798.08,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,2134.96,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,1386.64,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45063.55924880787,2772,Address Enterprise Ltd
Adult Social Care,Third Party Payments,Private Contractors,45070.47410251157,2256.7,Abi-support Ltd
Adult Social Care,Third Party Payments,Private Contractors,45070.47410251157,2363.7,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45070.47410251157,2898.7,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45070.47410251157,2454.76,Harino Care Limited
Adult Social Care,Third Party Payments,Private Contractors,45070.47410251157,1128.8,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45070.47410251157,2605.04,Blue Angel Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45070.47410251157,629.38,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45070.47410251157,825.62,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45070.47410251157,2888.37,Apex Prime Care Ltd
Adult Social Care,Third Party Payments,Private Contractors,45070.47410251157,525.3,Apex Prime Care Ltd
