Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Children & Family Services,Employees,Agency & Temporary Staff,45147.44133082176,1946.23,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45147.45087040509,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45147.45087040509,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45147.48558846065,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45147.48558846065,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45147.48963587963,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45154.62770671296,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45159.40542349537,2062.78,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45159.44692766204,2045.68,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45159.44692766204,1903.48,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45160.620777083335,2019.48,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45161.53737711805,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45167.45417253472,1981.8,CALL US
Children & Family Services,Employees,Agency & Temporary Staff,45141.61079834491,1513.8,ISWP Assessment Services Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45141.61777557871,2267.45,ISWP Assessment Services Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45146.70086774306,1702,CHILDREN'S CONTACT SERVICES LTD
Children & Family Services,Employees,Agency & Temporary Staff,45168.55823981482,1764,CHILDREN'S CONTACT SERVICES LTD
Education,Employees,Agency & Temporary Staff,45145.60062445602,2000,EMILY HINSON
Education,Employees,Agency & Temporary Staff,45153.49550871528,2000,EMILY HINSON
Development & Regulation,Employees,Agency & Temporary Staff,45140.642705474536,1046.73,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45141.680246331016,3424.69,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45147.45087040509,1744.55,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45153.49550871528,1744.55,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45162.53760497685,2868.31,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45162.54034644676,1744.55,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45141.68442480324,1084.46,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45147.57322508102,1060.89,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45153.49152045139,1060.89,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45156.65530443287,1060.89,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45156.66222445602,1037.3,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45162.4291846875,1084.46,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45162.4291846875,1013.73,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45162.4291846875,1108.03,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45162.53760497685,660.11,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45147.45781137732,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45147.45781137732,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45147.4618962963,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45147.4618962963,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45147.4618962963,1727.8,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45147.68002746528,1260,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45147.684015625,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45147.684015625,1785,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45149.68699760416,1476.88,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45147.645355671295,1527.2,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45147.649966516205,585,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45147.649966516205,1546.8,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45152.70822357639,606.25,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45152.70822357639,1543.76,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45152.70822357639,1815.25,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45162.503113391205,1458.65,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45162.50560914352,1854.75,OYSTER
Commissioning & Procurement,Employees,Agency & Temporary Staff,45140.517812997685,190298.17,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45147.45781137732,144142.27,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45154.56799074074,194536.65,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45161.530388969906,147443.61,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45168.51952893518,160540.58,Comensura Ltd
Finance & Property,Employees,Agency & Temporary Staff,45139.63852353009,2587.85,Hays
Finance & Property,Employees,Agency & Temporary Staff,45154.65824163194,2400.33,Hays
Finance & Property,Employees,Agency & Temporary Staff,45162.38477615741,2662.87,Hays
Finance & Property,Employees,Agency & Temporary Staff,45147.52727167824,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45148.593694247684,2676.08,Hays
Finance & Property,Employees,Agency & Temporary Staff,45142.420673645836,1128.8,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45153.51629910879,882,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45153.519427314815,1137.38,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45153.52327824074,1044.14,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45153.53029270833,1137.38,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45153.60266241898,563.4,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45153.60266241898,1106.64,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45153.62346431713,563.4,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45153.66243596065,563.4,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45153.6829709838,1137.38,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45155.50300752315,547.75,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45155.52633399305,1137.38,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45155.530622997685,1114.69,MORGAN HUNT
Strategy & Governance,Employees,Agency & Temporary Staff,45139.48584475694,840.79,Vivid Resourcing Ltd
Strategy & Governance,Employees,Agency & Temporary Staff,45139.68414424769,776.52,Vivid Resourcing Ltd
Strategy & Governance,Employees,Agency & Temporary Staff,45139.68414424769,1545.08,Vivid Resourcing Ltd
Strategy & Governance,Employees,Agency & Temporary Staff,45168.68620181713,945.03,Vivid Resourcing Ltd
Strategy & Governance,Employees,Agency & Temporary Staff,45168.69031704861,589.69,Vivid Resourcing Ltd
Strategy & Governance,Employees,Agency & Temporary Staff,45168.69031704861,1004.4,Vivid Resourcing Ltd
Strategy & Governance,Employees,Agency & Temporary Staff,45168.69031704861,664.02,Vivid Resourcing Ltd
Strategy & Governance,Employees,Agency & Temporary Staff,45168.69031704861,658.44,Vivid Resourcing Ltd
Adult Social Care,Employees,Training,45141.687216631944,650,DAWN REVELL T/A DR TRAINING LTD
Adult Social Care,Employees,Training,45167.53744216435,2625,EDGE TRAINING AND CONSULTANCY LTD
Adult Social Care,Employees,Training,45167.6971659375,1160,British Institute of Human Rights
Children & Family Services,Employees,Training,45147.41373341435,1800,The Big Initiative T/A The Training Hub
Children & Family Services,Employees,Training,45142.68025439815,675,THAMES VALLEY POLICE
Children & Family Services,Employees,Training,45145.39532931713,675,THAMES VALLEY POLICE
Development & Regulation,Employees,Training,45153.53320975695,1000.8,Hoarding Disorders UK CIC
Development & Regulation,Employees,Training,45161.620652199075,649,CIEH - Chartered Institute of Environmental Health
Environment,Employees,Training,45162.51250667824,5781,UNIVERSITY OF WEST OF ENGLAND
Finance & Property,Employees,Training,45148.41311524306,726.66,KAPLAN Financial
Finance & Property,Employees,Training,45140.41395798611,550,NEC SOFTWARE SOLUTIONS UK LIMITED
Finance & Property,Employees,Training,45140.41395798611,550,NEC SOFTWARE SOLUTIONS UK LIMITED
Strategy & Governance,Employees,Training,45161.422256481485,3675,MBL SEMINARS LTD
Children & Family Services,Employees,Employee Expenses,45139.635430208335,1140,CAPITA RECRUITMENT VETTING SERVICE
Development & Regulation,Employees,Employee Expenses,45139.635430208335,950,CAPITA RECRUITMENT VETTING SERVICE
Strategy & Governance,Employees,Employee Expenses,45139.635430208335,2526,CAPITA RECRUITMENT VETTING SERVICE
Executive Director - People,Employees,Interview Expenses,45161.57916392361,4350,Tile Hill Interim & Executive Ltd
Executive Director - People,Employees,Recruitment Advertising,45142.44414042824,8250,Tile Hill Interim & Executive Ltd
Executive Director - People,Employees,Recruitment Advertising,45161.57916392361,2750,Tile Hill Interim & Executive Ltd
Adult Social Care,Premises,Corporate R&M,45141.65699513889,714,SCHINDLER LTD
Adult Social Care,Premises,Corporate R&M,45141.72601724537,686.67,NURSE ELECTRICAL LTD
Adult Social Care,Premises,Corporate R&M,45161.58615324074,850.34,SCHINDLER LTD
Adult Social Care,Premises,Corporate R&M,45169.45704375,780,DNA HOME IMPROVEMENTS LTD
Adult Social Care,Premises,Corporate R&M,45169.67932480324,970.54,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45162.46104421296,501.18,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45160.65829085648,500.27,SCHINDLER LTD
Adult Social Care,Premises,Corporate R&M,45140.52048533565,587.56,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45146.513432025466,1580,TOTAL DRAINAGE SYSTEMS LTD
Adult Social Care,Premises,Corporate R&M,45167.60690586806,1568,CHURCHES FIRE SECURITY LTD
Communities & Wellbeing,Premises,Corporate R&M,45153.54712094907,27432.29,Alliance Leisure Services Limited
Communities & Wellbeing,Premises,Corporate R&M,45139.65934042824,642.04,ANCHOR PIPEWORK LIMITED
Communities & Wellbeing,Premises,Corporate R&M,45145.41612943287,1706,SALNOR ROOFING SERVICES LIMITED
Communities & Wellbeing,Premises,Corporate R&M,45167.65587268519,750,ANCHOR PIPEWORK LIMITED
Communities & Wellbeing,Premises,Corporate R&M,45140.517812997685,777,ANCHOR PIPEWORK LIMITED
Communities & Wellbeing,Premises,Corporate R&M,45160.655344942126,600,SWEGON LIMITED
Communities & Wellbeing,Premises,Corporate R&M,45154.61654278935,1474,EARTHING EQUIPMENT SUPPLIES LTD
Education,Premises,Corporate R&M,45140.40665694445,678.46,SCHINDLER LTD
Education,Premises,Corporate R&M,45169.62834525463,5595,R & G SMITH (SOUTHERN) LTD
Education,Premises,Corporate R&M,45159.33593028935,1698.5,CHURCHES FIRE SECURITY LTD
Education,Premises,Corporate R&M,45161.530388969906,786.3,PHS GROUP PLC
Education,Premises,Corporate R&M,45159.33593028935,1552.9,CHURCHES FIRE SECURITY LTD
Development & Regulation,Premises,Corporate R&M,45159.50278695602,2270,CONNICK TREE CARE
Development & Regulation,Premises,Corporate R&M,45159.62356898148,720,Mr Ian Lucas (Acorn Removals)
Environment,Premises,Corporate R&M,45139.541306597224,809.84,Chubb Fire & Security Ltd
Environment,Premises,Corporate R&M,45153.54712094907,3991.16,Temple Lifts (Southern) Ltd
Environment,Premises,Corporate R&M,45153.609616435184,2616.48,Temple Lifts (Southern) Ltd
Environment,Premises,Corporate R&M,45139.46491003472,890.4,MECE FIRE & SECURITY LTD
Environment,Premises,Corporate R&M,45149.61063857639,936.61,Externiture Ltd.
Environment,Premises,Corporate R&M,45160.53331230324,564,SSS Management Services Ltd
Environment,Premises,Corporate R&M,45162.6513909375,684.68,ANCHOR PIPEWORK LIMITED
Finance & Property,Premises,Corporate R&M,45145.565869247686,880.18,SUPERVISION ASSURED (2000) LTD
Finance & Property,Premises,Corporate R&M,45146.50351971065,1911.93,ELITE SECURITY GROUP
Finance & Property,Premises,Corporate R&M,45146.50351971065,1297.13,ANCHOR PIPEWORK LIMITED
Finance & Property,Premises,Corporate R&M,45153.38046180556,586.5,ANCHOR PIPEWORK LIMITED
Finance & Property,Premises,Corporate R&M,45161.45010065972,1160,ANCHOR PIPEWORK LIMITED
Finance & Property,Premises,Corporate R&M,45162.63481119213,830.98,SCHINDLER LTD
Finance & Property,Premises,Corporate R&M,45163.6973790162,1485,NEWBURY CONSTRUCTION SERVICES LTD
Finance & Property,Premises,Corporate R&M,45146.50351971065,534,ANCHOR PIPEWORK LIMITED
Finance & Property,Premises,Corporate R&M,45139.36768730324,8820,ADF ENVIRONMENTAL LTD
Finance & Property,Premises,Corporate R&M,45142.38852519676,506.25,ROCHESTER MIDLAND CORPORATION LTD
Finance & Property,Premises,Corporate R&M,45154.526333368056,506.25,ROCHESTER MIDLAND CORPORATION LTD
Finance & Property,Premises,Corporate R&M,45139.71488746528,755.4,ANCHOR PIPEWORK LIMITED
Finance & Property,Premises,Corporate R&M,45139.71498700231,575.28,ANCHOR PIPEWORK LIMITED
Development & Regulation,Premises,Energy costs,45140.44148819445,940.62,Opus Claim Solutions Ltd.
Development & Regulation,Premises,Energy costs,45148.56616099537,950.65,OPUS ENERGY LTD
Development & Regulation,Premises,Energy costs,45154.65132769676,3119.39,Utilita Energy Limited
Environment,Premises,Energy costs,45163.56807430556,652.28,SOUTHERN ELECTRIC PLC
Environment,Premises,Energy costs,45160.60727908565,637.77,SOUTHERN ELECTRIC PLC
Finance & Property,Premises,Energy costs,45145.60062445602,7562.15,FEATHERFOOT HOLDINGS LIMITED
Children & Family Services,Premises,Rents,45162.644525462965,800,Redacted
Children & Family Services,Premises,Rents,45162.64623842593,1188,Redacted
Children & Family Services,Premises,Rents,45162.64759259259,888,Redacted
Children & Family Services,Premises,Rents,45162.6490625,1450,Redacted
Children & Family Services,Premises,Rents,45162.65017361111,1450,Redacted
Communities & Wellbeing,Premises,Rents,45156.607052314816,6201,Avison Young - Redwood Light Industrial
Development & Regulation,Premises,Rents,45155.74151709491,14125.56,MICHAEL ASLAM
Development & Regulation,Premises,Rents,45145.45776423611,6000,Redacted
Development & Regulation,Premises,Rents,45155.252062997686,900,HENWICK PROPERTIES
Development & Regulation,Premises,Rents,45155.252062997686,1035,HENWICK PROPERTIES
Development & Regulation,Premises,Rents,45162.25213422454,940,TOOMEY CLIENT ACCOUNT
Development & Regulation,Premises,Rents,45162.25213422454,940,TOOMEY CLIENT ACCOUNT
Development & Regulation,Premises,Rents,45140.617687384256,550,Redacted
Development & Regulation,Premises,Rents,45154.752787881946,17010.49,Travelodge
Development & Regulation,Premises,Rents,45154.752787881946,9797.85,Premier Inn
Finance & Property,Premises,Rents,45168.59998634259,3598.5,ROBSON PROPERTY MANAGEMENT - SERVICE CHARGE
Adult Social Care,Premises,Water Rates,45146.51330625,840.75,CASTLE WATER LIMITED
Development & Regulation,Premises,Water Rates,45167.724742592596,794.84,THAMES WATER UTILITIES LTD
Adult Social Care,Premises,Cleaning,45141.336919016205,662.6,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45167.46162704861,983.08,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45146.621511226855,2161.12,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45139.457968055554,810.66,SYNCARE T/A REDLAND HEALTHCARE LTD
Children & Family Services,Premises,Cleaning,45140.46492268518,601.81,Glen Cleaning Company Ltd
Children & Family Services,Premises,Cleaning,45163.66532511574,601.82,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45141.69413491898,790.79,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45139.46491003472,1800,A DREAM CLEAN
Communities & Wellbeing,Premises,Cleaning,45139.68414424769,1623.96,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45167.65587268519,1623.96,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45147.53423128472,822.88,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45147.53851890047,983.08,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45141.69164953704,662.6,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45163.46130790509,662.6,Glen Cleaning Company Ltd
Education,Premises,Cleaning,45139.48584475694,600.72,Glen Cleaning Company Ltd
Education,Premises,Cleaning,45169.46805752315,600.72,Glen Cleaning Company Ltd
Education,Premises,Cleaning,45147.61753221065,1183.91,Glen Cleaning Company Ltd
Education,Premises,Cleaning,45160.60727908565,582.5,PHS GROUP PLC
Education,Premises,Cleaning,45167.70407442129,1303.48,Glen Cleaning Company Ltd
Education,Premises,Cleaning,45139.476184722225,502.01,Glen Cleaning Company Ltd
Education,Premises,Cleaning,45167.70407442129,502.01,Glen Cleaning Company Ltd
Development & Regulation,Premises,Cleaning,45167.70010613426,952.5,Glen Cleaning Company Ltd
Environment,Premises,Cleaning,45163.68613148148,1238.56,Glen Cleaning Company Ltd
Environment,Premises,Cleaning,45167.47092723379,867.29,Glen Cleaning Company Ltd
Environment,Premises,Cleaning,45168.62074953704,845,G N Maintenance
Finance & Property,Premises,Cleaning,45145.51053429398,4953.92,Glen Cleaning Company Ltd
Finance & Property,Premises,Cleaning,45161.60024829861,647.8,COMPLETE BUSINESS SOLUTIONS GROUP UK LTD
Finance & Property,Premises,Cleaning,45163.600245601854,4953.92,Glen Cleaning Company Ltd
Finance & Property,Premises,Cleaning,45145.53805335648,662.6,Glen Cleaning Company Ltd
Finance & Property,Premises,Cleaning,45163.600245601854,662.6,Glen Cleaning Company Ltd
Finance & Property,Premises,Cleaning,45147.53159537037,565.74,RELYON CLEANING SERVICES
Finance & Property,Premises,Cleaning,45169.495792974536,667.98,RELYON CLEANING SERVICES
Commissioning & Procurement,Premises,Waste,45140.455609756944,1777.41,VEOLIA ES WEST BERKSHIRE LTD
Finance & Property,Premises,Waste,45168.62074953704,2196.48,BIFFA WASTE SERVICES LTD
Environment,Premises,Grounds Maintenance,45161.44697885417,55770.9,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.44697885417,2806.68,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.467969247686,3212.37,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.467969247686,3217.32,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.475030092595,60267.06,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.475030092595,3431.89,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.47513896991,15640.94,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.47777704861,584.82,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.482137534724,4550.45,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.498589236115,2052.39,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.502785185185,14532.52,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45141.74963738426,694.98,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45141.74963738426,1563.1,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45142.25323657408,592.73,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45145.68699991898,772.2,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45145.69094829861,1135.71,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45145.69094829861,1183,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45145.69094829861,944.44,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45161.49569880787,11046.7,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45161.49569880787,10748.47,Continental Landscapes Ltd
Environment,Transport,Direct Transport Costs,45161.51648896991,550,A1 ULTIMATE SIGNS
Environment,Transport,Direct Transport Costs,45146.43393885417,2086.74,ALLSTAR BUSINESS SOLUTIONS LTD
Environment,Transport,Direct Transport Costs,45149.64251820602,1864.48,ALLSTAR BUSINESS SOLUTIONS LTD
Environment,Transport,Direct Transport Costs,45160.53730775463,2185.11,ALLSTAR BUSINESS SOLUTIONS LTD
Environment,Transport,Direct Transport Costs,45163.48478637732,1936.34,ALLSTAR BUSINESS SOLUTIONS LTD
Environment,Transport,Direct Transport Costs,45169.607248645836,1618.62,ALLSTAR BUSINESS SOLUTIONS LTD
Environment,Transport,Direct Transport Costs,45145.69094829861,701,BMR PAINTSHOP LTD
Environment,Transport,Direct Transport Costs,45163.620659988424,857.85,E A RECOVERY & CONTRACTING SERVICES LTD T/A STATION TYRES AND SERVICE CENTRE
Adult Social Care,Transport,Transport Hire,45141.476219247685,670,COMPASS EXECUTIVE CARS (UK) LTD
Adult Social Care,Transport,Transport Hire,45146.50351971065,1647.5,MR RODNEY JAMES NEMETH
Adult Social Care,Transport,Transport Hire,45160.53730775463,1050,MRS M F RICHARDSON
Adult Social Care,Transport,Transport Hire,45140.67320019676,6300,D J TRAVEL
Education,Transport,Transport Hire,45141.47884556713,700,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45146.42043032408,630,D J TRAVEL
Education,Transport,Transport Hire,45139.52044903935,560,Kennet & Avon Group
Education,Transport,Transport Hire,45140.65935663194,525.33,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45146.42043032408,720.82,D J TRAVEL
Education,Transport,Transport Hire,45146.60791767361,7464,FD TRAVELS LIMITED T/A SCHOOL EXPRESS
Education,Transport,Transport Hire,45146.65231415509,563.33,GREEN METRO CARS READING LTD
Education,Transport,Transport Hire,45146.697867905095,866.67,POTTINGER'S HIRE SERVICE
Education,Transport,Transport Hire,45149.61462395833,2870,FD TRAVELS LIMITED T/A SCHOOL EXPRESS
Education,Transport,Transport Hire,45152.50653298611,651,POTTINGER'S HIRE SERVICE
Education,Transport,Transport Hire,45152.50653298611,504,POTTINGER'S HIRE SERVICE
Education,Transport,Transport Hire,45146.496711342596,3198.5,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45146.65659675926,1435,GREEN METRO CARS READING LTD
