Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Adult Social Care,Employees,Agency & Temporary Staff,45090.61498626157,830.72,Hays
Adult Social Care,Employees,Agency & Temporary Staff,45096.54967407407,1240,MARGARET NORRIS DESIGNS LTD
Adult Social Care,Employees,Agency & Temporary Staff,45096.5803428588,1038.4,Hays
Adult Social Care,Employees,Agency & Temporary Staff,45096.647020289354,1275,T.C. SOCIAL WORK SOLUTIONS
Adult Social Care,Employees,Agency & Temporary Staff,45105.60841045139,1480,MARGARET NORRIS DESIGNS LTD
Adult Social Care,Employees,Agency & Temporary Staff,45105.615265127315,1038.4,Hays
Adult Social Care,Employees,Agency & Temporary Staff,45078.70615138889,1657.5,TADAYO LIMITED
Adult Social Care,Employees,Agency & Temporary Staff,45079.48819672454,1591,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45086.440010300925,1268.5,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45086.446140775464,1365,TADAYO LIMITED
Adult Social Care,Employees,Agency & Temporary Staff,45090.61279348379,1657.5,TADAYO LIMITED
Adult Social Care,Employees,Agency & Temporary Staff,45090.61279348379,1591,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45096.647020289354,1657.5,TADAYO LIMITED
Adult Social Care,Employees,Agency & Temporary Staff,45096.66378206018,1591,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45105.61226767361,1462.5,TADAYO LIMITED
Adult Social Care,Employees,Agency & Temporary Staff,45105.63339398148,1591,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45083.45858533565,707.25,Support Ethics
Adult Social Care,Employees,Lease car costs re employees,45104.577877696756,4310.73,LEASEPLAN UK LTD
Adult Social Care,Employees,Training,45083.4238712963,650,DAWN REVELL T/A DR TRAINING LTD
Adult Social Care,Employees,Training,45092.503908831015,1250,BOURNEMOUTH UNIVERSITY
Adult Social Care,Employees,Training,45104.55275181713,2200,EDGE SERVICES
Children & Family Services,Employees,Agency & Temporary Staff,45085.65720100694,1312.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45085.65720100694,1312.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45092.626140011576,1618.75,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45090.50786736111,1619.4,Holly Blue ISW Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45090.52472797454,722,Holly Blue ISW Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45090.52870917824,988,Holly Blue ISW Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45099.47626137731,4180,Sarp Consult
Children & Family Services,Employees,Agency & Temporary Staff,45082.60841947917,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45082.61138707176,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45078.69628457176,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45078.69628457176,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45078.699181365744,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45078.699181365744,1575,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45079.613364930556,660,CALL US
Children & Family Services,Employees,Agency & Temporary Staff,45079.613364930556,947.1,CALL US
Children & Family Services,Employees,Agency & Temporary Staff,45079.62724016204,620.7,ISWP Assessment Services Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45079.68961446759,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45085.60191149305,2290.95,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45086.4958647338,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45086.50872928241,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45090.53565023148,1568.8,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45092.52878684028,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45092.532071215275,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45092.532071215275,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45096.69549293981,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45099.566516122686,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45099.58458306713,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45099.59424641204,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45103.59872349537,1908.88,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45103.59872349537,1486.8,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45105.47635567129,1269,Passion Care Staffing Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45105.58502241898,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45105.58502241898,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45105.591885567126,1456.45,ISWP Assessment Services Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45082.55976296296,877.9,ISWP Assessment Services Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45096.42494945602,1884.05,ISWP Assessment Services Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45089.70252179398,4684.8,CALL US
Children & Family Services,Employees,Employee Expenses,45106.67496435185,722,CAPITA RECRUITMENT VETTING SERVICE
Children & Family Services,Employees,Training,45082.67812766204,6000,THE ANNEX PROJECT LTD
Children & Family Services,Employees,Training,45091.70967322917,550,Christine Ashton Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45082.60841947917,137382.12,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45085.49732542824,192937.03,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45091.65416913194,181490.99,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45099.51099456019,214276.86,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45106.64734008102,177711.13,Comensura Ltd
Development & Regulation,Employees,Agency & Temporary Staff,45079.57855081018,1744.55,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45082.45565358796,1768.19,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45082.604406516206,1744.55,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45090.431629942126,1395.64,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45091.51517820602,1744.55,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45093.390221064816,1399.38,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45103.709573229164,2025.31,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45103.709573229164,2640,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45106.68880859954,1744.55,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45107.59837939815,2078,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45082.61138707176,1108.03,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45082.61149363426,683.68,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45092.67457357639,1060.88,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45103.72326258102,1131.61,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45079.64368047454,1260,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45097.66820910879,1320,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45097.66820910879,997.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45097.67068672454,1260,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45097.67068672454,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45104.45266180555,1503.2,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45097.64727670139,546,Vivid Resourcing Ltd
Development & Regulation,Employees,Agency & Temporary Staff,45100.598612118054,1376.32,G2 Recruitment
Development & Regulation,Employees,Agency & Temporary Staff,45103.37672195602,1639.44,G2 Recruitment
Development & Regulation,Employees,Agency & Temporary Staff,45097.473433680556,607.2,G2 Recruitment
Development & Regulation,Employees,Employee Expenses,45106.67496435185,760,CAPITA RECRUITMENT VETTING SERVICE
Development & Regulation,Employees,Training,45103.36520049768,3928.5,SHELTER
Development & Regulation,Employees,Training,45107.431763043984,832.5,SHELTER
Education,Employees,Agency & Temporary Staff,45083.632203472225,1500,EMILY HINSON
Education,Employees,Agency & Temporary Staff,45092.5913366088,7000,LEARNING DIRECTIONS LTD
Finance & Property,Employees,Agency & Temporary Staff,45085.68512508102,1858.76,Hays
Finance & Property,Employees,Agency & Temporary Staff,45085.68512508102,2081.8,Hays
Finance & Property,Employees,Agency & Temporary Staff,45092.51506851852,2118.98,Hays
Finance & Property,Employees,Agency & Temporary Staff,45104.66092743055,1987.78,Hays
Finance & Property,Employees,Agency & Temporary Staff,45082.37521003472,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45083.64340170139,2676.08,Hays
Finance & Property,Employees,Agency & Temporary Staff,45093.58733703704,2007.06,Hays
Finance & Property,Employees,Agency & Temporary Staff,45093.628862418984,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45105.40428325231,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45105.40428325231,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45082.625228275465,882,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45082.625228275465,1044.14,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45082.643156481485,1122.01,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45089.670503587964,649.06,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45089.670503587964,882,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45089.67061342593,976,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45099.50155385417,1044.14,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45099.535808761575,1221.92,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45099.535808761575,845.25,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45100.487260104164,727.65,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45100.487260104164,1152.75,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45100.487260104164,1044.14,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45100.49014174769,940.8,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45103.52491396991,1044.14,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45103.5361755787,882,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45103.5361755787,1129.7,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45103.5361755787,563.4,MORGAN HUNT
ICT,Employees,Lease car costs re employees,45097.52199927083,650.22,LEASEPLAN UK LTD
Public Health & Wellbeing,Employees,Lease car costs re employees,45079.60203773148,1720.32,LEASEPLAN UK LTD
Strategy & Governance,Employees,Agency & Temporary Staff,45082.448992129626,833.43,Vivid Resourcing Ltd
Strategy & Governance,Employees,Employee Expenses,45078.61993020833,2508,CAPITA RECRUITMENT VETTING SERVICE
Strategy & Governance,Employees,Employee Expenses,45106.67496435185,1710,CAPITA RECRUITMENT VETTING SERVICE
Strategy & Governance,Employees,Employers LGPS Deficit Contribution,45097.75144710648,402500,Local Government Pension Scheme
Strategy & Governance,Employees,Recruitment Advertising,45083.67124236111,1485,HB EDITORIAL SERVICES LTD
Strategy & Governance,Employees,Training,45091.364976655095,675,Embridge Consulting (UK) Limited
Strategy & Governance,Employees,Training,45092.62891666667,800,LAVAT CONSULTING LTD t/a PSTAX
Strategy & Governance,Employees,Training,45083.41696091435,3866,ASSOC. OF ELECTORAL ADMINISTRATORS
Environment,Fees & Charges,Projects or Minor Works,45085.521105555556,2615.5,VolkerHighways Ltd
Environment,Fees & Charges,Projects or Minor Works,45098.5849625,1681.54,VolkerHighways Ltd
Adult Social Care,Premises,Cleaning,45105.511287002315,662.6,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45082.50717928241,1962.87,Glen Cleaning Company Ltd
Adult Social Care,Premises,Corporate R&M,45086.60098672454,1113,NURSE ELECTRICAL LTD
Adult Social Care,Premises,Corporate R&M,45092.47344880787,850,ARM ALARM RADIO MONITORING LT
Adult Social Care,Premises,Corporate R&M,45104.518035381945,1085,SMS-Environmental Ltd
Adult Social Care,Premises,Corporate R&M,45104.52496068287,787.5,SCHINDLER LTD
Adult Social Care,Premises,Corporate R&M,45103.522051238426,779,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45104.52248364584,2376,EARTHING EQUIPMENT SUPPLIES LTD
Adult Social Care,Premises,Corporate R&M,45084.504575694446,500.27,SCHINDLER LTD
Adult Social Care,Premises,Corporate R&M,45100.59155528935,1155,SMS-Environmental Ltd
Adult Social Care,Premises,Corporate R&M,45103.522051238426,1201.69,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45078.63421079861,518.59,DUPLEX CLEANING MACHINES (UK) LTD
Adult Social Care,Premises,Corporate R&M,45079.57159479167,742,EARTHING EQUIPMENT SUPPLIES LTD
Adult Social Care,Premises,Corporate R&M,45086.570414699076,600,AQUAID (SOUTH COAST)
Adult Social Care,Premises,Corporate R&M,45093.44841010417,1628.08,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45104.633550266204,1043.99,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Water Rates,45079.384076967595,1900.04,CASTLE WATER LIMITED
Adult Social Care,Premises,Water Rates,45079.384076967595,1095.6,CASTLE WATER LIMITED
Children & Family Services,Premises,Cleaning,45103.63605443287,601.82,Glen Cleaning Company Ltd
Children & Family Services,Premises,Rents,45078.38375289352,1734.38,THE CROFT HALL
Children & Family Services,Premises,Rents,45097.5152758912,904.5,ST JOHNS CHURCH NEWBURY (ROOMS)
Children & Family Services,Premises,Rents,45085.476825729165,2745,Zen Pad Limited
Children & Family Services,Premises,Rents,45085.507238969905,2500,Zen Pad Limited
Children & Family Services,Premises,Rents,45100.75131258102,2600,Montel Properties
Children & Family Services,Premises,Rents,45078.4214528125,888,Redacted
Children & Family Services,Premises,Rents,45098.48716755787,800,Redacted
Children & Family Services,Premises,Rents,45098.48716755787,1188,Redacted
Children & Family Services,Premises,Rents,45098.48716755787,888,Redacted
Children & Family Services,Premises,Rents,45098.490094016204,1250,Redacted
Children & Family Services,Premises,Rents,45098.490094016204,1250,Redacted
Children & Family Services,Premises,Rents,45106.53197696759,800,Redacted
Children & Family Services,Premises,Rents,45106.53612696759,800,Redacted
Commissioning & Procurement,Premises,Waste,45103.64298912037,11717.71,VEOLIA ES WEST BERKSHIRE LTD
Communities & Wellbeing,Premises,Cleaning,45103.64006651621,790.79,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45082.66428425926,1474.99,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45085.50027133102,747.39,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45085.50027133102,892.9,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45103.64006651621,662.6,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Corporate R&M,45104.52248364584,1645,EARTHING EQUIPMENT SUPPLIES LTD
Communities & Wellbeing,Premises,Corporate R&M,45079.56731825232,730,SMART ELECTRICAL SERVICES LIMITED
Communities & Wellbeing,Premises,Corporate R&M,45079.57159479167,520,SMART ELECTRICAL SERVICES LIMITED
Communities & Wellbeing,Premises,Corporate R&M,45079.35892554398,2009.76,KONE plc
Communities & Wellbeing,Premises,Corporate R&M,45084.55286038195,1071.14,ANCHOR PIPEWORK LIMITED
Communities & Wellbeing,Premises,Corporate R&M,45084.36529556713,595,EARTHING EQUIPMENT SUPPLIES LTD
Communities & Wellbeing,Premises,Rents,45106.6264840625,7441.2,Avison Young - Redwood Light Industrial
Communities & Wellbeing,Premises,Survey,45079.634324108796,1150,WARNER LAND SURVEYS LTD
Communities & Wellbeing,Premises,Waste,45085.49063364583,542.1,BIFFA WASTE SERVICES LTD
Development & Regulation,Premises,Corporate R&M,45089.695671643516,3315,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45089.695671643516,2315,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45089.70252179398,573,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45089.70521064815,535,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45089.70965848379,738,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45090.39274444444,520,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45090.4969053588,1000,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45090.4969053588,753,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45090.50143726852,800,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45090.50143726852,800,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45090.5038871875,1000,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45090.5038871875,543,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.4664127662,1800,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.4664127662,600,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.47325355324,1600,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.47325355324,800,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.480563425925,1600,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.480563425925,800,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.538611689815,9840,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.538611689815,6840,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.54303001158,559.68,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.55659054398,1000,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.55659054398,550,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.55659054398,5000,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.55659054398,2199,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.58028908565,700,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45091.58453619213,800,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45103.50812896991,1200,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Grounds Maintenance,45085.65720100694,2065,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Grounds Maintenance,45085.65720100694,1400,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Rents,45082.51149710648,1045,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45082.51149710648,1045,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45100.60568159722,1520,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45100.60568159722,1425,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45100.60821582176,1540,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45100.60831747685,1330,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45100.66825150463,1960,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45107.570973263886,1960,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45085.4864278588,13544.37,SOVEREIGN HOUSING GROUP
Development & Regulation,Premises,Rents,45079.44226142361,912.5,Redacted
Development & Regulation,Premises,Rents,45079.44226142361,912.5,Redacted
Development & Regulation,Premises,Rents,45084.511218287036,6000,Redacted
Development & Regulation,Premises,Rents,45085.47692832176,1960,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45085.4794591088,1540,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45085.48359163194,1615,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45085.48359163194,1540,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45085.48359163194,1330,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45085.4864278588,1330,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45090.69538318287,512,GREENE KING BREWING & RETAILING LTD
Development & Regulation,Premises,Rents,45091.566334490744,514,GREENE KING BREWING & RETAILING LTD
Development & Regulation,Premises,Rents,45096.44141924768,950,HENWICK PROPERTIES
Development & Regulation,Premises,Rents,45096.44141924768,950,HENWICK PROPERTIES
Development & Regulation,Premises,Rents,45096.44141924768,1096,HENWICK PROPERTIES
Development & Regulation,Premises,Rents,45104.448509409725,1550,Redacted
Development & Regulation,Premises,Rents,45104.448509409725,1550,Redacted
Development & Regulation,Premises,Rents,45106.54323425926,10000,FIS PAYMENTS - TRAVELODGE
Development & Regulation,Premises,Rents,45093.751210497685,17445.43,Travelodge
Development & Regulation,Premises,Rents,45078.34496736111,800,Redacted
Development & Regulation,Premises,Rents,45106.45263533565,650,HENWICK PROPERTIES
Education,Premises,Cleaning,45105.60841045139,502.01,Glen Cleaning Company Ltd
Education,Premises,Corporate R&M,45079.620227465275,808.93,MEDACO LTD
Education,Premises,Corporate R&M,45085.4864278588,3545,DAVID SMITH
Education,Premises,Corporate R&M,45085.4864278588,2400,DAVID SMITH
Education,Premises,Corporate R&M,45106.45275471065,609.62,ANCHOR PIPEWORK LIMITED
Education,Premises,Survey,45083.61573672454,950,BRD ENVIRONMENTAL LTD
Education,Premises,Survey,45083.61573672454,3350,BRD ENVIRONMENTAL LTD
Education,Premises,Survey,45083.62534278935,2000,AF ACOUSTICS LTD
Education,Premises,Survey,45089.378813344905,650,ADF ENVIRONMENTAL LTD
Environment,Premises,Cleaning,45083.67124236111,1124.95,Glen Cleaning Company Ltd
Environment,Premises,Cleaning,45105.47371597222,867.29,Glen Cleaning Company Ltd
Environment,Premises,Cleaning,45105.47371597222,1238.56,Glen Cleaning Company Ltd
Environment,Premises,Corporate R&M,45078.70350153935,1792,READING EXTINGUISHER SERVICES
Environment,Premises,Corporate R&M,45082.62968892361,1335.68,D LANE
Environment,Premises,Corporate R&M,45082.62968892361,935.68,D LANE
Environment,Premises,Energy costs,45093.487074502314,2339.61,SOUTHERN ELECTRIC PLC
Environment,Premises,Energy costs,45082.59447357639,508.45,N POWER
Environment,Premises,Energy costs,45082.59447357639,830.47,N POWER
Environment,Premises,Energy costs,45093.48309042824,809.13,SOUTHERN ELECTRIC PLC
Environment,Premises,Grounds Maintenance,45079.65755752315,916.95,GLASDON UK LTD
Environment,Premises,Grounds Maintenance,45103.65396188657,7146.1,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45103.65396188657,5427.42,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45103.65396188657,803.19,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45103.65396188657,1315.1,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45103.66833209491,2058.46,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45103.67077337963,1859.83,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45103.675054513886,996.27,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45106.67508576389,1150,G N Maintenance
Environment,Premises,Grounds Maintenance,45085.58091415509,522.83,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.68080447917,733.04,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.58091415509,807.44,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.58804027778,673.75,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.58804027778,544.39,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.59060914352,1085.99,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.59450173611,594,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.59450173611,594,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.6018090625,1148.07,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.6084974537,986.37,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.611376967594,792.33,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.61833063657,1067.22,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.61833063657,502.34,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.68080447917,857.01,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45085.68512508102,617.76,CONNICK TREE CARE
