Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Adult Social Care,Employees,Agency & Temporary Staff,45188.61458912037,983.56,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45188.621136030095,1033.5,TADAYO LIMITED
Adult Social Care,Employees,Agency & Temporary Staff,45198.47547508102,1591,HOPEZONE LTD
Adult Social Care,Employees,Agency & Temporary Staff,45198.48262569444,1462.5,TADAYO LIMITED
Children & Family Services,Employees,Agency & Temporary Staff,45183.57979074074,656.25,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45194.485315590275,1618.75,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45195.70752476852,880.5,ISWP Assessment Services Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45173.70020810185,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45173.70020810185,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45173.70420732639,1391.25,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45195.651998229165,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45195.655968831015,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45195.69366388889,1548.75,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45195.69366388889,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45195.697707210646,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45170.61400987268,1680,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45170.61400987268,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45170.68324467593,1970.13,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45180.51282693287,1685.75,CALL US
Children & Family Services,Employees,Agency & Temporary Staff,45180.63489756944,1575,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45180.63781458334,1637.61,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45182.48956443287,11600,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45195.683753703706,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45182.66269459491,1504,CHILDREN'S CONTACT SERVICES LTD
Children & Family Services,Employees,Agency & Temporary Staff,45183.60026443287,2330.4,ISWP Assessment Services Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45188.658841666664,772,CALL US
Children & Family Services,Employees,Agency & Temporary Staff,45188.66280601852,614.45,CALL US
Children & Family Services,Employees,Agency & Temporary Staff,45188.45747734954,5755.8,CALL US
Development & Regulation,Employees,Agency & Temporary Staff,45174.45714413194,1744.55,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45175.517352662035,1046.73,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45181.630898993055,1395.64,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45182.57245170139,3004.86,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45188.69751709491,1709.18,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45194.54556886574,1978.94,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45194.61481813657,1046.73,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45182.57245170139,1084.46,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45188.658841666664,636.53,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45195.635131284726,1108.03,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45174.66548556713,728,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45195.41287693287,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45195.62122623843,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45174.62086778935,1536,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45174.679375844906,1536.8,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45174.69329915509,660,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45195.41287693287,660,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45195.41287693287,1520,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45195.41287693287,660,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45195.42002866898,1550,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45196.54499621528,1852,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45196.54499621528,1697.58,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45196.54499621528,1685.38,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45196.54499621528,1903.68,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45196.600606134256,1806.68,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45196.600606134256,1746.03,OYSTER
Commissioning & Procurement,Employees,Agency & Temporary Staff,45180.55850262732,105366.09,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45187.52680821759,152019.99,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45191.68660335648,168575.26,Comensura Ltd
Finance & Property,Employees,Agency & Temporary Staff,45177.46419586806,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45173.41253715278,1137.38,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45173.41253715278,1044.14,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45173.41253715278,1137.38,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45173.41253715278,704.25,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45173.41253715278,1119.49,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45184.62397916667,522.58,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45184.630948460646,893.73,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45188.59627028935,1145.07,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45188.655971608794,500.8,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45188.655971608794,1070.1,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45195.683753703706,1086.47,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45195.68668799769,1075.9,MORGAN HUNT
Strategy & Governance,Employees,Agency & Temporary Staff,45187.54477496528,907.75,Vivid Resourcing Ltd
Adult Social Care,Employees,Training,45190.68662233796,550,MR I GRAHAM T/A Community Safety Training
Adult Social Care,Employees,Training,45190.68662233796,550,MR I GRAHAM T/A Community Safety Training
Children & Family Services,Employees,Training,45194.704639814816,675,THAMES VALLEY POLICE
Children & Family Services,Employees,Training,45195.655968831015,1750,ASSOCIATION OF YOT MANAGERS LTD
Public Health & Wellbeing,Employees,Training,45175.6423809375,661,Oxford Diocesan Council for Social Work Incorp T/A PACT
Development & Regulation,Employees,Training,45189.364116122684,578,INSTITUTE OF LICENSING (EVENTS) LTD
Environment,Employees,Training,45177.73201114583,787.5,CITY OF BATH COLLEGE
Environment,Employees,Training,45189.69070008102,650,Quantified Tree Risk Assessment Limited
Strategy & Governance,Employees,Training,45175.440604131945,1800,LAVAT CONSULTING LTD t/a PSTAX
Strategy & Governance,Employees,Training,45189.70441825232,2500,Before Nine Ltd
Strategy & Governance,Employees,Training,45194.64202241898,990,ASSOC. OF ELECTORAL ADMINISTRATORS
Strategy & Governance,Employees,Employee Expenses,45198.64024305555,1862,CAPITA RECRUITMENT VETTING SERVICE
Executive Director - People,Employees,Interview Expenses,45197.67691061342,4350,Tile Hill Interim & Executive Ltd
Executive Director - People,Employees,Recruitment Advertising,45197.67691061342,2750,Tile Hill Interim & Executive Ltd
Adult Social Care,Premises,Corporate R&M,45177.516767939815,1771.32,SCHINDLER LTD
Adult Social Care,Premises,Corporate R&M,45189.658830555556,714,SCHINDLER LTD
Adult Social Care,Premises,Corporate R&M,45189.51992438657,1719.25,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45196.48246180556,691.5,HAG SHUTTERS AND GRILLES LTD
Communities & Wellbeing,Premises,Corporate R&M,45189.63798197917,5650,Alliance Leisure Services Limited
Communities & Wellbeing,Premises,Corporate R&M,45198.42679042824,2270.88,Churchill Support Service Ltd
Communities & Wellbeing,Premises,Corporate R&M,45198.42679042824,3177.38,Churchill Support Service Ltd
Communities & Wellbeing,Premises,Corporate R&M,45198.42679042824,2682.5,Churchill Support Service Ltd
Communities & Wellbeing,Premises,Corporate R&M,45188.46235297454,2561.95,ADT Fire and Security PLC (Jelnet)
Communities & Wellbeing,Premises,Corporate R&M,45183.59619806713,935.25,ANCHOR PIPEWORK LIMITED
Communities & Wellbeing,Premises,Corporate R&M,45197.464004629626,543.75,E W BEARD LTD
Development & Regulation,Premises,Corporate R&M,45173.68355783565,680,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45173.68355783565,560,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45173.68366751158,1180,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45173.68366751158,700,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45173.68628313657,1140,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45173.68628313657,700,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45173.69727237269,1200,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45173.69727237269,600,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45173.69727237269,1950,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45173.69727237269,1450,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45174.6836616088,520,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45176.651608761575,793,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45190.53783518518,6848,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45190.53783518518,4848,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45191.457472222224,975,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45191.457472222224,600,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45177.630805706016,1450,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45181.62096010417,1500,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45181.62096010417,780,BERKSHIRE MECHANICAL SERVICES
Environment,Premises,Corporate R&M,45180.54489413194,965.31,VolkerHighways Ltd
Environment,Premises,Corporate R&M,45180.54489413194,3090.31,VolkerHighways Ltd
Environment,Premises,Corporate R&M,45184.440475462965,4330,ORONA LTD
Environment,Premises,Corporate R&M,45174.46117662037,620,D LANE
Finance & Property,Premises,Corporate R&M,45174.6069903125,815.95,WSP UK LTD
Finance & Property,Premises,Corporate R&M,45174.6069903125,825,WSP UK LTD
Finance & Property,Premises,Corporate R&M,45177.419981747684,1987.65,ELITE SECURITY GROUP
Finance & Property,Premises,Corporate R&M,45177.419981747684,2006.58,ELITE SECURITY GROUP
Finance & Property,Premises,Corporate R&M,45188.46905072917,6612.25,ZIP HEATERS (UK) LTD
Finance & Property,Premises,Corporate R&M,45195.47138530092,500.41,SCHINDLER LTD
ICT,Premises,Corporate R&M,45194.540958020836,2778.13,E W BEARD LTD
Development & Regulation,Premises,Energy costs,45194.54543078704,5860.19,EON
Environment,Premises,Energy costs,45182.47112789352,1416.55,SOUTHERN ELECTRIC PLC
Environment,Premises,Energy costs,45184.252570833334,711.63,SOUTHERN ELECTRIC PLC
Environment,Premises,Energy costs,45189.42277920139,1670.07,N POWER
Environment,Premises,Energy costs,45173.38509236111,1715.66,SOUTHERN ELECTRIC PLC
Adult Social Care,Premises,Rents,45181.41271570602,121250,A2 Dominion
Children & Family Services,Premises,Rents,45189.63798197917,1332,ST JOHNS CHURCH NEWBURY (ROOMS)
Children & Family Services,Premises,Rents,45189.63798197917,801,ST JOHNS CHURCH NEWBURY (ROOMS)
Children & Family Services,Premises,Rents,45194.443078703705,1188,Redacted
Children & Family Services,Premises,Rents,45194.44472222222,888,Redacted
Children & Family Services,Premises,Rents,45194.445972222224,1450,Redacted
Children & Family Services,Premises,Rents,45194.44702546296,1450,Redacted
Development & Regulation,Premises,Rents,45173.62376346065,23200,Shaz Property Limited
Development & Regulation,Premises,Rents,45175.74880494213,3650,P4I Limited
Development & Regulation,Premises,Rents,45175.74880494213,3650,P4I Limited
Development & Regulation,Premises,Rents,45177.457174421295,8352,SGS HOTELS READING LIMITED
Development & Regulation,Premises,Rents,45182.4686471875,17424,SGS HOTELS READING LIMITED
Development & Regulation,Premises,Rents,45191.61021292824,20592,SGS HOTELS READING LIMITED
Development & Regulation,Premises,Rents,45191.61021292824,3650,P4I Limited
Development & Regulation,Premises,Rents,45194.441712962966,800,Redacted
Development & Regulation,Premises,Rents,45176.64471107639,13544.37,SOVEREIGN HOUSING GROUP
Development & Regulation,Premises,Rents,45196.46859452546,13544.37,SOVEREIGN HOUSING GROUP
Development & Regulation,Premises,Rents,45170.47090277778,10000,FIS PAYMENTS - TRAVELODGE
Development & Regulation,Premises,Rents,45171.252271840276,720,HENWICK PROPERTIES
Development & Regulation,Premises,Rents,45175.74892774306,2000,A P FORTE
Development & Regulation,Premises,Rents,45177.457174421295,10000,FIS PAYMENTS - TRAVELODGE
Development & Regulation,Premises,Rents,45182.4686471875,2000,A P FORTE
Development & Regulation,Premises,Rents,45175.596056863425,2408,Tennent Homes 2019 Limited
Development & Regulation,Premises,Rents,45177.44749853009,2800,Redacted
Development & Regulation,Premises,Rents,45180.510290625,1300,HENWICK PROPERTIES
Development & Regulation,Premises,Rents,45180.516922650466,2408,Tennent Homes 2019 Limited
Development & Regulation,Premises,Rents,45189.70441825232,650,HENWICK PROPERTIES
Development & Regulation,Premises,Rents,45170.46296296296,6000,Redacted
Environment,Premises,Rates,45194.75460609954,937.5,West Berkshire Council
Environment,Premises,Rates,45194.75460609954,1065,West Berkshire Council
Environment,Premises,Rates,45194.75460609954,840,West Berkshire Council
Environment,Premises,Rates,45194.75460609954,585,West Berkshire Council
Environment,Premises,Rates,45194.75460609954,4237.5,West Berkshire Council
Environment,Premises,Rates,45194.75460609954,877.5,West Berkshire Council
Development & Regulation,Premises,Water Rates,45175.74880494213,913.64,THAMES WATER UTILITIES LTD
Environment,Premises,Water Rates,45189.64494244213,4092.73,CASTLE WATER LIMITED
Adult Social Care,Premises,Cleaning,45196.39503506944,662.6,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45177.516767939815,643.08,SYNCARE T/A REDLAND HEALTHCARE LTD
Communities & Wellbeing,Premises,Cleaning,45196.475505821756,1303.48,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45196.475505821756,1303.48,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45196.47567005787,1303.48,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45196.49225420139,1303.48,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45183.48942280093,822.88,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45183.48942280093,983.08,Glen Cleaning Company Ltd
Education,Premises,Cleaning,45196.64215795139,600.72,Glen Cleaning Company Ltd
Education,Premises,Cleaning,45197.5200712963,1303.48,Glen Cleaning Company Ltd
Education,Premises,Cleaning,45197.5200712963,502.01,Glen Cleaning Company Ltd
Environment,Premises,Cleaning,45197.53786724537,1238.56,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Waste,45189.60742959491,542.1,BIFFA WASTE SERVICES LTD
Commissioning & Procurement,Premises,Waste,45198.551864155095,1579.05,VEOLIA ES WEST BERKSHIRE LTD
Commissioning & Procurement,Premises,Waste,45198.551864155095,1746.07,VEOLIA ES WEST BERKSHIRE LTD
Environment,Premises,Grounds Maintenance,45182.676569641204,6224.5,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45182.693375613424,692.33,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45195.27693769676,18755.46,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45195.61028634259,16293.37,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45174.4363084838,742.49,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45174.40159780093,1770,Foremost Treesurgeons Ltd
Environment,Premises,Grounds Maintenance,45174.40563047454,605.87,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45174.41961547454,1940,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45174.64176982639,944.44,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45174.64481099537,574.99,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45182.57245170139,1888.88,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45182.58658553241,548.86,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45182.58658553241,594,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45182.59325277778,2474.94,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45184.58634756944,5400,Foremost Treesurgeons Ltd
Environment,Premises,Grounds Maintenance,45182.66559690972,9498.2,Continental Landscapes Ltd
Finance & Property,Premises,Premises Insurance,45196.4644971875,1605.96,Marsh LTD
Education,Transport,Direct Transport Costs,45195.624206168985,524.51,ARNOLD CLARK FINANCE LIMITED (T/A ARNOLD CLARK CAR & VAN RENTAL)
Development & Regulation,Transport,Direct Transport Costs,45189.449832638886,864.2,E A RECOVERY & CONTRACTING SERVICES LTD T/A STATION TYRES AND SERVICE CENTRE
Environment,Transport,Direct Transport Costs,45182.561433449075,2003.61,ALLSTAR BUSINESS SOLUTIONS LTD
Environment,Transport,Direct Transport Costs,45189.449832638886,2481.92,ALLSTAR BUSINESS SOLUTIONS LTD
Environment,Transport,Direct Transport Costs,45196.413314930556,2392.19,ALLSTAR BUSINESS SOLUTIONS LTD
Environment,Transport,Direct Transport Costs,45197.55481126157,2666.1,ALLSTAR BUSINESS SOLUTIONS LTD
Environment,Transport,Direct Transport Costs,45189.449832638886,671.76,E A RECOVERY & CONTRACTING SERVICES LTD T/A STATION TYRES AND SERVICE CENTRE
Environment,Transport,Direct Transport Costs,45196.46859452546,1651.76,E A RECOVERY & CONTRACTING SERVICES LTD T/A STATION TYRES AND SERVICE CENTRE
Adult Social Care,Transport,Transport Hire,45174.59315011574,1060,POTTINGER'S HIRE SERVICE
Adult Social Care,Transport,Transport Hire,45174.54049540509,1785,MR RODNEY JAMES NEMETH
Adult Social Care,Transport,Transport Hire,45174.58910628472,660,MRS M F RICHARDSON
Adult Social Care,Transport,Transport Hire,45182.373946493055,1545,COMPASS EXECUTIVE CARS (UK) LTD
Adult Social Care,Transport,Transport Hire,45174.58910628472,6600,D J TRAVEL
Adult Social Care,Transport,Transport Hire,45181.63584490741,6000,D J TRAVEL
Children & Family Services,Transport,Transport Hire,45181.62394563657,585,MRS M F RICHARDSON
Children & Family Services,Transport,Transport Hire,45182.56844869213,1967.5,Premier Cars
Children & Family Services,Transport,Transport Hire,45195.62122623843,817.5,Premier Cars
Education,Transport,Transport Hire,45182.69747986111,1595,D J TRAVEL
Education,Transport,Transport Hire,45182.43361670139,3742.5,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45189.631052627316,530,MRS M F RICHARDSON
Education,Transport,Transport Hire,45176.54051334491,2337.5,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45176.54051334491,2750,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45176.54472450232,1925,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45176.54472450232,1237.5,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45182.37090405093,3840,GREEN METRO CARS READING LTD
Education,Transport,Transport Hire,45182.56844869213,2035,Premier Cars
Education,Transport,Transport Hire,45182.56844869213,1080,Premier Cars
Education,Transport,Transport Hire,45182.70037762731,2025,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45189.449832638886,1305,GREEN METRO CARS READING LTD
Education,Transport,Transport Hire,45195.62122623843,1897,Premier Cars
Education,Transport,Transport Hire,45181.61427291667,990,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45181.6417803588,811.42,D J TRAVEL
Education,Transport,Transport Hire,45181.672618715274,1100,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45181.67658564815,770,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45181.679481747684,550,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45182.56844869213,508.5,Premier Cars
Education,Transport,Transport Hire,45196.540835844906,882,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45174.6069903125,3441.16,HORSEMAN COACHES LTD
Education,Transport,Transport Hire,45181.644757835646,1000,Valley Cars
Education,Transport,Transport Hire,45182.55858996528,3283.64,BAILEYS OF NEWBURY
Education,Transport,Transport Hire,45182.56844869213,1733.5,Premier Cars
Education,Transport,Transport Hire,45189.45495482639,4168.42,TK TRAVEL LTD
Education,Transport,Transport Hire,45189.45495482639,4168.42,TK TRAVEL LTD
Education,Transport,Transport Hire,45189.45495482639,6023.53,TK TRAVEL LTD
Education,Transport,Transport Hire,45189.478327164354,3640,TK TRAVEL LTD
Education,Transport,Transport Hire,45189.48965501157,4216.47,TK TRAVEL LTD
Education,Transport,Transport Hire,45189.48965501157,2917.89,TK TRAVEL LTD
Education,Transport,Transport Hire,45189.48965501157,2917.89,TK TRAVEL LTD
Education,Transport,Transport Hire,45189.48965501157,2548,TK TRAVEL LTD
Education,Transport,Transport Hire,45195.62122623843,1070,Premier Cars
Education,Transport,Transport Hire,45196.41586033565,2662.1,Newbury & District Ltd
Education,Transport,Transport Hire,45196.46170373842,2505.2,Newbury & District Ltd
Education,Transport,Transport Hire,45196.46170373842,2295.39,Newbury & District Ltd
Education,Transport,Transport Hire,45196.46170373842,2835.91,Newbury & District Ltd
Education,Transport,Transport Hire,45196.46170373842,4671,Newbury & District Ltd
Education,Transport,Transport Hire,45196.47157195602,2561.18,Newbury & District Ltd
Education,Transport,Transport Hire,45196.600606134256,2727.23,Newbury & District Ltd
Education,Transport,Transport Hire,45189.478327164354,560,TK TRAVEL LTD
Education,Transport,Transport Hire,45196.46170373842,635.65,Newbury & District Ltd
Education,Transport,Transport Hire,45174.59315011574,3380,ABC TRAVEL (WOKINGHAM) LIMITED T/A ABC TRAVEL
Education,Transport,Transport Hire,45182.373946493055,3306,GREEN METRO CARS READING LTD
Education,Transport,Transport Hire,45182.43361670139,1247.5,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45182.56844869213,3000,Premier Cars
Education,Transport,Transport Hire,45182.69747986111,2040,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45182.70478649306,1060,MRS M F RICHARDSON
Education,Transport,Transport Hire,45189.631052627316,1357,MRS M F RICHARDSON
Education,Transport,Transport Hire,45195.62122623843,1800,Premier Cars
Education,Transport,Transport Hire,45181.6417803588,1091.22,D J TRAVEL
Education,Transport,Transport Hire,45182.69747986111,1125,COMPASS EXECUTIVE CARS (UK) LTD
Children & Family Services,Supplies & Services,Public Transport,45174.45794471065,900,Redacted
Children & Family Services,Supplies & Services,Public Transport,45174.45794471065,574.2,Redacted
Children & Family Services,Supplies & Services,Public Transport,45174.45794471065,515.7,Redacted
Children & Family Services,Supplies & Services,Public Transport,45180.753453125,1340.5,The Rail Settlement
Children & Family Services,Supplies & Services,Public Transport,45181.62976142361,545.4,Redacted
Children & Family Services,Supplies & Services,Public Transport,45182.65602361111,3238.1,Premier Cars
Children & Family Services,Supplies & Services,Public Transport,45188.47056947917,570.42,Redacted
Children & Family Services,Supplies & Services,Public Transport,45188.47056947917,531.9,Redacted
Children & Family Services,Supplies & Services,Public Transport,45195.641493090276,542.7,Redacted
Education,Supplies & Services,Public Transport,45174.596264618056,5000,FIRST GREAT WESTERN
Education,Supplies & Services,Public Transport,45196.47157195602,563,READING TRANSPORT LTD
Education,Supplies & Services,Public Transport,45174.596264618056,705,FIRST GREAT WESTERN
Education,Supplies & Services,Public Transport,45197.55205582176,581,READING TRANSPORT LTD
Environment,Supplies & Services,Public Transport,45189.538226655095,5245.75,STAGECOACH SERVICES LIMITED
Environment,Supplies & Services,Public Transport,45195.28041319444,23334.36,READING TRANSPORT LTD
Environment,Supplies & Services,Public Transport,45196.413314930556,4643.33,Newbury & District Ltd
Environment,Supplies & Services,Public Transport,45196.540835844906,13909.22,Newbury & District Ltd
Environment,Supplies & Services,Public Transport,45196.60072596065,7650.27,Newbury & District Ltd
Environment,Supplies & Services,Public Transport,45196.60339181713,46015.83,Newbury & District Ltd
Finance & Property,Transport,Leased Car Repairs,45170.45018460648,1563.43,LEASEPLAN UK LTD
Adult Social Care,Supplies & Services,Purchase - Equipment,45195.69366388889,625,Bellmont Security Systems
