Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Development & Regulation,Employees,Agency & Temporary Staff,45246.54708402778,1717.73,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45250.52547207176,1782.38,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45250.67108487269,1373.41,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45253.576288310185,1709.63,OYSTER
Development & Regulation,Employees,Training,45239.51715497685,3645,UNIVERSITY OF WEST OF ENGLAND
Development & Regulation,Employees,Training,45244.53309340278,570,BOND SOLON TRAINING LTD (Wilmington Shared Services)
Development & Regulation,Employees,Training,45244.53309340278,570,BOND SOLON TRAINING LTD (Wilmington Shared Services)
Development & Regulation,Employees,Training,45250.49987453704,3645,UNIVERSITY OF WEST OF ENGLAND
Development & Regulation,Employees,Training,45253.35403329861,620.67,INSTITUTE OF LICENSING (EVENTS) LTD
Education,Employees,Training,45235.33602230324,950,MARY HARE SCHOOL
Education,Employees,Lease car costs re employees,45251.61595008102,8126.57,LEASEPLAN UK LTD
Environment,Employees,Training,45250.511667673614,755,Project Skills Solutions Limited
Executive Director - Resources,Employees,Training,45258.65241898148,1944,BLS Stay Compliant Limited
Finance & Property,Employees,Agency & Temporary Staff,45232.53783055556,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45237.67659652778,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45237.68360648148,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45237.68360648148,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45237.68360648148,3345.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45237.68360648148,2007.06,Hays
Finance & Property,Employees,Agency & Temporary Staff,45239.3600221875,2007.06,Hays
Finance & Property,Employees,Agency & Temporary Staff,45239.3600221875,669.02,Hays
Finance & Property,Employees,Agency & Temporary Staff,45254.52769082176,2676.08,Hays
Finance & Property,Employees,Agency & Temporary Staff,45233.58914467593,1122.01,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45240.47127670139,1168.12,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45252.622615277774,1122.01,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45252.622615277774,1137.38,MORGAN HUNT
Finance & Property,Employees,Training,45237.43359644676,700,Dave Marsden t/a DM training services
Strategy & Governance,Employees,Employers LGPS Deficit Contribution,45250.75476362269,402500,Royal Borough of Windsor and Maidenhead
Strategy & Governance,Employees,Training,45246.70436577546,750,The Money Charity
Strategy & Governance,Employees,Recruitment Advertising,45238.59341565972,8735,LinkedIn Ireland
Adult Social Care,Premises,Corporate R&M,45244.56555366898,1513.63,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45245.36651226852,560,DEARING CONSTRUCTION
Adult Social Care,Premises,Corporate R&M,45246.65562476852,822.96,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45251.462516782405,500.27,SCHINDLER LTD
Adult Social Care,Premises,Corporate R&M,45251.61595008102,1594,SALNOR ROOFING SERVICES LIMITED
Adult Social Care,Premises,Corporate R&M,45254.45560717593,594,CHURCHES FIRE SECURITY LTD
Adult Social Care,Premises,Rents,45258.53870243055,15026.76,BERKSHIRE HEALTHCARE NHS FOUNDATION TRUST
Adult Social Care,Premises,Cleaning,45246.55153822916,662.6,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45257.42723792824,662.6,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45257.53864652778,983.08,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45258.61790084491,2161.12,Glen Cleaning Company Ltd
Children & Family Services,Premises,Rents,45253.49631944444,800,Redacted
Children & Family Services,Premises,Rents,45253.4978587963,1188,Redacted
Children & Family Services,Premises,Rents,45253.49896990741,888,Redacted
Children & Family Services,Premises,Rents,45253.50048611111,1450,Redacted
Children & Family Services,Premises,Rents,45253.50261574074,1450,Redacted
Children & Family Services,Premises,Cleaning,45238.734997685184,662.6,Glen Cleaning Company Ltd
Commissioning & Procurement,Premises,Waste,45258.62914861111,1887.5,VEOLIA ES WEST BERKSHIRE LTD
Communities & Wellbeing,Premises,Corporate R&M,45233.64192199074,2159.88,Churchill Support Service Ltd
Communities & Wellbeing,Premises,Corporate R&M,45259.43591759259,576,Headlights
Communities & Wellbeing,Premises,Corporate R&M,45246.648744791666,2399.73,Ecolab Ltd
Communities & Wellbeing,Premises,Corporate R&M,45257.506757407406,551.77,ANCHOR PIPEWORK LIMITED
Communities & Wellbeing,Premises,Cleaning,45236.6238721875,1623.96,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45258.656469409725,1623.96,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45258.69119394676,1011.42,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45258.69119394676,1011.42,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45252.40706820602,822.88,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45252.40706820602,983.08,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45252.49074278935,1011.41,Glen Cleaning Company Ltd
Development & Regulation,Premises,Corporate R&M,45251.636608761575,525,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Energy costs,45244.544499270836,765.21,TOTALENERGIES GAS & POWER LIMITED
Development & Regulation,Premises,Energy costs,45258.548353819446,3133,EDF ENERGY LTD
Development & Regulation,Premises,Rents,45245.47766458333,15120,SGS HOTELS READING LIMITED
Development & Regulation,Premises,Rents,45245.47766458333,15120,SGS HOTELS READING LIMITED
Development & Regulation,Premises,Rents,45245.48226736111,3650,P4I Limited
Development & Regulation,Premises,Rents,45245.68594309028,3650,P4I Limited
Development & Regulation,Premises,Rents,45250.50481643518,14400,SGS HOTELS READING LIMITED
Development & Regulation,Premises,Rents,45252.63623773148,12600,SGS HOTELS READING LIMITED
Development & Regulation,Premises,Rents,45254.462614317126,6766.48,FQ SHEIKH
Development & Regulation,Premises,Rents,45259.58169424769,3650,P4I Limited
Development & Regulation,Premises,Rents,45259.58169424769,3650,P4I Limited
Development & Regulation,Premises,Rents,45259.58169424769,10080,SGS HOTELS READING LIMITED
Development & Regulation,Premises,Rents,45259.58169424769,6000,Shaz Property Limited
Development & Regulation,Premises,Rents,45232.53783055556,13544.37,SOVEREIGN HOUSING GROUP
Development & Regulation,Premises,Rents,45254.677846875,6000,Redacted
Development & Regulation,Premises,Rents,45231.59597515046,10000,FIS PAYMENTS - TRAVELODGE
Development & Regulation,Premises,Rents,45240.51028387732,10000,FIS PAYMENTS - TRAVELODGE
Development & Regulation,Premises,Rents,45244.37778329861,10000,FIS PAYMENTS - TRAVELODGE
Development & Regulation,Premises,Rents,45244.56541782407,750,WB LETTINGS
Development & Regulation,Premises,Rents,45244.56541782407,750,WB LETTINGS
Development & Regulation,Premises,Rents,45244.56541782407,865,WB LETTINGS
Development & Regulation,Premises,Rents,45260.56086253472,10000,FIS PAYMENTS - TRAVELODGE
Development & Regulation,Premises,Rents,45232.503346909725,1400,Redacted
Development & Regulation,Premises,Rents,45244.5031497338,650,HENWICK PROPERTIES
Development & Regulation,Premises,Rents,45250.42793549768,2408,Tennent Homes 2019 Limited
Development & Regulation,Premises,Rents,45254.684778159724,1400,Redacted
Development & Regulation,Premises,Rents,45254.75528695602,3746.16,Redacted
Development & Regulation,Premises,Rents,45258.49677939815,2408,Tennent Homes 2019 Limited
Development & Regulation,Premises,Rents,45231.59597515046,10000,PREMIER INN BUSINESS ACCOUNT
Development & Regulation,Premises,Rents,45232.53071061343,23698.7,PREMIER INN BUSINESS ACCOUNT
Development & Regulation,Premises,Rents,45232.53071061343,36465,PREMIER INN BUSINESS ACCOUNT
Development & Regulation,Premises,Rents,45232.53783055556,29376,FIS PAYMENTS - TRAVELODGE
Development & Regulation,Premises,Rents,45238.64465798611,609.87,GREENE KING BREWING & RETAILING LTD
Development & Regulation,Premises,Rents,45238.64875975694,583.04,GREENE KING BREWING & RETAILING LTD
Development & Regulation,Premises,Rents,45238.65160520833,548.92,GREENE KING BREWING & RETAILING LTD
Development & Regulation,Premises,Rents,45238.655672569446,562.42,GREENE KING BREWING & RETAILING LTD
Development & Regulation,Premises,Rents,45240.51028387732,10000,PREMIER INN BUSINESS ACCOUNT
Development & Regulation,Premises,Rents,45251.64327820602,37088.83,PREMIER INN BUSINESS ACCOUNT
Development & Regulation,Premises,Rents,45252.59474788194,26942.36,FIS PAYMENTS - TRAVELODGE
Development & Regulation,Premises,Rents,45252.59474788194,39118.45,FIS PAYMENTS - TRAVELODGE
Development & Regulation,Premises,Survey,45251.671258449074,1385,Marshalls Surveyors Limited
Development & Regulation,Premises,Survey,45251.671258449074,1745,Marshalls Surveyors Limited
Development & Regulation,Premises,Survey,45259.384340509256,1385,Marshalls Surveyors Limited
Development & Regulation,Premises,Survey,45259.40130138889,1385,Marshalls Surveyors Limited
Education,Premises,Water Rates,45247.65573244213,515.56,CASTLE WATER LIMITED
Education,Premises,Cleaning,45258.58037809028,1303.48,Glen Cleaning Company Ltd
Education,Premises,Cleaning,45258.58037809028,502.01,Glen Cleaning Company Ltd
Education,Premises,Survey,45254.525455173614,1237.5,JDL Consultants
Environment,Premises,Corporate R&M,45244.560893368056,3755.74,Temple Lifts (Southern) Ltd
Environment,Premises,Corporate R&M,45252.69211041667,664.46,ANCHOR PIPEWORK LIMITED
Environment,Premises,Corporate R&M,45253.650577465276,1176.3,Cliveden Conservation Workshop Ltd
Environment,Premises,Corporate R&M,45246.54452739583,5773,SECURE SYSTEMS LTD
Environment,Premises,Cleaning,45259.51922248842,1238.56,Glen Cleaning Company Ltd
Environment,Premises,Cleaning,45251.518276006944,620,Externiture Ltd.
Environment,Premises,Grounds Maintenance,45236.614121527775,2554.75,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45236.614121527775,671.32,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45236.61689012731,13549.12,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45236.620978125,1611.14,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45236.620978125,44161.89,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45237.50341304398,10458.63,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45237.5450875,5141.97,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45237.60726512731,70915.21,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45237.60726512731,15363.4,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45259.57914679398,2066.23,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45240.443392395835,594,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45240.4572684375,570.23,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45240.46164039352,855.2,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45243.690146608795,900,Foremost Treesurgeons Ltd
Environment,Premises,Grounds Maintenance,45243.690146608795,1085.99,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45244.491519131945,23625,Foremost Treesurgeons Ltd
Environment,Premises,Grounds Maintenance,45257.65671643519,891,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45257.65671643519,1495,Foremost Treesurgeons Ltd
Environment,Premises,Grounds Maintenance,45257.663402199076,1050.19,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45236.614121527775,9411.14,Continental Landscapes Ltd
Environment,Premises,Grounds Maintenance,45237.54522623843,12632.6,Continental Landscapes Ltd
Finance & Property,Premises,Corporate R&M,45236.48501628472,1968.36,ELITE SECURITY GROUP
Finance & Property,Premises,Corporate R&M,45244.48461180556,557.7,CONNECT VENDING LTD
Finance & Property,Premises,Corporate R&M,45244.60671813657,975,CONNECT VENDING LTD
Finance & Property,Premises,Corporate R&M,45244.60671813657,557.7,CONNECT VENDING LTD
Finance & Property,Premises,Corporate R&M,45244.613603819445,557.7,CONNECT VENDING LTD
Finance & Property,Premises,Corporate R&M,45245.68614899305,1180,HSI FURNITURE
Finance & Property,Premises,Corporate R&M,45250.624885763886,1229.17,VolkerHighways Ltd
Finance & Property,Premises,Corporate R&M,45258.63159297454,520,SCHINDLER LTD
Finance & Property,Premises,Corporate R&M,45232.436381747684,695,R & G SMITH (SOUTHERN) LTD
Finance & Property,Premises,Water Rates,45244.449760613425,831.66,CASTLE WATER LIMITED
Finance & Property,Premises,Cleaning,45250.43489186343,655.8,COMPLETE BUSINESS SOLUTIONS GROUP UK LTD
Finance & Property,Premises,Cleaning,45250.43489186343,504,COMPLETE BUSINESS SOLUTIONS GROUP UK LTD
Finance & Property,Premises,Cleaning,45250.43489186343,2092,COMPLETE BUSINESS SOLUTIONS GROUP UK LTD
Finance & Property,Premises,Cleaning,45257.47886697917,4953.92,Glen Cleaning Company Ltd
Finance & Property,Premises,Cleaning,45257.48574725694,662.6,Glen Cleaning Company Ltd
Finance & Property,Premises,Cleaning,45238.58646385417,767.45,RELYON CLEANING SERVICES
Finance & Property,Premises,Waste,45258.51354664352,2196.48,BIFFA WASTE SERVICES LTD
Adult Social Care,Supplies & Services,Purchase - Equipment,45258.37886767361,730,Hearing Products International Limited
Adult Social Care,Supplies & Services,Purchase - Equipment,45252.62990385417,1100,PREPAID FINANCIAL SERVICES
Adult Social Care,Supplies & Services,Purchase - Equipment,45251.631869791665,1169.99,SOUTHERN MEDICAL LTD
Adult Social Care,Supplies & Services,Catering,45251.7221255787,14352.6,Elior UK PLC
Adult Social Care,Supplies & Services,Catering,45246.51932207176,9431.81,Elior UK PLC
Adult Social Care,Supplies & Services,Catering,45258.464962997685,624.99,NISBETS
Adult Social Care,Supplies & Services,Catering,45245.402850729166,503.6,APETITO LTD
Adult Social Care,Supplies & Services,Catering,45257.680167280094,716.73,APETITO LTD
Adult Social Care,Supplies & Services,Professional Fees,45250.46513541666,700,EDGE TRAINING AND CONSULTANCY LTD
Adult Social Care,Supplies & Services,Professional Fees,45236.50336099537,1000,Hannys Social Care Limited
Adult Social Care,Supplies & Services,Professional Fees,45240.46164039352,661.43,The Advocacy People (formerly SEAP)
Adult Social Care,Supplies & Services,Professional Fees,45240.46164039352,560.07,The Advocacy People (formerly SEAP)
Adult Social Care,Supplies & Services,Professional Fees,45245.57218584491,2000,Lisa Holmes
Adult Social Care,Supplies & Services,Professional Fees,45245.5789599537,4440,Silvergate Ltd (formerly Mersa ltd)
Adult Social Care,Supplies & Services,Professional Fees,45246.65818052083,686.8,The Advocacy People (formerly SEAP)
Adult Social Care,Supplies & Services,Professional Fees,45246.66243761574,782.32,The Advocacy People (formerly SEAP)
Adult Social Care,Supplies & Services,Professional Fees,45251.49735737268,720,Zafari Ltd
Adult Social Care,Supplies & Services,Professional Fees,45252.539030011576,5633.76,Swan Advocacy
Adult Social Care,Supplies & Services,Professional Fees,45253.53907372685,1025,Leona McCalla
Adult Social Care,Supplies & Services,Professional Fees,45259.59300894676,3327.8,The Advocacy People (formerly SEAP)
Adult Social Care,Supplies & Services,Professional Fees,45252.539030011576,7170.24,Swan Advocacy
Adult Social Care,Supplies & Services,Subscriptions,45233.537945104166,650,Nourish Care Ltd
Children & Family Services,Supplies & Services,Public Transport,45236.75419799769,1182.75,Rail Settlement
Children & Family Services,Supplies & Services,Public Transport,45238.252557291664,1300,Premier Cars
Children & Family Services,Supplies & Services,Public Transport,45240.475338275464,2015,Premier Cars
Children & Family Services,Supplies & Services,Public Transport,45244.54093070602,1063.92,Redacted
Children & Family Services,Supplies & Services,Public Transport,45244.54093070602,1044.45,Redacted
Children & Family Services,Supplies & Services,Public Transport,45244.54093070602,641.7,Redacted
Children & Family Services,Supplies & Services,Public Transport,45258.49677939815,925,Valley Cars
Children & Family Services,Supplies & Services,Public Transport,45259.38527195602,1278.9,Redacted
Children & Family Services,Supplies & Services,Professional Fees,45240.67945084491,1748.3,PRESTIGE NETWORK
Children & Family Services,Supplies & Services,Professional Fees,45240.67945084491,940.25,PRESTIGE NETWORK
Children & Family Services,Supplies & Services,Professional Fees,45233.600085335645,1225,Turning Point
Children & Family Services,Supplies & Services,Professional Fees,45244.544499270836,523.8,Studio Boult Ltd
Children & Family Services,Supplies & Services,Professional Fees,45245.59344907408,3523.8,Studio Boult Ltd
Children & Family Services,Supplies & Services,Professional Fees,45239.4823647338,1050,Bradley Barrett
Children & Family Services,Supplies & Services,Professional Fees,45260.5236278588,600,THE ANNEX PROJECT LTD
Children & Family Services,Supplies & Services,Professional Fees,45240.67945084491,1721,PRESTIGE NETWORK
Children & Family Services,Supplies & Services,Professional Fees,45252.601822453704,988.58,Brighter Steps Ltd
Children & Family Services,Supplies & Services,Professional Fees,45252.601822453704,1207.08,Brighter Steps Ltd
Children & Family Services,Supplies & Services,Professional Fees,45250.4210965625,12143,Home Start West Berkshire
Communities & Wellbeing,Supplies & Services,IT,45240.69740046297,726.89,TRUSTMARQUE SOLUTIONS LTD
Communities & Wellbeing,Supplies & Services,IT,45243.38733229167,726.89,TRUSTMARQUE SOLUTIONS LTD
Communities & Wellbeing,Supplies & Services,Catering,45236.62813545139,1038.24,P. APPLEYARD (TOFFS CATERING)
Communities & Wellbeing,Supplies & Services,Catering,45244.53768761574,821.72,P. APPLEYARD (TOFFS CATERING)
Communities & Wellbeing,Supplies & Services,Catering,45250.48593113426,695.22,P. APPLEYARD (TOFFS CATERING)
Communities & Wellbeing,Supplies & Services,Charges,45233.607070983795,3300,HEMISPHERE WEST EUROPE LIMITED
Development & Regulation,Supplies & Services,Purchase - Furniture,45233.57236369213,4635,7 STAR LTD
Development & Regulation,Supplies & Services,Purchase - Furniture,45258.464962997685,876.67,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Development & Regulation,Supplies & Services,Purchase - Furniture,45259.39429054398,576.33,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Development & Regulation,Supplies & Services,Purchase - Furniture,45259.398849074074,619.17,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Development & Regulation,Supplies & Services,Purchase - Furniture,45259.40130138889,743.83,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Development & Regulation,Supplies & Services,Purchase - Furniture,45259.44732075231,839,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Development & Regulation,Supplies & Services,Purchase - Furniture,45252.657040162034,1367,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Development & Regulation,Supplies & Services,Purchase - Furniture,45257.55943353009,1256.67,THE NEWBURY COMMUNITY RESOURCE CENTRE LTD
Development & Regulation,Supplies & Services,Purchase - Equipment,45258.62914861111,1625.9,MOGO (UK)
Development & Regulation,Supplies & Services,Purchase - Equipment,45252.62990385417,750,PREPAID FINANCIAL SERVICES
Development & Regulation,Supplies & Services,Advertising,45243.6859415162,650.63,Newsquest Media Group
Development & Regulation,Supplies & Services,Advertising,45259.47057670139,522.75,NEWBURY NEWS LTD
Development & Regulation,Supplies & Services,Professional Fees,45233.607070983795,1800,Liz Lake Associates
Development & Regulation,Supplies & Services,Professional Fees,45238.517188460646,2250,Ivy Legal Ltd
Development & Regulation,Supplies & Services,Professional Fees,45238.52447592593,4425.54,WSP UK LTD
Development & Regulation,Supplies & Services,Professional Fees,45253.497790277775,4599.5,Intelligent Plans and Examinations
Development & Regulation,Supplies & Services,Professional Fees,45254.677846875,18142.11,THE PLANNING INSPECTORATE
Development & Regulation,Supplies & Services,Professional Fees,45231.62830887731,770,New City Scales
Development & Regulation,Supplies & Services,Professional Fees,45238.63532954861,733.9,PRESTIGE NETWORK
Development & Regulation,Supplies & Services,Professional Fees,45243.62765297454,1000,Haslams Chartered Surveyors LLP
Development & Regulation,Supplies & Services,Professional Fees,45243.62765297454,1250,Haslams Chartered Surveyors LLP
Development & Regulation,Supplies & Services,Professional Fees,45244.70672931713,2920.4,HAMPSHIRE COUNTY COUNCIL
Development & Regulation,Supplies & Services,Professional Fees,45245.51238136574,8680.62,HAMPSHIRE COUNTY COUNCIL
Development & Regulation,Supplies & Services,Professional Fees,45246.59299039352,1199.45,HAMPSHIRE COUNTY COUNCIL
Development & Regulation,Supplies & Services,Professional Fees,45252.59474788194,2750,Haslams Chartered Surveyors LLP
Development & Regulation,Supplies & Services,Professional Fees,45253.68740096065,504.84,Ramora Global Ltd
Development & Regulation,Supplies & Services,Professional Fees,45254.44434494213,1250,Haslams Chartered Surveyors LLP
Development & Regulation,Supplies & Services,Professional Fees,45258.46235072917,1250,Haslams Chartered Surveyors LLP
Development & Regulation,Supplies & Services,Professional Fees,45236.516834409726,781.25,12 College Place (Michael Forster)
Development & Regulation,Supplies & Services,Professional Fees,45253.51127642361,1680,James Button & Co (Solicitors)
Development & Regulation,Supplies & Services,Professional Fees,45232.593244791664,2086.2,LANGUAGE LINE SOLUTIONS
