Service,Expenditure category,Narrative,Date,Net amount,Supplier name
Children & Family Services,Employees,Agency & Temporary Staff,45020.68228059028,529.6,Services for Children
Children & Family Services,Employees,Agency & Temporary Staff,45020.705803703706,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45020.705803703706,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45027.64246802084,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45029.624419988424,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45029.70075420139,670.4,ISWP Assessment Services Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45030.65912175926,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45030.65912175926,2197.06,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45030.6634190162,1575,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45030.686902002315,1942.5,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45035.596734722225,770,CALL US
Children & Family Services,Employees,Agency & Temporary Staff,45035.596734722225,939.3,CALL US
Children & Family Services,Employees,Agency & Temporary Staff,45035.596734722225,831.4,CALL US
Children & Family Services,Employees,Agency & Temporary Staff,45035.60093792824,1869.7,ISWP Assessment Services Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45040.63560439815,1504.26,Red Sector Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45019.4113959838,1850,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45043.66631759259,1850,NonStop Recruitment Ltd
Children & Family Services,Employees,Agency & Temporary Staff,45040.64541276621,571.95,DWP
Children & Family Services,Employees,Agency & Temporary Staff,45033.65920320602,6126.5,CALL US
Education,Employees,Agency & Temporary Staff,45035.413502233794,2000,EMILY HINSON
Education,Employees,Agency & Temporary Staff,45035.67735115741,6500,LEARNING DIRECTIONS LTD
Development & Regulation,Employees,Agency & Temporary Staff,45019.47437241898,2663.88,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45020.67108807871,1702,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45033.5247059375,1395.64,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45037.5341908912,1395.64,Hays
Development & Regulation,Employees,Agency & Temporary Staff,45040.441094525464,1200,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45029.5867491088,1593.75,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45029.58686369213,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45029.58977172454,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45029.59373457176,1487.5,Kenyon Block Consultants Limited
Development & Regulation,Employees,Agency & Temporary Staff,45033.6842190625,4000,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45028.441163310184,984,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45033.545667094906,615,OYSTER
Development & Regulation,Employees,Agency & Temporary Staff,45028.54107118055,1598.96,G2 Recruitment
Development & Regulation,Employees,Agency & Temporary Staff,45028.54531068287,1457.95,G2 Recruitment
Development & Regulation,Employees,Agency & Temporary Staff,45028.55229675926,1439.49,G2 Recruitment
Development & Regulation,Employees,Agency & Temporary Staff,45028.55229675926,708.4,G2 Recruitment
Development & Regulation,Employees,Agency & Temporary Staff,45028.55229675926,1629.32,G2 Recruitment
Development & Regulation,Employees,Agency & Temporary Staff,45041.6523966088,1578.72,G2 Recruitment
Development & Regulation,Employees,Agency & Temporary Staff,45041.73570478009,1639.44,G2 Recruitment
Development & Regulation,Employees,Agency & Temporary Staff,45042.53146184028,1325.72,G2 Recruitment
Commissioning & Procurement,Employees,Agency & Temporary Staff,45020.664145173614,163658.44,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45028.46219247685,213059.13,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45029.70085945602,170221.27,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45036.56893483796,164444.56,Comensura Ltd
Commissioning & Procurement,Employees,Agency & Temporary Staff,45042.55516400463,242175.92,Comensura Ltd
Finance & Property,Employees,Agency & Temporary Staff,45029.50414135417,1650,Hays
Finance & Property,Employees,Agency & Temporary Staff,45033.51073394676,2200,Hays
Finance & Property,Employees,Agency & Temporary Staff,45036.489773726855,2200,Hays
Finance & Property,Employees,Agency & Temporary Staff,45042.705146064814,2750,Hays
Finance & Property,Employees,Agency & Temporary Staff,45019.37674756945,3263.5,Hays
Finance & Property,Employees,Agency & Temporary Staff,45033.479234722225,2676.08,Hays
Finance & Property,Employees,Agency & Temporary Staff,45033.68696230324,1958.1,Hays
Finance & Property,Employees,Agency & Temporary Staff,45036.50383032407,2676.08,Hays
Finance & Property,Employees,Agency & Temporary Staff,45019.59916238426,931.26,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45019.623359108795,1083.36,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45033.36058221065,888.9,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45033.36058221065,1137.38,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45037.60370505787,992.25,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45040.413521608796,922.2,MORGAN HUNT
Finance & Property,Employees,Agency & Temporary Staff,45044.36768040509,532.1,MORGAN HUNT
Strategy & Governance,Employees,Agency & Temporary Staff,45019.60643807871,928.07,Vivid Resourcing Ltd
Strategy & Governance,Employees,Agency & Temporary Staff,45033.66324702546,1497.45,Vivid Resourcing Ltd
Strategy & Governance,Employees,Agency & Temporary Staff,45037.61762114584,797.94,Vivid Resourcing Ltd
Children & Family Services,Employees,Training,45019.53658649306,1350,TRIPLE P UK LIMITED
Children & Family Services,Employees,Training,45019.53658649306,1645,TRIPLE P UK LIMITED
Development & Regulation,Employees,Training,45020.63356392361,2630,BOND SOLON TRAINING LTD (Wilmington Shared Services)
Development & Regulation,Employees,Training,45020.51139189815,780,CHARTERED INSTITUTE OF HOUSING
Development & Regulation,Employees,Training,45035.6493318287,780,CHARTERED INSTITUTE OF HOUSING
ICT,Employees,Training,45019.51560439815,10000,QA-IQ
Strategy & Governance,Employees,Training,45029.69782056713,10000,Embridge Consulting (UK) Limited
Strategy & Governance,Employees,Training,45041.37158865741,4977.35,KEYSTONE TRAINING LIMITED
Strategy & Governance,Employees,Training,45042.56210771991,750,KEYSTONE TRAINING LIMITED
Strategy & Governance,Employees,Training,45030.677199652775,650,DAWN REVELL T/A DR TRAINING LTD
Strategy & Governance,Employees,Training,45022.6363900463,2906.4,ALASDAIR CANT & ASSOCIATES LTD
Strategy & Governance,Employees,Training,45040.45516478009,1020,Pace UK
Strategy & Governance,Employees,Training,45019.42542353009,6000,THE ANNEX PROJECT LTD
Strategy & Governance,Employees,Training,45028.60113611111,540,FosterTalk Ltd
Strategy & Governance,Employees,Training,45028.60356357639,540,FosterTalk Ltd
Strategy & Governance,Employees,Training,45029.704698298614,675,THAMES VALLEY POLICE
Strategy & Governance,Employees,Training,45029.704698298614,675,THAMES VALLEY POLICE
Strategy & Governance,Employees,Training,45029.70777017361,675,THAMES VALLEY POLICE
Strategy & Governance,Employees,Training,45029.70777017361,675,THAMES VALLEY POLICE
Strategy & Governance,Employees,Training,45029.70777017361,675,THAMES VALLEY POLICE
Children & Family Services,Employees,Employee Expenses,45042.443447881946,1000,Redacted
Children & Family Services,Employees,Employee Expenses,45042.443447881946,1333.46,Redacted
Children & Family Services,Employees,Employee Expenses,45042.443447881946,1798.33,Redacted
Development & Regulation,Employees,Employee Expenses,45042.443447881946,1214.48,Redacted
Finance & Property,Employees,Employee Expenses,45042.443447881946,1078,Redacted
Strategy & Governance,Employees,Employee Expenses,45021.41026921296,2242,CAPITA RECRUITMENT VETTING SERVICE
Strategy & Governance,Employees,Employee Expenses,45042.443447881946,700,Redacted
Adult Social Care,Premises,Corporate R&M,45021.61949791667,1463.25,ANCHOR PIPEWORK LIMITED
Adult Social Care,Premises,Corporate R&M,45042.434327233794,560,TOTAL DRAINAGE SYSTEMS LTD
Adult Social Care,Premises,Corporate R&M,45033.607831828704,810,NEWBURY CONSTRUCTION SERVICES LTD
Adult Social Care,Premises,Corporate R&M,45033.66324702546,2238.79,KONE plc
Adult Social Care,Premises,Corporate R&M,45027.416105439814,1129.42,HAG SHUTTERS AND GRILLES LTD
Adult Social Care,Premises,Corporate R&M,45019.640904548614,780,INTEGRATED WATER SERVICES
Adult Social Care,Premises,Corporate R&M,45021.689032870374,3010,RJ Morgan Fencing
Adult Social Care,Premises,Corporate R&M,45029.61050459491,1560,M.Allum Plumbing & Heating Engineers
Children & Family Services,Premises,Corporate R&M,45028.54531068287,600,DNA HOME IMPROVEMENTS LTD
Children & Family Services,Premises,Corporate R&M,45028.54531068287,875,DNA HOME IMPROVEMENTS LTD
Communities & Wellbeing,Premises,Corporate R&M,45028.6938224537,545,Tecserv UK Ltd
Communities & Wellbeing,Premises,Corporate R&M,45035.53128920139,1748.75,ANCHOR PIPEWORK LIMITED
Education,Premises,Corporate R&M,45027.524319097225,975.98,A&E FIRE & SECURITY LIMITED
Education,Premises,Corporate R&M,45034.65657103009,730.12,NURSE ELECTRICAL LTD
Development & Regulation,Premises,Corporate R&M,45019.43947265046,740,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45019.691940543984,800,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45019.691940543984,555,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45020.661228275465,1668,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45021.41884884259,1000,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45021.41884884259,668,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45041.6840659375,8905,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45041.6840659375,3000,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45041.69104394676,1600,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45042.50409444444,2400,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45042.50409444444,535,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45020.682388113426,960,BERKSHIRE MECHANICAL SERVICES
Development & Regulation,Premises,Corporate R&M,45020.682388113426,660,BERKSHIRE MECHANICAL SERVICES
Environment,Premises,Corporate R&M,45021.45341770833,1155,M K TAYLOR
Environment,Premises,Corporate R&M,45021.45341770833,555,M K TAYLOR
Environment,Premises,Corporate R&M,45021.60167503472,2112.02,READING EXTINGUISHER SERVICES
Environment,Premises,Corporate R&M,45027.332748229164,1429.22,Temple Lifts (Southern) Ltd
Environment,Premises,Corporate R&M,45027.336710613425,1429.22,Temple Lifts (Southern) Ltd
Environment,Premises,Corporate R&M,45027.336710613425,525,Temple Lifts (Southern) Ltd
Environment,Premises,Corporate R&M,45027.336710613425,1110,Temple Lifts (Southern) Ltd
Environment,Premises,Corporate R&M,45042.448110613426,1243.66,Chubb Systems Ltd
Environment,Premises,Corporate R&M,45042.448110613426,1243.67,Chubb Systems Ltd
Environment,Premises,Corporate R&M,45042.448110613426,1243.67,Chubb Systems Ltd
Environment,Premises,Corporate R&M,45028.5272755787,802.48,ANCHOR PIPEWORK LIMITED
Environment,Premises,Corporate R&M,45030.51033116898,787.5,SCION COMMUNICATIONS LTD
Environment,Premises,Corporate R&M,45033.61466119213,4790,NEWBURY CONSTRUCTION SERVICES LTD
Environment,Premises,Corporate R&M,45028.53115894676,2300,PRO-AIR GB LTD
Finance & Property,Premises,Corporate R&M,45035.47864008102,2194.8,ELITE SECURITY GROUP
Finance & Property,Premises,Corporate R&M,45027.62438649306,500.41,SCHINDLER LTD
Finance & Property,Premises,Corporate R&M,45022.45311631945,1353.4,ANCHOR PIPEWORK LIMITED
Finance & Property,Premises,Corporate R&M,45022.45311631945,563.91,ANCHOR PIPEWORK LIMITED
Finance & Property,Premises,Corporate R&M,45044.43034467593,551.48,Temple Lifts (Southern) Ltd
Development & Regulation,Premises,Energy costs,45028.663487962964,674.4,BRITISH GAS TRADING LTD
Development & Regulation,Premises,Energy costs,45028.67023318287,588.8,BRITISH GAS TRADING LTD
Adult Social Care,Premises,Rents,45033.65224837963,149205.44,A2 Dominion
Children & Family Services,Premises,Rents,45029.693961840276,765,ST JOHNS CHURCH NEWBURY (ROOMS)
Children & Family Services,Premises,Rents,45036.69094930556,800,Redacted
Children & Family Services,Premises,Rents,45036.69094930556,1188,Redacted
Children & Family Services,Premises,Rents,45036.693888194444,888,Redacted
Children & Family Services,Premises,Rents,45036.693888194444,1250,Redacted
Children & Family Services,Premises,Rents,45036.693888194444,1250,Redacted
Communities & Wellbeing,Premises,Rents,45042.60823197917,6566.48,Avison Young - Redwood Light Industrial
Education,Premises,Rents,45041.615177858796,537.5,NEWBURY RUGBY CLUB
Development & Regulation,Premises,Rents,45021.490652974535,560,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45021.525274189815,13172.64,SOVEREIGN HOUSING GROUP
Development & Regulation,Premises,Rents,45021.41044853009,12505.29,SOVEREIGN HOUSING GROUP
Development & Regulation,Premises,Rents,45028.70079170139,13544.37,SOVEREIGN HOUSING GROUP
Development & Regulation,Premises,Rents,45021.570854247686,1540,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45021.57387789352,1330,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45021.578015625,1330,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45021.58082434028,1960,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45028.55492809028,1960,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45028.55492809028,1540,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45028.55912268518,1330,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45029.61453417824,1330,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45041.680128935186,770,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45020.53220740741,4300,Redacted
Development & Regulation,Premises,Rents,45021.39775798611,1540,PHOENIX APARTMENTS LTD
Development & Regulation,Premises,Rents,45029.65617931713,912.5,Redacted
Development & Regulation,Premises,Rents,45029.65617931713,912.5,Redacted
Development & Regulation,Premises,Rents,45035.392295949074,646,GREENE KING BREWING & RETAILING LTD
Development & Regulation,Premises,Rents,45043.39267954861,725,TOOMEY CLIENT ACCOUNT
Development & Regulation,Premises,Rents,45043.39280894676,595,GREENE KING BREWING & RETAILING LTD
Development & Regulation,Premises,Rents,45034.753804548614,18353.8,Premier Inn
Development & Regulation,Premises,Rents,45035.75387075231,15998.77,Travelodge
Development & Regulation,Premises,Rents,45020.5088755787,2408,Tennent Homes 2019 Limited
Development & Regulation,Premises,Rents,45044.38851315972,650,HENWICK PROPERTIES
Environment,Premises,Rents,45035.48592341435,7500,NEWBURY RUGBY CLUB
Finance & Property,Premises,Rents,45022.62249479166,628.19,Redacted
Environment,Premises,Water Rates,45042.75444204861,3723.19,Thames Water
Adult Social Care,Premises,Cleaning,45040.63844077546,601.82,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45042.35069826389,601.82,Glen Cleaning Company Ltd
Adult Social Care,Premises,Cleaning,45041.656820868055,892.9,Glen Cleaning Company Ltd
Children & Family Services,Premises,Cleaning,45041.51771273148,601.82,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45033.54809001157,1474.99,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45022.591807488425,747.39,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45022.591807488425,892.9,Glen Cleaning Company Ltd
Communities & Wellbeing,Premises,Cleaning,45042.58993857639,601.82,Glen Cleaning Company Ltd
Environment,Premises,Cleaning,45040.6844971875,1124.95,Glen Cleaning Company Ltd
Environment,Premises,Cleaning,45042.510935300925,810.81,Glen Cleaning Company Ltd
Finance & Property,Premises,Cleaning,45035.47189065972,929.25,COMPLETE BUSINESS SOLUTIONS GROUP UK LTD
Finance & Property,Premises,Cleaning,45034.43440466435,663.72,RELYON CLEANING SERVICES
Environment,Premises,Grounds Maintenance,45034.457855555556,770,TL CONTRACTING LTD
Environment,Premises,Grounds Maintenance,45037.59676099537,800,Tactical Facilities Management Ltd
Environment,Premises,Grounds Maintenance,45042.718758414354,530,D LANE
Environment,Premises,Grounds Maintenance,45033.44809012731,2500,TRINOVA SYSTEMS LTD
Environment,Premises,Grounds Maintenance,45035.610708368054,1417.57,CONNICK TREE CARE
Environment,Premises,Grounds Maintenance,45035.555073958334,700,Newbury Cricket Club
Environment,Transport,Direct Transport Costs,45021.51832519676,859.56,Rygor Commercials Ltd
Environment,Transport,Direct Transport Costs,45021.598964351855,682.03,Rygor Commercials Ltd
Environment,Transport,Direct Transport Costs,45028.60810667824,614.79,E A RECOVERY & CONTRACTING SERVICES LTD T/A STATION TYRES AND SERVICE CENTRE
Environment,Transport,Direct Transport Costs,45035.53820390046,717.84,E A RECOVERY & CONTRACTING SERVICES LTD T/A STATION TYRES AND SERVICE CENTRE
Adult Social Care,Transport,Transport Hire,45021.45341770833,605,COMPASS EXECUTIVE CARS (UK) LTD
Adult Social Care,Transport,Transport Hire,45021.45589788195,1719,COMPASS EXECUTIVE CARS (UK) LTD
Adult Social Care,Transport,Transport Hire,45021.45589788195,1296,COMPASS EXECUTIVE CARS (UK) LTD
Adult Social Care,Transport,Transport Hire,45022.376658217596,1102.5,MR RODNEY JAMES NEMETH
Adult Social Care,Transport,Transport Hire,45022.376658217596,800,MR RODNEY JAMES NEMETH
Adult Social Care,Transport,Transport Hire,45021.54346797454,758.33,POTTINGER'S HIRE SERVICE
Adult Social Care,Transport,Transport Hire,45021.60167503472,3726.2,D J TRAVEL
Adult Social Care,Transport,Transport Hire,45021.60167503472,3173.8,D J TRAVEL
Children & Family Services,Transport,Transport Hire,45021.53615482639,1690,ABC TRAVEL (WOKINGHAM) LIMITED T/A ABC TRAVEL
Education,Transport,Transport Hire,45021.550244791666,1659,ALMAAZ 59 LTD ( T/A SCHOOL TRAVEL)
Education,Transport,Transport Hire,45027.65635563657,2664,GREEN METRO CARS READING LTD
Education,Transport,Transport Hire,45028.48948938657,1800,BROADWAY CARS
Education,Transport,Transport Hire,45021.41897118055,3450,DANIEL GRIFFITHS T/A BLUEBIRD PASSENGER SERVICES
Education,Transport,Transport Hire,45021.46731582176,1132.7,D J TRAVEL
Education,Transport,Transport Hire,45021.49450605324,2351.6,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45021.49450605324,1675.96,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45021.539140162036,1483.08,POTTINGER'S HIRE SERVICE
Education,Transport,Transport Hire,45021.54346797454,1260,Kennet & Avon Group
Education,Transport,Transport Hire,45021.54346797454,1491.67,POTTINGER'S HIRE SERVICE
Education,Transport,Transport Hire,45027.65635563657,1560,GREEN METRO CARS READING LTD
Education,Transport,Transport Hire,45028.48948938657,2062.5,BROADWAY CARS
Education,Transport,Transport Hire,45028.51329394676,880,BROADWAY CARS
Education,Transport,Transport Hire,45028.520251469905,3220,BROADWAY CARS
Education,Transport,Transport Hire,45028.54531068287,2750.5,BROADWAY CARS
Education,Transport,Transport Hire,45028.596596724536,1274,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45035.596734722225,843.33,Mark Dillon t/a Penmar Transport Ltd
Education,Transport,Transport Hire,45035.60370127315,540,Mark Dillon t/a Penmar Transport Ltd
Education,Transport,Transport Hire,45037.680053819444,6037.5,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45040.42028460648,975,GREEN METRO CARS READING LTD
Education,Transport,Transport Hire,45040.434087002315,630,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45040.68708545139,945,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45021.49450605324,752,Wheels Taxis
Education,Transport,Transport Hire,45028.596596724536,4387,COMPASS EXECUTIVE CARS (UK) LTD
Education,Transport,Transport Hire,45033.656523032405,561.75,Premier Cars
Education,Transport,Transport Hire,45033.656523032405,1452.5,Premier Cars
Education,Transport,Transport Hire,45033.66324702546,2152.5,GREEN METRO CARS READING LTD
Education,Transport,Transport Hire,45019.54608923611,4800,GREEN METRO CARS READING LTD
Education,Transport,Transport Hire,45019.661543368056,715,MRS M F RICHARDSON
Education,Transport,Transport Hire,45021.41897118055,1350,GREEN METRO CARS READING LTD
Education,Transport,Transport Hire,45021.45589788195,1980,S RICHARDS T/AS K RICKETTS & S RICHARDS TAXIS
Education,Transport,Transport Hire,45021.50441836806,2988.5,ALMAAZ 59 LTD ( T/A SCHOOL TRAVEL)
Education,Transport,Transport Hire,45021.53217021991,2535,Andrew Cox
Education,Transport,Transport Hire,45021.53615482639,2530,Andrew Cox
Education,Transport,Transport Hire,45021.539140162036,1610,Kennet & Avon Group
Education,Transport,Transport Hire,45021.539140162036,4950,Kennet & Avon Group
Education,Transport,Transport Hire,45021.54346797454,2530,A1 CARS
Education,Transport,Transport Hire,45021.54346797454,3300,Wheels Taxis
Education,Transport,Transport Hire,45021.550244791666,2760,Andrew Cox
Education,Transport,Transport Hire,45021.550244791666,3021,ALMAAZ 59 LTD ( T/A SCHOOL TRAVEL)
Education,Transport,Transport Hire,45021.59469236111,4400,PHOENIX ENTERPRISE (NEWBURY) LTD
Education,Transport,Transport Hire,45028.51054525463,4100,CHRISTOPHER HALL T/AS BUDGIES CARS
Education,Transport,Transport Hire,45028.52426554398,1760,BROADWAY CARS
Education,Transport,Transport Hire,45028.63146438658,5084,ABC TRAVEL (WOKINGHAM) LIMITED T/A ABC TRAVEL
Education,Transport,Transport Hire,45037.635649965276,1592.5,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45037.63838564815,3162.5,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45037.64269864583,2062.5,MR PAUL WESTBROOK T/A WESTBROOK CARS LTD
Education,Transport,Transport Hire,45037.64947322917,2070,GREEN METRO CARS READING LTD
