* Expenditure Category,* Date,TOTAL,* SUPPLIER FINAL
Electricity,45140,2424.22,NPOWER LTD
Electricity,45140,1829.56,NPOWER LTD
Electricity,45140,37010.98,NPOWER LTD
Electricity,45140,34509.77,NPOWER LTD
Electricity,45140,39619.18,NPOWER LTD
Electricity,45140,32935.42,NPOWER LTD
Electricity,45140,33603.77,NPOWER LTD
Electricity,45140,33186.14,NPOWER LTD
Electricity,45140,36495.96,NPOWER LTD
Electricity,45140,34001.73,NPOWER LTD
Electricity,45140,35595.51,NPOWER LTD
Electricity,45140,36837.16,NPOWER LTD
Electricity,45140,41108.81,NPOWER LTD
Electricity,45140,40222.12,NPOWER LTD
Electricity,45140,40245.96,NPOWER LTD
Electricity,45140,37745.91,NPOWER LTD
Electricity,45140,3906.1,NPOWER LTD
Electricity,45140,1966.65,NPOWER LTD
Electricity,45140,1772.84,NPOWER LTD
Electricity,45140,1812.64,NPOWER LTD
Electricity,45140,2055.06,NPOWER LTD
Electricity,45140,1955.57,NPOWER LTD
Electricity,45140,1953.73,NPOWER LTD
Electricity,45140,2081.24,NPOWER LTD
Electricity,45140,1956.88,NPOWER LTD
Electricity,45140,1660.64,NPOWER LTD
Electricity,45140,1825.39,NPOWER LTD
Electricity,45140,2036.38,NPOWER LTD
Electricity,45140,1711.31,NPOWER LTD
Electricity,45140,1865.94,NPOWER LTD
Electricity,45140,1847.56,NPOWER LTD
Electricity,45140,1803.95,NPOWER LTD
Electricity,45140,1975.42,NPOWER LTD
Electricity,45140,1170.5,NPOWER LTD
Electricity,45140,1879.93,NPOWER LTD
Electricity,45140,1603.37,NPOWER LTD
Electricity,45140,1330.96,NPOWER LTD
Electricity,45140,2738.08,NPOWER LTD
Electricity,45140,2798.69,NPOWER LTD
Electricity,45140,2095.2,NPOWER LTD
Electricity,45140,2391.64,NPOWER LTD
Electricity,45140,2328.03,NPOWER LTD
Electricity,45140,37803.42,NPOWER LTD
Electricity,45140,37170.47,NPOWER LTD
Electricity,45140,32250.26,NPOWER LTD
Police - Horse Expenses,45140,913.32,ANIMAL RELATED SERVICES
Clothing & Uniform,45140,729.85,MICHAEL LUPTON ASSOCIATES LTD
Police - Doctors Statements,45140,3723,MEMORY ASSESSMENT EXPERTS LTD
Clothing & Uniform,45140,869.6,MC PRODUCTS
Clothing & Uniform,45140,3103.6,MC PRODUCTS
Fixture & Fittings - General,45140,630,LUXE INTERIORS & SHUTTERS LTD
Delegated Grounds Maintenance,45140,750,GREENLANDS
Police - Detained Persons - Meals / Refreshments,45140,4384.63,BIDFOOD
Training Expenses (External),45140,2800,ENLIGHTEN TRAINING & CONSULTANCY LTD
Clothing & Uniform,45140,823.35,EDGAR BROTHERS
Police - Pathologists Fees,45140,3088.97,DR J E MEDCALF
Police - Pathologists Fees,45140,3058.82,DR C A WILSON
Police - Pathologists Fees,45140,3058.82,DR C A WILSON
Rents - General,45140,640,CHORLEY BOROUGH COUNCIL
Equipment General,45142,4672.03,WEX PHOTO VIDEO
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17635.33,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17793,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45142,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
PCC Commissioning - Public Protection,45142,50301.83,VICTIM SUPPORT LANCASHIRE
PCC Commissioning - Public Protection,45142,18284.58,VICTIM SUPPORT LANCASHIRE
PCC Commissioning - Public Protection,45142,198039.83,VICTIM SUPPORT LANCASHIRE
Clothing & Uniform,45142,1423.32,TRY & LILLY LTD
Clothing & Uniform,45142,809.6,TOTAL INSIGNIA LTD
Catering Service (External),45142,1110.36,TIFFIN SANDWICHES LTD
Police - Other Third Party Payments,45142,508.62,THIRD PARTY SUPPLIER
Police - Damage to Property / Boarding Up,45142,1036,THIRD PARTY SUPPLIER
Police - Other Third Party Payments,45142,670.83,THIRD PARTY SUPPLIER
Training Expenses (External),45142,63423,THIRD PARTY SUPPLIER
Agency Staff,45142,621.3,ADECCO UK LTD
Agency Staff,45142,1045.31,ADECCO UK LTD
Equipment General,45142,2586,SHEERSPEED SHELTERS LTD
Police - Professional Subscriptions,45142,500,SEFTON COUNCIL
Police Reactive Maintenance - Building Services,45142,868.33,SECURITY SOLUTIONS
Water,45142,16074.18,SCOTTISH WATER BUSINESS STREAM
LCDL Reception Staff-recoverable,45142,655.56,SCOTTISH WATER BUSINESS STREAM
Water,45142,653.66,SCOTTISH WATER BUSINESS STREAM
Equipment General,45142,603.4,SCENESAFE
Equipment General,45142,1528.4999999999998,SCENESAFE
Police - Vehicle Workshop Parts,45142,746.68,RHINO PRODUCTS LIMITED
Police - Statutory Maintenance,45142,1133.33,PROTEC FIRE DETECTION PLC
Police Reactive Maintenance - Building Services,45142,618.75,PROTEC FIRE DETECTION PLC
Police - Statutory Maintenance,45142,951.81,PROTEC FIRE DETECTION PLC
Police Reactive Maintenance - Building Services,45142,3623.8900000000003,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45142,6543.71,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45142,4330.31,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45142,2994.13,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45142,4468.610000000001,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45142,6959.24,PREMIER OF LYTHAM  LTD
Police - Pathologists Fees,45142,3038.96,ALISON ARMOUR
Police - Waste Collection Charges - Clinical,45142,1157.17,PHS GROUP PLC
Police - Waste Collection Charges - Clinical,45142,1164.97,PHS GROUP PLC
Police - Vehicle Workshop Parts,45142,525,PENNINE FIRE & SAFETY LTD
Police - Other Third Party Payments,45142,10804.94,PCC FOR DYFED-POWYS
Computer Licences,45142,24150,ONEFILE LTD
Electricity,45142,1995.43,NPOWER LTD
Electricity,45142,2138.12,NPOWER LTD
Electricity,45142,2019.94,NPOWER LTD
Electricity,45142,9759.7,NPOWER LTD
Electricity,45142,2245.36,NPOWER LTD
Electricity,45142,30036.93,NPOWER LTD
Electricity,45142,734.58,NPOWER LTD
Electricity,45142,703.68,NPOWER LTD
Clothing & Uniform,45142,3214.93,ALTBERG LTD
Clothing & Uniform,45142,1390.24,ALTBERG LTD
Clothing & Uniform,45142,608.23,ALTBERG LTD
Electricity,45142,6061.19,NPOWER LTD
Electricity,45142,5581.62,NPOWER LTD
Electricity,45142,6355.98,NPOWER LTD
Electricity,45142,6392.07,NPOWER LTD
Electricity,45142,5857.6,NPOWER LTD
Electricity,45142,3888.44,NPOWER LTD
Electricity,45142,6049.82,NPOWER LTD
Electricity,45142,6216.39,NPOWER LTD
Electricity,45142,6184.56,NPOWER LTD
Electricity,45142,6363.66,NPOWER LTD
Electricity,45142,6724.92,NPOWER LTD
Electricity,45142,6546.1,NPOWER LTD
Electricity,45142,5775.2,NPOWER LTD
Electricity,45142,667.9,NPOWER LTD
Electricity,45142,720.79,NPOWER LTD
Electricity,45142,2289.84,NPOWER LTD
Electricity,45142,2259.61,NPOWER LTD
Electricity,45142,2351.11,NPOWER LTD
Electricity,45142,2247.3,NPOWER LTD
Electricity,45142,2258.19,NPOWER LTD
Electricity,45142,2061.27,NPOWER LTD
Electricity,45142,2280.52,NPOWER LTD
Electricity,45142,1789.15,NPOWER LTD
Electricity,45142,1937.31,NPOWER LTD
Electricity,45142,2149.97,NPOWER LTD
Electricity,45142,2106.88,NPOWER LTD
Electricity,45142,1796.39,NPOWER LTD
Electricity,45142,2124.45,NPOWER LTD
Electricity,45142,1843.59,NPOWER LTD
Electricity,45142,2182.68,NPOWER LTD
Electricity,45142,2109.46,NPOWER LTD
Electricity,45142,5869.8,NPOWER LTD
Electricity,45142,5825.4,NPOWER LTD
Electricity,45142,6021.26,NPOWER LTD
Electricity,45142,5980.02,NPOWER LTD
Electricity,45142,5932.9,NPOWER LTD
Electricity,45142,6157.69,NPOWER LTD
Electricity,45142,6041.94,NPOWER LTD
Electricity,45142,6246.3,NPOWER LTD
Electricity,45142,6088.78,NPOWER LTD
Electricity,45142,5765.64,NPOWER LTD
Electricity,45142,5283.58,NPOWER LTD
Electricity,45142,5650.63,NPOWER LTD
Electricity,45142,6089.88,NPOWER LTD
Electricity,45142,5968.97,NPOWER LTD
Electricity,45142,6109.77,NPOWER LTD
Electricity,45142,5723.04,NPOWER LTD
Electricity,45142,5677.83,NPOWER LTD
Electricity,45142,5837.57,NPOWER LTD
Electricity,45142,5414.11,NPOWER LTD
Electricity,45142,1984.01,NPOWER LTD
Electricity,45142,2060.21,NPOWER LTD
Electricity,45142,2139.44,NPOWER LTD
Electricity,45142,2131.04,NPOWER LTD
Electricity,45142,1978.57,NPOWER LTD
Electricity,45142,2034.05,NPOWER LTD
Electricity,45142,1840.92,NPOWER LTD
Electricity,45142,2043.78,NPOWER LTD
Electricity,45142,2061.75,NPOWER LTD
Electricity,45142,2094.8,NPOWER LTD
Electricity,45142,2027.42,NPOWER LTD
Electricity,45142,2011.13,NPOWER LTD
Electricity,45142,2028.76,NPOWER LTD
Electricity,45142,2045.97,NPOWER LTD
Electricity,45142,1871.51,NPOWER LTD
Electricity,45142,1730.76,NPOWER LTD
Electricity,45142,915.7,NPOWER LTD
Electricity,45142,1022.86,NPOWER LTD
Electricity,45142,31808.47,NPOWER LTD
Electricity,45142,28998.13,NPOWER LTD
Travelling Expenses General,45142,525,ANTONY HIGGINBOTHAM MP
Electricity,45142,36081.17,NPOWER LTD
Electricity,45142,36686.8,NPOWER LTD
Electricity,45142,31686.02,NPOWER LTD
Electricity,45142,28338.42,NPOWER LTD
Electricity,45142,23725.08,NPOWER LTD
Electricity,45142,21437.17,NPOWER LTD
Electricity,45142,22823.27,NPOWER LTD
Electricity,45142,23399.98,NPOWER LTD
Electricity,45142,25987.91,NPOWER LTD
Electricity,45142,27116.19,NPOWER LTD
Electricity,45142,28087.2,NPOWER LTD
Electricity,45142,29713.3,NPOWER LTD
Electricity,45142,34128.09,NPOWER LTD
Electricity,45142,4391.5,NPOWER LTD
Electricity,45142,3649.99,NPOWER LTD
Electricity,45142,4419.62,NPOWER LTD
Electricity,45142,4434.48,NPOWER LTD
Electricity,45142,4800.64,NPOWER LTD
Electricity,45142,4689.06,NPOWER LTD
Electricity,45142,4727.96,NPOWER LTD
Electricity,45142,4866.62,NPOWER LTD
Electricity,45142,4258.69,NPOWER LTD
Electricity,45142,1475.63,NPOWER LTD
Electricity,45142,9399.99,NPOWER LTD
Electricity,45142,9452.22,NPOWER LTD
Electricity,45142,9083.39,NPOWER LTD
Electricity,45142,9736.11,NPOWER LTD
Vehicle & Plant R&M (External),45142,1003.11,AP FLEET SERVICES LTD
Vehicle & Plant R&M (External),45142,804.63,AP FLEET SERVICES LTD
Vehicle & Plant R&M (External),45142,14475.86,AP FLEET SERVICES LTD
Electricity,45142,9529.44,NPOWER LTD
Electricity,45142,8597.91,NPOWER LTD
Electricity,45142,8575.21,NPOWER LTD
Electricity,45142,9517.42,NPOWER LTD
Electricity,45142,9802.56,NPOWER LTD
Electricity,45142,10584.46,NPOWER LTD
Electricity,45142,8947.74,NPOWER LTD
Electricity,45142,9442.1,NPOWER LTD
Electricity,45142,8815.04,NPOWER LTD
Electricity,45142,10185.46,NPOWER LTD
Electricity,45142,9478.59,NPOWER LTD
Electricity,45142,9064.63,NPOWER LTD
Electricity,45142,10001.85,NPOWER LTD
Electricity,45142,8454.28,NPOWER LTD
Electricity,45142,6135.83,NPOWER LTD
Electricity,45142,5941.33,NPOWER LTD
Electricity,45142,6369.44,NPOWER LTD
Electricity,45142,5988.38,NPOWER LTD
Electricity,45142,5610.78,NPOWER LTD
Electricity,45142,6069.25,NPOWER LTD
Electricity,45142,6376.32,NPOWER LTD
Electricity,45142,2278.17,NPOWER LTD
Electricity,45142,1105.98,NPOWER LTD
Electricity,45142,973.57,NPOWER LTD
Electricity,45142,1116.05,NPOWER LTD
Electricity,45142,1295.88,NPOWER LTD
Electricity,45142,865.72,NPOWER LTD
Electricity,45142,1406.74,NPOWER LTD
Electricity,45142,1017.18,NPOWER LTD
Electricity,45142,675.81,NPOWER LTD
Electricity,45142,816.49,NPOWER LTD
Electricity,45142,1079.28,NPOWER LTD
Electricity,45142,3490.52,NPOWER LTD
Electricity,45142,4591,NPOWER LTD
Electricity,45142,4049.9,NPOWER LTD
Electricity,45142,2203.58,NPOWER LTD
Electricity,45142,2021.07,NPOWER LTD
Electricity,45142,2161.89,NPOWER LTD
Electricity,45142,2148.84,NPOWER LTD
Electricity,45142,2016.74,NPOWER LTD
Electricity,45142,2270.19,NPOWER LTD
Electricity,45142,2211.14,NPOWER LTD
Electricity,45142,2235.73,NPOWER LTD
Electricity,45142,2138.44,NPOWER LTD
Electricity,45142,2156.61,NPOWER LTD
Electricity,45142,2131.24,NPOWER LTD
Electricity,45142,2249.57,NPOWER LTD
Electricity,45142,2347.88,NPOWER LTD
Electricity,45142,2185.27,NPOWER LTD
Electricity,45142,2038.65,NPOWER LTD
Electricity,45142,2204.06,NPOWER LTD
Electricity,45142,2222.83,NPOWER LTD
Electricity,45142,2507.79,NPOWER LTD
Electricity,45142,2224.61,NPOWER LTD
Electricity,45142,2193,NPOWER LTD
Electricity,45142,1005.79,NPOWER LTD
Electricity,45142,32362.03,NPOWER LTD
Electricity,45142,26951.03,NPOWER LTD
Electricity,45142,24171.21,NPOWER LTD
Electricity,45142,724.78,NPOWER LTD
Electricity,45142,684.57,NPOWER LTD
Electricity,45142,629.22,NPOWER LTD
Electricity,45142,755.32,NPOWER LTD
Electricity,45142,757.3,NPOWER LTD
Electricity,45142,763.18,NPOWER LTD
Electricity,45142,700.47,NPOWER LTD
Electricity,45142,622.03,NPOWER LTD
Electricity,45142,621.35,NPOWER LTD
Electricity,45142,625.82,NPOWER LTD
Electricity,45142,736.14,NPOWER LTD
Electricity,45142,707.68,NPOWER LTD
Electricity,45142,769.41,NPOWER LTD
Electricity,45142,772.58,NPOWER LTD
Electricity,45142,722.69,NPOWER LTD
Electricity,45142,1510.34,NPOWER LTD
Electricity,45142,1871.18,NPOWER LTD
Electricity,45142,887.2,NPOWER LTD
Electricity,45142,892.41,NPOWER LTD
Electricity,45142,827.3,NPOWER LTD
Electricity,45142,4257.48,NPOWER LTD
Electricity,45142,4454.4,NPOWER LTD
Electricity,45142,4205.84,NPOWER LTD
Electricity,45142,3715.05,NPOWER LTD
Electricity,45142,4703.82,NPOWER LTD
Electricity,45142,3573.45,NPOWER LTD
Equipment General,45142,579.99,NISBETS PLC
Hire of Transport,45142,538.44,ARNOLD CLARK CAR & VAN RENTAL
Vehicle & Plant R&M (External),45142,895.5,NATIONAL WINDSCREENS NW
Police - Guest Speakers,45142,500,MR MICHAEL BARTON
Lump Sum,45142,1394.3,AVC WISE LTD
Equipment General,45142,9798.5,AVR GROUP LIMITED
Equipment General,45142,8305,AVR GROUP LIMITED
Equipment General,45142,8724.5,AVR GROUP LIMITED
Other Expenses,45142,1855.23,AVR TRANSCRIPTION LTD
Police Reactive Maintenance - Building Services,45142,740,BID GROUP LTD
Police - Other Third Party Payments,45142,12381.96,LANCASHIRE FIRE & RESCUE
Police - Other Third Party Payments,45142,1554,LANCASHIRE COUNTY COUNCIL (200398)
Computer Data Network,45142,48825,LANCASHIRE COUNTY COUNCIL (200398)
Clothing & Uniform,45142,916.5,JOHN ROBERTS ASSOCIATES LTD
Clothing & Uniform,45142,675.45,JOHN ROBERTS ASSOCIATES LTD
Vehicle Purchase,45142,7648.56,INTOMOVE LTD
Consultant Fees,45142,5112.95,HYNDBURN BOROUGH COUNCIL
Consultant Fees,45142,3000,HYNDBURN BOROUGH COUNCIL
Police - Telecom Forensics,45142,89940.74,HOME OFFICE
Police - Telecom Forensics,45142,67443.45,HOME OFFICE
Water,45142,797.44,HENCO (INTERNATIONAL) LTD
Delegated Grounds Maintenance,45142,1200,GREENLANDS
Police - Other Investigative Expenses,45142,1450,ECRI INSTITUTE
Police - Other Investigative Expenses,45142,3500,ECRI INSTITUTE
Police - Other Investigative Expenses,45142,1866.25,DR STUART BRODY
Equipment General,45142,534,CPC (COMBINED PRECISION COMPONENTS) PLC
Catering Service (External),45142,612.56,COFFEE 1652
Equipment General,45142,540,CHORLEY BOROUGH COUNCIL
Police - Detained Persons - Other Expenses,45142,1439.1999999999998,CHARLES FELLOWS SUPPLIES LTD
Police - Detained Persons - Other Expenses,45142,1065,CHARLES FELLOWS SUPPLIES LTD
Hire of Transport,45142,522,CAR-PORT UK
Police - Damage to Property / Boarding Up,45142,5745.8,BOING RAPID SECURE LTD
Police - NABIS,45147,80630,WEST MIDLANDS POLICE AUTHORITY
Police - Vehicle Workshop Parts,45147,3144.96,VOLVO CAR UK LTD
Police - Vehicle Workshop Parts,45147,1365.33,VOLVO CAR UK LTD
Water,45147,662.4,UNITED UTILITIES PLC
Clothing & Uniform,45147,5348.88,UNITED SHIELD INTERNATIONAL
Catering Service (External),45147,2116.46,TURNER PRICE LTD
Catering Service (External),45147,762.24,TURNER PRICE LTD
Catering Service (External),45147,783.0999999999999,TURNER PRICE LTD
Catering Service (External),45147,1879.19,TURNER PRICE LTD
Catering Service (External),45147,1644.1599999999999,TURNER PRICE LTD
Clothing & Uniform,45147,2097.61,TRY & LILLY LTD
Police - Counselling,45147,720,THIRD PARTY SUPPLIER
Computer Expenditure - H&S,45147,610.39,THIRD PARTY SUPPLIER
Consolidated invoice suspense,45147,13985.29,ACS BUSINESS SUPPLIES LTD
Police - Other Third Party Payments,45147,546.08,THIRD PARTY SUPPLIER
Equipment General,45147,4123.72,THIRD PARTY SUPPLIER
Equipment General,45147,2845.44,THIRD PARTY SUPPLIER
IT Consultancy,45147,15701.51,THIRD PARTY SUPPLIER
Police - Other Investigative Expenses,45147,6471.6,THIRD PARTY SUPPLIER
Police - Counselling,45147,560,THIRD PARTY SUPPLIER
Police - FSS,45147,8033,THIRD PARTY FORENSIC SERVICES
Police - FSS,45147,20942.24,THIRD PARTY FORENSIC SERVICES
Computer Licences,45147,1500,THIRD PARTY FORENSIC SERVICES
Police - FSS,45147,14662.44,THIRD PARTY FORENSIC SERVICES
Police - Guest Speakers,45147,850,THE KINGSHAM CONSULTANCY LIMITED
IT Consultancy,45147,1750,THE BRIDGE (IT RECRUITMENT) LIMITED
Police - Drug Testing,45147,1616.99,SURESCREEN DIAGNOSTICS LIMITED
Police Reactive Maintenance - Building Services,45147,725,STEWART FERSINA LTD
Cleaning & Domestic General,45147,700,SOUTH RIBBLE BOROUGH COUNCIL
Police - Guest Speakers,45147,600,SIMON BLAKEBROUGH
Water,45147,575,SHAW LODGE MILLS LTD
Police - Scientific Support Equipment,45147,697.6,SCENESAFE
Police - Scientific Support Equipment,45147,538.9,SCENESAFE
Equipment General,45147,684.8,SCENESAFE
Equipment General,45147,537.5,SCENESAFE
Telecommunications Equipment,45147,3584.38,SCC
Computer Licences,45147,8792.97,SCC
Computer Software,45147,18036.149999999998,SCC
Police - Vehicle Workshop Parts,45147,939.8,RSG ENGINEERING LTD
Equipment General,45147,1577,ROSTRONS LOCKSMITHS
Consultant Fees,45147,3474.62,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45147,10450,REED SPECIALIST RECRUITMENT LTD
Consolidated invoice suspense,45147,148169.5,REED CALIFORNIA
Police Reactive Maintenance - Building Fabric,45147,515,RED ROSE BUILDING MAINTENANCE
Postage & Carriage,45147,4000,QUADIENT LTD. CREDIFON RBV ACCOUNT
Police - Statutory Maintenance,45147,712.53,PROTEC FIRE DETECTION PLC
Police Reactive Maintenance - Building Services,45147,536.94,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45147,1074.69,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45147,4124.21,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45147,3559.7799999999997,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45147,603,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45147,523.0899999999999,PREMIER OF LYTHAM  LTD
Police - Conferences,45147,1390,POLICE SUPERINTENDENTS ASSOCIATION OF ENGLAND & WALES
Police Reactive Maintenance - Building Fabric,45147,1207.36,PILKINGTON BROS (CHURCH) LTD
Police - Pathologists Fees,45147,3013.03,ALISON ARMOUR
Police - Waste Collection Charges - Clinical,45147,1157.17,PHS GROUP PLC
Equipment General,45147,1829,PC CONSULTANCY
PCC Commissioning - Community Liason,45147,4000,ORMSKIRK STREET PASTORS
Computer Licences,45147,3000,OLEEO PLC
Petrol,45147,525.1800000000001,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Police - Tyres,45147,1355,NORTH WEST TYRE SERVICES LTD T/A HIQ TYRES & AUTOCARE PRESTON
Recruitment - Advertising,45147,2500,NEWSQUEST MEDIA GROUP
Training Expenses (External),45147,974,NDORS TRAINER
Training Expenses (External),45147,800,NDORS TRAINER
Training Expenses (External),45147,1687,NDORS TRAINER
Training Expenses (External),45147,1120,NDORS TRAINER
Training Expenses (External),45147,734,NDORS TRAINER
Training Expenses (External),45147,734,NDORS TRAINER
Training Expenses (External),45147,720,NDORS TRAINER
Training Expenses (External),45147,2080,NDORS TRAINER
Training Expenses (External),45147,640,NDORS TRAINER
Training Expenses (External),45147,1760,NDORS TRAINER
