* Expenditure Category,* Date,TOTAL,* SUPPLIER FINAL
Police Reactive Maintenance - Building Fabric,45093,566.3799999999999,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45093,646.56,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45093,707.61,ASHTON JOINERY & BUILDING SERVICES LTD
Police Reactive Maintenance - Building Fabric,45093,862.08,ASHTON JOINERY & BUILDING SERVICES LTD
Equipment General,45093,4469.5,AVR GROUP LIMITED
Vehicle & Plant R&M (External),45097,1572.33,WILSON & CO MOTOR SALES
Vehicle Purchase,45097,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45097,17793,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45097,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Clothing & Uniform,45097,6680.24,UNITED SHIELD INTERNATIONAL
Police - Other Third Party Payments,45097,4730,UBIQUS UK LTD
Catering Service (External),45097,857.04,TURNER PRICE LTD
Catering Service (External),45097,609.34,TURNER PRICE LTD
Catering Service (External),45097,1365.42,TURNER PRICE LTD
Clothing & Uniform,45097,2850.48,TRY & LILLY LTD
Clothing & Uniform,45097,935,TOTAL INSIGNIA LTD
Police - Guest Speakers,45097,1000,TONY WHITTLE QPM
ICT Stock / Stores,45097,7112,THIRD PARTY SUPPLIER
Police - Other Investigative Expenses,45097,6471.5999999999985,THIRD PARTY SUPPLIER
Police - Other Investigative Expenses,45097,71187.4,THIRD PARTY SUPPLIER
Agency Staff,45097,683.43,ADECCO UK LTD
Agency Staff,45097,569.53,ADECCO UK LTD
Police - FSS,45097,13458,THIRD PARTY FORENSIC SERVICES
PCC Commissioning - Public Protection,45097,53686.38,THE WISH CENTRE
PCC Commissioning - Public Protection,45097,58119.53,THE WISH CENTRE
Equipment General,45097,4025.2,SWARCO UK & IRELAND LTD
Police Reactive Maintenance - Building Services,45097,535,SPECIALIST POWER SYSTEMS LTD
Computer Equipment (Hardware),45097,3175,SIEMENS PLC
Rents - General,45097,575,SHAW LODGE MILLS LTD
Computer Licences,45097,3237.96,ADOBE SYSTEMS SOFTWARE IRELAND LTD
Equipment General,45097,2060,SELECTAMARK SECURITY SYSTEMS PLC
Equipment General,45097,1193.76,SCENESAFE
Equipment General,45097,8120.08,SCENESAFE
Equipment General,45097,10292.519999999999,SCENESAFE
Equipment General,45097,1669.92,SCENESAFE
Equipment General,45097,1068.68,SCENESAFE
Equipment General,45097,2708.48,SCENESAFE
Equipment General,45097,5276.799999999999,SCENESAFE
Equipment General,45097,4341.24,SCENESAFE
Equipment General,45097,1380,SCENESAFE
Clothing & Uniform,45097,1080.8899999999999,SCC
PCC Commissioning - Public Protection,45097,69624.96,SAFENET DOMESTIC ABUSE & SUPPORT SERVICE LTD
Vehicle Purchase,45097,30143.73,RENAULT MANCHESTER
Vehicle Purchase,45097,34741.58,RENAULT MANCHESTER
Vehicle Purchase,45097,18714.53,RENAULT MANCHESTER
Police - Pathologists Fees,45097,3013.03,ALISON ARMOUR
Police - Pathologists Fees,45097,3034.63,ALISON ARMOUR
Training Expenses (External),45097,1049.9,Q-DOS LEADERSHIP DEVELOPMENT LTD
Police Reactive Maintenance - Building Services,45097,2066.11,PREMIER OF LYTHAM  LTD
Police - Planned Preventative Maintenance,45097,1181.6,PREMIER OF LYTHAM  LTD
Clothing & Uniform,45097,3910.05,ALTBERG LTD
Police - Waste Collection Charges - Clinical,45097,7460.069999999999,PHS GROUP PLC
Police - Statutory Maintenance,45097,1670.1500000000003,PENNINE FIRE & SAFETY LTD
Police - Statutory Maintenance,45097,3066.6,PENNINE FIRE & SAFETY LTD
Police - Vehicle Cleaning,45097,515.5,PENNINE FIRE & SAFETY LTD
Police - Statutory Maintenance,45097,2868.4500000000003,PENNINE FIRE & SAFETY LTD
Police - Statutory Maintenance,45097,1485.9,PENNINE FIRE & SAFETY LTD
Police - Vehicle Workshop Parts,45097,1416.9,PARTS PLUS
Computer Maintenance,45097,955.23,NOMINET UK
Training Expenses (External),45097,960,NDORS TRAINER
Police - Horse Expenses,45097,769.67,ANIMAL RELATED SERVICES
Police -Stray / Dangerous Animals,45097,987.04,ANIMAL RELATED SERVICES
Police -Stray / Dangerous Animals,45097,655.6,ANIMAL RELATED SERVICES
Police -Stray / Dangerous Animals,45097,3120.75,ANIMAL RELATED SERVICES
Police - Stranded Persons,45097,1525,MYERSCOUGH COLLEGE
Clothing & Uniform,45097,5775,MWUK Ltd T/AS YAFFY
Police - Agents Fees,45097,650,MR LEE BONNER
Police - Agents Fees,45097,750,MR LEE BONNER
Police - Counsel Fees,45097,600,MR CHARLES APTHORP
Police - Counsel Fees,45097,957,MR CHARLES APTHORP
Police - Counsel Fees,45097,1200,MR CHARLES APTHORP
Police - Counsel Fees,45097,1800,MR CHARLES APTHORP
Police - Counsel Fees,45097,9450,MISS REBECCA HIRST
Police - Counsel Fees,45097,750,MISS REBECCA HIRST
Police - Counsel Fees,45097,800,MISS CHELSEA BROOKE WARD
Clothing & Uniform,45097,4080,MICHAEL LUPTON ASSOCIATES LTD
Clothing & Uniform,45097,735,MICHAEL LUPTON ASSOCIATES LTD
Clothing & Uniform,45097,612.5,MICHAEL LUPTON ASSOCIATES LTD
Police - Vehicle Workshop Parts,45097,737.7,LOOKERS
Mobile Phone Costs,45097,994.38,LANCASHIRE COUNTY COUNCIL (200398)
Programmed Service Contracts,45097,5064.93,KENDRA ENERGY SOLUTIONS LTD
Clothing & Uniform,45097,1190,KEELA INTERNATIONAL LTD
Clothing & Uniform,45097,1275,KEELA INTERNATIONAL LTD
Clothing & Uniform,45097,2053,JOHN ROBERTS ASSOCIATES LTD
IT Consultancy,45097,2310,JAMES HARVARD LTD
Vehicle & Plant R&M (External),45097,639.75,AP FLEET SERVICES LTD
Police - National ANPR,45097,2581677.44,HOME OFFICE
Furniture General,45097,17208,GRESHAM OFFICE FURNITURE LTD
Clothing & Uniform,45097,5300,GMK LTD
PCC Commissioning - Public Protection,45097,8322.75,FYLDE COAST WOMEN'S AID
Clothing & Uniform,45097,930,ENDURA LTD
Police - Vehicle Cleaning,45097,548,DTAB CARWASH LTD
Hire of Transport,45097,614.32,ARNOLD CLARK CAR & VAN RENTAL
Police - Pathologists Fees,45097,3058.82,DR C A WILSON
Police - Pathologists Fees,45097,3058.82,DR C A WILSON
Training Expenses (External),45097,3139.99,COLLEGE OF POLICING
Police - Conferences,45097,1140,CJS EVENT SOLUTIONS LTD
Ext  Adapt  Improv  Etc,45097,22582.26,CITY BUILD MANCHESTER LTD
Police - Counsel Fees,45097,2438.83,CHRISTOPHER CONVEY
Police - Detained Persons - Meals / Refreshments,45097,803.38,BIDFOOD
Clothing & Uniform,45097,1262,B K S LEATHER
Computer Licences,45099,13373.97,WPC SOFTWARE
Computer Maintenance,45099,389383.32,4NET TECHNOLOGIES LTD
Vehicle Purchase,45099,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,17793,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,17793,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,17793,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,17793,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,17793,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,25495.25,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,25495.25,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45099,25044.25,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Catering Service (External),45099,1534.73,TURNER PRICE LTD
Catering Service (External),45099,726.7,TURNER PRICE LTD
Police  - Additional Cleaning,45099,523.35,TURNER PRICE LTD
Catering Service (External),45099,694.19,TIFFIN SANDWICHES LTD
Computer Equipment (Hardware),45099,2480,THIRD PARTY SUPPLIER
Computer Equipment (Hardware),45099,5096.650000000001,THIRD PARTY SUPPLIER
Police - Other Third Party Payments,45099,510.16,THIRD PARTY SUPPLIER
Travelling Expenses General,45099,532.28,THIRD PARTY SUPPLIER
Police - Other Third Party Payments,45099,1927.65,THIRD PARTY SUPPLIER
Agency Staff,45099,819.23,ACHIEVA GROUP LTD
Equipment,45099,9995.03,THIRD PARTY SUPPLIER
Equipment General,45099,3800,THIRD PARTY SUPPLIER
Clothing & Uniform,45099,1286.5,SPECIALITY TEXTILES
Delegated Grounds Maintenance,45099,586.42,SOCIETE GENERALE EQUIPMENT FINANCE LTD
Delegated Grounds Maintenance,45099,586.42,SOCIETE GENERALE EQUIPMENT FINANCE LTD
Police - Tyres,45099,683.32,SHORROCK MOTORCYCLES
Police Reactive Maintenance - Building Services,45099,1918.84,SECURITY SOLUTIONS
Clothing & Uniform,45099,1174.2300000000002,SCENESAFE
Equipment General,45099,1539,SCENESAFE
Computer Hardware,45099,3423.5,SCC
Postage & Carriage,45099,3396.38,ROYAL MAIL NW & NW
Works Fees (External),45099,7931.55,REED SPECIALIST RECRUITMENT LTD
Works Fees (External),45099,4859.25,REED SPECIALIST RECRUITMENT LTD
Works Fees (External),45099,8098.75,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45099,3135,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45099,985.02,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45099,821.61,REED SPECIALIST RECRUITMENT LTD
Printing - External,45099,707.54,PSL PRINT MANAGEMENT LTD
Equipment General,45099,561,PSL PRINT MANAGEMENT LTD
Stationery,45099,1172,PSL PRINT MANAGEMENT LTD
Equipment General,45099,1447.5,PSL PRINT MANAGEMENT LTD
Printing - External,45099,1175,PSL PRINT MANAGEMENT LTD
Police - Other Specialist Operational Equipment,45099,740,PSL PRINT MANAGEMENT LTD
Police - Statutory Maintenance,45099,1133.33,PROTEC FIRE DETECTION PLC
Petrol,45099,34160.270000000004,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Petrol,45099,32570.90000000001,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Police - Planned Preventative Maintenance,45099,1905,PREMIER OF LYTHAM  LTD
Police - Planned Preventative Maintenance,45099,736.39,PREMIER OF LYTHAM  LTD
Clothing & Uniform,45099,4344.5,ALTBERG LTD
Clothing & Uniform,45099,787.76,ALTBERG LTD
Clothing & Uniform,45099,1216.46,ALTBERG LTD
Police - Waste Collection Charges - Clinical,45099,7822.56,PHS GROUP PLC
Police - Vehicle Workshop Parts,45099,575.58,PARTS PLUS
Computer Licences,45099,2000,NEC SOFTWARE SOLUTIONS (FORMERLY NORTHGATE PUBLIC SERVICES (UK) LTD)
Police - Horse Expenses,45099,1091.65,ANIMAL RELATED SERVICES
Police - Horse Expenses,45099,941.28,ANIMAL RELATED SERVICES
Police - Dog Expenses,45099,530,ANIMAL RELATED SERVICES
Police - Dog Expenses,45099,819,ANIMAL RELATED SERVICES
Police - Other Third Party Payments,45099,1608.01,MORECAMBE FC COMMUNITY SPORTS
Police - Other Third Party Payments,45099,2130,MORECAMBE FC COMMUNITY SPORTS
Police - Other Third Party Payments,45099,1179.48,MORECAMBE FC COMMUNITY SPORTS
Police - Other Third Party Payments,45099,1615.5,MORECAMBE FC COMMUNITY SPORTS
Police - Other Third Party Payments,45099,2130,MORECAMBE FC COMMUNITY SPORTS
Police - Authority Services - Actuarial,45099,7350,MERCER LTD
Partnership Grants,45099,3000,MCKEE COLLEGE HOUSE
Training Expenses (External),45099,700,MAYOR'S OFFICE FOR POLICING & CRIME (MET POLICE AUTH)
PCC Commissioning - Public Protection,45099,30875,LANCASHIRE TEACHING NHS HOSPITALS FT
Police - Other Third Party Payments,45099,2018.56,LANCASHIRE POLICE FEDERATION
Police Reactive Maintenance - Building Services,45099,4865.48,KENDRA ENERGY SOLUTIONS LTD
Computer Licences,45099,2080,JTOL LTD
Vehicle & Plant R&M (External),45099,583.61,AP FLEET SERVICES LTD
Clothing & Uniform,45099,3061.67,J & S ACCESSORIES LTD
Vehicle & Plant R&M (External),45099,822.03,HALFORDS
Vehicle & Plant R&M (External),45099,9880.58,GOODYEAR SSC
Vehicle & Plant R&M (External),45099,15028.49,GOODYEAR SSC
Police - Other Third Party Payments,45099,1910,FLEETWOOD TOWN COMMUNITY
Police - Other Third Party Payments,45099,2000,FLEETWOOD TOWN COMMUNITY
Police - Other Third Party Payments,45099,2460,FLEETWOOD TOWN COMMUNITY
Police - Other Third Party Payments,45099,2785,FLEETWOOD TOWN COMMUNITY
Equipment General,45099,6540,D.TEC INTERNATIONAL LTD
Lubricants,45099,2559.76,CV COMPONENTS (FORMERLY ALLIANCE AUTOMOTIVE UK LV LTD)
Computer Maintenance,45099,162000,CLARITY INFORMATION SOLUTIONS LTD
Training Expenses (External),45099,800,CJS EVENT SOLUTIONS LTD
Training Expenses (External),45099,5010.6,CHARTERED MANAGEMENT INSTITUTE
ICT Stock / Stores,45099,990.3299999999999,CDW UK LTD
Police - Other Third Party Payments,45099,3081.31,BLACKPOOL FC COMMUNITY TRUST
Police - Other Third Party Payments,45099,3028.48,BLACKPOOL FC COMMUNITY TRUST
Police - Other Third Party Payments,45099,3005.76,BLACKPOOL FC COMMUNITY TRUST
Police - Other Third Party Payments,45099,3017.5,BLACKPOOL FC COMMUNITY TRUST
Waste Collection Charges,45099,639.4200000000001,BIFFA WASTE SERVICES LTD
Waste Collection Charges,45099,1124.05,BIFFA WASTE SERVICES LTD
Equipment General,45099,520,BENNEMAN LTD
Equipment General,45103,977.54,KARCHER (UK) LTD
Equipment General,45104,9660,WESTCOTEC LTD
Exchange Phones,45104,3433.38,4NET TECHNOLOGIES LTD
Vehicle Purchase,45104,15520,A J ENGINEERING SERVICES LTD
Vehicle Purchase,45104,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45104,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45104,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45104,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45104,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Vehicle Purchase,45104,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Police - Mobile Data,45104,750,VODAFONE LTD (215385)
Equipment General,45104,900,VENUE STYLING COMPANY LTD
Police - Legal Costs,45104,1102.5,TLT LLP
Police - Other Third Party Payments,45104,542.72,THIRD PARTY SUPPLIER
Computer Hardware,45104,804.5,THIRD PARTY SUPPLIER
Police - Other Third Party Payments,45104,546.22,THIRD PARTY SUPPLIER
Police - Other Third Party Payments,45104,507.35,THIRD PARTY SUPPLIER
Police - Other Third Party Payments,45104,980.95,THIRD PARTY SUPPLIER
Agency Staff,45104,855.37,ACHIEVA GROUP LTD
Police - Counselling,45104,640,THIRD PARTY SUPPLIER
Computer Equipment (Hardware),45104,8402.42,THIRD PARTY SUPPLIER
Telecommunications Equipment,45104,1991.76,THIRD PARTY SUPPLIER
Police - Professional Subscriptions,45104,2900,THE CHIEF POLICE OFFICER'S STAFF ASSOCIATION
Police - Professional Subscriptions,45104,2900,THE CHIEF POLICE OFFICER'S STAFF ASSOCIATION
Police - Professional Subscriptions,45104,2900,THE CHIEF POLICE OFFICER'S STAFF ASSOCIATION
Police - Professional Subscriptions,45104,2900,THE CHIEF POLICE OFFICER'S STAFF ASSOCIATION
Police - Professional Subscriptions,45104,2900,THE CHIEF POLICE OFFICER'S STAFF ASSOCIATION
Police - Professional Subscriptions,45104,2900,THE CHIEF POLICE OFFICER'S STAFF ASSOCIATION
Police - Professional Subscriptions,45104,2900,THE CHIEF POLICE OFFICER'S STAFF ASSOCIATION
Police - Professional Subscriptions,45104,2900,THE CHIEF POLICE OFFICER'S STAFF ASSOCIATION
PCC Commissioning - Public Protection,45104,8500,SOUTH RIBBLE BOROUGH COUNCIL
PCC Commissioning - Public Protection,45104,8500,SOUTH RIBBLE BOROUGH COUNCIL
Equipment General,45104,4254.68,SONOVA UK LTD T/A GORDON MORRIS
ICT Stock / Stores,45104,807,SONIC COMMUNICATIONS (INTERNATIONAL) LTD
Equipment General,45104,1109.2599999999998,SCENESAFE
Equipment General,45104,1638.1000000000001,SCENESAFE
Equipment General,45104,1003.05,SCENESAFE
Police - Other Third Party Payments,45104,1041.67,AFC FYLDE COMMUNITY FOUNDATION
Police - Other Third Party Payments,45104,1095,AFC FYLDE COMMUNITY FOUNDATION
Police - Other Third Party Payments,45104,1041.67,AFC FYLDE COMMUNITY FOUNDATION
Police - Other Third Party Payments,45104,1095,AFC FYLDE COMMUNITY FOUNDATION
ICT Stock / Stores,45104,1622.25,SCC
Computer Equipment (Hardware),45104,1524.8,SCC
Computer Hardware,45104,680.12,SCC
ICT Stock / Stores,45104,807.89,SCC
Police - Scientific Support Equipment,45104,1440.72,AIR PRODUCTS PLC
Works Fees (External),45104,7837.5,REED SPECIALIST RECRUITMENT LTD
Works Fees (External),45104,3135,REED SPECIALIST RECRUITMENT LTD
Police - Pathologists Fees,45104,3013.03,ALISON ARMOUR
Police - Pathologists Fees,45104,3034.63,ALISON ARMOUR
Works Fees (External),45104,37680.61,REED SPECIALIST RECRUITMENT LTD
Works Fees (External),45104,1206.98,REED SPECIALIST RECRUITMENT LTD
Postage & Carriage,45104,4000,QUADIENT UK LTD
Road Safety Initiatives,45104,978.6,PSL PRINT MANAGEMENT LTD
Computer Equipment (Hardware),45104,625,PSL PRINT MANAGEMENT LTD
Printing - External,45104,1250,PSL PRINT MANAGEMENT LTD
Petrol,45104,34382.35,ALLSTAR BUSINESS SOLUTIONS LTD [ARVAL PHH BUSINESS SOLUTIONS LTD]
Police Reactive Maintenance - Building Services,45104,4323.41,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45104,2116,PREMIER OF LYTHAM  LTD
Training Expenses (External),45104,3674,POLICE SERVICE NORTHERN IRELAND
Agency Staff,45104,1418.34,OCCUPATIONAL HEALTH STAFFING LTD
Agency Staff,45104,1590.26,OCCUPATIONAL HEALTH STAFFING LTD
Police - Dog Expenses,45104,770,ANIMAL RELATED SERVICES
Police - Counsel Fees,45104,25670.2,MS VICTORIA VON WACHTER
Police - Counsel Fees,45104,2362.5,MS VICTORIA VON WACHTER
Computer Hardware,45104,715.16,MOTOROLA LTD [229816]
Police - Counsel Fees,45104,28750,MISS REBECCA HIRST
Police.UK,45104,25493.02,METROPOLITAN POLICE AUTHORITY
Computer Maintenance,45104,6516,MEDITATI LIMITED (T/A BUNDLEDOCS)
Police - Vehicle Workshop Equipment,45104,1243.13,KAISER & KRAFT LTD
Police - Trainer/Lecturer Fees,45104,15000,JOHN BEGGS TRAINING
Programmed Service Contracts,45104,1950,IOM CONSULTING LTD
Police - Statutory Maintenance,45104,3188.63,INTEGRATED WATER SERVICES LTD
Police - Doctors Statements,45104,4640,HEALTHWORK
Police - Doctors Statements,45104,2320,HEALTHWORK
Police - Doctors Statements,45104,6235,HEALTHWORK
Vehicle & Plant R&M (External),45104,538.98,EVANS HALSHAW (PRESTON) LTD
Police - Other Specialist Operational Equipment,45104,896.49,EDGAR BROTHERS
Hire of Transport,45104,538.44,ARNOLD CLARK CAR & VAN RENTAL
Police - Pathologists Fees,45104,2936.61,DR C P JOHNSON
Police - Pathologists Fees,45104,2936.61,DR C P JOHNSON
Police - Vehicle Workshop Parts,45104,3767.52,CV COMPONENTS (FORMERLY ALLIANCE AUTOMOTIVE UK LV LTD)
Partnership Grants,45104,10000,CRIMESTOPPERS
Consolidated invoice suspense,45104,4285.84,CLARITY TRAVEL LIMITED
Consolidated invoice suspense,45104,5247.1900000000005,CLARITY TRAVEL LIMITED
Police - FSS,45104,5371,CELLMARK
Police - FSS,45104,1120,CELLMARK
Police - FSS,45104,7979,CELLMARK
Police - FSS,45104,4570,CELLMARK
Police - FSS,45104,745,CELLMARK
Police - Other Third Party Payments,45104,4500.540000000001,CAMBRIDGESHIRE POLICE AND CRIME COMMISSIONER
Consultant Fees,45104,5000,BURNLEY BOROUGH COUNCIL
Waste Collection Charges,45104,902.95,BIFFA WASTE SERVICES LTD
Police Reactive Maintenance - Building Fabric,45104,1219,ASHTON JOINERY & BUILDING SERVICES LTD
Equipment General,45104,4840,AVR GROUP LIMITED
Equipment General,45104,8699.5,AVR GROUP LIMITED
Police - Other Third Party Payments,45105,16515,THIRD PARTY SUPPLIER
Police Reactive Maintenance - Building Services,45107,577.89,ZIP WATER (FORMALLY INSTANTA LIMITED)
Training Expenses (External),45107,500,WINDRUSH INITIATIVE
Training Expenses (External),45107,500,WINDRUSH INITIATIVE
Hire of Transport,45107,719.2,WHITEGATE VEHICLE SOLUTIONS LTD
Hire of Transport,45107,1769.6,WHITEGATE VEHICLE SOLUTIONS LTD
Vehicle Purchase,45107,17848,VOLKSWAGEN GROUP UNITED KINGDOM LTD
Rents - General,45107,12572.76,TUSTIN DEVELOPMENTS LTD
Catering Service (External),45107,644.73,TURNER PRICE LTD
Catering Service (External),45107,864.98,TURNER PRICE LTD
Catering Service (External),45107,1944.1399999999999,TURNER PRICE LTD
Clothing & Uniform,45107,1782.39,TRY & LILLY LTD
Clothing & Uniform,45107,4539.9,TRY & LILLY LTD
Police - Other Third Party Payments,45107,1720,TOWERCOURT TRAINING SOLUTIONS LTD
Police - Legal Costs,45107,560,TLT LLP
Catering Service (External),45107,581.17,TIFFIN SANDWICHES LTD
Computer Hardware,45107,764.1,THIRD PARTY SUPPLIER
Computer Equipment (Hardware),45107,20002.5,THIRD PARTY SUPPLIER
Police - Other Specialist Operational Equipment,45107,1276.4,ACCURACY INTERNATIONAL LTD
Computer Hardware,45107,1487.5,THIRD PARTY SUPPLIER
Computer Hardware,45107,2370,THIRD PARTY SUPPLIER
Equipment General,45107,4123.72,THIRD PARTY SUPPLIER
IT Consultancy,45107,10000,THE BRIDGE (IT RECRUITMENT) LIMITED
IT Consultancy,45107,9000,THE BRIDGE (IT RECRUITMENT) LIMITED
IT Consultancy,45107,5400,THE BRIDGE (IT RECRUITMENT) LIMITED
Police - Drug Testing,45107,856.89,SURESCREEN DIAGNOSTICS LIMITED
Computer Maintenance,45107,151055.77,STERIA SERVICES LIMITED
Police - Other Third Party Payments,45107,11436,SFJ AWARDS LTD
Police Reactive Maintenance - Building Services,45107,2898.75,SECURITY SOLUTIONS
Police Reactive Maintenance - Building Services,45107,1971.04,SECURITY SOLUTIONS
Police - Health & Safety - Occ Health,45107,1651,AERO HEALTHCARE
Equipment General,45107,698.28,SCENESAFE
Equipment General,45107,552.24,SCENESAFE
Police - Other Third Party Payments,45107,3079.9,AFC FYLDE COMMUNITY FOUNDATION
Police - Other Third Party Payments,45107,3135.49,AFC FYLDE COMMUNITY FOUNDATION
Computer Equipment (Hardware),45107,4200,SCC
Waste Collection Charges,45107,2605,SAME DAY PLC GUARDIAN SERVICES
Police - Guest Speakers,45107,1600,SAM WARNER CONSULTING LTD
Clothing & Uniform,45107,2600,SAFARILAND UK  AEGIS ENGINEERING LTD
Postage & Carriage,45107,2439.93,ROYAL MAIL NW & NW
Photocopying,45107,885.02,RICOH UK LTD
Waste Collection Charges,45107,2951.61,RESTORE DATASHRED LTD (PRE. DATA SOLUTIONS 2016 LTD)
Consolidated invoice suspense,45107,7915.59,AGIITO LTD (FORMALLY CAPITA TRAVEL & EVENTS LTD)
Equipment General,45107,535.5,RELIANCE MEDICAL LTD
Consultant Fees,45107,1714.5,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,1417.5,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,1417.5,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,5486.25,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,4467.38,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,1417.5,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,7691.2,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,4467.38,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,7087.5,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,3971,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,2481.88,REED SPECIALIST RECRUITMENT LTD
Consultant Fees,45107,25707,REED SPECIALIST RECRUITMENT LTD
Police Reactive Maintenance - Building Fabric,45107,614,RED ROSE BUILDING MAINTENANCE
Equipment General,45107,6460,PSL PRINT MANAGEMENT LTD
Equipment General,45107,1447.5,PSL PRINT MANAGEMENT LTD
Police - Statutory Maintenance,45107,712.53,PROTEC FIRE DETECTION PLC
Programmed Service Contracts,45107,4253,PREMIER OF LYTHAM  LTD
Police Reactive Maintenance - Building Services,45107,4979.8099999999995,PREMIER OF LYTHAM  LTD
Training Expenses (External),45107,2000,POLICE AND CRIME COMMISSIONER FOR CHESHIRE
Police Reactive Maintenance - Building Services,45107,1217.5,PICKERINGS EUROPE LIMITED
Police - Planned Preventative Maintenance,45107,8943.3,PHAROS GENERATOR SERVICES LIMITED
Police - Statutory Maintenance,45107,2257.8500000000004,PENNINE FIRE & SAFETY LTD
Equipment General,45107,525,PENNINE FIRE & SAFETY LTD
Police - Vehicle Workshop Parts,45107,652.62,PARTS PLUS
Police - Vehicle Workshop Parts,45107,530.65,PARTS PLUS
Police - Vehicle Workshop Parts,45107,2014.95,PARTS PLUS
Electricity,45107,5244.38,NPOWER LTD
Police - Counsel Fees,45107,750,MS VICTORIA VON WACHTER
Equipment General,45107,970.2,MILLERS UK LTD
Clothing & Uniform,45107,1020,MICHAEL LUPTON ASSOCIATES LTD
Police - Other Investigative Expenses,45107,1800,MEWA
Clothing & Uniform,45107,1428,MC PRODUCTS
Police - Other Specialist Operational Equipment,45107,1342.7600000000002,LYON EQUIPMENT LTD
Police - Other Third Party Payments,45107,568.66,LANPAC LTD [211594]
Building Cleaning Contract (External),45107,95692.26,LANCASHIRE COUNTY COUNCIL (200398)
Police  - Additional Cleaning,45107,12787.109999999999,LANCASHIRE COUNTY COUNCIL (200398)
Clothing & Uniform,45107,2025.35,KEELA INTERNATIONAL LTD
Clothing & Uniform,45107,1376.34,KEELA INTERNATIONAL LTD
Clothing & Uniform,45107,1955,KEELA INTERNATIONAL LTD
Clothing & Uniform,45107,711.9,KEELA INTERNATIONAL LTD
Vehicle & Plant R&M (External),45107,598.98,AP FLEET SERVICES LTD
Police - Vehicle Workshop Parts,45107,10200,AP FLEET SERVICES LTD
Vehicle & Plant R&M (External),45107,1003.58,AP FLEET SERVICES LTD
Vehicle & Plant R&M (External),45107,964.81,AP FLEET SERVICES LTD
Vehicle Purchase,45107,2263.07,INTOMOVE LTD
Vehicle Purchase,45107,3950.28,INTOMOVE LTD
Police - Telecom Forensics,45107,137232.46,HOME OFFICE
Rents - General,45107,50000,HENCO (INTERNATIONAL) LTD
Recruitment - Advertising,45107,1635.57,HAVAS PEOPLE LTD
Furniture - H&S,45107,1170,GRESHAM OFFICE FURNITURE LTD
Furniture - H&S,45107,975,GRESHAM OFFICE FURNITURE LTD
Audit Fees (External),45107,4547.16,GRANT THORNTON UK LLP
Police - Guest Speakers,45107,700,GRAHAM LIVER
