Service_Label,Service_Code,Service_Division_Label,Service_Division_Code,Organisational_Unit_Label,Organisational_Unit_Code,Merchant_Category,Summary_of_the_purpose_of_the_expenditure,Date,Transaction_Number,Capital_and_Revenue,Supplier_Name,Supplier_ID,Net_Amount
Finance & Resources,FINRES,Central Repairs & Maintenance,LS02,Term Servicing,AG0590,Repair & Maintenance of Buildings,Term/Servicing Contracts,19/11/2024,3712870,Revenue - General Fund,In-Line Safety Ltd,13935,1312.5
Finance & Resources,FINRES,Central Repairs & Maintenance,LS02,Term Servicing,AG0590,Repair & Maintenance of Buildings,Term/Servicing Contracts,23/12/2024,3724910,Revenue - General Fund,Trinity Fire & Security Systems Ltd,16767,801.54
Finance & Resources,FINRES,Central Repairs & Maintenance,LS02,Term Servicing,AG0590,Repair & Maintenance of Buildings,Term/Servicing Contracts,26/11/2024,3716426,Revenue - General Fund,Marioff Limited,14408,2914.4
Finance & Resources,FINRES,Corporate Management,CS02,Corporate Management Team,AF0090,Advertising,Recruitment Expenses,27/11/2024,3713143,Revenue - General Fund,Penna Plc,20760,4250
Finance & Resources,FINRES,Corporate Management,CS02,Corporate Management Team,AF0090,Miscellaneous and Initiative Expenses,Audit Fees,17/12/2024,3718765,Revenue - General Fund,Fiander Tovell LLP,19303,2630
Finance & Resources,FINRES,Customer Experience,CUS,Digital Customer Experience,AI0010,Communications and Computing,Computing - Software & Licences,12/12/2024,3720728,Revenue - General Fund,ETCH UK Limited,48279,3720
Finance & Resources,FINRES,Customer Services,CE,"Service Centre			",AI0080,Communications and Computing,Postages,08/11/2024,3713890,Revenue - General Fund,Royal Mail Group Ltd,17153,2425.13
Finance & Resources,FINRES,Customer Services,CE,"Service Centre			",AI0080,Communications and Computing,Postages,09/12/2024,3720471,Revenue - General Fund,Royal Mail Group Ltd,17153,2689.86
Finance & Resources,FINRES,Customer Services,CE,"Service Centre			",AI0080,Communications and Computing,Postages,10/10/2024,3708715,Revenue - General Fund,Royal Mail Group Ltd,17153,2161.49
Finance & Resources,FINRES,Customer Services,CE,"Service Centre			",AI0080,Communications and Computing,Postages,24/12/2024,3724408,Revenue - General Fund,Royal Mail Group Ltd,17153,2078.83
Finance & Resources,FINRES,Customer Services,CE,"Service Centre			",AI0080,Communications and Computing,Postages,26/11/2024,3717889,Revenue - General Fund,Royal Mail Group Ltd,17153,2134.39
Finance & Resources,FINRES,Customer Services,CE,"Service Centre			",AI0080,Communications and Computing,Postages,31/10/2024,3712288,Revenue - General Fund,Royal Mail Group Ltd,17153,2300.17
Finance & Resources,FINRES,Customer Services,CE,"Service Centre			",AI0080,"Tools, Equipment, Furniture & Materials",Equipment Repairs & Maintenance,16/12/2024,3720847,Revenue - General Fund,Hemisphere West Europe Ltd,32958,648
Finance & Resources,FINRES,Democratic Representation & Management,LP05,Civic Ceremonies,AL0020,Miscellaneous and Initiative Expenses,Other Expenses,26/11/2024,3718432,Revenue - General Fund,Fence Hire (Southern) Ltd,15395,910
Finance & Resources,FINRES,Democratic Representation & Management,LP05,Members,AL0030,Expenses,Conference & Seminars,18/12/2024,3723933,Revenue - General Fund,Local Government Association,18266,528
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Broadband Charges,16/12/2024,3723570,Revenue - General Fund,Virgin Media Business Ltd,20516,31779.5
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Broadband Charges,18/11/2024,3716155,Revenue - General Fund,Virgin Media Business Ltd,20516,56607.74
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Capital - ICT Hardware,04/10/2024,3706883,Revenue - General Fund,ACS Technology Group Ltd,17084,636
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Capital - ICT Hardware,06/11/2024,3712849,Revenue - General Fund,ACS Technology Group Ltd,17084,1028.4
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Capital - ICT Software,07/10/2024,3706442,Revenue - General Fund,Adobe Systems Software Ireland Ltd,21252,1061.75
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Capital - ICT Software,16/10/2024,3709533,Revenue - General Fund,Causeway Technologies Ltd,34209,5956.57
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Capital - ICT Software,18/12/2024,3723508,Revenue - General Fund,Trustmarque Solutions Ltd,16183,2976.74
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Capital - ICT Software,28/11/2024,3718997,Revenue - General Fund,Vohkus Limited,41605,1228.98
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Repair & Maintenance,07/10/2024,3707591,Revenue - General Fund,Content Guru,35450,15244.95
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Repair & Maintenance,11/12/2024,3721462,Revenue - General Fund,Content Guru,35450,1837.27
Finance & Resources,FINRES,Digital Services,DIG,IT Services,AB0030,Communications and Computing,Computing - Repair & Maintenance,24/10/2024,3710954,Revenue - General Fund,Vertiv Infrastructure Ltd,15251,11567.8
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,11/11/2024,17325765,Revenue - General Fund,Kitnocks House Nursing Home,15758,5521.5
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,11/11/2024,17325778,Revenue - General Fund,Oak Lodge Nursing Home,18642,2509.5
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Nursing Home Expenditure,11/11/2024,17325785,Revenue - General Fund,Oak Lodge Nursing Home,18642,5030.74
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,07/10/2024,17313012,Revenue - General Fund,Shaftesbury Rest Home,16201,1475.76
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,07/11/2024,24740,Revenue - General Fund,Cordelia House Care Home,31845,13955.96
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17314266,Revenue - General Fund,Liss Care Limited t/a Blenheim Court,45522,-49000
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17314287,Revenue - General Fund,Haven Rose Residential Care Home Ltd,20053,1989.99
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17314331,Revenue - General Fund,Ancasta Grove(Care UK Community Partnerships Ltd),51852,-4457.14
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315742,Revenue - General Fund,Albion Lodge,32038,1911.46
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315777,Revenue - General Fund,English Oak Care Homes,32573,2435.98
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315819,Revenue - General Fund,Holmhurst Care Home,15269,2012.12
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315825,Revenue - General Fund,Seventrees (Auckland Care Ltd),14256,6957.38
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315843,Revenue - General Fund,Anchor Hanover Group  - Mayflower Court Care Home,16441,3985.72
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315847,Revenue - General Fund,Anchor Hanover Group  - Mayflower Court Care Home,16441,3985.72
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315905,Revenue - General Fund,Springfield House (R & E Kitchen Care Ltd),15260,4074.28
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315924,Revenue - General Fund,Holmhurst Care Home,15269,3100
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315955,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3437.68
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315959,Revenue - General Fund,Stanwell Rest Home Ltd,20057,2176.03
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315962,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3100
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17315965,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3324.97
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17316005,Revenue - General Fund,Springfield House (R & E Kitchen Care Ltd),15260,4074.28
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17316076,Revenue - General Fund,Haven Rose Residential Care Home Ltd,20053,1550
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17316097,Revenue - General Fund,White Lodge Rest Home Ltd,21083,4053.92
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17316106,Revenue - General Fund,White Lodge Rest Home Ltd,21083,2026.95
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17316111,Revenue - General Fund,White Lodge Rest Home Ltd,21083,2026.95
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17316412,Revenue - General Fund,Denehurst,16688,7551.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17316426,Revenue - General Fund,St Elizabeth Residential Home (RG Care Homes Ltd),19335,1395
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17332815,Revenue - General Fund,Southampton Manor Care Home (Avery Health Care),15322,5335.99
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17332839,Revenue - General Fund,Ashwood Rest Home Ltd,18618,4438.58
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17332858,Revenue - General Fund,Albion Lodge,32038,1911.46
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17332888,Revenue - General Fund,English Oak Care Homes,32573,2435.98
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17332899,Revenue - General Fund,Starboard House (Achieve Together Ltd),21915,4959.69
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17332924,Revenue - General Fund,Denehurst,16688,4359.22
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17332929,Revenue - General Fund,Holmhurst Care Home,15269,2012.12
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17332942,Revenue - General Fund,Linden House Rest Home (Society of St James),14806,2324.38
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333018,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3985.71
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333028,Revenue - General Fund,Holmhurst Care Home,15269,3100
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333040,Revenue - General Fund,Rowan House,15749,3100
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333053,Revenue - General Fund,Stanwell Rest Home Ltd,20057,1813.54
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333065,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3324.97
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333077,Revenue - General Fund,Aspen Lodge Care Home,15776,4145.01
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333099,Revenue - General Fund,Springfield House (R & E Kitchen Care Ltd),15260,4074.29
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333174,Revenue - General Fund,White Lodge Rest Home Ltd,21083,4053.91
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333176,Revenue - General Fund,White Lodge Rest Home Ltd,21083,4053.91
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333182,Revenue - General Fund,White Lodge Rest Home Ltd,21083,2026.96
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333735,Revenue - General Fund,St Elizabeth Residential Home (RG Care Homes Ltd),19335,-1530
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333747,Revenue - General Fund,Denehurst,16688,7551.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17323763,Revenue - General Fund,Stanwell Rest Home Ltd,20057,-3800
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17323781,Revenue - General Fund,Haven Rose Residential Care Home Ltd,20053,-850
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325153,Revenue - General Fund,Ashwood Rest Home Ltd,18618,4295.4
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325166,Revenue - General Fund,The Gables Rest Home,17171,4272.6
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325172,Revenue - General Fund,Albion Lodge,32038,1849.8
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325186,Revenue - General Fund,Greensleeves Residential Care Home Ltd,14312,2532
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325207,Revenue - General Fund,English Oak Care Homes,32573,2357.4
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325246,Revenue - General Fund,Holmhurst Care Home,15269,1947.21
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325260,Revenue - General Fund,Linden House Rest Home (Society of St James),14806,2249.4
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325273,Revenue - General Fund,Anchor Hanover Group  - Mayflower Court Care Home,16441,3857.14
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325276,Revenue - General Fund,Anchor Hanover Group  - Mayflower Court Care Home,16441,3857.14
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325348,Revenue - General Fund,Holmhurst Care Home,15269,3000
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325378,Revenue - General Fund,Stanwell Rest Home Ltd,20057,3326.79
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325382,Revenue - General Fund,Stanwell Rest Home Ltd,20057,2105.83
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325400,Revenue - General Fund,Aspen Lodge Care Home,15776,4011.3
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325504,Revenue - General Fund,Shaftesbury Rest Home,16201,2550
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325505,Revenue - General Fund,Shaftesbury Rest Home,16201,1821.43
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,HAS LT Mental Health Support (Older),AA1220,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325507,Revenue - General Fund,White Lodge Rest Home Ltd,21083,3923.14
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,Mental Health Short Stay (Adults),AA1090,Private Contractors,ASC Residential Care Expenditure,07/11/2024,24731,Revenue - General Fund,The Alexandra (Amrial Care Ltd),49571,1450.78
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,Mental Health Short Stay (Older),AA1290,Private Contractors,ASC Home Care Expenditure,25/10/2024,17320577,Revenue - General Fund,Beryl Care Services,45053,1374.86
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,Mental Health Short Stay (Older),AA1290,Private Contractors,ASC Nursing Home Expenditure,11/11/2024,17323741,Revenue - General Fund,Oak Lodge Nursing Home,18642,37192.96
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,Mental Health Short Stay (Older),AA1290,Private Contractors,ASC Residential Care Expenditure,09/10/2024,17316041,Revenue - General Fund,Greensleeves Residential Care Home Ltd,14312,3985.72
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,Mental Health Short Stay (Older),AA1290,Private Contractors,ASC Residential Care Expenditure,09/12/2024,17333129,Revenue - General Fund,Greensleeves Residential Care Home Ltd,14312,3985.71
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,Mental Health Short Stay (Older),AA1290,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17323747,Revenue - General Fund,Lavender House (M&B Care Group Ltd),17300,3051.43
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,Substance Use,AA0150,Private Contractors,ASC Nursing Home Expenditure,09/10/2024,17314349,Revenue - General Fund,Kitnocks House Nursing Home,15758,1115.52
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,Substance Use,AA0150,Private Contractors,ASC Nursing Home Expenditure,09/12/2024,17333323,Revenue - General Fund,Holmhurst Care Home,15269,3580.68
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,Substance Use,AA0150,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17323765,Revenue - General Fund,St James Care Rest Home,16237,2892.86
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - MH Cost of care,ASCPM,Substance Use,AA0150,Private Contractors,ASC Residential Care Expenditure,11/11/2024,17325528,Revenue - General Fund,St James Care Rest Home,16237,5785.71
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - Other Cost of care,ASCPC,Support for Social Isolation/Other,AA0410,Private Contractors,ASC Other Long Term Expenditure,18/12/2024,17336916,Revenue - General Fund,Three Oaks Boarding Kennels Ltd,19691,900
Adult Social Care & Public Health,ADULPUB,ASC - Whole Life Pathways - Resourcing,ASCPR,Mental Wellbeing Team (AMHP),AA0160,Interview & Training Expenses,Staff Training,23/12/2024,3725330,Revenue - General Fund,Doug Feery Ltd,37150,950
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Adult Weight Tier 1 & 2,AP0420,Services,Purchased Services,07/10/2024,3706516,Revenue - General Fund,Oviva UK Limited,51389,2416.25
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Adult Weight Tier 1 & 2,AP0420,Services,Purchased Services,22/11/2024,3713322,Revenue - General Fund,Oviva UK Limited,51389,2416.25
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Adult Weight Tier 1 & 2,AP0420,Services,Purchased Services,31/12/2024,3720897,Revenue - General Fund,Oviva UK Limited,51389,2416.25
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Family Foundation Workers,AP0080,HA's,Contributions to Health Trusts,01/10/2024,3704255,Revenue - General Fund,Solent NHS Trust,17298,4113.33
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Family Foundation Workers,AP0080,HA's,Contributions to Health Trusts,13/12/2024,3711060,Revenue - General Fund,Hampshire & IOW Healthcare NHS FT,54160,4113.33
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Family Nurse Partnership,AP0070,Services,Purchased Services,01/10/2024,3704253,Revenue - General Fund,Solent NHS Trust,17298,32794.5
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,Family Nurse Partnership,AP0070,Services,Purchased Services,13/12/2024,3711058,Revenue - General Fund,Hampshire & IOW Healthcare NHS FT,54160,32794.5
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,NHS Healthchecks,AP0010,Services,Purchased Services,15/10/2024,3708783,Revenue - General Fund,St Marys Surgery,21533,1861.81
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,NHS Healthchecks,AP0010,Services,Purchased Services,19/11/2024,3714485,Revenue - General Fund,Cheviot Road Surgery -  Dr A Kelpie & Partners,21570,628.42
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,NHS Healthchecks,AP0010,Services,Purchased Services,19/11/2024,3714533,Revenue - General Fund,The Old Fire Station Surgery,17911,2139.56
Adult Social Care & Public Health,ADULPUB,Public Health - Health Improvement,PH1,NHS Healthchecks,AP0010,Services,Purchased Services,19/11/2024,3714538,Revenue - General Fund,Solent GP Surgery,19301,1352.42
