Service Area,Expense Type,Description,SAP Document Number,Posting date,Vendor,Actual Value
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217213,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217203,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217211,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217208,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217195,45349,SIMONSFIELD CARE HOME,2087.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217209,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217218,45349,SIMONSFIELD CARE HOME,3721.34
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217219,45349,SIMONSFIELD CARE HOME,-5808.91
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217221,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217222,45349,SIMONSFIELD CARE HOME,-7170.38
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217193,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217194,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217196,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217197,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217198,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217202,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217204,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217205,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217206,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217207,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217210,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217212,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217214,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217215,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217220,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217223,45349,SIMONSFIELD CARE HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215920,45349,SLC RAGLIN LTD,4524.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215921,45349,SLC RAGLIN LTD,38277.31
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215923,45349,SLC RAGLIN LTD,1222.14
City Development,Agency Non Admn/Cler,Other Manual,5101097059,45349,SOLACE IN BUSINESS LTD,13200
City Development,Agency Non Admn/Cler,Other Manual,5101097060,45349,SOLACE IN BUSINESS LTD,11400
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215719,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215723,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215717,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215721,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215722,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215725,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215726,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215728,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215724,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215718,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215727,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215720,45349,SOLUTIONS IN SERVICE LTD,964.76
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215729,45349,SOLUTIONS IN SERVICE LTD,964.76
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906215361,45349,ST AMBROSE CATHOLIC ACADEMY,1600
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906218077,45349,ST GEORGES (LIVERPOOL) LTD,2563.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906218103,45349,ST HELENS & KNOWSLEY CARING ASSOC L,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906218104,45349,ST HELENS & KNOWSLEY CARING ASSOC L,2624.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217765,45349,ST JOSEPH'S NURSING HOME,53973.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216290,45349,ST MARYS CARE CENTRE,8078.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216251,45349,ST VINCENTS RESIDENTIAL CARE HOME,2041.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217724,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217726,45349,STAPELY RESIDENTIAL & NURSING HOME,2459.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217708,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217710,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217714,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217713,45349,STAPELY RESIDENTIAL & NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217720,45349,STAPELY RESIDENTIAL & NURSING HOME,1568.71
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217723,45349,STAPELY RESIDENTIAL & NURSING HOME,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217709,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217711,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217712,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217715,45349,STAPELY RESIDENTIAL & NURSING HOME,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217716,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217717,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217718,45349,STAPELY RESIDENTIAL & NURSING HOME,2741.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217719,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217721,45349,STAPELY RESIDENTIAL & NURSING HOME,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217722,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217725,45349,STAPELY RESIDENTIAL & NURSING HOME,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217513,45349,STEPPING STONES,5597.16
Children & Young Peo,Other Sch Pays-Prima,Agency & Contract Services,1906215295,45349,SUDLEY PRIMARY SCHOOL,800
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217514,45349,SUNNY BANK PRS LTD,500.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217515,45349,SUNNY BANK PRS LTD,3219.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217086,45349,SURE CARE UK LTD - DERWENT LODGE,2804
Neighbourhoods,Repair And Maint (Ge,Direct Transport,5101097046,45349,TAIL-LIFT MOBILITY LTD,1417.77
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217278,45349,TAMENG CARE LTD,17030.57
Children & Young Peo,Car Parking Charges,Expenses,5101097080,45349,TASKERS DIY,4333.33
Children & Young Peo,Car Parking Charges,Expenses,5101097081,45349,TASKERS DIY,4333.33
Children & Young Peo,Other Sch Pays-Acade,Agency & Contract Services,1906215319,45349,THE ACADEMY OF FRANCIS OF ASSISI,7200
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217766,45349,THE DAVID LEWIS ORGANISATION,12773.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217767,45349,THE DAVID LEWIS ORGANISATION,15734.64
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217768,45349,THE DAVID LEWIS ORGANISATION,11307.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217769,45349,THE DAVID LEWIS ORGANISATION,3175.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216632,45349,THE DISABILITIES TRUST,133550.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216630,45349,THE DISABILITIES TRUST,10451.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216631,45349,THE DISABILITIES TRUST,53375.57
Children & Young Peo,Non Employ Prof Fees,Professional Fees,5101097008,45349,THE LOCUM OCEAN,1920
Children & Young Peo,VoluntaryAssoc.17/18,Agency & Contract Services,5101097007,45349,THE LUCY FAITHFULL FOUNDATION,4560
Children & Young Peo,Other Sch Pays-Acade,Agency & Contract Services,1906215287,45349,THE TRINITY CATHOLIC ACADEMY SCHOOL,2400
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217302,45349,THE WHITE HORSE CARE TRUST,9769.16
Neighbourhoods,Private Contractors,Agency & Contract Services,1906215397,45349,THE WHITECHAPEL CENTRE,110324.09
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216523,45349,TIDINGS CARE HOMES LTD,8956.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215607,45349,TRANSITION CARE,12792.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215613,45349,TRANSITION CARE,1064.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215614,45349,TRANSITION CARE,1064.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215616,45349,TRANSITION CARE,1207.14
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215618,45349,TRANSITION CARE,1064.56
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215611,45349,TRANSITION CARE,1494.99
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215617,45349,TRANSITION CARE,1330.68
Neighbourhoods,Specialist Consult.-,Computing,5101097051,45349,TRANSUNION INTERNATIONAL UK LTD,9975
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216269,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3962.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216276,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216279,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3962.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216284,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216287,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,2863.01
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216280,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,-34410
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216288,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,8254.95
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216281,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,-10188.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216289,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,1132.02
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216271,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,6772.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216266,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216267,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216268,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216270,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,1982.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216272,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216273,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216274,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,2312.43
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216275,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216282,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216285,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216286,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216277,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216283,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216278,45349,TUDOR BANK LTD T/A TUDOR BANK NURSE,2405.55
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216331,45349,TULIP CARE LIMITED,2600
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217656,45349,TURNER HOME,4702.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217678,45349,TURNER HOME,4702.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217681,45349,TURNER HOME,504.88
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217675,45349,TURNER HOME,4702.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217677,45349,TURNER HOME,4712.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217686,45349,TURNER HOME,4207.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217687,45349,TURNER HOME,13028.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217667,45349,TURNER HOME,2192.61
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217657,45349,TURNER HOME,4712.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217659,45349,TURNER HOME,5017.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217663,45349,TURNER HOME,4712.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217671,45349,TURNER HOME,3534.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217679,45349,TURNER HOME,4712.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217660,45349,TURNER HOME,3799.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217664,45349,TURNER HOME,5581.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217682,45349,TURNER HOME,3190.89
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217658,45349,TURNER HOME,4712.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217661,45349,TURNER HOME,4712.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217665,45349,TURNER HOME,4712.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217666,45349,TURNER HOME,4712.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217683,45349,TURNER HOME,4712.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217668,45349,TURNER HOME,5581.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217669,45349,TURNER HOME,611.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217650,45349,TURNER HOME,4721.84
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217673,45349,TURNER HOME,3799.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217653,45349,TURNER HOME,12312.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217684,45349,TURNER HOME,4712.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217651,45349,TURNER HOME,4702.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217652,45349,TURNER HOME,4702.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217655,45349,TURNER HOME,4702.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217662,45349,TURNER HOME,4702.36
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217670,45349,TURNER HOME,4738.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217674,45349,TURNER HOME,4702.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217676,45349,TURNER HOME,3841.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217685,45349,TURNER HOME,4712.2
Neighbourhoods,Non Employ Prof Fees,Professional Fees,5101097073,45349,UMBRELLA COMPANY LTD,1251.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215741,45349,UNITED RESPONSE SERVICES LTD,9841.21
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215745,45349,UNITED RESPONSE SERVICES LTD,912.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215747,45349,UNITED RESPONSE SERVICES LTD,3249.15
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215749,45349,UNITED RESPONSE SERVICES LTD,5588.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906215744,45349,UNITED RESPONSE SERVICES LTD,5588.94
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216437,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216440,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216453,45349,UNITY HOMES LTD - CASTLE GRANGE,9412.25
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216436,45349,UNITY HOMES LTD - CASTLE GRANGE,3624.08
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216446,45349,UNITY HOMES LTD - CASTLE GRANGE,1372.62
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216429,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216430,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216431,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216432,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216433,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216434,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216435,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216439,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216441,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216443,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216445,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216449,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216450,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216451,45349,UNITY HOMES LTD - CASTLE GRANGE,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216452,45349,UNITY HOMES LTD - CASTLE GRANGE,980.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216455,45349,UNITY HOMES LTD - CASTLE GRANGE,-2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216438,45349,UNITY HOMES LTD - CASTLE GRANGE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216444,45349,UNITY HOMES LTD - CASTLE GRANGE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216447,45349,UNITY HOMES LTD - CASTLE GRANGE,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216457,45349,UNITY HOMES LTD - CASTLE GRANGE,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216442,45349,UNITY HOMES LTD - CASTLE GRANGE,2588.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216454,45349,UNITY HOMES LTD - CASTLE GRANGE,1812.04
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216456,45349,UNITY HOMES LTD - CASTLE GRANGE,647.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216458,45349,UNITY HOMES LTD - CASTLE GRANGE,3106.35
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216459,45349,UNITY HOMES LTD - CASTLE GRANGE,1423.75
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216460,45349,UNITY HOMES LTD - CASTLE GRANGE,2459.2
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216461,45349,UNITY HOMES LTD - CASTLE GRANGE,2588.63
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216462,45349,UNITY HOMES LTD T/A CAMBRIDGECOURT,2555.56
City Development,Events,General Services Expenses,5101097072,45349,UNIVERSITY OF LIVERPOOL,18000
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216428,45349,VALMAR CARE LTD,1724.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216427,45349,VALMAR CARE LTD,2598.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217235,45349,VALORUM CARE LIMITED,4552.45
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217234,45349,VALORUM CARE LIMITED,3137.66
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217236,45349,VALORUM CARE LIMITED,-5676.86
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217233,45349,VALORUM CARE LIMITED,4386.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217308,45349,VIDA GRANGE LTD,8842.8
Children & Young Peo,Conference (General),Expenses,5101097039,45349,VIEW,870
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216254,45349,VITALISE,1567.58
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216291,45349,VOYAGE - SANDERLING HOUSE,8921.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216292,45349,VOYAGE - SANDERLING HOUSE,7515.68
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216293,45349,VOYAGE - SANDERLING HOUSE,4278.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216325,45349,VOYAGE CARE - WALKER LODGE,4160.96
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216326,45349,VOYAGE CARE - WALKER LODGE,9687.28
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216328,45349,VOYAGE CARE - WALKER LODGE,-904.16
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216329,45349,VOYAGE CARE - WALKER LODGE,11588.8
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216327,45349,VOYAGE CARE - WALKER LODGE,7758.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216323,45349,VOYAGE CARE - WALKER LODGE,8157.44
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216324,45349,VOYAGE CARE - WALKER LODGE,8593.92
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906216330,45349,VOYAGE CARE - WALKER LODGE,10733.12
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217224,45349,VOYAGE CARE LTD,13700.32
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217225,45349,VOYAGE CARE LTD,8536.52
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217188,45349,WALTON MANOR,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217189,45349,WALTON MANOR,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217175,45349,WALTON MANOR,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217178,45349,WALTON MANOR,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217179,45349,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217171,45349,WALTON MANOR,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217173,45349,WALTON MANOR,3076.48
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217176,45349,WALTON MANOR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217172,45349,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217169,45349,WALTON MANOR,6176.79
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217167,45349,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217168,45349,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217174,45349,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217177,45349,WALTON MANOR,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217182,45349,WALTON MANOR,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217184,45349,WALTON MANOR,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217185,45349,WALTON MANOR,2745.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217190,45349,WALTON MANOR,2945.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217191,45349,WALTON MANOR,3083.24
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217166,45349,WALTON MANOR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217170,45349,WALTON MANOR,2541.4
Adult Services & Hea,Private Contractors,Agency & Contract Services,1906217180,45349,WALTON MANOR,3076.48
