Line,Clearance Date,Reference,Type,Value,Supplier or Redacted Statement,Supplier No.,Directorate/Balance Sheet Heading,Area of Spend,Service Level,Expense Code,Expense Description
4701,2024-09-12 00:00:00,0019050715,INV,360,REDACTED PERSONAL DATA,30289600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4702,2024-09-12 00:00:00,0019050626,INV,762.8,REDACTED PERSONAL DATA,30361000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4703,2024-09-12 00:00:00,0019047491,INV,565.84,REDACTED PERSONAL DATA,30379700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4704,2024-09-12 00:00:00,0019048490,CRN,-756.96,REDACTED PERSONAL DATA,30379700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4705,2024-09-12 00:00:00,0019050654,INV,359.52,REDACTED PERSONAL DATA,30426000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4706,2024-09-12 00:00:00,0019050656,INV,487.68,REDACTED PERSONAL DATA,30427500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4707,2024-09-12 00:00:00,0019050667,INV,504.72,REDACTED PERSONAL DATA,30334900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4708,2024-09-12 00:00:00,0019050561,INV,530.32,REDACTED PERSONAL DATA,30321100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4709,2024-09-12 00:00:00,0019050565,INV,408,REDACTED PERSONAL DATA,30370800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4710,2024-09-12 00:00:00,0019050595,INV,486.16,REDACTED PERSONAL DATA,30302800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4711,2024-09-12 00:00:00,0019050614,INV,1896.08,REDACTED PERSONAL DATA,30376000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4712,2024-09-12 00:00:00,0019050615,INV,708.8,REDACTED PERSONAL DATA,30351800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4713,2024-09-12 00:00:00,0019050622,INV,388.56,REDACTED PERSONAL DATA,30386400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4714,2024-09-12 00:00:00,0019050474,INV,593.24,REDACTED PERSONAL DATA,30372300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4715,2024-09-12 00:00:00,0019050492,INV,270.84,REDACTED PERSONAL DATA,30419600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4716,2024-09-12 00:00:00,0019050495,INV,388.56,REDACTED PERSONAL DATA,30347500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4717,2024-09-12 00:00:00,0019050504,INV,271.76,REDACTED PERSONAL DATA,30378600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4718,2024-09-12 00:00:00,0019050547,INV,325.12,REDACTED PERSONAL DATA,30432300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4719,2024-09-12 00:00:00,0019050555,INV,508.56,REDACTED PERSONAL DATA,30382100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4720,2024-09-12 00:00:00,0019050395,INV,768,REDACTED PERSONAL DATA,30198300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4721,2024-09-12 00:00:00,0019050398,INV,670.88,REDACTED PERSONAL DATA,30242200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4722,2024-09-12 00:00:00,0019050406,INV,644.56,REDACTED PERSONAL DATA,30322200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4723,2024-09-12 00:00:00,0019050416,INV,1002.44,REDACTED PERSONAL DATA,30371800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4724,2024-09-12 00:00:00,0019050417,INV,760.68,REDACTED PERSONAL DATA,30404600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4725,2024-09-12 00:00:00,0019050423,INV,384,REDACTED PERSONAL DATA,30390900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4726,2024-09-12 00:00:00,0019050259,INV,561.6,REDACTED PERSONAL DATA,30413100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4727,2024-09-12 00:00:00,0019050260,INV,1130.88,REDACTED PERSONAL DATA,30301200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4728,2024-09-12 00:00:00,0019050270,INV,342.48,REDACTED PERSONAL DATA,30397400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4729,2024-09-12 00:00:00,0019050296,INV,640,REDACTED PERSONAL DATA,30419300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4730,2024-09-12 00:00:00,0019050341,INV,843.64,REDACTED PERSONAL DATA,30367500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4731,2024-09-12 00:00:00,0019050389,INV,942.44,REDACTED PERSONAL DATA,30209200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4732,2024-09-12 00:00:00,0019050163,INV,487.68,REDACTED PERSONAL DATA,30295100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4733,2024-09-12 00:00:00,0019050177,INV,560,REDACTED PERSONAL DATA,30262300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4734,2024-09-12 00:00:00,0019050180,INV,487.68,REDACTED PERSONAL DATA,30420800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4735,2024-09-12 00:00:00,0019050196,INV,812.8,REDACTED PERSONAL DATA,30201500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4736,2024-09-12 00:00:00,0019050221,INV,859.28,REDACTED PERSONAL DATA,30376900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4737,2024-09-12 00:00:00,0019050256,INV,429.4,REDACTED PERSONAL DATA,30386300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4738,2024-09-12 00:00:00,0019050106,INV,484.44,REDACTED PERSONAL DATA,30320000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4739,2024-09-12 00:00:00,0019050108,INV,263.16,REDACTED PERSONAL DATA,30429700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4740,2024-09-12 00:00:00,0019050112,INV,688.12,REDACTED PERSONAL DATA,30357100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4741,2024-09-12 00:00:00,0019050120,INV,323.84,REDACTED PERSONAL DATA,30310700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4742,2024-09-12 00:00:00,0019050153,INV,826.16,REDACTED PERSONAL DATA,30402000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4743,2024-09-12 00:00:00,0019050161,INV,265.52,REDACTED PERSONAL DATA,30432800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4744,2024-09-12 00:00:00,0019050076,INV,678.84,REDACTED PERSONAL DATA,30430400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4745,2024-09-12 00:00:00,0019050079,INV,424.84,REDACTED PERSONAL DATA,30318000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4746,2024-09-12 00:00:00,0019050086,INV,544.32,REDACTED PERSONAL DATA,30396600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4747,2024-09-12 00:00:00,0019050089,INV,507,REDACTED PERSONAL DATA,30379600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4748,2024-09-12 00:00:00,0019050099,INV,267.52,REDACTED PERSONAL DATA,30255500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4749,2024-09-12 00:00:00,0019050101,INV,1402.68,REDACTED PERSONAL DATA,30255600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4750,2024-09-12 00:00:00,0019050053,INV,505.48,REDACTED PERSONAL DATA,30424000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4751,2024-09-12 00:00:00,0019050054,INV,532.36,REDACTED PERSONAL DATA,30433600,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4752,2024-09-12 00:00:00,0019050061,INV,388.64,REDACTED PERSONAL DATA,30432500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4753,2024-09-12 00:00:00,0019050066,INV,300,REDACTED PERSONAL DATA,30347100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4754,2024-09-12 00:00:00,0019050074,INV,567.04,REDACTED PERSONAL DATA,30344300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4755,2024-09-12 00:00:00,0019050075,INV,282,REDACTED PERSONAL DATA,30423200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4756,2024-09-12 00:00:00,0019049977,INV,466.92,REDACTED PERSONAL DATA,30431400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4757,2024-09-12 00:00:00,0019049993,INV,817.04,REDACTED PERSONAL DATA,30376800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4758,2024-09-12 00:00:00,0019049995,INV,340.08,REDACTED PERSONAL DATA,30404100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4759,2024-09-12 00:00:00,0019050006,INV,657.44,REDACTED PERSONAL DATA,30430500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4760,2024-09-12 00:00:00,0019050037,INV,341.24,REDACTED PERSONAL DATA,30426700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4761,2024-09-12 00:00:00,0019050038,INV,1186.4,REDACTED PERSONAL DATA,30226300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4762,2024-09-12 00:00:00,0019049917,INV,485.16,REDACTED PERSONAL DATA,30292800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4763,2024-09-12 00:00:00,0019049930,INV,340.08,REDACTED PERSONAL DATA,30389400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4764,2024-09-12 00:00:00,0019049935,INV,320,REDACTED PERSONAL DATA,30323000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4765,2024-09-12 00:00:00,0019049938,INV,300,REDACTED PERSONAL DATA,30385400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4766,2024-09-12 00:00:00,0019049950,INV,628.56,REDACTED PERSONAL DATA,30394100,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4767,2024-09-12 00:00:00,0019049958,INV,340,REDACTED PERSONAL DATA,30235500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4768,2024-09-12 00:00:00,0019050848,INV,418.6,REDACTED PERSONAL DATA,30049200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4769,2024-09-12 00:00:00,0019049867,INV,650.64,REDACTED PERSONAL DATA,30357000,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4770,2024-09-12 00:00:00,0019049868,INV,327.28,REDACTED PERSONAL DATA,30195500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4771,2024-09-12 00:00:00,0019049887,INV,1358,REDACTED PERSONAL DATA,30315800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4772,2024-09-12 00:00:00,0019049889,INV,325.88,REDACTED PERSONAL DATA,30363900,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4773,2024-09-12 00:00:00,0019049910,INV,311.52,REDACTED PERSONAL DATA,30375700,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4774,2024-09-12 00:00:00,0019050607,INV,2151.36,REDACTED PERSONAL DATA,03238800,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4775,2024-09-12 00:00:00,0019050737,INV,344.44,REDACTED PERSONAL DATA,00711200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4776,2024-09-12 00:00:00,0019050678,INV,1239.6,REDACTED PERSONAL DATA,02730400,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4777,2024-09-12 00:00:00,0019050753,INV,1039.56,REDACTED PERSONAL DATA,03624500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4778,2024-09-12 00:00:00,0019050804,INV,2530.6,REDACTED PERSONAL DATA,01973300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4779,2024-09-12 00:00:00,0019050887,CRN,-533.13,REDACTED PERSONAL DATA,03158500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4780,2024-09-12 00:00:00,0019050215,INV,544.32,REDACTED PERSONAL DATA,30170200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4781,2024-09-12 00:00:00,0019050247,INV,320,REDACTED PERSONAL DATA,30172500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4782,2024-09-12 00:00:00,0019050267,INV,1214.84,REDACTED PERSONAL DATA,30049200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4783,2024-09-12 00:00:00,0019050304,INV,1312.72,REDACTED PERSONAL DATA,03157300,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4784,2024-09-12 00:00:00,0019050326,INV,1046.8,REDACTED PERSONAL DATA,03313500,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4785,2024-09-12 00:00:00,0019050550,INV,1204,REDACTED PERSONAL DATA,30151200,CHILDREN AND ADULTS,AD ASC,AD ASC,52500,Social Services Direct Payment
4786,2024-09-02 00:00:00,0041336117,INV,300,ADVANCE MEDICAL TRANSPORT SERVICE LTD,14209900,CHILDREN AND ADULTS,AD ASC,AD ASC,24500,Client Transport Fares
4787,2024-09-09 00:00:00,0019049290,INV,1386.76,AGE UK KENT RIVERS,03573000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4788,2024-09-12 00:00:00,0019049765,INV,258.48,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4789,2024-09-12 00:00:00,0019049769,INV,258.48,MEDWAY COMMUNITY HEALTHCARE CIC,03453500,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4790,2024-09-16 00:00:00,0019051133,INV,19192.32,AGE UK KENT RIVERS,03573000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4791,2024-09-16 00:00:00,0019051135,INV,12368.29,AGE UK KENT RIVERS,03573000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4792,2024-09-30 00:00:00,0019052149,INV,1386.76,AGE UK KENT RIVERS,03573000,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4793,2024-09-12 00:00:00,0041336667,INV,27320.47,KYNDI LIMITED,04090100,CHILDREN AND ADULTS,AD ASC,AD ASC,46000,Priv Contract
4794,2024-09-09 00:00:00,0041336514,INV,1535.5,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4795,2024-09-16 00:00:00,0041337038,INV,1535.5,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4796,2024-09-30 00:00:00,0041337816,INV,1245,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4797,2024-09-30 00:00:00,0041337816,INV,225.9,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4798,2024-09-16 00:00:00,0041336833,INV,113.14,MEDWAY NORSE TRANSPORT LTD,04141400,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,21300,Vehicle Fuel &
4799,2024-09-10 00:00:00,0041334866,INV,12854,THERAPOSTURE LTD,14510600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,31100,Equip/Furn/Mat
4800,2024-09-02 00:00:00,0041336037,INV,778.64,RAPID CARE LTD,02101500,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4801,2024-09-09 00:00:00,0041336586,INV,33333,FAMILY ACTION -MEDWAY,03654600,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
4802,2024-09-09 00:00:00,0041336592,INV,720,FLOURISH FAMILY CENTRE LTD,14484300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
4803,2024-09-16 00:00:00,0041337030,INV,1860,FOUNDATIONS SUPPORTING FAMILIES LTD,03999000,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
4804,2024-09-19 00:00:00,0041337075,INV,810,FLOURISH FAMILY CENTRE LTD,14484300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
4805,2024-09-26 00:00:00,0041337513,INV,287.5,KENT HOMEFINDING AND FOSTERING LTD,02570300,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,46000,Priv Contract
4806,2024-09-03 00:00:00,0041336224,INV,2127.5,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4807,2024-09-05 00:00:00,0041336333,INV,1696.25,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4808,2024-09-26 00:00:00,0041337595,INV,2127.5,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4809,2024-09-26 00:00:00,0041337651,INV,2127.5,REMEDY RECRUITMENT GROUP LTD,03704900,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4810,2024-09-09 00:00:00,0041336589,INV,250,MAZIP INDEPENDENT ASSESSMENT SERVICES,14407200,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35300,Consult Fees
4811,2024-09-16 00:00:00,0041336938,INV,1575,SIGNIS LTD,04031800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,37900,Subscriptions
4812,2024-09-10 00:00:00,0041336616,INV,536.5,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4813,2024-09-09 00:00:00,0041336455,INV,518,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4814,2024-09-09 00:00:00,0041336455,INV,420,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4815,2024-09-26 00:00:00,0041337500,INV,661.38,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4816,2024-09-30 00:00:00,0041337795,INV,1868.5,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4817,2024-09-30 00:00:00,0041337864,INV,527.25,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4818,2024-09-16 00:00:00,0041336951,INV,1111,IPEOPLE SOLUTIONS LTD,04124700,CHILDREN AND ADULTS,CHILDRENS SERVICES,CHILDRENS SERVICES,35000,HR Approved Ag
4819,2024-09-05 00:00:00,0014902387,CRN,-1612.21,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4820,2024-09-19 00:00:00,0041337231,INV,3225,INTOUCH HCE LTD,14315000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4821,2024-09-16 00:00:00,0041337004,INV,1543.15,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4822,2024-09-26 00:00:00,0041337541,INV,1609.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4823,2024-09-26 00:00:00,0041337529,INV,984,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4824,2024-09-26 00:00:00,0041337650,INV,1196.25,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4825,2024-09-30 00:00:00,0041337706,INV,1245,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4826,2024-09-05 00:00:00,0041336363,INV,3800,INTOUCH HCE LTD,14315000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4827,2024-09-12 00:00:00,0041336706,INV,1252.2,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4828,2024-09-12 00:00:00,0041336734,INV,1230,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4829,2024-09-12 00:00:00,0041336764,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4830,2024-09-12 00:00:00,0041336772,INV,1245,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4831,2024-09-16 00:00:00,0041336848,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4832,2024-09-16 00:00:00,0041336971,INV,1535.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4833,2024-09-02 00:00:00,0041336095,INV,925,SEVEN RESOURCING LTD,03500200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4834,2024-09-03 00:00:00,0041336149,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4835,2024-09-03 00:00:00,0041336175,INV,1245,LIQUID PERSONNEL LTD,03639600,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4836,2024-09-05 00:00:00,0041336315,INV,1535.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4837,2024-09-05 00:00:00,0041336419,INV,1609.5,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4838,2024-09-05 00:00:00,0041336430,INV,1517,DIVERSE REC LTD T/ASOCIAL PERSONNEL,14228900,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4839,2024-09-02 00:00:00,0041336092,INV,800,SEVEN RESOURCING LTD,03500200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4840,2024-09-02 00:00:00,0041336119,INV,1750,REDACTED PERSONAL DATA,14533600,CHILDREN AND ADULTS,AD ASC,AD ASC,35201,Legal Fees
4841,2024-09-10 00:00:00,0041336624,INV,450,ACKERMAN PIERCE LTD,14367100,CHILDREN AND ADULTS,AD ASC,AD ASC,04801,Relief&Temp St
4842,2024-09-26 00:00:00,0041337533,INV,450,ACKERMAN PIERCE LTD,14367100,CHILDREN AND ADULTS,AD ASC,AD ASC,04801,Relief&Temp St
4843,2024-09-19 00:00:00,0041337157,INV,1000,REDACTED PERSONAL DATA,14539300,CHILDREN AND ADULTS,AD ASC,AD ASC,35201,Legal Fees
4844,2024-09-24 00:00:00,0041337164,INV,4270,KCC CASHIERS TEAM,03738200,CHILDREN AND ADULTS,AD ASC,AD ASC,42000,PaymentstoOLAs
4845,2024-09-24 00:00:00,0041337165,INV,3648.05,KCC CASHIERS TEAM,03738200,CHILDREN AND ADULTS,AD ASC,AD ASC,42000,PaymentstoOLAs
4846,2024-09-24 00:00:00,0041337163,INV,5478.05,KCC CASHIERS TEAM,03738200,CHILDREN AND ADULTS,AD ASC,AD ASC,42000,PaymentstoOLAs
4847,2024-09-02 00:00:00,0014902347,CRN,-1424.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4848,2024-09-03 00:00:00,0014902354,CRN,-225,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4849,2024-09-03 00:00:00,0014902355,CRN,-1245,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4850,2024-09-05 00:00:00,0041335652,INV,1701.5,TEMPEST RESOURCING LTD,03682200,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4851,2024-09-02 00:00:00,0041335968,INV,1498.5,SOCIAL WORK PARTNERS LTD,04200800,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4852,2024-09-02 00:00:00,0041335978,INV,1535.5,ACKERMAN PIERCE LTD,14367100,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4853,2024-09-02 00:00:00,0041336114,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4854,2024-09-02 00:00:00,0041336120,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
4855,2024-09-02 00:00:00,0041336121,INV,1535.5,TRIPOD PARTNERS LTD,03719000,CHILDREN AND ADULTS,AD ASC,AD ASC,35000,HR Approved Ag
