Body Name,Date Paid,Transaction Number,Amount,Invoice Date,Supplier Name,Supplier Type,Invoice Number,Account,Transaction Type,Transaction Type Description,Supplier Reporting,Expense Area,Cost Centre Description ,Service Area Categorisation,Service Division Categorisation,Expense Type
West Northamptonshire Council,24-May-23,51400305698,£815.36,22-May-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N1935732 P134466-00024,E7170,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305713,£815.36,22-May-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,WN16249 P134466-00039,E7170,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305703,£815.36,22-May-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,NT844928 P134466-00029,E7170,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305696,£815.36,22-May-23,Lloyds Bank Commercial Finance T/A LAC Northampton Ltd,CARE ESTABLISHMENT,N1929274 P134466-00022,E7170,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Suppported Living
West Northamptonshire Council,22-May-23,51400304049,£816.00,19-May-23,Redacted Personal Data,INDIVIDUAL,DS900424 P134362-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,22-May-23,51400303703,£816.00,19-May-23,Redacted Personal Data,SERVICE USER,N1251413 P134361-00207,F1100,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Direct Payments
West Northamptonshire Council,19-May-23,51400301747,£816.40,18-May-23,ABILITY (Northants) CIC,COMPANY,INV-19310,C6000,SPS,AP Spreadsheet Import - Payments,,Sustainable Travel WNC,Concessionary Fares,Highways & Transport Service WNC,Transport Strategy & Development WNC,Concessions - payments to transport operators
West Northamptonshire Council,22-May-23,51400302780,£816.82,19-May-23,Redacted Personal Data,INDIVIDUAL,1140028247-190523-HC Ext ID-13671-241,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400302162,£817.48,19-May-23,TREASURES OF DUSTON,NURSERY,1140004850-190523-HC 2 ID-12102-99,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,19-May-23,51400300487,£817.88,17-May-23,K C CARERS LTD,CARE ESTABLISHMENT,WN15917 P134206-00005,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,22-May-23,51400303634,£819.24,19-May-23,Redacted Personal Data,SERVICE USER,N0621307 P134361-00137,F1100,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,26-May-23,51400307451,£819.24,16-May-23,THE DIAL HOUSE,TRADE SUPPLIER,DS891548 CROB0523-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,24-May-23,51400297691,£819.96,28-Apr-23,ENTERPRISE FLEX-E-RENT,TRADE SUPPLIER,COV12090346,C0205,II,Incoming Invoice Posting,,Social & Leisure [NCC],Social & Leisure - In House,Safeguarding and Wellbeing,Provider Services [NCC],Leased Vehicle Costs
West Northamptonshire Council,24-May-23,51400305615,£820.08,22-May-23,Lindsay House,CARE ESTABLISHMENT,N0130029 P134369-00006,E7170,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Suppported Living
West Northamptonshire Council,19-May-23,51400300735,£820.35,17-May-23,LIFESPRINGS CARE SERVICES LTD,CARE ESTABLISHMENT,N1721674 P134216-00004,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,19-May-23,51400301333,£821.88,17-May-23,Cera Care Operations Limited,CARE ESTABLISHMENT,DS860009 P134267-00001,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,22-May-23,51400302757,£822.50,19-May-23,WEEDON BEC PRIMARY ACADEMY,EDUCATION,1140003737-190523-HC Ext ID-12990-218,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,24-May-23,51400298692,£822.71,29-Apr-23,NPOWER,TRADE SUPPLIER,IN06398042,B1010,II,Incoming Invoice Posting,,Utility Services,Utility Services [DDC],Assets and Environment,A&E Works,Electricity
West Northamptonshire Council,19-May-23,51400301272,£822.87,17-May-23,THE CARE BUREAU,CARE ESTABLISHMENT,N2025629 P134192-00024,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Physical Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,19-May-23,51400301375,£822.87,17-May-23,Cera Care Operations Limited,CARE ESTABLISHMENT,N2211518 P134267-00045,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,03-May-23,51400297507,£823.72,14-Feb-23,Origin Transport Consultants Ltd,COMPANY,INV-1847,D4110,II,Incoming Invoice Posting,,Highways Development Liason WNC,Development Control,Highways & Transport Service WNC,Transport Strategy & Development WNC,Professional Fees and Hired Services
West Northamptonshire Council,31-May-23,51400308034,£824.00,26-May-23,ST ANDREWS HOSPITAL,CARE ESTABLISHMENT,N0217279 90122779-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,TR Transitions CCP LT [NCC],Learning Disability Support CCP Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,05-May-23,51400297870,£824.00,28-Apr-23,ST ANDREWS HOSPITAL,CARE ESTABLISHMENT,N0217279 90121766-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,TR Transitions CCP LT [NCC],Learning Disability Support CCP Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
West Northamptonshire Council,22-May-23,51400302160,£826.15,19-May-23,DAISY CHAIN PRE SCHOOL,NURSERY,1140000796-190523-HC 2 ID-12070-97,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303465,£828.00,19-May-23,ELDEAN PRE SCHOOL,NURSERY,1140000856-190523-MANUAL PAYMENT ID-11220-102,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303466,£828.00,19-May-23,Redacted Personal Data,INDIVIDUAL,1140002691-190523-MANUAL PAYMENT ID-12134-103,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303468,£828.00,19-May-23,WHITEHILLS NURSERY SCHOOL,NURSERY,1140003596-190523-MANUAL PAYMENT ID-10518-105,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303460,£828.00,19-May-23,CARING KINDERGARTENS,NURSERY,1140000331-190523-MANUAL PAYMENT ID-2901-97,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,10-May-23,51400298669,£828.00,09-May-23,Owls Nest Nursery Limited,COMPANY,16April23EYHNF,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303474,£828.00,19-May-23,SQUIRRELS FAMILY AND CHILDCARE CENTRE,NURSERY,1140004869-190523-MANUAL PAYMENT ID-12719-111,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303470,£828.00,19-May-23,LITTLE OAKS PRE-SCHOOL,NURSERY,1140000070-190523-MANUAL PAYMENT ID-35-107,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,10-May-23,51400298672,£828.00,09-May-23,CHIPPING WARDEN KINDERGARTEN,NURSERY,19April23EYHNF,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303462,£828.00,19-May-23,KINGS PRE-SCHOOL LEARNING GROUP,NURSERY,1140001088-190523-MANUAL PAYMENT ID-3253-99,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303467,£828.00,19-May-23,BRIGHT HORIZONS FAMILY SOLUTIONS,CARE ESTABLISHMENT,1140000634-190523-MANUAL PAYMENT ID-3511-104,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303471,£828.00,19-May-23,GREATWORTH PLAYGROUP,NURSERY,1140000911-190523-MANUAL PAYMENT ID-3307-108,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303463,£828.00,19-May-23,KINGS PRE-SCHOOL LEARNING GROUP,NURSERY,1140001088-190523-MANUAL PAYMENT ID-3253-100,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303472,£828.00,19-May-23,BELLINGE COMMUNITY PRE-SCHOOL,NURSERY,1140000599-190523-MANUAL PAYMENT ID-199-109,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303469,£828.00,19-May-23,TOTSTOP DAY NURSERY,NURSERY,1140001756-190523-MANUAL PAYMENT ID-221-106,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,10-May-23,51400298670,£828.00,09-May-23,BUGBROOKE PRESCHOOL,LOCAL CLUBS & GROUPS,17April23EYHNF,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303461,£828.00,19-May-23,JJ'S KIDDYCARE,NURSERY,1140002092-190523-MANUAL PAYMENT ID-11026-98,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303473,£828.00,19-May-23,SQUIRRELS FAMILY AND CHILDCARE CENTRE,NURSERY,1140004869-190523-MANUAL PAYMENT ID-12719-110,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400303464,£828.00,19-May-23,KIDDI CARU DAY NURSERY,NURSERY,1140000949-190523-MANUAL PAYMENT ID-13643-101,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare DFE Inclusion Funding [NCC],EY DAF disability access funding,Early Years Block,2 Year Old [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,15-May-23,51400299569,£829.29,12-May-23,Redacted Personal Data,SERVICE USER,N2212210 P134157-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,OP South Older People CCP LT [NCC],Sensory Support CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Direct Payments
West Northamptonshire Council,22-May-23,51400303616,£829.60,19-May-23,Redacted Personal Data,SERVICE USER,N0427000 P134361-00118,F1100,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,22-May-23,51400303956,£829.68,19-May-23,Redacted Personal Data,INDIVIDUAL,NT998101 P134362-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,22-May-23,51400302083,£829.86,19-May-23,WELFORD PRE-SCHOOL,NURSERY,1140001791-190523-HC 2 ID-275-20,E5000,SPS,AP Spreadsheet Import - Payments,,Early Education and Childcare 2 yr old Funding [NCC],EY 2yr old Place Funding,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400304091,£829.96,19-May-23,Redacted Personal Data,INDIVIDUAL,N0918882 P134362-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,24-May-23,51400305814,£830.40,22-May-23,BETTER LIVES NORTHANTS LTD,CARE ESTABLISHMENT,N0130536 P134428-00007,E7150,CPN,Social Care West Northampton Council CareCost Payments,,TR Transitions CCP LT [NCC],Learning Disability Support CCP Long Term TR,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,24-May-23,51400305816,£830.40,22-May-23,BETTER LIVES NORTHANTS LTD,CARE ESTABLISHMENT,N0226928 P134428-00009,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,24-May-23,51400305890,£830.40,22-May-23,CREATIVE SUPPORT,CARE ESTABLISHMENT,N0626111 P134375-00010,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,24-May-23,51400305884,£830.40,22-May-23,CREATIVE SUPPORT,CARE ESTABLISHMENT,N0215656 P134375-00004,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,24-May-23,51400305827,£830.40,22-May-23,BETTER LIVES NORTHANTS LTD,CARE ESTABLISHMENT,N1926523 P134428-00020,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,24-May-23,51400305823,£830.40,22-May-23,BETTER LIVES NORTHANTS LTD,CARE ESTABLISHMENT,N1371750 P134428-00016,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,24-May-23,51400305913,£830.40,22-May-23,ADVANCE HOUSING AND SUPPORT,TRADE SUPPLIER,NT840965 P134395-00002,E7150,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Domiciliary Care
West Northamptonshire Council,22-May-23,51400302481,£830.54,19-May-23,Redacted Personal Data,INDIVIDUAL,1140006978-190523-HC FE 3 ID-12963-266,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400302413,£830.54,19-May-23,Redacted Personal Data,INDIVIDUAL,1140004188-190523-HC FE 3 ID-12446-198,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],Early Years 3 & 4 Year Old,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400304375,£830.76,19-May-23,Redacted Personal Data,INDIVIDUAL,DS940668 P134362-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,19-May-23,51400300861,£831.60,17-May-23,SANCTUARY OASIS LTD,CARE ESTABLISHMENT,N2210850 P134229-00017,E7150,CPN,Social Care West Northampton Council CareCost Payments,,OP South Older People CCP LT [NCC],Support with Memory & Cognition CCP Long Term OP South,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,17-May-23,51400299742,£832.37,15-May-23,NNCA,TRADE SUPPLIER,46134,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,05-May-23,51400298104,£832.37,04-May-23,NNCA,TRADE SUPPLIER,46054,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,17-May-23,51400300093,£832.37,15-May-23,NNCA,TRADE SUPPLIER,46093,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,22-May-23,51400302061,£832.37,19-May-23,NNCA,TRADE SUPPLIER,46176,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,15-May-23,51400289916,£832.80,18-Apr-23,E-VOICE SPEECH RECOGNITION LTD,TRADE SUPPLIER,12338,D4100,II,Incoming Invoice Posting,,Desktop Support Contracts,Recharged contracts & purchases,"Digital, Technology & Innovation",Operations,Consultancy
West Northamptonshire Council,22-May-23,51400305015,£836.00,22-May-23,Paulerspury CE Primary School T/A Innovate Multi Academy Trust,EDUCATION,17MONTHLYTRANSFERSMAY23 CFR I03,E6000,SPS,AP Spreadsheet Import - Payments,,Academies [NCC],Paulerspury CE Primary School,Schools Block,Schools Block [NCC],Payments to Other Establishments
West Northamptonshire Council,22-May-23,51400302784,£836.55,19-May-23,HARDINGSTONE PRIMARY ACADEMY,EDUCATION,1140003482-190523-HC Ext ID-13681-245,E5000,SPS,AP Spreadsheet Import - Payments,,EYSFF 3 & 4 Year Old [NCC],EY 30 hours entitlement,Early Years Block,Early Years Free Entitlement [NCC],Grants to Voluntary Bodies
West Northamptonshire Council,22-May-23,51400304130,£837.36,19-May-23,Redacted Personal Data,INDIVIDUAL,M9935851 P134362-00001,F1100,CPO,Social Care West Northampton Council Direct Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Direct Payments
West Northamptonshire Council,17-May-23,51400300091,£838.20,15-May-23,PRECIOUS HOPE HEALTH AND HOMECARE LTD,CARE ESTABLISHMENT,21735,E7150,SPS,AP Spreadsheet Import - Payments,,OP North Older People CCP LT [NCC],Physical Support CCP Long Term OP North,Adult Services,Specialist and Complex - Older People [NCC],Domiciliary Care
West Northamptonshire Council,24-May-23,51400305625,£840.00,22-May-23,NAS SERVICES LTD,TRADE SUPPLIER,NT863689 P134485-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,MH Mental Health CCP LT [NCC],Mental Health Support CCP Long Term MH,Adult Services,Specialist and Complex - Mental Health [NCC],Suppported Living
West Northamptonshire Council,03-May-23,51400294764,£840.00,08-Apr-23,Tynetec a division of Legrand Electric Ltd,TRADE SUPPLIER,246719,D0000,II,Incoming Invoice Posting,,Sensory Equipment & Rehabilitation Team [NCC],Sensory Equipment & Rehabilitation Team - In House,Safeguarding and Wellbeing,Prevention & Occupational Therapy,Equipment and Tools
West Northamptonshire Council,15-May-23,51400292866,£840.00,20-Apr-23,Associate of Educational Psychologists,EDUCATION,9491,A6100,II,Incoming Invoice Posting,,Educational Psychology,Educational Psychology,Education,Education Psychology,Recruitment Costs
West Northamptonshire Council,30-May-23,51400307897,£840.00,30-Apr-23,Redacted Personal Data,INDIVIDUAL,KT/PM-300423,D4110,II,Incoming Invoice Posting,,Coroner Service [NCC],Coroner,Legal and Democratic Services,Coroner Service,Professional Fees and Hired Services
West Northamptonshire Council,24-May-23,51400306155,£840.00,23-May-23,Redacted Personal Data,INDIVIDUAL,INV-0235,D4110,SPS,AP Spreadsheet Import - Payments,,High Needs Out County [NCC],SEN Alt Provisions,High Needs Block,High Needs Out County [NCC],Professional Fees and Hired Services
West Northamptonshire Council,24-May-23,51400305437,£840.24,22-May-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,NT872281 P134431-00053,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305387,£840.24,22-May-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,CK802553 P134431-00001,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305431,£840.24,22-May-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,NT837673 P134431-00047,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305435,£840.24,22-May-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,NT854372 P134431-00051,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305399,£840.24,22-May-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,GH892329 P134431-00013,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305432,£840.24,22-May-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,NT842310 P134431-00048,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305410,£840.24,22-May-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,N1025070 P134431-00024,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305391,£840.24,22-May-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,DS851237 P134431-00005,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305412,£840.24,22-May-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,N1390623 P134431-00026,E7170,CPN,Social Care West Northampton Council CareCost Payments,,PD Physical Disability CCP LT [NCC],Physical Support CCP Long Term PD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,24-May-23,51400305443,£840.24,22-May-23,LUMSDEN LIVING LTD,CARE ESTABLISHMENT,NT941322 P134431-00059,E7170,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Suppported Living
West Northamptonshire Council,26-May-23,51400307419,£840.32,17-May-23,THE CUBE DISABILITY,CARE ESTABLISHMENT,M9931507 JMUS0523-00001,E7160,CPN,Social Care West Northampton Council CareCost Payments,,LD Learning Disability CCP LT [NCC],Learning Disability Support CCP Long Term LD,Adult Services,Specialist and Complex - Working Age Adults [NCC],Day Care
