Transaction Number,Service - Fund ,Service  - Function ,Service - Cost Centre,Expense Type ,Expense Description,Supplier Name,Supplier Post Code (first 4 digits),Payment Date,Amount £
099883233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Pay & Reward,Supplies and Services,Consultants,11 KBW LIMITED,EC4Y,16/08/2023,"3,000.00"
101069270,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,25/08/2023,-3.80
100242238,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,18/08/2023,"1,099.98"
100242240,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,18/08/2023,-162.87
097893233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Carers,247 HOME CARE LTD,SN5 ,04/08/2023,151.44
100242237,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,18/08/2023,-3.80
099333249,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,11/08/2023,-3.80
097893233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,04/08/2023,"1,103.68"
101069272,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,25/08/2023,897.87
099333250,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,11/08/2023,"1,099.98"
099333251,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,11/08/2023,-162.87
101069270,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Carers,247 HOME CARE LTD,SN5 ,25/08/2023,114.94
099333249,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Carers,247 HOME CARE LTD,SN5 ,11/08/2023,114.94
100242237,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,18/08/2023,"1,140.18"
097894233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,04/08/2023,"1,099.98"
097895233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,04/08/2023,897.87
100242240,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,18/08/2023,897.87
097895233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,04/08/2023,-162.87
101069272,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,25/08/2023,-162.87
101069271,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,25/08/2023,"1,099.98"
099333251,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,11/08/2023,897.87
097893233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,04/08/2023,-3.80
101069270,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,25/08/2023,"1,140.18"
100242237,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Carers,247 HOME CARE LTD,SN5 ,18/08/2023,114.94
099333249,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,247 HOME CARE LTD,SN5 ,11/08/2023,"1,140.18"
100226233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,4D CARE LTD,PE14,18/08/2023,"18,821.03"
098133233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Residential Care,4D CARE LTD,PE14,04/08/2023,"18,821.03"
101860350,DSG Other Funding,DSG Skills and Attainment,LAC pupil premium,Supplies and Services,Services,4D CARE LTD,PE14,25/08/2023,600.00
099805233,Property Service Charged Properties,Property,Service Charged - Carriageworks,Premises Costs,Waste,707 LTD T/A CLICK WASTE,NG24,16/08/2023,"3,614.75"
099804233,Property Service Charged Properties,Property,Service Charged - Carriageworks,Premises Costs,Waste,707 LTD T/A CLICK WASTE,NG24,16/08/2023,"1,878.17"
099014233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",Organisational Development,Employees,Training,A PLUS SAFETY & TRAINING SERVICES LTD,SN3 ,09/08/2023,570.00
100030233,Streetsmart,Streetsmart,Waste - Processing,Employees,Training,A PLUS SAFETY & TRAINING SERVICES LTD,SN3 ,16/08/2023,"3,810.00"
101434233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN3 ,25/08/2023,800.00
101266233,Social Care,"Children, Families and Community Health Services",Looked After Children Service,3rd Party Payments,Personal Needs,A. E. SMITH & SON FUNERAL DIRECTORS,SN3 ,25/08/2023,"1,699.00"
099966233,Human Resources and Organisational Development,"People, Culture and Organisational Resilience",HR Operations,Employees,Temporary / Agency - by Accounts Payable,AB RECRUITMENT SOLUTIONS LTD,SN2 ,16/08/2023,960.00
097668239,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,ABBEY ELECTRICAL (SWINDON) LTD T/A ABBEY ELECTRICAL UK,SN6 ,02/08/2023,"1,023.60"
097699233,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,ABBEY ELECTRICAL (SWINDON) LTD T/A ABBEY ELECTRICAL UK,SN6 ,02/08/2023,"2,047.77"
097701233,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,ABBEY ELECTRICAL (SWINDON) LTD T/A ABBEY ELECTRICAL UK,SN6 ,02/08/2023,890.56
097700233,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,ABBEY ELECTRICAL (SWINDON) LTD T/A ABBEY ELECTRICAL UK,SN6 ,02/08/2023,970.27
097668234,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,ABBEY ELECTRICAL (SWINDON) LTD T/A ABBEY ELECTRICAL UK,SN6 ,02/08/2023,422.92
098047242,Other Repairs,Repairs,Cyclical Maintenance,Supplies and Services,Testing / Inspection,ABBEY ELECTRICAL (SWINDON) LTD T/A ABBEY ELECTRICAL UK,SN6 ,04/08/2023,471.33
099857239,Other Repairs,Repairs,Unallocated job costs from OPEN system,Premises Costs,Maintenance - Buildings,ABBEY ELECTRICAL (SWINDON) LTD T/A ABBEY ELECTRICAL UK,SN6 ,16/08/2023,699.98
100840233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,ABBEY FARM EDUCATE TOGETHER PRIMARY,SN25,23/08/2023,"2,280.00"
099717233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,ABBEY FARM EDUCATE TOGETHER PRIMARY,SN25,16/08/2023,"3,427.51"
099718233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,ABBEY FARM EDUCATE TOGETHER PRIMARY,SN25,16/08/2023,608.40
097392233,Education,"Education, Inclusion and Skills",Homes for Ukraine - Education & Childcare,Supplies and Services,Payments to Educational Bodies,ABBEY MEADS COMMUNITY PRIMARY SCHOOL,SN25,02/08/2023,"46,060.00"
098703233,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Pre 16,ABBEY MEADS COMMUNITY PRIMARY SCHOOL,SN25,11/08/2023,"6,215.42"
099568233,Public Health,Public Health,Sexual Health & Health Protection Budget,3rd Party Payments,Contract Payments,ABBEY MEADS MEDICAL GROUP,SN25,14/08/2023,898.00
098286243,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD,BS32,04/08/2023,576.84
099333241,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD,BS32,11/08/2023,576.84
100344234,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD,BS32,18/08/2023,586.96
099333247,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,11/08/2023,"1,106.00"
100350234,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,18/08/2023,"1,200.00"
098286246,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,04/08/2023,"1,200.00"
098287233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,04/08/2023,"1,106.00"
101856267,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,25/08/2023,"1,200.00"
098288233,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,04/08/2023,"1,106.00"
100353234,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,18/08/2023,"1,106.00"
101856269,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,25/08/2023,"1,106.00"
099333246,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,11/08/2023,"1,106.00"
101856266,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,25/08/2023,"1,200.00"
099333248,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,11/08/2023,"1,106.00"
099333245,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,11/08/2023,"1,200.00"
101856268,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,25/08/2023,"1,106.00"
101856270,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,25/08/2023,"1,106.00"
100349233,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,18/08/2023,"1,264.00"
100351234,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,18/08/2023,"1,200.00"
100352233,Physical Support,Adults,Physical Support 18 - 64,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,18/08/2023,"1,106.00"
100354233,Mental Health,Adults,Mental Health 65 and over,3rd Party Payments,Personal Budget - Domiciliary care,ABICARE SERVICES LTD (LIVE IN),SP2 ,18/08/2023,"1,106.00"
098971233,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Personal Needs,ABIDING LIMITED T/A ABIDING CARE,HP14,09/08/2023,48.38
100234233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Personal Needs,ABIDING LIMITED T/A ABIDING CARE,HP14,18/08/2023,50.00
098971233,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Cash Support,ABIDING LIMITED T/A ABIDING CARE,HP14,09/08/2023,795.60
098971233,Social Care,"Children, Families and Community Health Services",Placement - Care Leaver Team,3rd Party Payments,Clothing,ABIDING LIMITED T/A ABIDING CARE,HP14,09/08/2023,276.12
100234233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Clothing,ABIDING LIMITED T/A ABIDING CARE,HP14,18/08/2023,105.00
100234233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Cash Support,ABIDING LIMITED T/A ABIDING CARE,HP14,18/08/2023,845.52
099720233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN2 ,16/08/2023,741.74
098483233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ACCESS HIRE NATIONWIDE,WF6 ,04/08/2023,"1,512.00"
101214233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ACCESS HIRE NATIONWIDE,WF6 ,23/08/2023,754.00
101218233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ACCESS HIRE NATIONWIDE,WF6 ,23/08/2023,"1,024.64"
101215233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ACCESS HIRE NATIONWIDE,WF6 ,23/08/2023,755.00
101213234,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ACCESS HIRE NATIONWIDE,WF6 ,23/08/2023,784.00
098516233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Transport Costs,Repairs & Maintenance - Vehicles,ACCESS HIRE NATIONWIDE,WF6 ,09/08/2023,"4,046.38"
101217233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ACCESS HIRE NATIONWIDE,WF6 ,23/08/2023,"1,064.00"
101216233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ACCESS HIRE NATIONWIDE,WF6 ,23/08/2023,790.86
101219233,Streetsmart,Streetsmart,Waterside Fleet Hires,Transport Costs,Vehicle Hire / Contract,ACCESS HIRE NATIONWIDE,WF6 ,23/08/2023,"1,456.07"
098952233,Physical Support,Adults,Reablement Delivery,Supplies and Services,Equipment,ACCESS UK LTD,LE11,09/08/2023,"4,033.41"
101948233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Residential Care,ACHIEVE TOGETHER LTD,BA2 ,30/08/2023,"5,406.44"
100574233,Disabled Children,"Children, Families and Community Health Services",Occupational Therapy - Children,Supplies and Services,Equipment,ACORN MOBILITY SERVICES LTD,BD20,18/08/2023,"2,995.00"
101493233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN8 ,25/08/2023,650.00
101455233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,REDACTED PERSONAL DATA,SN8 ,25/08/2023,700.00
098761233,High Needs Block,DSG Skills and Attainment,SEN Resourcing Assessment Panel,3rd Party Payments,Top up funding - Academies and Free Schools Post 16,ACTIVATE LEARNING EDUCATION TRUST,OX1 ,11/08/2023,660.83
098116233,Social Care,"Children, Families and Community Health Services",Unaccompanied Asylum Seeking Children (UASC),3rd Party Payments,Independent Fostering Agency Placements,ACTIVE CARE SOLUTIONS LTD,B60 ,04/08/2023,"4,345.58"
098115233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,ACTIVE CARE SOLUTIONS LTD,B60 ,04/08/2023,"6,394.68"
098118233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,ACTIVE CARE SOLUTIONS LTD,B60 ,04/08/2023,"3,365.36"
098117233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,ACTIVE CARE SOLUTIONS LTD,B60 ,04/08/2023,"3,277.01"
101958319,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN4 ,30/08/2023,"1,290.77"
101958588,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN3 ,30/08/2023,"2,219.29"
100027233,Adults - Staffing and Supporting People,Adults,ASC Leadership Team,Supplies and Services,Subscriptions,ADASS,SW1P,16/08/2023,"2,609.00"
101454233,Homelessness and Travellers,Housing Services,Private Sector Landlords,Transfer Payments,Payment of Costs,ADVANCE HOUSING & SUPPORT LTD,OX28,25/08/2023,"1,074.00"
101240234,Non-HRA Vehicles,Transport,Vehicle & Plant replacement strategy,Capital,Contractor Payments,ADVANCED PRINTING SERVICES UK LTD,SN2 ,25/08/2023,495.00
097799233,Public Health,Public Health,Public Health Grant,3rd Party Payments,Contract Payments,ADVERSET MEDIA SOLUTIONS LIMITED,YO11,02/08/2023,570.00
098100233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,AFFINITY FOSTERING SERVICES LTD,CM4 ,04/08/2023,"3,690.00"
098099233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,AFFINITY FOSTERING SERVICES LTD,CM4 ,04/08/2023,"5,464.20"
098098233,Social Care,"Children, Families and Community Health Services",Children's Resource and Home Finding Team,3rd Party Payments,Independent Fostering Agency Placements,AFFINITY FOSTERING SERVICES LTD,CM4 ,04/08/2023,"3,690.00"
099615233,Landscaping & Open Space,Culture & Heritage & Art,Moredon Recreation - Multi Sports Hub,Capital,Contractor Payments,AGGREGATE INDUSTRIES UK LTD T/A SPADEOAK,HP10,14/08/2023,"298,091.39"
099448233,Landscaping & Open Space,Culture & Heritage & Art,Moredon Recreation - Multi Sports Hub,Capital,Contractor Payments,AGGREGATE INDUSTRIES UK LTD T/A SPADEOAK,HP10,11/08/2023,"168,129.68"
100894233,Social Care,"Children, Families and Community Health Services",Looked After Children Service,3rd Party Payments,Cash Support,AGILE QUARTER ACCOMMODATION LTD,EC1V,23/08/2023,896.00
100387256,Learning Disabilities,Adults,Learning Disability 65 and over,Income,Client Contribution - Supported Living,AGINCARE ENABLE LTD,DT5 ,18/08/2023,-476.60
100387256,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),AGINCARE ENABLE LTD,DT5 ,18/08/2023,"6,099.00"
100387256,Learning Disabilities,Adults,Learning Disability 65 and over,3rd Party Payments,Supported Lodgings (Childrens)/Supported Living (Adults),AGINCARE ENABLE LTD,DT5 ,18/08/2023,"2,573.48"
100339233,Physical Support,Adults,Physical Support 65 and over,Income,Client Contribution - Residential,AGINCARE LTD,DT5 ,18/08/2023,"-1,231.12"
100339233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,AGINCARE LTD,DT5 ,18/08/2023,"3,780.00"
100339233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,AGINCARE LTD,DT5 ,18/08/2023,"-18,642.86"
100339233,Physical Support,Adults,Physical Support 65 and over,3rd Party Payments,Residential Care,AGINCARE LTD,DT5 ,18/08/2023,"19,575.00"
102025233,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Transport Costs,Home to School Transport,AKCESS CIC,SN2 ,30/08/2023,"35,615.72"
097828233,Travel,Highways & Transport,Public Transport,3rd Party Payments,Contract Payments,AKCESS CIC,SN2 ,02/08/2023,"15,023.18"
102023233,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Transport Costs,Home to School Transport,AKCESS CIC,SN2 ,30/08/2023,"35,615.72"
102153233,School Transport,"Education, Inclusion and Skills",Mainstream School Transport,Transport Costs,Home to School Transport,AKCESS CIC,SN2 ,30/08/2023,"2,165.63"
102200233,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Employees,Temporary / Agency - by Accounts Payable,AKCESS CIC,SN2 ,30/08/2023,"13,566.00"
102198233,School Transport,"Education, Inclusion and Skills",Mainstream School Transport,Transport Costs,Home to School Transport,AKCESS CIC,SN2 ,30/08/2023,"2,422.50"
102201233,School Transport,"Education, Inclusion and Skills",Special Educational Needs Transport,Employees,Temporary / Agency - by Accounts Payable,AKCESS CIC,SN2 ,30/08/2023,"13,566.00"
102202233,School Transport,"Education, Inclusion and Skills",Mainstream School Transport,Transport Costs,Home to School Transport,AKCESS CIC,SN2 ,30/08/2023,"2,165.63"
102154233,School Transport,"Education, Inclusion and Skills",Mainstream School Transport,Transport Costs,Home to School Transport,AKCESS CIC,SN2 ,30/08/2023,"4,158.00"
102201234,School Transport,"Education, Inclusion and Skills",Mainstream School Transport,Transport Costs,Home to School Transport,AKCESS CIC,SN2 ,30/08/2023,"64,598.21"
100413233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,23/08/2023,"2,280.00"
099184240,Disabled Children,"Children, Families and Community Health Services",DCT Daytime Short Breaks,Transfer Payments,Personal Budget - Direct Payments - Other,REDACTED PERSONAL DATA,SN1 ,11/08/2023,661.50
101958608,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN25,30/08/2023,"1,135.30"
099723233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,ALFRESCO CHILDCARE,SN6 ,16/08/2023,"7,022.21"
099722233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - two year olds,3rd Party Payments,Contracts - Child Care,ALFRESCO CHILDCARE,SN6 ,16/08/2023,578.00
100456233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN1 ,23/08/2023,"2,666.00"
101958707,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN4 ,30/08/2023,"7,944.44"
100457233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,23/08/2023,"2,226.00"
100457233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,23/08/2023,"1,840.00"
100457233,Learning Disabilities,Adults,Learning Disability 18 - 64,3rd Party Payments,Supported Accommodation Scheme,REDACTED PERSONAL DATA,SN2 ,23/08/2023,"1,866.00"
101958321,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,30/08/2023,"9,929.70"
099727233,Early Years Block,DSG Skills and Attainment,Free Nursery Education Commissioning - three & four  year olds,3rd Party Payments,Contracts - Child Care,REDACTED PERSONAL DATA,SN1 ,16/08/2023,"1,146.33"
101958490,Learning Disabilities,Adults,Learning Disability 18 - 64,Transfer Payments,Personal Budget - Direct Payments - Domiciliary Care,REDACTED PERSONAL DATA,SN5 ,30/08/2023,"3,844.76"
102194233,Highways & Transport,Highways & Transport,Rights of Way (ROW),Supplies and Services,Repairs & Maintenance,ALLBUILD BUILDING & LANDSCAPING SERVICES,SN25,30/08/2023,"5,200.00"
098034233,Local Transport Plan Funded,Strategic Planning and Highways,Rights of way Improvement Plan,Capital,Contractor Payments,ALLBUILD BUILDING & LANDSCAPING SERVICES,SN25,02/08/2023,"4,450.00"
102193233,Highways & Transport,Highways & Transport,Rights of Way (ROW),Supplies and Services,Repairs & Maintenance,ALLBUILD BUILDING & LANDSCAPING SERVICES,SN25,30/08/2023,478.40
098035233,Local Transport Plan Funded,Strategic Planning and Highways,Rights of way Improvement Plan,Capital,Contractor Payments,ALLBUILD BUILDING & LANDSCAPING SERVICES,SN25,02/08/2023,"2,390.00"
101006233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,23/08/2023,113.58
097877239,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Equipment,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,02/08/2023,915.00
101006233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,23/08/2023,53.60
099143238,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Equipment,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,09/08/2023,220.00
101006233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,23/08/2023,97.50
099143238,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Equipment,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,09/08/2023,384.00
099143238,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Equipment,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,09/08/2023,695.00
101006233,Streetsmart,Streetsmart,Waterside Fleet Workshops,Supplies and Services,Materials,ALLIANCE AUTOMOTIVE UK T/A BRAYMARC,BD4 ,23/08/2023,194.10
100465233,Landlord Services,Supervision & Management,Estate Management Team,Supplies and Services,Contracts,ALLPAY-NET LIMITED,HR1 ,18/08/2023,"2,075.83"
098572233,Treasury,Corporate Finance,Treasury,Supplies and Services,Bank Charges,ALLPAY-NET LIMITED,HR1 ,07/08/2023,"1,235.59"
100590233,Disabled Children,"Children, Families and Community Health Services",DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,18/08/2023,"1,080.00"
102087233,Disabled Children,"Children, Families and Community Health Services",DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,30/08/2023,"1,080.00"
102086234,Disabled Children,"Children, Families and Community Health Services",DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,30/08/2023,"1,440.00"
101184233,Disabled Children,"Children, Families and Community Health Services",DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/08/2023,"1,440.00"
101183233,Disabled Children,"Children, Families and Community Health Services",DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,23/08/2023,"1,080.00"
100113233,Disabled Children,"Children, Families and Community Health Services",DCT Daytime Short Breaks,3rd Party Payments,Respite Care,ALPHA24 HEALTHCARE LTD,EC3A,16/08/2023,"1,080.00"
