Authority,Departments,Spending area,Expense type,Posting date,Doc ref,Amount,Cap / Rev,Supplier name (Amended)
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45111,2216064575,933.14,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45111,2216064890,1130.65,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45111,2216064901,2028.51,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45111,2216065216,680.94,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45117,2216071844,2660.4,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45117,2216071871,4370.04,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45124,2216081968,900,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45124,2216081986,1167.98,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45125,2216086994,9801,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088315,925.93,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088359,1465.24,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088384,907.73,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088481,767.46,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088517,1498.85,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088610,858.7,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088774,3157.39,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088857,693.74,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088860,1339.65,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088918,1470.29,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088945,2187.94,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088955,617.52,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216088983,1620.59,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089009,1744.22,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089021,747.1,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089030,640.15,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089100,613.69,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089131,800.46,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089145,5652.5,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089174,1476.97,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089313,1744.5,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089356,1246.51,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089447,1915.31,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089530,992.22,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089751,1785.4,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089815,657.51,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089824,721.9,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089827,795.46,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089846,2438.46,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089852,3079.85,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089868,508.05,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089869,604.89,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089929,2246.88,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216089938,1646.72,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216090148,732.76,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216090318,807.35,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216090348,3209.12,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216090371,765.86,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216090376,546.1,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216090456,4113.7,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216090620,1893.48,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216090701,1120.52,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216090748,8255.03,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216090812,2236.47,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091007,1884.18,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091009,592.1,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091027,1690.05,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091070,4511.87,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091099,1226.49,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091129,8567.56,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091141,3768.14,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091158,1290.22,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091294,1309.09,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091304,794.64,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091307,1458.47,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091309,4582.46,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091345,1206.37,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091355,4675.24,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091358,2396.12,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091373,6352.83,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091375,4766.91,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091384,818.01,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091389,5775.3,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091398,1597.83,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091402,2925.16,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091427,997.43,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091442,2858.78,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091446,813.66,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091451,952.94,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091459,1860.93,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091469,986.15,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091482,925.35,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091501,1212.54,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091518,577.53,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091534,2095.73,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091558,634.03,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091600,3532.76,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091602,1329.63,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091604,1149.48,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091607,641.7,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091636,1041.47,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091650,664.95,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091749,1429.18,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091786,2728,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091790,1705,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091803,1162.5,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091806,1374.54,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091856,515.45,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091861,687.27,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091863,687.27,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091868,1110.42,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091889,3069,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45126,2216091897,5270,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45127,2216095051,15300,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45127,2216095128,767.48,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South East,Social Care - Direct Payments,45128,2216096256,824.47,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Clients Contributions - Direct Payments,45119,2216075899,835.51,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Clients Contributions - Direct Payments,45132,2216101547,883.98,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45110,2216062635,10311.5,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45111,2216064533,697,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45111,2216064624,4130,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45114,2216069138,757.66,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45117,2216072054,1587.56,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45117,2216072117,3219.84,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45120,2216077880,998.57,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45124,2216081774,3168,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45124,2216081831,1584,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45124,2216081919,3056.18,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45124,2216082020,10974.56,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45125,2216086918,731.64,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088339,747.63,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088375,1354.48,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088385,620.93,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088387,5065.13,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088391,602.95,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088394,4482.38,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088482,5792.84,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088511,4891.18,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088561,1591.83,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088578,8014.65,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088584,1867.75,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088608,823.36,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088636,1170.28,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088728,883.5,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088791,2086.35,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088961,1299.43,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216088974,2852.35,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216089218,667.36,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216089222,747.1,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216089366,580.85,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216089379,650.61,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216089574,612.56,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216089576,552.64,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216089765,1479.4,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216089831,929.64,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216089972,5500.29,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090023,4285.66,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090048,514.25,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090072,2574.24,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090117,2391.43,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090131,3171.57,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090137,544.83,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090302,858.62,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090359,833.06,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090364,1690.74,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090449,981.81,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090623,1713.19,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090667,1050.63,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090677,705.74,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090729,573.06,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090779,1362.22,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090865,715.48,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090893,757.77,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090930,3288.08,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090936,4392.92,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090951,986.73,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216090994,4565.24,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091022,1498.81,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091023,617.52,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091075,4462.27,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091105,4381.89,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091132,1998.88,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091176,1132.74,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091178,755.16,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091195,3992.31,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091196,4357.58,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091233,2900.14,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091248,3506.45,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091266,1114.1,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091285,593.96,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091289,2439.52,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091300,2430.09,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091312,1669.07,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091323,1600.53,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091342,1964.56,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091362,2650.5,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091371,1620.53,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091381,1131.94,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091393,3477.23,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091400,925.35,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091420,1713.53,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091434,1252.4,R,PERSONAL PAYMENTS
Hampshire County Council,Adults' Health and Care,OA-Direct Payments-South West,Social Care - Direct Payments,45126,2216091436,5142.77,R,PERSONAL PAYMENTS
