Internal Reference,Statement Period – End Date,Transaction – Transaction Date,Transaction – Transaction Type,Transaction – Billing Amount,Supplier
AA,26/02/2024,21/02/2024,Purchase,120.01,Travelodge Gb0000
JB,26/02/2024,01/02/2024,Purchase,121.85,Amznmktplace
JB,26/02/2024,20/02/2024,Purchase,121.91,Amazon* Billie Wilcox
AA,26/02/2024,05/02/2024,Purchase,123.4,Amazon* 202-5097838-45
JR,26/02/2024,08/02/2024,Purchase,123.87,Baker Ross
AA,26/02/2024,01/02/2024,Purchase,124.3,Google*cloud 4pmbrn
JB,26/02/2024,10/02/2024,Purchase,124.98,Welcome Break Days Inn Te
JB,26/02/2024,27/01/2024,Purchase,125.9,Sq *the Outpost Cafe & Ba
AA,26/02/2024,19/02/2024,Purchase,126.87,Amazon* 203-3587202-25
JB,26/02/2024,08/02/2024,Purchase,127.09,Trainline
JB,26/02/2024,26/01/2024,Purchase,129,Amazon.Co.Uk*693xa7p85
JR,26/02/2024,07/02/2024,Purchase,129,Amazon* 206-1947000-23
JB,26/02/2024,20/02/2024,Purchase,129.87,Amznmktplace
AA,26/02/2024,23/02/2024,Purchase,130.45,Nbxwwwtheiheorg
JR,26/02/2024,18/02/2024,Purchase,130.99,Amazon* 204-7886127-13
JR,26/02/2024,07/02/2024,Purchase,131.5,Royal Mail Online Shop
JB,26/02/2024,22/02/2024,Purchase,132,Travelodge Gb0000
AA,26/02/2024,12/02/2024,Purchase,132,Travelodge Gb0000
AA,26/02/2024,29/01/2024,Purchase,132.99,Travelodge Gb0000
AA,26/02/2024,14/02/2024,Purchase,134,Travelodge Gb0000
JB,26/02/2024,22/02/2024,Purchase,135.7,Cross Country Rail
JB,26/02/2024,31/01/2024,Purchase,138.19,Trainline
JB,26/02/2024,20/02/2024,Purchase,139.86,Amazon* Billie Wilcox
JB,26/02/2024,05/02/2024,Purchase,140,The Association For Fa
AA,26/02/2024,26/01/2024,Purchase,140.99,Travelodge Gb0000
JR,26/02/2024,30/01/2024,Purchase,141.82,Mplc Uk
JB,26/02/2024,07/02/2024,Purchase,142,Travelodge Gb0000
DS,26/02/2024,31/01/2024,Purchase,143.69,Trainline
JR,26/02/2024,23/02/2024,Purchase,148.5,Pearson Education Ltd.
JB,26/02/2024,07/02/2024,Purchase,148.94,Amznmktplace
JR,26/02/2024,14/02/2024,Purchase,149,Premier Inn
JR,26/02/2024,04/02/2024,Purchase,149.99,Amazon.Co.Uk*se11p64r5
JR,26/02/2024,01/02/2024,Purchase,150,Facebk Hxf7gzbxp2
JR,26/02/2024,20/02/2024,Purchase,150,Royal Mail Online Shop
JR,26/02/2024,02/02/2024,Purchase,150.38,A.K. Williams And Sons
JR,26/02/2024,14/02/2024,Purchase,151.51,Amazon* 204-7304185-02
JB,26/02/2024,14/02/2024,Purchase,153.64,Critical Publishing
JB,26/02/2024,20/02/2024,Purchase,155,Travelodge Gb0000
JB,26/02/2024,09/02/2024,Purchase,159,Chester Zoo Web Shop
AA,26/02/2024,21/02/2024,Purchase,159,Tvlicensing.Co.Uk
JB,26/02/2024,21/02/2024,Purchase,159.84,Amznmktplace
AA,26/02/2024,27/01/2024,Purchase,160,The White House Hotel
JB,26/02/2024,08/02/2024,Purchase,162.5,Trainline
JB,26/02/2024,21/02/2024,Purchase,162.69,Trainline
AA,26/02/2024,02/02/2024,Purchase,166.99,Travelodge Gb0000
JB,26/02/2024,13/02/2024,Purchase,168,Shropshire Skip Hire
AA,26/02/2024,23/02/2024,Purchase,168,Cimspa
JR,26/02/2024,08/02/2024,Purchase,168.6,Airbnb * Hmdxxbez45
JR,26/02/2024,21/02/2024,Credit Voucher,168.6,Airbnb * Hmdxxbez45
JB,26/02/2024,13/02/2024,Purchase,169,Travelodge Gb0000
AA,26/02/2024,31/01/2024,Purchase,169.03,Facebk *mbgsezf4w2
AA,26/02/2024,29/01/2024,Purchase,170,The White House Hotel
AA,26/02/2024,31/01/2024,Purchase,170,The White House Hotel
AA,26/02/2024,31/01/2024,Purchase,170,The White House Hotel
AA,26/02/2024,12/02/2024,Purchase,170,The White House Hotel
AA,26/02/2024,14/02/2024,Purchase,170,The White House Hotel
JR,26/02/2024,16/02/2024,Purchase,170.02,Cartridge Save
AA,26/02/2024,01/02/2024,Purchase,170.86,Severn Trent Water
AA,26/02/2024,09/02/2024,Purchase,171.74,Shop.Swimming.Org
JB,26/02/2024,30/01/2024,Purchase,172,Travelodge Gb0000
AA,26/02/2024,14/02/2024,Purchase,172,Premier Inn
JB,26/02/2024,15/02/2024,Purchase,172.55,Corambaaf
JB,26/02/2024,19/02/2024,Purchase,174,Skips Telford
JR,26/02/2024,23/02/2024,Purchase,176.1,Booker Ltd - 38598984
AA,26/02/2024,09/02/2024,Purchase,176.99,Travelodge Gb0000
AA,26/02/2024,26/01/2024,Purchase,177.99,Travelodge Gb0000
JB,26/02/2024,09/02/2024,Purchase,180,The Tumbling Weir
AA,26/02/2024,20/02/2024,Purchase,180,Unawards Tickets
AA,26/02/2024,29/01/2024,Purchase,180,The White House Hotel
JB,26/02/2024,24/02/2024,Purchase,183,Bkg*hotel At Booking.C
JB,26/02/2024,19/02/2024,Purchase,183,Radisson Blu Durham Pbl
AA,26/02/2024,30/01/2024,Purchase,184,Security Industry Auth
AA,26/02/2024,09/02/2024,Purchase,184,Travelodge Gb0000
JR,26/02/2024,13/02/2024,Purchase,187.19,Trainline
JB,26/02/2024,23/02/2024,Purchase,194.4,Bkg*hotel At Booking.C
AA,26/02/2024,16/02/2024,Purchase,196.99,Travelodge Gb0000
AA,26/02/2024,16/02/2024,Purchase,196.99,Travelodge Gb0000
JB,26/02/2024,22/02/2024,Purchase,199.99,Currys Superstore
AA,26/02/2024,02/02/2024,Purchase,199.99,Travelodge Gb0000
JR,26/02/2024,22/02/2024,Purchase,207.28,Lavazza Pro
JB,26/02/2024,12/02/2024,Purchase,207.69,Trainline
JB,26/02/2024,12/02/2024,Purchase,207.69,Trainline
JB,26/02/2024,30/01/2024,Purchase,211.49,Trainline
AA,26/02/2024,16/02/2024,Purchase,211.99,Travelodge Gb0000
AA,26/02/2024,16/02/2024,Purchase,211.99,Travelodge Gb0000
AA,26/02/2024,31/01/2024,Purchase,213.59,Www.Cestriansigns.Co.
JB,26/02/2024,20/02/2024,Purchase,216,Green Skip Hire
JB,26/02/2024,20/02/2024,Purchase,217.39,Back Market UK Ltd
AA,26/02/2024,15/02/2024,Purchase,218.4,Bearing Man Ltd
AA,26/02/2024,29/01/2024,Purchase,218.98,Travelodge Gb0000
AA,26/02/2024,02/02/2024,Purchase,222,Premier Inn
AA,26/02/2024,10/02/2024,Purchase,223.16,Adobe Systems Software
JR,26/02/2024,06/02/2024,Purchase,223.9,Booker Limited Ecom
JB,26/02/2024,21/02/2024,Purchase,223.94,Facebk *7ckhxyp3q2
JR,26/02/2024,26/01/2024,Purchase,223.98,Amazon.Co.Uk*2a90e3li5
JB,26/02/2024,19/02/2024,Purchase,225.5,Travelodge Gb0000
JR,26/02/2024,14/02/2024,Purchase,226.39,Trainline
JB,26/02/2024,01/02/2024,Purchase,229.99,Amznmktplace
JB,26/02/2024,20/02/2024,Purchase,230.81,Amazon* Billie Wilcox
AA,26/02/2024,16/02/2024,Purchase,231.99,Travelodge Gb0000
DS,26/02/2024,26/01/2024,Purchase,232.34,Brewers Telford
JR,26/02/2024,01/02/2024,Purchase,236,Www.Shropshire.Gov.Uk
JB,26/02/2024,08/02/2024,Purchase,239,Amzn Mktp Uk*eh7wb86b5
JB,26/02/2024,29/01/2024,Purchase,239.63,Amznmktplace
JB,26/02/2024,08/02/2024,Purchase,241,Amzn Mktp Uk*yk5i84ek5
JR,26/02/2024,20/02/2024,Purchase,241.36,Booker Limited Ecom
AA,26/02/2024,22/02/2024,Purchase,242.5,Austengroup
JB,26/02/2024,15/02/2024,Purchase,244.98,Travelodge Gb0000
JR,26/02/2024,13/02/2024,Purchase,244.99,Amazon* 204-5842879-57
AA,26/02/2024,29/01/2024,Purchase,245.97,Ebay O*14-11112-34828
JB,26/02/2024,06/02/2024,Purchase,246.99,Amazon* 026-9646473-32
DS,26/02/2024,31/01/2024,Purchase,247.1,Travelodge Gb0000
AA,26/02/2024,09/02/2024,Purchase,247.99,Travelodge Gb0000
DS,26/02/2024,01/02/2024,Purchase,249,Pan
JB,26/02/2024,14/02/2024,Purchase,254.09,Amznmktplace
AA,26/02/2024,02/02/2024,Purchase,255,The White House Hotel
JB,26/02/2024,08/02/2024,Purchase,256.99,Amzn Mktp Uk*xo1t80vn5
JR,26/02/2024,14/02/2024,Purchase,257.81,Amazon* 204-5393515-51
JB,26/02/2024,30/01/2024,Purchase,258,Travelodge Gb0000
JB,26/02/2024,30/01/2024,Purchase,258.3,Cartwrights Waste Disposa
AA,26/02/2024,06/02/2024,Purchase,259.97,Travelodge Gb0000
DS,26/02/2024,09/02/2024,Purchase,260.4,Istock.Com
AA,26/02/2024,12/02/2024,Purchase,263.98,Travelodge Gb0000
JB,26/02/2024,14/02/2024,Purchase,263.99,Argos Ltd
JB,26/02/2024,02/02/2024,Purchase,279.98,Amznmktplace
AA,26/02/2024,26/01/2024,Purchase,285,The White House Hotel
JR,26/02/2024,16/02/2024,Purchase,290.47,Booker Ltd - 38598984
AA,26/02/2024,31/01/2024,Purchase,295.97,Travelodge Gb0000
JR,26/02/2024,30/01/2024,Purchase,302.96,Lavazza Pro
JB,26/02/2024,31/01/2024,Purchase,319.47,Travelodge Gb0000
JB,26/02/2024,16/02/2024,Purchase,322.98,Travelodge Gb0000
JR,26/02/2024,08/02/2024,Purchase,331.43,Travelodge Gb0000
AA,26/02/2024,02/02/2024,Purchase,333.96,Travelodge Gb0000
AA,26/02/2024,23/02/2024,Purchase,336,Hse - Bsr
AA,26/02/2024,23/02/2024,Purchase,336,Hse - Bsr
AA,26/02/2024,08/02/2024,Purchase,340,The White House Hotel
JR,26/02/2024,23/02/2024,Purchase,348.9,Pearson Education Ltd.
JB,26/02/2024,29/01/2024,Purchase,360,Magic Minutes Licence
JB,26/02/2024,20/02/2024,Credit Voucher,360,Magic Minutes Licence
JR,26/02/2024,14/02/2024,Purchase,361.97,Amazon* 204-4428256-64
JB,26/02/2024,30/01/2024,Purchase,373.95,Www.Argos.Co.Uk
JB,26/02/2024,31/01/2024,Credit Voucher,373.95,Www.Argos.Co.Uk
JB,26/02/2024,22/02/2024,Purchase,374.47,Travelodge Gb0000
JR,26/02/2024,26/01/2024,Credit Voucher,375,Amznmktplace
JR,26/02/2024,30/01/2024,Purchase,375.93,Bkg*hotel At Booking.C
AA,26/02/2024,20/02/2024,Purchase,378.46,Safetec Direct Limited
JR,26/02/2024,24/02/2024,Purchase,379.32,Amazon.Co.Uk*rj7l18zq5
AA,26/02/2024,06/02/2024,Purchase,380,Premier Inn
JB,26/02/2024,08/02/2024,Purchase,388.74,Amazon* 204-4789379-81
JR,26/02/2024,19/02/2024,Purchase,407.09,Trainline
JB,26/02/2024,16/02/2024,Purchase,414.38,Trainline
JR,26/02/2024,06/02/2024,Purchase,417.6,Industry Signage
JB,26/02/2024,20/02/2024,Purchase,424.19,Www.Learndirect.Com
JR,26/02/2024,20/02/2024,Purchase,430,Telford Timber Supplies
JR,26/02/2024,23/02/2024,Purchase,453.5,Bkg*hotel At Booking.C
JR,26/02/2024,02/02/2024,Purchase,460,Telford Timber Supplies
JB,26/02/2024,21/02/2024,Purchase,469,Bkg*hotel At Booking.C
JB,26/02/2024,21/02/2024,Purchase,477.6,Esendex Uk
AA,26/02/2024,05/02/2024,Purchase,478.8,Bridges Events
AA,26/02/2024,07/02/2024,Purchase,481.56,Shop.Swimming.Org
AA,26/02/2024,22/02/2024,Purchase,490.08,Industrial Coatings Lt
AA,26/02/2024,31/01/2024,Purchase,493.96,Severn Trent Water
JB,26/02/2024,05/02/2024,Purchase,496.45,Travelodge Gb0000
JB,26/02/2024,09/02/2024,Purchase,500,Tapi Carpets
JR,26/02/2024,20/02/2024,Purchase,508.8,Enthuse - Donation
AA,26/02/2024,29/01/2024,Purchase,531.93,Travelodge Gb0000
JR,26/02/2024,08/02/2024,Purchase,539.93,Travelodge Gb0000
JB,26/02/2024,13/02/2024,Credit Voucher,550,Www.Annafreud.Org
AA,26/02/2024,08/02/2024,Purchase,563.94,Travelodge Gb0000
JB,26/02/2024,08/02/2024,Purchase,565,Bkg*hotel At Booking.C
JB,26/02/2024,15/02/2024,Purchase,575,Bkg*hotel At Booking.C
DS,26/02/2024,15/02/2024,Purchase,605,Www.Adass.Org.Uk
JB,26/02/2024,22/02/2024,Purchase,610,Mfc Carpets & Floo
JB,26/02/2024,07/02/2024,Purchase,623.7,Amazon* 204-6405222-29
JB,26/02/2024,09/02/2024,Purchase,643.45,Travelodge Gb0000
JR,26/02/2024,05/02/2024,Purchase,700,The White House Hotel
JR,26/02/2024,14/02/2024,Purchase,715.5,Bkg*hotel At Booking.C
AA,26/02/2024,01/02/2024,Purchase,751.2,Iprow.Co.Uk
JB,26/02/2024,29/01/2024,Purchase,768.94,Www.Argos.Co.Uk
JB,26/02/2024,02/02/2024,Purchase,800,High Street Vouchers
JB,26/02/2024,09/02/2024,Purchase,800,Bkg*hotel At Booking.C
JR,26/02/2024,15/02/2024,Purchase,882.72,Amznmktplace
JR,26/02/2024,30/01/2024,Purchase,895,Membership
JB,26/02/2024,26/01/2024,Purchase,897.5,Bkg*hotel At Booking.C
DS,26/02/2024,20/02/2024,Purchase,897.6,Complete Care Shop
DS,26/02/2024,07/02/2024,Purchase,925,Amazon* 204-0247009-03
JB,26/02/2024,20/02/2024,Purchase,1025.76,Alchemer Llc
JB,26/02/2024,09/02/2024,Purchase,1050,Www.1508stays.Co.Uk
JB,26/02/2024,09/02/2024,Purchase,1050,Www.1508stays.Co.Uk
AA,26/02/2024,28/01/2024,Purchase,1086,Msft * E0400qknv8
JR,26/02/2024,07/02/2024,Purchase,1102.4,Lyreco UK Ltd
JR,26/02/2024,02/02/2024,Purchase,1137.56,A.K. Williams And Sons
JR,26/02/2024,20/02/2024,Purchase,1174.04,Bkg*hotel At Booking.C
JR,26/02/2024,26/01/2024,Purchase,1257,Hudsonpropertyshrop
DS,26/02/2024,20/02/2024,Purchase,1396.8,Complete Care Shop
JB,26/02/2024,06/02/2024,Purchase,1400,Planet Doors
JB,26/02/2024,16/02/2024,Purchase,1400,Planet Doors
JR,26/02/2024,07/02/2024,Purchase,1568,Hudsonpropertyshrop
JR,26/02/2024,12/02/2024,Purchase,1568,Hudsonpropertyshrop
JR,26/02/2024,19/02/2024,Purchase,1980,White And Co Telford
JB,26/02/2024,14/02/2024,Purchase,2200.99,Airbnb * Hmazc2rtt5
JB,26/02/2024,08/02/2024,Purchase,2278.92,Mark Vc Virgin Law Corpor
JR,26/02/2024,13/02/2024,Purchase,2855,Best Western Hotels
