Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45019,1900198494,3085,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45019,1900198495,4067,390461,Yorkshire Care Equipment,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45019,1900198496,2500,219396,REDACTED DATA,,H,,KR,100054,External Residential,,,REDACTED DATA
45019,1900198497,49500,580091,REDACTED PERSONAL DATA,,H,,KR,103939,Legal,,,REDACTED PERSONAL DATA
45019,1900198498,2447.75,108071,REDACTED PERSONAL DATA,06903140,H,,KR,103566,Group Sweeping,,,REDACTED PERSONAL DATA
45019,1900198500,301009.33,108071,REDACTED PERSONAL DATA,06903140,H,,KR,107007,,,,REDACTED PERSONAL DATA
45019,1900198501,1070.01,108071,REDACTED PERSONAL DATA,06903140,H,,KR,106247,SW Hub Civic 1,,,REDACTED PERSONAL DATA
45019,5106302372,895,113001,C P Media,,H,3300329134,RE,107276,,191000,Advertising,CM4051 Elections ID Campaign 23 CPMedi
45019,5106307524,2178.96,420078,Skelmanthorpe Cars,,H,3300320431,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A027 - Fairfield - July 2023
45019,5106307526,1469.8,420078,Skelmanthorpe Cars,,H,3300320413,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A253 Joseph Norton Jul 23
45019,5106307529,1426.6,420078,Skelmanthorpe Cars,,H,3300320579,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A262 - Joseph Norton - July 2023
45019,5106307530,1469.8,420078,Skelmanthorpe Cars,,H,3300320148,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A276 Joseph Norton Jul 23
45019,5106309340,7535,114302,Veracity Systems Ltd,,H,3300332095,RE,103852,IT Applications,271300,IT Maintenance & Support,Viewscape SMYR 0423
45019,5106311678,17700,100641,CDR Group,01972326,H,3300331324,RE,103852,IT Applications,271300,IT Maintenance & Support,Mapinfo Professional SMYR 0423
45019,5106311679,11720,100280,Avco Systems Limited,01976620,H,3300332094,RE,103852,IT Applications,271300,IT Maintenance & Support,Anycomms SMYR 0423
45019,5106313057,9763,100117,Alcium Software,04157769,H,3300333767,RE,103852,IT Applications,271300,IT Maintenance & Support,Evolutive SMYR 0423
45019,5106313095,6981.16,109882,Equisys Timemaster Limited,,H,3300333770,RE,103852,IT Applications,271300,IT Maintenance & Support,Timemaster SMYR 0423
45019,5106313117,18773,116474,Alphatec Software Ltd,,H,3300333768,RE,103852,IT Applications,271300,IT Maintenance & Support,Alphatec SMYR 0423
45019,5106314602,51650,100627,Causeway Technologies,,H,3300334307,RE,103852,IT Applications,271300,IT Maintenance & Support,Mayrise SMYR 0423
45019,5106314849,10395,114374,Alemba Ltd,,H,3300333539,RE,103854,IT Infrastructure,271300,IT Maintenance & Support,Alemba SMYR 0423
45019,5106314957,500,113936,Obvis Limited,,H,3300334387,RE,103852,IT Applications,271300,IT Maintenance & Support,Archie-M SMYR 0423
45019,5106315074,11000,102499,NEC Software Solutions UK Ltd,00968498,H,3300334381,RE,103852,IT Applications,271300,IT Maintenance & Support,LWP SMYR 0423
45019,5106315129,43967.4,450200,Tribal Education Ltd,04163300,H,3300334308,RE,103852,IT Applications,271300,IT Maintenance & Support,K2 SMYR 0423
45019,5106315407,34989,111505,Agile Applications,,H,3300334787,RE,103852,IT Applications,271300,IT Maintenance & Support,LandCharges SMYR 0423
45019,5106315514,3365,103549,Trl Ltd,03142272,H,3300334741,RE,103852,IT Applications,271300,IT Maintenance & Support,Junction10/TRANSYT16 SMYR 0423
45019,5106315518,26000,103187,Sirsi Ltd,02498901,H,3300331320,RE,103852,IT Applications,271300,IT Maintenance & Support,Symphony Cloud SMYR 0423
45019,5106315568,2951.53,113968,CogniSoft Ltd,,H,3300334768,RE,103852,IT Applications,271300,IT Maintenance & Support,YETI SMYR 0423
45019,5106315571,6429.5,116238,Biosite Systems,07308880,H,3300334738,RE,103852,IT Applications,271300,IT Maintenance & Support,Mosaic SMYR 0423
45019,5106315623,5199.31,113203,Exacom Systems Ltd,,H,3300334737,RE,103852,IT Applications,271300,IT Maintenance & Support,Section 106 SMYR 0423
45019,5106315777,1890,450036,CERC,01926883,H,3300334739,RE,103852,IT Applications,271300,IT Maintenance & Support,ADMS Urban SMYR 0423
45019,5106315867,7074.78,110674,idox Software Ltd,2933889,H,3300334742,RE,103852,IT Applications,271300,IT Maintenance & Support,Uniform SMYR 0423
45019,5106315903,7647.01,115810,Silktide Ltd,4242422,H,3300334765,RE,103852,IT Applications,271300,IT Maintenance & Support,Silktide SMYR 0423
45019,5106315918,14842.6,102857,ACF Technologies (UK) Ltd,,H,3300334920,RE,103852,IT Applications,271300,IT Maintenance & Support,Q-Flow-HSC SMYR 0423
45019,5106317271,26056.8,101322,Granicus-Firmstep Ltd,,H,3300334785,RE,103852,IT Applications,271300,IT Maintenance & Support,GovDelivery SMYR 0423
45019,5106317524,1799.4,113036,Independent Equipment Co Ltd,,H,3300335629,RE,103852,IT Applications,271300,IT Maintenance & Support,EPOS-Museums SMYR 0423
45019,5106318079,900,117799,JMS Engineers (Midlands) Ltd,09120521,H,3300335054,RE,664845,,391200,Engineering,Structural Design (Please see notes)
45019,5106318426,2394,101997,IBM UK Financial Services,01197743,H,3300334736,RE,103852,IT Applications,271300,IT Maintenance & Support,SPSS SMYR 0423
45019,5106318774,410474.82,341044,H.H. Smith & Sons Co. Ltd,725675,H,3300325567,RE,665607,,391111,B&OS Repair & Maintenance,EI330460-Estate Buildings Phase 1 remedi
45019,5106318940,10872.75,109699,Objective Corporation UK Ltd,,H,3300334902,RE,103852,IT Applications,271300,IT Maintenance & Support,PLM SMYR 0423
45019,5106319011,15300,113564,Absoft Limited,SC129581,H,3300336224,RE,103852,IT Applications,271300,IT Maintenance & Support,SAP Support SMYR 0423
45019,5106319260,520,101166,Elf Forktrucks Ltd,05070791,H,3300333125,RE,102818,CORPORATE FM HQ,261500,Training & Conferences,Forklift Conversion Course LF CG
45019,5106319267,2478.94,420075,Salmon Cars Ltd,,H,3300321479,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A608-Springwell South Leeds Jul 23
45019,5106319268,1891.75,420075,Salmon Cars Ltd,,H,3300321464,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A584 Millcourt Hx Jul 23
45019,5106319269,1891.75,420075,Salmon Cars Ltd,,H,3300321564,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A580 - Denby Grange - July 2023
45019,5106319270,854.96,117511,2Buy2,06925506,H,3300327267,RE,103164,Catering Management,111220,School Meals Service,Commission
45019,5106319276,3816,114624,REDACTED DATA,,H,3300333590,RE,104110,MH Personal Budgets,321030,REDACTED DATA,REDACTED DATA
45019,5106319279,3160.8,320863,REDACTED DATA,,H,3300335537,RE,100257,Independent School F,171040,Educational Placements,REDACTED DATA
45019,5106319281,532,340884,AD HOC UK Security Ltd,10516844,H,3300336404,RE,105522,Gomersal First & Nur,192200,Security,CCTV Tower 01/03/23-31/03/23
45019,5106319282,589,340884,AD HOC UK Security Ltd,10516844,H,3300336404,RE,105522,Gomersal First & Nur,192200,Security,CCTV Tower 01/03/23-31/03/23
45019,5106319284,21375,113685,Inclusive Employers Limited,07337659,H,3300330392,RE,107164,,261500,Training & Conferences,completion of all specified learning
45019,5106319285,803.25,420075,Salmon Cars Ltd,,H,3300320157,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A306 Ethos Dewsb Jul 23
45019,5106319286,1322.66,470788,Change Grow & Live,,H,3300336331,RE,107462,,291200,Arts & Leisure Outsourced Service,Night Bus Safer Streets 4 Funding
45019,5106319287,6052.59,114021,REDACTED DATA,,H,3300304372,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45019,5106319293,767.4,114240,REDACTED DATA,,H,3300330187,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45019,5106319294,735.01,114240,REDACTED DATA,,H,3300330187,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45019,5106319302,3226.42,103934,REDACTED DATA,,H,3300334815,RE,660051,LESS THAN 5000 WBS,321500,REDACTED DATA,REDACTED DATA
45019,5106319303,6591,103934,REDACTED DATA,,H,3300333040,RE,660048,LESS THAN 5000 WBS,321500,REDACTED DATA,REDACTED DATA
45019,5106319311,3000,450024,Azure Consulting Ltd,04511647,H,3300335477,RE,101242,Professional OD Core,261500,Training & Conferences,DACS - Cohort 18 - 18/05/2023
45019,5106319313,624,113264,Industry Security UK Ltd,,H,3300336352,RE,106410,Customer Serv Centre,192200,Security,Security w/e 26.03.23
45019,5106319317,2850,102337,Kelly's Cabin,,H,3300333683,RE,107009,,271700,Telco Fixed,"OPSS - 6x 50"" smart TV's for 6 schemes"
45019,5106319320,3181.82,117675,REDACTED PERSONAL DATA,,H,3300330229,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,REDACTED PERSONAL DATA
45019,5106319321,3680,117675,REDACTED PERSONAL DATA,,H,3300330131,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,REDACTED PERSONAL DATA
45019,5106319322,2222.39,400099,REDACTED DATA,,H,3300304256,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45019,5106319323,2556.6,114240,REDACTED DATA,,H,3300304311,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45019,5106319324,1200,117167,Search Consultancy Ltd,SC105640,H,3300315082,RE,100260,Psychology,261400,Temporary & Agency Staff,REDACTED DATA
45019,5106319325,10287.59,103390,Switch2 Energy Solutions Ltd,02409803,H,3300310452,RE,107017,,391111,B&OS Repair & Maintenance,ALL PAY TRANSACTIONS
45019,5106319326,2550,113001,C P Media,,H,3300331942,RE,107276,,191000,Advertising,NEW Elections ID CPM
45019,5106319330,3830.14,114240,REDACTED DATA,,H,3300304311,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45019,5106319333,8942.71,116782,Certas Energy UK Ltd t/a Carlton Fu,04168225,H,3300310722,RE,104798,Honley,361200,Transport Maintenance,HEADLANDS - Fuel (2022 / 2023)
45019,5106319334,1331.84,117742,REDACTED DATA,,H,3300335303,RE,104148,Persons From Abroad,321019,REDACTED DATA,REDACTED DATA
45019,5106319336,4729.92,114624,REDACTED DATA,,H,3300336268,RE,104100,MH Resid Place,321030,REDACTED DATA,REDACTED DATA
45019,5106319339,716.25,103508,Total Food Service Solutions Ltd,05061181,H,3300304120,RE,104077,CLAREMONT HOUSE,111200,Food & Beverages,Food
45019,5106319340,9664.05,116197,Bramble Hub Limited,4136381,H,3300324121,RE,107126,,182000,Waste Management,Financial consultant Waste Modernisation
45019,5106319342,109038.54,112687,Ove Arup & Partners Ltd,,H,3300332943,RE,665985,,152200,Technical & Feasibility Consultancy,CDT430201 - Arup- Cultural Heart
45019,5106319344,6000,116491,Zosh Occupational Health Ltd,,H,3300318864,RE,101237,Employee Healthcare,319999,Confidential Employee Healthcare,Zosh OHA/OHP services
45019,5106319347,5714,111379,Third Sector Leaders Kirklees,,H,3300292315,RE,107218,,311500,Healthcare Operations,Community Anchor Contract Jan 23-Mar 23
45019,5106319353,500,100074,Admiral Security Services,,H,3300336399,RE,105565,Heckmondwike Cemeter,192200,Security,Hudds Crem_27616
45019,5106319354,3480.13,117675,REDACTED PERSONAL DATA,,H,3300330228,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,REDACTED PERSONAL DATA
45019,5106319355,1246.8,450032,Bradley Environmental,02573757,H,3300336334,RE,662112,Feasability Public A,152300,Asbestos Consultancy,Westtown Centre Asb Air Mon 3 x shift SM
45019,5106319363,628.5,340132,G and D Enterprises Ltd,05140451,H,3300334825,RE,106589,,191700,Property Management,Hudds Leisure Centre-repair_22/648
45019,5106319366,550,100740,Clear Channel Uk Ltd,00950526,H,3300336328,RE,102139,Markets Management &,191000,Advertising,CM4125-Dewsbury Market We’re Open campai
45019,5106319367,2000,100934,Cushman & Wakefield Debenham Tie Le,,H,3300317783,RE,106926,,152050,Property Consultancy,RP Clusters restricted valuations
45019,5106319374,10920.25,340585,Demex Limited,1267254,H,3300329447,RE,105841,Recreation Grounds,181000,Demolition & Asbes,CLA550081 - Crawshaw Street - Demolition
45019,5106319375,870,450366,Praxis42 Limited,4152524,H,3300336417,RE,102230,CORPORATE HEALTH & S,261500,Training & Conferences,Appointed Persons First Aid Feb 2023
45019,5106319376,7425.5,113750,Ardent Management Limited,,H,3300335397,RE,660341,TF4 A62 to Cooper Br,152200,Technical & Feasibility Consultancy,Consultancy
45019,5106319380,28216.62,340981,Coating Services Ltd,03852483,H,3300336441,RE,664436,TF1 CIP HSG Queensga,391411,Road Repair & Maintenance,Bridge repairs engine bridge
45019,5106319398,43912.78,340963,Code Building Solutions Ltd,09397117,H,3300318478,RE,666151,,391100,Buildings,REDACTED PERSONAL DATA
45019,5106319399,800,116386,REDACTED PERSONAL DATA,,H,3300329471,RE,103520,GRDS MTCE SUPPORT,391111,B&OS Repair & Maintenance,REDACTED PERSONAL DATA
45019,5106319400,2294.94,420075,Salmon Cars Ltd,,H,3300334522,RE,100068,LAC 0-18 Team,361600,Taxi Services Home to School,S147 Moldgreen Jan 23
45019,5106319410,4608,204091,REDACTED DATA,,H,3300326683,RE,660050,LESS THAN 5000 WBS,321500,REDACTED DATA,REDACTED DATA
45019,5106319411,868.94,420075,Salmon Cars Ltd,,H,3300321988,RE,100040,Assessment & Int Sth,361600,Taxi Services Home to School,S140 Castle Hall Jul 23
45019,5106319412,1374.94,420075,Salmon Cars Ltd,,H,3300321989,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A370 Manor Croft Jul 23
45019,5106319413,829.15,420075,Salmon Cars Ltd,,H,3300321735,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A338-St John Fisher Jul 23
45019,5106319414,879.75,420075,Salmon Cars Ltd,,H,3300321792,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A326 Co-op Ac Smithies Moor Jul 23
45019,5106319415,2248.94,420075,Salmon Cars Ltd,,H,3300319950,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A202 Southgate Schl Jul 23
45019,5106319416,2210,420075,Salmon Cars Ltd,,H,3300321737,RE,100292,Post-16 Transport,361600,Taxi Services Home to School,A182 Post 16 Woodley Sch - July 2023
45019,5106319418,3697.5,340132,G and D Enterprises Ltd,05140451,H,3300336407,RE,105838,Open Spaces,191700,Property Management,Field Lane Batley_22/661
45019,5106319421,600,103990,Newsome Environmental Management,,H,3300334582,RE,107069,,131310,Cleaning Service,REDACTED PERSONAL DATA
45019,5106319425,2750,450444,Permanent Futures,,H,3300336424,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45019,5106319426,1800,450444,Permanent Futures,,H,3300336426,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45019,5106319427,1800,450444,Permanent Futures,,H,3300336425,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45019,5106319428,1800,450444,Permanent Futures,,H,3300336427,RE,106900,,151900,Management Consultancy,REDACTED PERSONAL DATA
45019,5106319429,9220,470255,Safe Anchor Trust,,H,3300336448,RE,100133,Duke of Edin Awards,192110,Room Hire,Storage Container Ground Rent
45019,5106319434,9500,340298,Simon Calvert Contractors,03741164,H,3300336524,RE,103553,Cleansing Management,182013,Waste Collection,ROAD PLANINGS
45019,5106319435,4296.8,115632,REDACTED DATA,,H,3300336272,RE,104110,MH Personal Budgets,322001,REDACTED DATA,REDACTED DATA
45019,5106319458,1100,440028,REDACTED DATA,,H,3300317647,RE,100087,AHDC Short Breaks,321200,REDACTED DATA,REDACTED DATA
45019,5106319459,8750,204505,REDACTED DATA,,H,3300318959,RE,660051,LESS THAN 5000 WBS,321500,REDACTED DATA,REDACTED DATA
45019,5106319460,5407.88,113420,Edenred (UK Group) Ltd,,H,3300335991,RE,101236,Long Service Awards,261200,HR Professional Services,Compliments Select Load
45019,5106319466,1105,115343,REDACTED DATA,,H,3300320750,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45019,5106319468,1815,115343,REDACTED DATA,,H,3300336455,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45019,5106319470,660,115343,REDACTED DATA,,H,3300336455,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45019,5106319472,650,115343,REDACTED DATA,,H,3300336455,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45019,5106319474,550,115343,REDACTED DATA,,H,3300336455,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45019,5106319478,4308.36,103544,Triscan Systems Limited,06369088,H,3300334375,RE,103852,IT Applications,271300,IT Maintenance & Support,Odyssey (SW) SMYR 0423
45019,5106319481,1180,108652,Wavin Ltd (IP),,H,,RE,103570,Strategic Waste,,,2023-24 Land rental at Bromley Farm
45019,5106319482,2200,520447,REDACTED DATA,,H,,RE,107093,,201700,Grants,REDACTED DATA
45019,5106319484,21829.17,521516,REDACTED DATA,,H,,RE,107444,,201700,Grants,REDACTED DATA
45019,5106319488,2475,523189,REDACTED DATA,,H,,RE,107093,,201700,Grants,REDACTED DATA
45019,5106319490,1000,523963,REDACTED DATA,,H,,RE,665619,,201700,Grants,REDACTED DATA
45019,5106319491,1278,524288,REDACTED DATA,,H,,RE,100918,Pupil Premium - Exte,201700,Grants,REDACTED DATA
45019,5106319495,12581.57,525418,REDACTED DATA,,H,,RE,107509,,201700,Grants,REDACTED DATA
45019,5106319496,900,525528,REDACTED DATA,,H,,RE,105557,Huddersfield DC,201700,Grants,REDACTED DATA
45019,5106319497,750,525612,REDACTED DATA,,H,,RE,105555,BBBS District Cmttee,201700,Grants,REDACTED DATA
45019,5106319504,1773,576264,(SB) Discover Huddersfield,,H,,RE,665619,,201700,Grants,Payment of grant or refund
45019,5106319507,520,578170,(SB) The Brooksbank School,,H,,RE,100918,Pupil Premium - Exte,201700,Grants,Payment of grant or refund
45019,5106319510,1880,578683,(SB) Salendine Nook Academy Trust,,H,,RE,100918,Pupil Premium - Exte,201700,Grants,Payment of grant or refund
45019,5106319511,25881,578685,(SB) Westborough High School,,H,,RE,100918,Pupil Premium - Exte,201700,Grants,Payment of grant or refund
45019,5106319512,1382.98,578693,(SB) Baby Ballet,,H,,RE,105031,Town Hall External H,201700,Grants,Payment of grant or refund
45019,5106319513,6245,578726,(SB) KCA (KirkleesCommAss),,H,,RE,107023,,201700,Grants,Payment of grant or refund
45019,5106319514,5792,578786,(SB) Meltham CE Primary School,,H,,RE,100918,Pupil Premium - Exte,201700,Grants,Payment of grant or refund
45019,5106319526,1245,117814,Wright Signs,,H,3300334978,RE,103758,Library & Info Ctrs,171113,Library Products & Media,300 x 75mm
45019,5106319528,1315.13,102855,QED (KMC) Ltd,05322398,H,3300336513,RE,100860,7005 Ravenshall Scho,191710,Schools FM Payments,R463 Remove artwork outside 22 - fees
45019,5106319529,1861.54,102855,QED (KMC) Ltd,05322398,H,3300336497,RE,100860,7005 Ravenshall Scho,191710,Schools FM Payments,R457 New Sensory Room - fees
45019,5106319530,1058,102855,QED (KMC) Ltd,05322398,H,3300336509,RE,100860,7005 Ravenshall Scho,191710,Schools FM Payments,R464 Additional Gate Section - fees
45019,5106319531,6494.38,102855,QED (KMC) Ltd,05322398,H,3300336511,RE,100894,Castle Hill School P,191710,Schools FM Payments,CH415 Window to Room 11 - fees
45019,5106319532,2117.67,102855,QED (KMC) Ltd,05322398,H,3300336492,RE,100862,7011 Fairfield Schoo,191710,Schools FM Payments,F417 EYS Remove Shed & Railings - fees
45019,5106319533,2998.64,102855,QED (KMC) Ltd,05322398,H,3300336494,RE,100862,7011 Fairfield Schoo,191710,Schools FM Payments,F413 EYFS Cubicle Changes - fees
45019,5106319534,20437.69,102855,QED (KMC) Ltd,05322398,H,3300336495,RE,100862,7011 Fairfield Schoo,191710,Schools FM Payments,F403 Playground works - fees
45019,5106319536,652.5,102855,QED (KMC) Ltd,05322398,H,3300336508,RE,100860,7005 Ravenshall Scho,191710,Schools FM Payments,R470 Fire door with Vision Panel - fees
45019,5106319537,3220,102855,QED (KMC) Ltd,05322398,H,3300336512,RE,100860,7005 Ravenshall Scho,191710,Schools FM Payments,R468 Mag locks on fire doors - fee
45019,5106319538,12302.7,102855,QED (KMC) Ltd,05322398,H,3300336491,RE,100894,Castle Hill School P,191710,Schools FM Payments,CH441 Planter Removal - fees
45019,5106319539,505.24,102855,QED (KMC) Ltd,05322398,H,3300336500,RE,100894,Castle Hill School P,191710,Schools FM Payments,CH437 Install various items - fees
45019,5106319540,18197.89,102855,QED (KMC) Ltd,05322398,H,3300336504,RE,100894,Castle Hill School P,191710,Schools FM Payments,CH438 Primary 2 Reconfiguration -fees
45019,5106319542,10144.24,102439,Kirklees School Services Ltd,04011161,H,3300336490,RE,666026,,191710,Schools FM Payments,NHT1884 IPSL Inv 4172 - fees
45019,5106319543,4135.99,102439,Kirklees School Services Ltd,04011161,H,3300336502,RE,100885,Moor End Academy Tru,191710,Schools FM Payments,MOO1883 DB upgrade - fees
45019,5106319544,1508.7,102439,Kirklees School Services Ltd,04011161,H,3300336501,RE,100891,North Huddersfield T,191710,Schools FM Payments,NHT1751 Exc Asset Network Cables - fees
45019,5106319545,1021.25,102439,Kirklees School Services Ltd,04011161,H,3300336503,RE,666025,,191710,Schools FM Payments,MAN1748 Clancy inv 154653 - fees
45019,5106319546,10144.24,102439,Kirklees School Services Ltd,04011161,H,3300336489,RE,666026,,191710,Schools FM Payments,NHT1884 IPSL Inv 4334 - fees
45019,5106319547,8032.4,102439,Kirklees School Services Ltd,04011161,H,3300336506,RE,666025,,191710,Schools FM Payments,MAN1748 IPSL Inv 4333 - fees
45019,5106319548,629.91,102439,Kirklees School Services Ltd,04011161,H,3300336496,RE,100882,Earlsheaton Technolo,191710,Schools FM Payments,MAN1904 Plumbed Water Fountain - fees
45019,5106319549,6112.99,102439,Kirklees School Services Ltd,04011161,H,3300336510,RE,666025,,191710,Schools FM Payments,MAN1706A AHR Inv 115484 -fees
45019,5106319551,6402.2,114859,Spirit Media Scotland Ltd,,H,3300335673,RE,103393,ROUTINE REPAIRS(GEN),191000,Advertising,D120-8252 (13 notices)
45019,5106319553,1732.36,114859,Spirit Media Scotland Ltd,,H,3300335675,RE,103464,TRAFFIC MANAGEM(GEN),191000,Advertising,D116-2204
45019,5106319554,1205.12,114859,Spirit Media Scotland Ltd,,H,3300335677,RE,102226,Service Management,191000,Advertising,AD 135
45019,5106319555,664.47,500265,Business Stream,,H,3300336499,RE,100896,Fairfield School PPP,191710,Schools FM Payments,2023/24 Fairfield Water
45019,5106319556,1140,115499,Bywell Cars,,H,3300326768,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A765 Ethos Dews Jul 23
45019,5106319562,1290,115499,Bywell Cars,,H,3300321143,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A503 Denby Grange Jul 23
45019,5106319563,1980,115499,Bywell Cars,,H,3300332945,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A079 Ravenshall Jul 23
45019,5106319564,1260,115499,Bywell Cars,,H,3300323132,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A339 Healey JI Jul 23
45019,5106319565,975,115499,Bywell Cars,,H,3300320791,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A337 Upper Batley Jul 23
45019,5106319566,2042.5,115499,Bywell Cars,,H,3300319942,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A183 Woodley Schl Jul23
45019,5106319567,2921,420014,B&H Travel,,H,3300319938,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A220 Southgate Sch Jul 23
45019,5106319568,3034.5,420014,B&H Travel,,H,3300320557,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A357 Hollybank Trust Jul 23
45019,5106319569,502.17,500265,Business Stream,,H,3300336493,RE,100895,Ravenshall School PP,191710,Schools FM Payments,2023/24 RAVENSHALL WATER
45019,5106319571,3093.5,420014,B&H Travel,,H,3300320787,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A430 Moorend Acad Jul 23
45019,5106319573,37879.11,340352,REDACTED DATA,,H,3300304380,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45019,5106319574,37879.11,340352,REDACTED DATA,,H,3300304379,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45019,5106319578,10894.21,115292,REDACTED DATA,,H,3300305344,RE,105299,IS Home Care – Older,321084,REDACTED DATA,REDACTED DATA
45019,5106319579,1603,115084,REDACTED DATA,,H,3300329026,RE,106149,Special Guardianship,321100,REDACTED DATA,REDACTED DATA
45019,5106319580,5647.14,102439,Kirklees School Services Ltd,04011161,H,3300336505,RE,100883,Holmfirth High Schoo,191710,Schools FM Payments,HOL1880 RAMS Removal of Brick Shed -fee
45019,5106319583,3285,103934,REDACTED DATA,,H,3300335107,RE,660052,LESS THAN 5000 WBS,321500,REDACTED DATA,REDACTED DATA
