Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45293,5106373587,1971.44,420078,Skelmanthorpe Cars,,H,3300347703,RE,,,361600,Taxi Services Home to School,A027 Fairfield School Jul 24
45293,5106373588,1283.94,420078,Skelmanthorpe Cars,,H,3300350512,RE,,,361600,Taxi Services Home to School,A262 Joseph Norton Acad Jul 24
45293,5106373589,1322.82,420078,Skelmanthorpe Cars,,H,3300350511,RE,,,361600,Taxi Services Home to School,A276 Joseph Norton Acad Jul 24
45293,5106373593,1393.15,117999,REDACTED DATA,,H,3300348177,RE,,,321019,REDACTED DATA,REDACTED DATA
45293,5106373594,1205,118344,W Cropper Ltd T/A Fourway Coaches,01036801,H,3300355953,RE,,,291000,Arts & Leisure Events,KYOM Learning - Fourway Coaches Nov Dec
45293,5106373597,2259.2,420075,Salmon Cars Ltd,,H,3300353912,RE,,,361600,Taxi Services Home to School,A182 Woodley and Newsome Jul 24
45293,5106373598,780.48,420075,Salmon Cars Ltd,,H,3300351946,RE,,,361600,Taxi Services Home to School,A816 NLC Jul 24
45293,5106373602,1800,100941,Cyclescheme Ltd,012796322,H,3300337785,RE,,,381700,Cycles,Cyclescheme April 2023- March 2024
45293,5106373606,1752.7,100332,Grahame Stowe Bateson,,H,3300356474,RE,,,281200,Legal General Support,REDACTED DATA
45293,5106373607,1322.82,420078,Skelmanthorpe Cars,,H,3300350513,RE,,,361600,Taxi Services Home to School,A253 Joseph Norton Acad Jul 24
45293,5106373609,9109.59,109721,Hexagon Care Services Ltd,,H,3300356737,RE,,,171040,Educational Placements,REDACTED DATA
45293,5106373610,1044744.91,103190,SUEZ Recycling and Rcovery UK Ltd (,02291198,H,3400000035,RE,664777,Energy from Waste,182000,Waste Management,Waste Disposal Contract EFW Maintenance
45293,5106373611,1180,108652,Wavin Ltd (IP),,H,3400000022,RE,103570,Strategic Waste,202000,Rents,2023-24 Land rental at Bromley Farm
45293,5106373612,562.5,110952,REDACTED DATA,,H,3300356984,RE,106092,Taxi Assessments,502000,Driving Instructors,REDACTED DATA
45293,5106373614,2228.44,117937,Head Rush Technologies UK Ltd,14360718,H,3300340660,RE,106447,CH - Residential,331200,Sports Equipment Maintenance,Annual Recertification of Climbing Wall
45293,5106373615,2381.22,420031,Express of Batley,,H,3300348056,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A157 Woodley Sch & Col Jul 24
45293,5106373619,1008,117879,REDACTED DATA,,H,3300341127,RE,101237,Employee Healthcare,319999,Confidential Employee Healthcare,REDACTED DATA
45293,5106373620,3960,117813,REDACTED DATA,,H,3300341126,RE,101237,Employee Healthcare,319999,Confidential Employee Healthcare,REDACTED DATA
45293,5106373625,1000,114837,REDACTED DATA,,H,3300337578,RE,100040,Assessment & Int Sth,321100,REDACTED DATA,REDACTED DATA
45293,5400054024,-3154.68,500221,Corona Energy (KNH),,S,,XA,,,370000,Utilities,
45293,5400054025,3154.81,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054027,6834.35,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054028,1342.72,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054029,8695.63,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054030,4421.1,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054031,10972.77,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054032,4417.91,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054033,4247.65,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054034,3979.31,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054035,7491.31,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054037,5034.86,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054038,1001,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054039,845.38,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054040,3972.68,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054041,5285.14,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054042,2557.38,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054043,4343.65,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054044,5535.22,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054045,4246.76,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054046,774.84,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054047,4277.39,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054048,6512.22,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054049,4230.76,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054050,5477.85,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054051,4593.33,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054052,4557.41,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054053,11315.9,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054054,13455.94,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054055,3911.34,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054056,4825.36,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054057,4498.8,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054058,4303.04,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054059,4695.48,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054060,2889.57,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054061,2111.29,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054062,4878.81,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054063,9122.99,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054064,4226.61,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054065,9469.06,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054066,6379.47,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054067,19721.81,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054069,1452.14,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054071,5173.89,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054072,1471,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054073,5182.08,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054074,3163.27,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054076,568.94,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054077,1790.84,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054078,1490.83,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45293,5400054079,1701.73,500221,Corona Energy (KNH),,H,,XA,,,370000,Utilities,
45294,1900206955,98206,320006,REDACTED DATA,,H,,KR,100851,4613 All Saints Cath,201700,Grants,REDACTED DATA
45294,1900206956,155647,320178,REDACTED DATA,,H,,KR,100845,4046 Holmfirth High,,,REDACTED DATA
45294,1900206957,129660,320236,REDACTED DATA,,H,,KR,100838,4009 Netherhall High,,,REDACTED DATA
45294,1900206958,221691,320256,REDACTED DATA,,H,,KR,100853,4801 North Huddersfi,,,REDACTED DATA
45294,1900206959,119147,320341,REDACTED DATA,,H,,KR,100849,4061 Spen Valley Hig,201700,Grants,REDACTED DATA
45294,1900206960,45083,320410,REDACTED DATA,,H,,KR,100847,4057 Westborough Hig,,,REDACTED DATA
45294,1900206963,1189.2,220055,REDACTED DATA,,H,,KR,100040,Assessment & Int Sth,,,REDACTED DATA
45294,1900206964,1783.8,220055,REDACTED DATA,,H,,KR,100040,Assessment & Int Sth,,,REDACTED DATA
45294,1900206971,4477.26,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45294,5106364759,2933,118294,Project Audio Visual,,H,3300353723,RE,,,271100,IT Consumables,Delivery Charge
45294,5106367391,950,104192,Acorn Analytical Services Ltd,,H,3300296657,RE,,,391114,B&OS Surveys,Cultural Quarter- Review of existing asb
45294,5106369470,707,103357,Streetmaster Products,,H,3300355414,RE,,,291100,Museums & Art,Delivery
45294,5106372316,14718.08,113620,Arcus Consulting LLP,,H,3300356598,RE,,,391111,B&OS Repair & Maintenance,ARCUS - FRA's NOV 2023
45294,5106373564,937.5,106018,Anchor Motorcycle Rider Ltd,5529311,H,3300355213,RE,106092,Taxi Assessments,502000,Driving Instructors,REDACTED DATA
45294,5106373565,1960,107228,REDACTED DATA,,H,3300351307,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45294,5106373566,1960,107228,REDACTED DATA,,H,3300351307,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45294,5106373567,2184,107228,REDACTED DATA,,H,3300351307,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45294,5106373568,1848,107228,REDACTED DATA,,H,3300351307,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45294,5106373569,784,107228,REDACTED DATA,,H,3300351307,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45294,5106373570,17039.58,108974,REDACTED DATA,,H,3300336102,RE,103997,Women's MH Service,322001,REDACTED DATA,REDACTED DATA
45294,5106373631,27814.96,116856,REDACTED DATA,,H,3300335922,RE,105299,IS Home Care – Older,321084,REDACTED DATA,REDACTED DATA
45294,5106373655,1152,112453,REDACTED DATA,,H,3300356915,RE,100097,Direct Payments/Agen,321200,REDACTED DATA,REDACTED DATA
45294,5106373664,990,112657,REDACTED DATA,,H,3300337577,RE,100037,Assessment & Int Nth,321100,REDACTED DATA,REDACTED DATA
45294,5106373665,1587.32,102855,QED (KMC) Ltd,05322398,H,3300357444,RE,100894,Castle Hill School P,191710,Schools FM Payments,Rechargeable Damage [QED943]
45294,5106373672,65576.17,520282,REDACTED DATA,,H,3300357415,RE,100298,FE High Needs Alloca,201700,Grants,REDACTED DATA
45294,5106373673,1800,520958,REDACTED DATA,,H,3300336214,RE,107568,HSF4 Admin,201700,Grants,REDACTED DATA
45294,5106373674,379499.3,520965,REDACTED DATA,,H,3300357414,RE,100257,Independent School F,201700,Grants,REDACTED DATA
45294,5106373675,780,525436,REDACTED DATA,,H,3300357445,RE,103482,Prevention Fund,201700,Grants,REDACTED DATA
45294,5106373677,1415.82,547995,REDACTED DATA,,H,3300357470,RE,104828,Kirklees TRHA,201900,Refund,REDACTED DATA
45294,5106373679,33840.65,578725,(SB) Kirklees Community Association,,H,3300338601,RE,107023,KCA/KHA,201700,Grants,KCA Rent Payments 23/24
45294,5106373680,4116.87,578726,(SB) KCA (KirkleesCommAss),,H,3300341458,RE,107023,KCA/KHA,201700,Grants,KCA(Holm) Rent 23/24
45294,5106373684,780,209567,REDACTED DATA,,H,3300357085,RE,107111,Year of Music 2023,291000,Arts & Leisure Events,REDACTED DATA
45294,5106373687,2720,420082,Star Coaches Of Batley Ltd,04829742,H,3300352440,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A023 Fairfield School Jul 24
45294,5106373688,6538.38,440190,REDACTED DATA,,H,3300340063,RE,104119,St Lukes CMHT SppSrv,322100,REDACTED DATA,REDACTED DATA
45294,5106373689,2170.5,440190,REDACTED DATA,,H,3300340064,RE,104118,MH Supp Serv NK (SP),322100,REDACTED DATA,REDACTED DATA
45294,5106373690,4580.27,420078,Skelmanthorpe Cars,,H,3300356194,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,"CPI payment for A027,A253,A262, A276"
45294,5106373691,6198.5,114992,Oakbrook Services Ltd,,H,3300349709,RE,103520,GRDS MTCE SUPPORT,241210,Tree Trimming,Hedge Trimming North 2023
45294,5106373692,15667.83,108973,Hoot Creative Arts,,H,3300336105,RE,103993,MH Creative ArtsServ,311600,Healthcare Services,Hoot 23-24 JI
45294,5106373693,32434.2,480027,Cloverleaf Advocacy 2000 Ltd,03790911,H,3300349542,RE,103999,MH Ind MenCapAdvServ,311600,Healthcare Services,Touchstone Advocacy Oct - Mar 24 JI
45294,5106373694,26682.83,480027,REDACTED DATA,03790911,H,3300336100,RE,103995,MH Carers OptionsSer,321013,REDACTED DATA,REDACTED DATA
45294,5106373695,1250,451045,REDACTED DATA,08387222,H,3300352363,RE,100260,Psychology,261400,Temporary & Agency Staff,REDACTED DATA
45294,5106373701,668.15,410138,REDACTED DATA,,H,3300339286,RE,100262,Ely Lng Chldcre Incl,321115,REDACTED DATA,REDACTED DATA
45294,5106373702,7026.62,390284,REDACTED DATA,,H,3300336020,RE,103977,OP Milen Day Care,321013,REDACTED DATA,REDACTED DATA
45294,5106373705,855.05,114097,Furniture Resource Centre Ltd,,H,3300343059,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,FRC - Home Starter Fund - from June 2023
45294,5106373706,1669.22,114097,Furniture Resource Centre Ltd,,H,3300343059,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,FRC - Home Starter Fund - from June 2023
45294,5106373707,1685.93,114097,Furniture Resource Centre Ltd,,H,3300343059,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,FRC - Home Starter Fund - from June 2023
45294,5106373708,1506.57,114097,Furniture Resource Centre Ltd,,H,3300343059,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,FRC - Home Starter Fund - from June 2023
45294,5106373709,675.82,114097,Furniture Resource Centre Ltd,,H,3300343059,RE,107069,R&M – EXTERNAL,219999,All Furniture Items,FRC - Home Starter Fund - from June 2023
45294,5106373710,602.5,480764,Pinnacle Building & Surveying Consu,,H,3300335064,RE,103939,Legal,281200,Legal General Support,Pinnacle Building & Surveying-2023-2024
45294,5106373711,601.6,480764,Pinnacle Building & Surveying Consu,,H,3300335064,RE,103939,Legal,281200,Legal General Support,Pinnacle Building & Surveying-2023-2024
45294,5106373716,563.6,480764,Pinnacle Building & Surveying Consu,,H,3300335064,RE,103939,Legal,281200,Legal General Support,Pinnacle Building & Surveying-2023-2024
45294,5106373719,514,118327,REDACTED DATA,,H,3300354692,RE,104148,Persons From Abroad,321030,REDACTED DATA,REDACTED DATA
45294,5106373723,972.82,390006,REDACTED DATA,,H,3300335572,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45294,5106373724,547.74,390006,REDACTED DATA,,H,3300351101,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45294,5106373725,547.74,390006,REDACTED DATA,,H,3300351100,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45294,5106373726,686,390006,REDACTED DATA,,H,3300335571,RE,104161,LD Personal Budgets,321013,REDACTED DATA,REDACTED DATA
45294,5106373729,1573.8,111352,REDACTED DATA,,H,3300357401,RE,104186,OP Emergency Support,321019,REDACTED DATA,REDACTED DATA
45294,5106373731,1224,470299,REDACTED DATA,02606993,H,3300336021,RE,103978,OP Day Care - Age UK,321013,REDACTED DATA,REDACTED DATA
45294,5106373732,5545.56,470299,REDACTED DATA,02606993,H,3300337317,RE,104008,Age UK PD Day Care,321013,REDACTED DATA,REDACTED DATA
45294,5106373733,1849.2,111352,REDACTED DATA,,H,3300357402,RE,104186,OP Emergency Support,321019,REDACTED DATA,REDACTED DATA
45294,5106373734,16635.78,470299,REDACTED DATA,02606993,H,3300336021,RE,103978,OP Day Care - Age UK,321013,REDACTED DATA,REDACTED DATA
45294,5106373736,1225,330334,Beaumont Primary Academy,,H,3300355935,RE,100301,Sch Supp Comm by SF,171020,Statutory Education Services,Beaumont Primary Academy BPAS144
45294,5106373737,3540,115871,REDACTED DATA,,H,3300342955,RE,100097,Direct Payments/Agen,321200,REDACTED DATA,REDACTED DATA
45294,5106373738,2124,115871,REDACTED DATA,,H,3300338445,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45294,5106373740,1824,115871,REDACTED DATA,,H,3300338445,RE,104161,LD Personal Budgets,321019,REDACTED DATA,REDACTED DATA
45294,5106373741,4551,115871,REDACTED DATA,,H,3300356612,RE,100097,Direct Payments/Agen,321200,REDACTED DATA,REDACTED DATA
45294,5106373742,1200,115871,REDACTED DATA,,H,3300356544,RE,100097,Direct Payments/Agen,321200,REDACTED DATA,REDACTED DATA
45294,5106373743,1066,115871,REDACTED DATA,,H,3300343768,RE,100097,Direct Payments/Agen,321200,REDACTED DATA,REDACTED DATA
45294,5106373744,780,115871,REDACTED DATA,,H,3300342464,RE,100097,Direct Payments/Agen,321200,REDACTED DATA,REDACTED DATA
45294,5106373745,4386,115871,REDACTED DATA,,H,3300356612,RE,100097,Direct Payments/Agen,321200,REDACTED DATA,REDACTED DATA
45294,5106373749,2500,115243,B M Service (Yorkshire) Ltd,,H,3300352861,RE,102003,Hostels/Temp Accommo,102100,Paint & Finishing,B M Services Oct 23 - Mar 24
45294,5106373750,1300,115243,B M Service (Yorkshire) Ltd,,H,3300352861,RE,102003,Hostels/Temp Accommo,102100,Paint & Finishing,B M Services Oct 23 - Mar 24
45294,5106373751,950,115243,B M Service (Yorkshire) Ltd,,H,3300352861,RE,102003,Hostels/Temp Accommo,102100,Paint & Finishing,B M Services Oct 23 - Mar 24
45294,5106373752,1358.08,112181,PipHill Cars,,H,3300351936,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A598 Springwell Leeds S. Jul 24
45294,5106373753,2900,115243,B M Service (Yorkshire) Ltd,,H,3300352861,RE,102003,Hostels/Temp Accommo,102100,Paint & Finishing,B M Services Oct 23 - Mar 24
45294,5106373754,2100,115243,B M Service (Yorkshire) Ltd,,H,3300352861,RE,102003,Hostels/Temp Accommo,102100,Paint & Finishing,B M Services Oct 23 - Mar 24
45294,5106373755,1600,115243,B M Service (Yorkshire) Ltd,,H,3300352861,RE,102003,Hostels/Temp Accommo,102100,Paint & Finishing,B M Services Oct 23 - Mar 24
45294,5106373756,1271.15,110542,REDACTED DATA,,H,3300352570,RE,105820,DoLS,321000,REDACTED DATA,REDACTED DATA
45294,5106373757,1261.7,110542,REDACTED DATA,,H,3300352570,RE,105820,DoLS,321000,REDACTED DATA,REDACTED DATA
45294,5106373758,942.08,112181,PipHill Cars,,H,3300357443,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A365 Hyrstmount Jul 24
