Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45352,5400054095,5459.35,500221,Corona Energy (KNH),,H,,XA,107016,ASSET DELIVERY,370000,Utilities,Wroe Street Boiler Houses (Dhs) Wro 6966
45352,8200053137,543.95,112221,Scarab Sweepers Ltd,01823459,H,,YM,103373,Accident Repairs,380000,Vehicle Management,Parts and materials for Vine Street Work
45352,8600284509,1665,110452,Pudsey Plant Hire LTD,,H,,YQ,103376,Highways + Sewrs Wks,230000,Highway Equipment & Materials,27424 No J/N LOADER EXCAVATOR WITH DRIVE
45352,8600284785,910.78,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,503061 No J/N Phase 2 windows address li
45352,8600284790,2233.4,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,503061 No J/N Phase 2 windows address li
45352,8600284791,1748.55,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,503061 No J/N Phase 2 windows address li
45352,8600284792,1911.7,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,503061 No J/N Phase 2 windows address li
45352,8600284793,854.19,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,503061 No J/N Phase 2 windows address li
45352,8600284794,866.61,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,503061 No J/N Phase 2 windows address li
45352,8600284795,915.32,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,503061 No J/N Phase 2 windows address li
45352,8600284796,755.65,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,503061 No J/N Phase 2 windows address li
45352,8600284797,680.94,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,503061 No J/N Phase 2 windows address li
45352,8600284801,1985.01,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,503061 No J/N Phase 2 windows address li
45352,8600284802,2792,340226,Kingfisher Windows,01664812,H,,YQ,106970,Asbestos (6685),230000,Highway Equipment & Materials,487721 No J/N Supply windows for non-eco
45352,8600284897,2796.5,340194,Jagger Construction Services Ltd,06501979,H,,YQ,103376,Highways + Sewrs Wks,230000,Highway Equipment & Materials,28346 No J/N Loader Excavator With Drive
45352,8600284898,2287.5,340194,Jagger Construction Services Ltd,06501979,H,,YQ,103376,Highways + Sewrs Wks,230000,Highway Equipment & Materials,28346 No J/N Loader Excavator With Drive
45352,8600284899,975,340194,Jagger Construction Services Ltd,06501979,H,,YQ,103376,Highways + Sewrs Wks,230000,Highway Equipment & Materials,28346 No J/N M-LOADER EXCAVATOR WITH DRI
45352,8600284931,1629.77,340324,Tarmac,,H,,YQ,104913,HD Balance Sheet,230000,Highway Equipment & Materials,28563 No J/N Type1 40mm Sub-base
45352,8600284984,835,340667,A Coole Electrical Ltd,6628465,H,,YQ,106984,Elec PlannedHRA(7311,230000,Highway Equipment & Materials,495535 No J/N LIMIT ORDER FOR DEPOT 7311
45355,1700024149,-1188,340979,Ground Inc Ltd,13666262,S,,KG,104778,ZZ Balance Sheet,,,
45355,1900208103,6330,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45355,1900208370,3490,103278,Spen Building Services Ltd,05308290,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45355,1900208753,1356.69,500265,Business Stream,,H,,KR,107009,Opss,,,Lynroyd 2993781/4260010 Jan
45355,1900208764,9192,100032,1St Ability Ltd,06853960,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45355,1900208826,15778,576754,(SB) Irwin Mitchell LLP,,H,,KR,103866,Employers Liability,201700,Grants,Payment of grant or refund
45355,1900208827,47215,576754,(SB) Irwin Mitchell LLP,,H,,KR,103866,Employers Liability,201700,Grants,Payment of grant or refund
45355,1900208828,14164.5,576754,(SB) Irwin Mitchell LLP,,H,,KR,103866,Employers Liability,201700,Grants,Payment of grant or refund
45355,1900208829,31000,219921,REDACTED DATA,,H,,KR,103867,Publ Liability Hways,,,REDACTED DATA
45355,1900208830,1965.4,480154,Weightmans Llp,01386672,H,,KR,103867,Publ Liability Hways,,,REDACTED DATA
45355,1900208831,11500,117840,Grieves Solicitors Client Account,,H,,KR,103866,Employers Liability,,,197
45355,1900208838,10400,203306,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45355,1900208840,2550.02,205114,REDACTED DATA,7926746,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45355,1900208846,538.24,525025,REDACTED DATA,,H,,KR,100292,Post-16 Transport,201700,Grants,REDACTED DATA
45355,1900208849,98200,320006,REDACTED DATA,,H,,KR,100851,4613 All Saints Cath,201700,Grants,REDACTED DATA
45355,1900208850,155638,320178,REDACTED DATA,,H,,KR,100845,4046 Holmfirth High,,,REDACTED DATA
45355,1900208851,129660,320236,REDACTED DATA,,H,,KR,100838,4009 Netherhall High,,,REDACTED DATA
45355,1900208852,221687,320256,REDACTED DATA,,H,,KR,100853,4801 North Huddersfi,,,REDACTED DATA
45355,1900208853,119149,320341,REDACTED DATA,,H,,KR,100849,4061 Spen Valley Hig,201700,Grants,REDACTED DATA
45355,1900208854,165080,320410,REDACTED DATA,,H,,KR,100847,4057 Westborough Hig,,,REDACTED DATA
45355,1900208857,22237,320772,REDACTED DATA,,H,,KR,106678,ATU ETHOS MAT,,,REDACTED DATA
45355,5106380806,1440,420054,Mount Taxis,,H,3300352021,RE,103360,SPECIAL SCHOOL TRANS,361600,Taxi Services Home to School,A299 Joseph Norton Aca Dec 23
45355,5106381051,2326.25,500083,Oliver Grange Services Ltd,07097559,H,3300359855,RE,101226,Comm Languages Serv,261100,Interpretation & Translation,REDACTED DATA
45355,5106381360,990,340046,BLS Asbestos Ltd,03766035,H,3300359830,RE,100013,SLAs,152300,Asbestos Consultancy,Hepworth J&I Asb LARC SM
45355,5106381373,1770,115842,Compliant Water Solutions Ltd,12329232,H,3300358057,RE,107069,R&M – EXTERNAL,391111,B&OS Repair & Maintenance,Compliant Water- Monthly Flushing-Jan 24
45355,5106381375,8100,117222,KindleWoods CIC,,H,3300352855,RE,107105,WRFD Tree Planting,241600,Trees & Shrubs,Volunteer Tree planting sessions 23/24
45355,5106381609,2022,480394,REDACTED DATA,,H,3300360108,RE,103939,Legal,281000,Advocacy,REDACTED DATA
45355,5106381612,540,480394,REDACTED DATA,,H,3300360107,RE,103939,Legal,281000,Advocacy,REDACTED DATA
45355,5106381840,3000,114679,SThree Partnership LLP,,H,3300360132,RE,106900,CarefirstReplacement,151900,Management Consultancy,P Curnow / C Rasmussen 29/1/24- 4/2/24
45355,5106381928,552.21,218912,REDACTED DATA,,H,3300359996,RE,103758,Library & Info Ctrs,171113,Library Products & Media,REDACTED DATA
45355,5106381929,1940,101484,Graphic Design Supplies Ltd,,H,3300356665,RE,107586,UKSPF-Dew.Makerspace,171113,Library Products & Media,Canon TM-300
45355,5106381982,701.54,107905,Paypoint Network Ltd,,H,3300336280,RE,103839,Policy,201200,Banking,paypoint transaction fees vatable
45355,5106381995,990,420011,Ayub Cabs,,H,3300352101,RE,100068,LAC 0-18 Team,361600,Taxi Services Home to School,S158 Hall Cliffe Sch Jun 24
45355,5106382297,18491,100214,Arlingclose Ltd,,H,3300360212,RE,103953,Debt Management,201801,Investments,Treasury Man Advisory Service 23-24
45355,5106382460,17302.5,118343,Standard Fuel Oils Limited,07555993,H,3300355499,RE,104797,George Street,361200,Transport Maintenance,GEORGE STREET - Fuel (2023 / 2024)
45355,5106382633,624,113264,Industry Security UK Ltd,,H,3300360301,RE,106410,Customer Serv Centre,192200,Security,Invoice 9186
45355,5106382645,1533.75,480717,REDACTED DATA,,H,3300360386,RE,103939,Legal,281000,Advocacy,REDACTED DATA
45355,5106382777,2575.25,116927,Equans EV Solutions Limited,07214557,H,3300338519,RE,103364,Fuel,371000,Electricity,EQUANS - Genie Point Usage (2023 / 2024)
45355,5106382792,3895,109380,AHR Building Consultancy,,H,3300331344,RE,665546,ER20N03 - ASHBROW EX,152200,Technical & Feasibility Consultancy,Lot1-AshbrowExtraCare-AHRConsLtd
45355,5106383334,23767.45,117226,Employability Solutions Kirklees Lt,,H,3300360572,RE,107635,AP Assessment places,171040,Educational Placements,AEP KMCCYP 170 Lot 5 Jan 24
45355,5106383441,23792.29,117226,Employability Solutions Kirklees Lt,,H,3300360617,RE,107637,AP Altv Prvn KS3/4,171040,Educational Placements,AEP KMCCYP 170 Lot 5 Jan 24
45355,5106383486,1850,101414,Gatenby Sanderson Limited,04451141,H,3300356444,RE,105527,Management,261300,Recruitment & Assessment,S 151 Officer
45355,5106383503,104154.87,102192,JJ Foods Ltd,02330996,H,3300337336,RE,103184,PRIMARY OVERHEADS,111200,Food & Beverages,REDACTED DATA
45355,5106383569,1020,450244,Crosland Moor Learning Comm Centre,,H,3300359896,RE,102133,Taxi Carriages,261500,Training & Conferences,ESOL 010124 - 310124
45355,5106383584,2500,110907,REDACTED DATA,,H,3300357024,RE,106149,Special Guardianship,321100,REDACTED DATA,REDACTED DATA
45355,5106383609,1691,101217,Eric F Box Funeral Directors,01267204,H,3300360233,RE,104126,Client Fin Affairs,401000,Public Health Contracts,REDACTED DATA
45355,5106383666,1581.25,114143,REDACTED DATA,,H,3300328450,RE,104186,OP Emergency Support,321019,REDACTED DATA,REDACTED DATA
45355,5106383749,3765,101414,Gatenby Sanderson Limited,04451141,H,3300356442,RE,105526,Legal Management,261300,Recruitment & Assessment,Monitoring Officer
45355,5106383752,1186.31,460793,Broomfield Psychology Limited,,H,3300360682,RE,103939,Legal,281200,Legal General Support,SM/GS/2153700001-04 - 103206
45355,5106384512,1064,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384514,560,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384515,1008,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384516,3136,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384517,3920,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384518,2016,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384519,560,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384520,672,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384521,896,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384567,3653,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,3300359083,RE,100990,Eastborough J I & N,391111,B&OS Repair & Maintenance,AM630334 - Eastborough J&I
45355,5106384732,1288,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384733,1400,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384736,1120,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106384742,602.95,103899,Bellwoods,,H,3300336846,RE,103492,HRA Properties,191900,Removals,Bellwoods- 1/4/23 to 31/3/24 Limit Order
45355,5106384747,773.5,480775,Addleshaw Goddard LLP,,H,3300336139,RE,103939,Legal,281200,Legal General Support,REDACTED DATA
45355,5106385331,2912,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106385348,1960,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106385349,1960,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106385350,1960,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106385351,1960,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
45355,5106385352,560,107228,REDACTED DATA,,H,3300359047,RE,103491,Bed and Breakfast,321050,REDACTED DATA,REDACTED DATA
