Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45057,5700136783,500,6137104,REDACTED PERSONAL DATA,,H,,XD,,,,,
45058,1900199243,164002.7,430131,REDACTED DATA,,H,,KR,103657,NDC,,,REDACTED DATA
45058,1900200090,571.5,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,772
45058,1900200091,6025,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,772
45058,1900200092,2417.01,480105,Kennedy Law Llp,,H,,KR,103867,Publ Liability Hways,,,103
45058,1900200093,578.5,480105,Kennedy Law Llp,,H,,KR,103866,Employers Liability,,,1991
45058,1900200095,874,480154,Weightmans Llp,01386672,H,,KR,103867,Publ Liability Hways,,,1266
45058,1900200096,1065.5,480154,Weightmans Llp,01386672,H,,KR,103867,Publ Liability Hways,,,175
45058,1900200097,725,480105,Kennedy Law Llp,,H,,KR,103867,Publ Liability Hways,,,1507
45058,1900200098,1196,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,566
45058,1900200099,1000,480945,Thompsons Solicitors - No.1 Office,,H,,KR,103866,Employers Liability,,,200
45058,1900200101,945.4,480105,Kennedy Law Llp,,H,,KR,103867,Publ Liability Hways,,,587
45058,1900200102,734.5,480117,Plexus Law LLP,,H,,KR,103868,Public Liability Gen,,,1290
45058,1900200104,10000,114756,Thorneycroft Solicitors Ltd,,H,,KR,103867,Publ Liability Hways,,,575
45058,1900200105,600,114756,Thorneycroft Solicitors Ltd,,H,,KR,103867,Publ Liability Hways,,,575
45058,1900200106,4221.5,480105,Kennedy Law Llp,,H,,KR,103868,Public Liability Gen,,,274
45058,1900200107,4227,480154,Weightmans Llp,01386672,H,,KR,103867,Publ Liability Hways,,,252
45058,1900200108,550,117935,Premex Services Limited,,H,,KR,103867,Publ Liability Hways,,,575
45058,1900200109,795,117935,Premex Services Limited,,H,,KR,103867,Publ Liability Hways,,,575
45058,1900200110,864,117935,Premex Services Limited,,H,,KR,103867,Publ Liability Hways,,,575
45058,1900200115,1075,219487,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45058,1900200118,735,219501,REDACTED DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED DATA
45058,1900200119,525,219501,REDACTED DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED DATA
45058,1900200127,2755,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45058,1900200128,7511.5,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45058,1900200129,4225.93,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45058,1900200130,6495,100116,George Alcock And Son Ltd,00432323,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45058,1900200131,5434,103345,Stone & Copley,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45058,1900200132,6215.21,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45058,1900200133,4248.89,117280,NDAP Construction Ltd,11969243,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45058,1900200134,3899,340381,D Haigh & Co Ltd,2439923870,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45058,1900200135,5690,103278,Spen Building Services Ltd,05308290,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45058,1900200140,970.31,100374,B E S Electricity Ltd,,H,,KR,102015,HRA Shops/Land,,,REDACTED PERSONAL DATA
45061,1700022558,-542.3,340360,Tim Watson Excavations,,S,,KG,104778,ZZ Balance Sheet,,,
45061,1900200143,667.4,100242,Sunbelt Rentals Limited,00444569,H,,KR,106975,,,,
45061,1900200148,14864.65,340279,Redspeed International Ltd,05152563,H,,KR,103467,SPEED CAMERA MAINTCE,,,Redspeed International Ltd VAL 94
45061,1900200154,3125,340339,Traffic Direct,05552434,H,,KR,103467,SPEED CAMERA MAINTCE,,,Traffic Direct VAL 73
45061,1900200155,4980,340339,Traffic Direct,05552434,H,,KR,104884,SPEED CAMERA INSTALL,,,Traffic Direct VAL 73
45061,1900200156,5320,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45061,1900200158,3920.2,320019,REDACTED DATA,,H,,KR,100912,Union Duties - NASUW,,,REDACTED DATA
45063,1900199962,20531.45,330057,HMRC Cumbernauld,,H,,KR,104778,ZZ Balance Sheet,,,KMC CIS Tax 05/05/2023
45063,1900200086,624,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYLNMN ALEVY01
45063,1900200087,585,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAY31MW ALEVY01
45063,1900200089,131621,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYL1 ALEVY01
45063,1900200251,4820,201120,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45063,5106328619,29377,110252,Wakefield Council (IP),,H,,RE,103946,WY Waste Mgt Residua,,,WY Waste Management 2023/2024
45064,1700022523,-5000,330057,HMRC Cumbernauld,,S,,KG,103930,Councillor's Allowan,,,PAYM5EMPALLOW
45064,1900200263,2000,114452,DWF Law LLP,,H,,KR,103867,Publ Liability Hways,,,101
45064,1900200266,2270,116721,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45064,1900200267,580.24,101042,Discount Glass Supplies,,H,,KR,106965,,,,
45064,1900200268,1286.16,500340,Pozitive Energy LTD,09523048,H,,KR,106962,,,,REDACTED PERSONAL DATA
45064,5106328929,900,104039,Frank Shaw Associates Limited,,H,3300261657,RE,665545,,,,
45065,1900200272,1080,212401,REDACTED DATA,,H,,KR,106868,,,,REDACTED DATA
45065,1900200273,20600,440575,Kirklees CA Ltd,13903152,H,,KR,107290,,,,Kirklees CA Ltd
45065,1900200275,8922,390283,Holme House,01967180,H,,KR,107290,,,,Holme House
45065,1900200276,8922,390127,Croftlands Residential Home,,H,,KR,107290,,,,Croftlands Residential Home
45065,1900200277,24822,390371,Roche Healthcare Ltd,02992723,H,,KR,107290,,,,Roche Healthcare Ltd
45065,5106328983,-2346,115189,REDACTED PERSONAL DATA,,S,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45065,5106328984,2346,115189,REDACTED PERSONAL DATA,,H,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45065,5106328987,-2208,115189,REDACTED PERSONAL DATA,,S,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45065,5106328990,2208,115189,REDACTED PERSONAL DATA,,H,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45065,5106329015,-2760,115189,REDACTED PERSONAL DATA,,S,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45065,5106329016,2760,115189,REDACTED PERSONAL DATA,,H,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45065,5106329017,-1932,115189,REDACTED PERSONAL DATA,,S,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45065,5106329018,1932,115189,REDACTED PERSONAL DATA,,H,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45065,5106329026,-2760,115189,REDACTED PERSONAL DATA,,S,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45065,5106329027,2760,115189,REDACTED PERSONAL DATA,,H,3300261474,RE,103360,SPECIAL SCHOOL TRANS,,,REDACTED PERSONAL DATA
45068,1900200278,10028.5,340215,JSD Construction,03307050,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45068,1900200279,15583.32,100918,D. Croft & Son Ltd,04662342,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45068,1900200280,6160,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45068,1900200281,5325,100032,1St Ability Ltd,06853960,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45068,1900200282,13912,100253,Astor-Bannerman (Medical) Ltd,02849299,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45068,1900200283,6263,103471,TK Access Solutions Ltd,1166449,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45068,1900200284,4500,103345,Stone & Copley,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45068,1900200285,8814.27,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45068,1900200286,5316,103345,Stone & Copley,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45068,1900200302,632.8,219048,REDACTED DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED DATA
45069,1900200314,218519.53,108071,REDACTED PERSONAL DATA,06903140,H,,KR,104077,CLAREMONT HOUSE,,,REDACTED PERSONAL DATA
45070,1900200342,950,117693,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45070,1900200343,950,117693,REDACTED PERSONAL DATA,,H,,KR,100068,LAC 0-18 Team,,,REDACTED PERSONAL DATA
45070,1900200344,971.33,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103385,LGHTNG EXTRWKS(57AC),,,NPG YD20403678 SL179 48378
45070,1900200345,661.72,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20403686 SL179 48307
45070,1900200346,579.61,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103456,SIGNS M-STDBYCALLOUT,,,NPG YD20404579 SL179 49054
45070,1900200347,1945,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103386,LGHTNG ACC DAM(51AC),,,NPG YD20404712 SL179 49411
45070,1900200349,670.09,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103386,LGHTNG ACC DAM(51AC),,,NPG YD20405592 SL179 49201
45070,1900200350,643.13,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20405704 SL179 49428
45070,1900200351,527.24,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405943 SL179 49108
45070,1900200352,5671.82,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20406307 SL179 49377
45070,1900200353,8684.79,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103383,SECT38 LIGHT D(55AC),,,NPG YD20406321 SL179 49310
45070,1900200354,3161.57,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103383,SECT38 LIGHT D(55AC),,,NPG YD20406322 SL179 49209
45070,1900200355,1665.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103442,SL MAINT-BLOCK CHNGE,,,NPG YD20406715 SL179 49459
45070,1900200356,3737.7,116936,REDACTED PERSONAL DATA,,H,,KR,100299,Free ErlyYrsEdu(PVI),,,REDACTED PERSONAL DATA
45070,1900200357,1197,116936,REDACTED PERSONAL DATA,,H,,KR,100278,2 Year Old Funding,,,REDACTED PERSONAL DATA
45070,5106329471,18125,580000,Post Office Ltd,,H,,RE,103363,Fleet,,,
45071,1900200362,1650,580091,REDACTED PERSONAL DATA,,H,,KR,103939,Legal,,,REDACTED PERSONAL DATA
45071,1900200366,5463.76,340028,B&K Passmore Ltd,04164081,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45071,1900200367,2800,203306,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45071,1900200368,4790,103471,TK Access Solutions Ltd,1166449,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45071,1900200370,7207,110734,Creative Care Limited,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45071,1900200371,2110.64,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405931 SL180 49226
45071,1900200372,3917.14,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405932 SL180 49224
45071,1900200373,2335.42,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405933 SL180 49224
45071,1900200374,4502.41,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405934 SL180 49225
45071,1900200375,2222.19,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405935 SL180 49225
45071,1900200376,1256.61,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405936 SL180 49225
45071,1900200377,4579.12,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405937 SL180 49225
45071,1900200378,6365.79,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405938 SL180 49226
45071,1900200379,3503.13,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405939 SL180 49226
45071,1900200380,4143.6,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405940 SL180 49226
45071,1900200381,7006.26,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405941 SL180 49226
45071,1900200382,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405942 SL180 49224
45071,1900200383,527.24,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405944 SL180 49225
45071,1900200384,1167.71,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20405945 SL180 49226
45071,1900200385,5979.5,114452,DWF Law LLP,,H,,KR,103867,Publ Liability Hways,,,101
45071,5106329642,850.75,113220,Bruton Knowles LLP,,H,3300173381,RE,662448,TF5 A629 Halifax Roa,,,
45072,1700022587,-518.4,340326,J Taylor Plant Hire,,S,,KG,104778,ZZ Balance Sheet,,,
45072,1900200389,4350,580091,REDACTED PERSONAL DATA,,H,,KR,103939,Legal,,,REDACTED PERSONAL DATA
45072,1900200398,531.08,500340,Pozitive Energy LTD,09523048,H,,KR,106962,,,,REDACTED PERSONAL DATA
45072,1900200399,1784.12,500205,Drax Energy Solutions Limited,05893966,H,,KR,106962,,,,REDACTED PERSONAL DATA
45072,1900200408,2490.7,500205,Drax Energy Solutions Limited,05893966,H,,KR,104778,ZZ Balance Sheet,,,
45072,1900200409,5532.24,340279,Redspeed International Ltd,05152563,H,,KR,103467,SPEED CAMERA MAINTCE,,,Redspeed International Ltd VAL 95
45072,1900200417,550,207438,REDACTED DATA,,H,,KR,100050,Persons Abroad,,,REDACTED DATA
45072,1900200448,1535,218971,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45072,1900200452,505,103285,Spices and Rices,,H,,KR,100069,Leaving Care 18-21 (,,,SPICES & RICES LTD
45072,1900200455,25039.93,320009,REDACTED DATA,,H,,KR,100797,3045 All Hallows' CE,,,REDACTED DATA
45072,1900200456,55317.15,320011,REDACTED DATA,,H,,KR,100703,2043 Ashbrow School,,,REDACTED DATA
45072,1900200457,9760.05,320017,REDACTED DATA,,H,,KR,100806,3320 Batley Parish J,,,REDACTED DATA
45072,1900200458,9951.42,410008,Battyeford CE (VC) Primary School,,H,,KR,100798,3046 Battyeford Prim,,,SEA Reimb 2023-24 P2 3046
45072,1900200459,20999.25,320449,REDACTED DATA,,H,,KR,100684,2004 Berry Brow I&N,,,REDACTED DATA
45072,1900200460,11354.21,320028,REDACTED DATA,,H,,KR,100686,2006 Birkby I&N Scho,,,REDACTED DATA
45072,1900200461,70634.06,320031,REDACTED DATA,,H,,KR,100702,2041 Birkby Junior S,,,REDACTED DATA
45072,1900200462,21872.54,320030,REDACTED DATA,,H,,KR,100800,3048 Birkenshaw Prim,,,REDACTED DATA
45072,1900200463,3052.13,320044,REDACTED DATA,,H,,KR,100785,3021 Brockholes J&I,,,REDACTED DATA
45072,1900200464,55964.91,320053,REDACTED DATA,,H,,KR,100778,3009 Bywell Junior S,,,REDACTED DATA
45072,1900200465,26704.05,320056,REDACTED DATA,,H,,KR,100685,2005 Carlton J&I Sch,,,REDACTED DATA
45072,1900200466,5362.57,320074,REDACTED DATA,,H,,KR,100715,2069 Clough Head J&I,,,REDACTED DATA
45072,1900200467,29207.64,410050,Crossley Fields J & I School,,H,,KR,100766,2152 Crossley Fields,,,SEA Reimb 2023-24 P2 2152
45072,1900200468,21922.21,410051,Crow Lane J I & N School,,H,,KR,100701,2038 Crow Lane J I &,,,SEA Reimb 2023-24 P2 2038
45072,1900200469,10598.07,320084,REDACTED DATA,,H,,KR,100796,3041 Crowlees J&I Sc,,,REDACTED DATA
45072,1900200470,72745.97,320088,REDACTED DATA,,H,,KR,100771,2157 Dalton School,,,REDACTED DATA
45072,1900200471,13589.17,410053,Denby Ce (A) First School,,H,,KR,100812,3326 Denby First Sch,,,SEA Reimb 2023-24 P2 3326
45072,1900200472,31353.79,320119,REDACTED DATA,,H,,KR,100757,2139 Denby Dale Firs,,,REDACTED DATA
45072,1900200473,4642.2,410056,Earlsheaton Infant School,,H,,KR,100689,2013 Earlsheaton Inf,,,SEA Reimb 2023-24 P2 2013
