Payment Date,Transaction Number,Amount Excluding VAT,Vendor Number,Vendor Name,Company Number,Debit/Credit Indicator,PO Number,Document Type,Cost Centre,Cost Centre Description,Proclass Code,Proclass Description,Purpose of Spend
45173,5106350711,4241.27,340723,Wernick Refurbished Buildings Ltd,03341126,H,3300201017,RE,100800,3048 Birkenshaw Prim,,,
45175,101476960,-560,113618,Euromunicipal Ltd,,S,,AB,,,,,
45175,1900202912,2500,682141,REDACTED PERSONAL DATA,,H,,KR,100054,External Residential,,,REDACTED PERSONAL DATA
45176,1900202934,635.79,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,107088,,,,Magdale House 010423 300423 A0010299405
45176,1900202935,686.83,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,107088,,,,Magdale House 010523 310523 A0010299405
45176,1900202936,693.08,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,107088,,,,Magdale House 010623 300623 A0010299405
45176,1900202937,660.14,500075,Npower Ltd (Acc 2804****),03653277,H,,KR,107088,,,,Magdale House 010723 310723 A0010299405
45176,1900202939,2724.01,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45176,1900202940,6240,117996,REDACTED PERSONAL DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45176,1900202941,4717.16,103441,Telent Technology Services Ltd,,H,,KR,103384,MAINT EXTR WKS(59AC),,,Telent Technology Services Ltd VAL 95
45176,1900202943,6181.46,103441,Telent Technology Services Ltd,,H,,KR,103384,MAINT EXTR WKS(59AC),,,Telent Technology Services Ltd VAL 9296
45176,1900202944,2301.48,103441,Telent Technology Services Ltd,,H,,KR,102189,Signals Maintenance,,,Telent Technology Services Ltd VAL 92
45176,1900202945,1113.92,103441,Telent Technology Services Ltd,,H,,KR,666545,,,,Telent Technology Services Ltd VAL 92
45176,1900202946,16435.28,103441,Telent Technology Services Ltd,,H,,KR,665442,,,,Telent Technology Services Ltd VAL 92
45176,1900202947,8367.15,103441,Telent Technology Services Ltd,,H,,KR,665264,,,,Telent Technology Services Ltd VAL 92
45176,1900202948,14046.11,103441,Telent Technology Services Ltd,,H,,KR,666554,,,,Telent Technology Services Ltd VAL 92
45176,1900202949,9262.04,103441,Telent Technology Services Ltd,,H,,KR,102189,Signals Maintenance,,,Telent Technology Services Ltd VAL 97
45176,1900202951,1010,340344,Truvelo Uk Ltd,02861619,H,,KR,104884,SPEED CAMERA INSTALL,,,Truvelo Uk Ltd VAL 227
45176,1900202952,2991.39,340279,Redspeed International Ltd,05152563,H,,KR,103467,SPEED CAMERA MAINTCE,,,Redspeed International Ltd VAL 100
45176,1900202953,52868.36,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9323490604 010723 310723 Hudds Le
45176,1900202954,6880.99,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 6852408 010723 310723 Scissett Sw
45176,1900202955,11099.26,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9386291302 010723 310723 SVLC
45176,1900202957,601.91,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9958709 010723 310723 Golf Club
45176,1900202960,5656.51,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 8814264902 010723 310723 Batley S
45176,1900202961,23022.41,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 8814264902 010723 310723 Batley S
45176,1900202963,25164.24,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 6886010 010723 310723 Dewsbury Sp
45176,1900202964,681.72,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 8930330203 010723 310723 Football
45176,1900202965,2802.61,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 17966109 010723 310723 Holmfirth
45177,1900202968,5445.52,205114,REDACTED DATA,7926746,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202969,8587,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202970,6218.93,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202971,3886.99,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202972,3920.93,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202973,2605,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202974,6596,103345,Stone & Copley,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202975,540,102216,John Steel Builders,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202976,5946,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202977,5660,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202979,3240,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202980,6880,100032,1St Ability Ltd,06853960,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202981,4900,203306,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202982,3897,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202983,4100,101746,Hf Services (Yorkshire) Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202984,6275,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202985,2650,110734,Creative Care Limited,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202986,5618.73,113318,Harrison Property Solutions Ltd,07606873,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202987,3921.77,114678,NHS Pensions,,H,,KR,103588,Public Health Overhe,,,EA9980EA1754
45177,1900202988,6912.19,113318,Harrison Property Solutions Ltd,07606873,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202989,6177.12,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45177,1900202992,7660.5,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,02187958
45177,1900202998,500,209591,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45177,1900203005,1512.12,480231,Williscroft & Co,,H,,KR,100037,Assessment & Int Nth,,,Central - Williscroft re 2024276
45183,1700022986,-713.27,430131,REDACTED DATA,,S,,KG,100859,7001 Woodley School,,,REDACTED DATA
45183,1700022987,-731.45,430131,REDACTED DATA,,S,,KG,100859,7001 Woodley School,,,REDACTED DATA
45183,1700022988,-731.73,430131,REDACTED DATA,,S,,KG,100859,7001 Woodley School,,,REDACTED DATA
45183,1700022992,-1256.6,430131,REDACTED DATA,,S,,KG,104062,S Trm & Urgnt SuppSK,,,REDACTED DATA
45183,1700023000,-529.19,430131,REDACTED DATA,,S,,KG,103254,HOPTON JI&N,,,REDACTED DATA
45183,1900202587,165003.07,430131,REDACTED DATA,,H,,KR,103657,NDC,,,REDACTED DATA
45183,1900203079,653.2,100242,Sunbelt Rentals Limited,00444569,H,,KR,106975,,,,
45183,1900203080,653.2,100242,Sunbelt Rentals Limited,00444569,H,,KR,106975,,,,
45189,101480781,-1049.04,102505,Northgate Vehicle Hire,01434157,S,,AB,,,,,
45189,1700023169,-533.4,340312,Stewart Plastering Llp,,S,,KG,104778,ZZ Balance Sheet,,,
45189,1900203249,4089.31,500235,Yorkshire Water,,H,,KR,103867,Publ Liability Hways,,,2055
45189,1900203250,1855.89,500235,Yorkshire Water,,H,,KR,103867,Publ Liability Hways,,,2076
45180,1900203026,5744,110734,Creative Care Limited,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45180,1900203027,20665,340362,Wessex Lift Co Ltd,01269836,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45180,1900203029,788,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45180,1900203030,2993.01,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45180,1900203031,2934,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45180,1900203032,2960,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45180,1900203033,2442.15,205114,REDACTED DATA,7926746,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45180,1900203034,2442.15,205114,REDACTED DATA,7926746,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45180,1900203035,5639,113579,Ability Wet Rooms Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45180,1900203036,3920.2,320019,REDACTED DATA,,H,,KR,100912,Union Duties - NASUW,,,REDACTED DATA
45180,5106351874,1044744.91,103190,SUEZ Recycling and Rcovery UK Ltd (,02291198,H,,RE,664777,,,,Waste Disposal Contract EFW Maintenance
45181,101476980,-800,100941,Cyclescheme Ltd,012796322,S,,AB,,,,,
45181,1700023132,-1595.4,340312,Stewart Plastering Llp,,S,,KG,104778,ZZ Balance Sheet,,,
45181,1900203037,543.69,108071,REDACTED PERSONAL DATA,06903140,H,,KR,106975,,,,REDACTED PERSONAL DATA
45181,1900203039,159870.35,108071,REDACTED PERSONAL DATA,06903140,H,,KR,104199,Intake & Hosp TeamSK,,,REDACTED PERSONAL DATA
45181,1900203040,50000,118203,Henry Hyams Limited,,H,,KR,103868,Public Liability Gen,,,072216/2/DN
45181,1900203041,3091.6,480105,Kennedy Law Llp,,H,,KR,103867,Publ Liability Hways,,,01-23-0057634
45181,1900203042,3000,214869,REDACTED DATA,,H,,KR,103867,Publ Liability Hways,,,REDACTED DATA
45181,1900203043,2196,214869,REDACTED DATA,,H,,KR,103867,Publ Liability Hways,,,REDACTED DATA
45181,1900203044,600,118198,REDACTED PERSONAL DATA,,H,,KR,103868,Public Liability Gen,,,2049
45181,1900203045,1730,118197,REDACTED PERSONAL DATA,,H,,KR,103868,Public Liability Gen,,,2389
45181,1900203046,3764,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45181,1900203047,5046.3,113318,Harrison Property Solutions Ltd,07606873,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45181,5106351939,18173.06,330007,Bradford Council,,H,3300262980,RE,664051,TF3 CIP Holmfirth Ac,,,
45182,101476987,-723.76,100748,The Cliffe Kennels,,S,,AB,,,,,
45182,1700023146,-1548.13,340225,Kiely Bros Ltd,03487871,S,,KG,103411,GM-RETENTIONS,,,Kiely Bros Ltd VAL 3 & 4
45182,1900203050,2103.25,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,102189,Signals Maintenance,,,SWARCO UK & Ireland Ltd VAL 91
45182,1900203056,17715,580091,REDACTED PERSONAL DATA,,H,,KR,103939,Legal,,,REDACTED PERSONAL DATA
45182,1900203058,509.5,109729,Coram Voice,,H,,KR,100040,Assessment & Int Sth,,,Dewsbury -Coram voice re K211900
45182,1900203061,207111.72,340281,C R Reynolds Construction Ltd,01772107,H,,KR,103382,DAC PRIV WORKS(50AC),,,C R Reynolds Construction Ltd VAL 8
45182,1900203062,16510.6,340281,C R Reynolds Construction Ltd,01772107,H,,KR,103411,GM-RETENTIONS,,,C R Reynolds Construction Ltd VAL 8
45182,1900203063,51604.67,340225,Kiely Bros Ltd,03487871,H,,KR,664299,Surface Dressing,,,Kiely Bros Ltd VAL 3 & 4
45182,1900203072,7571.63,103441,Telent Technology Services Ltd,,H,,KR,102189,Signals Maintenance,,,Telent Technology Services Ltd VAL 98
45182,1900203073,1430.24,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,102189,Signals Maintenance,,,SWARCO UK & Ireland Ltd VAL 92
45182,1900203076,531.75,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,664297,TF2 CIP A62 Smart Co,,,SWARCO UK & Ireland Ltd VAL 92
45182,1900203077,2374.68,341017,SWARCO UK & Ireland Ltd,01490333,H,,KR,662112,Feasability Public A,,,SWARCO UK & Ireland Ltd VAL 92
45182,5106352442,7089.8,340074,Clifford Cooper & Sons Ltd,00710077,H,3300225642,RE,664957,,,,
45183,5106352810,3013.28,116415,Team Telemarketing Limited,,H,3300284393,RE,107070,,,,
45184,1900202938,7419.54,330057,HMRC Cumbernauld,,H,,KR,104778,ZZ Balance Sheet,,,KMC CIS Tax deductions 05/09/23
45184,1900203087,11040.6,340129,Geckops Ltd t/a Gecko Property Solu,06492160,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45184,1900203088,1303.76,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 9958810 010723 310723 Colne Valle
45184,1900203089,2679.2,500136,Corona Energy,,H,,KR,101161,Kirklees Active Leis,,,Corona 1846316810 010723 310723 Colne Va
45184,1900203090,212455.51,330344,Castle Hill School (A),,H,,KR,106675,,,,Sept 2023 Funding Payment No 6
45184,1900203091,8661.67,330344,Castle Hill School (A),,H,,KR,100894,Castle Hill School P,,,Affordabililty Gap Sept 2023 C-Hill
45184,1900203092,155700.82,320685,REDACTED DATA,,H,,KR,106675,,,,REDACTED DATA
45184,1900203093,129950,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYKMC ALEVY05
45184,1900203095,627,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAY31MW ALEVY05
45184,1900203096,609,330057,HMRC Cumbernauld,,H,,KR,103642,Apprenticeship Levy,,,PAYLNMN ALEVY05
45184,1900203097,6000,330334,Beaumont Primary Academy,,H,,KR,101111,SEN Contingency,,,Beaumont Rec.Trans.Funding Aut23
45184,1900203098,2000,330358,The Mast Academy Trust T/A Birdsedg,,H,,KR,101111,SEN Contingency,,,Birdsedge Rec.Trans.Funding Aut23
45184,1900203100,2000,320836,REDACTED DATA,,H,,KR,101111,SEN Contingency,,,REDACTED DATA
45184,1900203101,4000,510093,REDACTED DATA,,H,,KR,101111,SEN Contingency,,,REDACTED DATA
45184,1900203102,4000,330471,Field Lane J I & N Academy,,H,,KR,101111,SEN Contingency,,,Field Lane Rec.Trans.Funding Aut23
45184,1900203103,4000,330420,Healey J I & N Academy,,H,,KR,101111,SEN Contingency,,,Healey Rec.Trans.Funding Aut23
45184,1900203104,4000,320626,REDACTED DATA,,H,,KR,101111,SEN Contingency,,,REDACTED DATA
45184,1900203105,2000,330440,Helme Church of England Academy,,H,,KR,101111,SEN Contingency,,,Helme Rec.Trans.Funding Aut23
45184,1900203106,8000,320845,REDACTED DATA,,H,,KR,101111,SEN Contingency,,,REDACTED DATA
45184,1900203107,2000,330575,Learning Accord MAT T/a Kayes First,,H,,KR,101111,SEN Contingency,,,Kayes Academy Rec.Trans.Funding Aut23
45184,1900203108,6000,320587,REDACTED DATA,,H,,KR,101111,SEN Contingency,,,REDACTED DATA
45184,1900203109,2000,320781,REDACTED DATA,,H,,KR,101111,SEN Contingency,,,REDACTED DATA
45184,1900203110,4000,330573,BMAT T/A Manorfield Infant & Nurser,,H,,KR,101111,SEN Contingency,,,Manorfield Rec.Trans.Funding Aut23
45184,1900203111,2000,320827,REDACTED DATA,,H,,KR,101111,SEN Contingency,,,REDACTED DATA
45184,1900203113,8000,320670,REDACTED DATA,,H,,KR,101111,SEN Contingency,,,REDACTED DATA
45184,1900203114,4000,330557,BPSCAT T/A Our Lady Of Lourdes Hudd,,H,,KR,101111,SEN Contingency,,,OLOL Rec.Trans.Funding Aut23
45184,1900203115,2000,330359,The Mast Academy Trust T/A Shelley,,H,,KR,101111,SEN Contingency,,,ShelleyF Rec.Trans.Funding Aut23
45184,1900203116,2000,320835,REDACTED DATA,,H,,KR,101111,SEN Contingency,,,REDACTED DATA
45184,1900203117,2000,330562,BPSCAT T/A St Joseph's Dewsbury,,H,,KR,101111,SEN Contingency,,,St Josephs Dews Rec.Trans.Funding Aut23
45184,1900203118,2000,330567,BPSCAT T/A St Mary’s,,H,,KR,101111,SEN Contingency,,,St Mary's Rec.Trans.Funding Aut23
45184,1900203119,2000,330558,BPSCAT T/A St Patrick's Hudds,,H,,KR,101111,SEN Contingency,,,St Pats Hudds Rec.Trans.Funding Aut23
45184,1900203120,4000,330554,BPSCAT T/A St Patricks Birstall,,H,,KR,101111,SEN Contingency,,,St Pats(Bstl) Rec.Trans.Funding Aut23
45184,1900203121,2000,320018,REDACTED DATA,,H,,KR,101111,SEN Contingency,,,REDACTED DATA
45184,1900203122,970,218962,REDACTED DATA,,H,,KR,105998,Fostering Placements,,,REDACTED DATA
45184,1900203123,705,216874,REDACTED DATA,,H,,KR,107579,,,,REDACTED DATA
45184,1900203125,754,480154,Weightmans Llp,01386672,H,,KR,103868,Public Liability Gen,,,1360
45184,1900203127,5524,103506,Closomat Ltd,02489536,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45184,1900203128,5410,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45184,1900203129,2947.92,205114,REDACTED DATA,7926746,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45184,1900203130,6540,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45184,1900203131,1500,114217,Supergreen (Yorkshire) Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45184,1900203132,4950,113579,Ability Wet Rooms Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45184,1900203134,6990,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45184,1900203142,538,218480,REDACTED DATA,,H,,KR,100069,Leaving Care 18-21 (,,,REDACTED DATA
45187,1700023091,-580,112774,Alliance Automotive UK CV Ltd T/a,2207440,S,,KG,103372,Workshops,,,
45187,1700023093,-597.14,105371,Dawsongroup Sweepers Ltd,,S,,KG,103370,Short Term Hires,,,
45187,1700023153,-8000,340606,Yorkshire Building Contractors Ltd,9455664,S,,KG,104778,ZZ Balance Sheet,,,
45187,1900203133,6400,340370,Wm Projects Ltd,06627089,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203147,6550,117089,Innova Care Concepts Ltd. T/A Aquad,11951702,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203148,5915,201120,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203149,7345,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203150,5000,102007,P & S McGowan Builders Ltd,04847147,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203151,6164,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203152,4579,113318,Harrison Property Solutions Ltd,07606873,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203153,6340,117089,Innova Care Concepts Ltd. T/A Aquad,11951702,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203154,2831,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203155,4211.93,103934,Handicare Accessibility Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203156,7250,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203157,6146,113579,Ability Wet Rooms Ltd,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203158,6631.6,113945,Dearnley Properties,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203159,10316,204505,REDACTED DATA,,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203160,10000,117946,Local Home Solutions Ltd,06796746,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203161,3316.89,102789,Prism UK Medical Ltd,04992349,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203162,6010,117307,Arrow Developments Ltd,12836814,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203163,10033,100253,Astor-Bannerman (Medical) Ltd,02849299,H,,KR,660789,Disabled Facilities,,,REDACTED DATA
45187,1900203164,2400,580091,REDACTED PERSONAL DATA,,H,,KR,103939,Legal,,,REDACTED PERSONAL DATA
45187,1900203165,529.57,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103385,LGHTNG EXTRWKS(57AC),,,NPG YD20411724 SL185 49738
45187,1900203166,582.95,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103386,LGHTNG ACC DAM(51AC),,,NPG YD20412197 SL185 49753
45187,1900203167,989.41,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103442,SL MAINT-BLOCK CHNGE,,,NPG YD20411454 SL185 48991
45187,1900203168,1125.42,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412571 SL185 48281
45187,1900203169,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103445,SL MAINT-OBSOL SCHS,,,NPG YD20412574 SL185 49841
45187,1900203170,670.94,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412631 SL185 49851
45187,1900203173,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412636 SL185 49955
45187,1900203174,527.24,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103451,SIGNS M-ILL SIGN REP,,,NPG YD20412638 SL185 49870
45187,1900203175,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412640 SL185 49850
45187,1900203178,527.24,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412668 SL185
45187,1900203180,980,116721,REDACTED PERSONAL DATA,,H,,KR,100037,Assessment & Int Nth,,,REDACTED PERSONAL DATA
45187,1900203182,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412671 SL186 49852
45187,1900203183,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103445,SL MAINT-OBSOL SCHS,,,NPG YD20412672 SL186 49842
45187,1900203186,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412677 SL186 49855
45187,1900203187,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103445,SL MAINT-OBSOL SCHS,,,NPG YD20412679 SL186 49863
45187,1900203189,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412682 SL186 49845
45187,1900203190,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412683 SL186 49854
45187,1900203191,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412693 SL186 49889
45187,1900203192,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103438,SL MAIN-FAULTS,,,NPG YD20412699 SL186 49846
45187,1900203194,6232.96,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103382,DAC PRIV WORKS(50AC),,,NPG YD20412718 SL186 49957
45187,1900203195,527.24,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666459,,,,NPG YD20412721 SL186 49959
45187,1900203197,743.85,108071,REDACTED PERSONAL DATA,06903140,H,,KR,106977,,,,REDACTED PERSONAL DATA
45187,1900203198,180351.09,108071,REDACTED PERSONAL DATA,06903140,H,,KR,104084,NK Domic Supp (Mews),,,REDACTED PERSONAL DATA
45187,1900203200,25519.18,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20412579 SL187 49832
45187,1900203201,640.47,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20412657 SL187 49877
45187,1900203202,15125.63,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20412715 SL187 49862
45187,1900203203,3546.76,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20412716 SL187 49877
45187,1900203204,5336.85,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,666013,,,,NPG YD20412717 SL187 49882
45187,1900203205,537.08,500073,Northern Powergrid (Yorks) Plc (YED,04112320,H,,KR,103442,SL MAINT-BLOCK CHNGE,,,NPG YD20413846 SL187 49782
45187,1900203206,39000,440575,Kirklees CA Ltd,13903152,H,,KR,107290,,,,Kirklees CA Ltd
45187,1900203207,49377,440575,Kirklees CA Ltd,13903152,H,,KR,107290,,,,Kirklees CA Ltd
45187,5106352714,2070,580000,Post Office Ltd,,H,,RE,103363,Fleet,,,
45188,1900203214,5462.15,500265,Business Stream,,H,,KR,107009,,,,Belmont Grange 2992399/3128777 Mar-Aug
45188,1900203217,2448.85,500265,Business Stream,,H,,KR,107009,,,,Brooklands 2991938/3128825 25/03-24/08
