Authority,Supplier,Expenditure Category,Directorate,Service,Cost Centre,Cost Centre Name,Revenue / Capital,TransNo,Posted amount,Date Paid
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10542,Personal Care PD,Revenue,40813411,20010.02,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40813411,35154.68,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40813411,9056.79,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10456,Mental Health Personal Care,Revenue,40813411,6544.73,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40813412,4429.62,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10540,Persnl Care Lrning Dis,Revenue,40814065,5755.23,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40814147,5818.68,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40814148,5818.68,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40814150,5818.68,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40814156,5818.68,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Folkescare Limited  T/A Caremark Redcar & Cleveland,Private Contractors,Adults & Communities,Home Care,10541,Personal Care OP,Revenue,40814159,5818.68,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Footprints in the Community,General Supplies & Services,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10322,Homelessness Admin,Revenue,40806247,8000,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Footprints in the Community,General Supplies & Services,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10322,Homelessness Admin,Revenue,40808419,8000,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,Forest Friends Childcare Redcar Ltd.,Grants & Donations,Children & Families,Education DSG Funded,10786,2 Year Old Receiving Additional Support,Revenue,40812924,11340,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Forest Friends Childcare Redcar Ltd.,Grants & Donations,Children & Families,Education DSG Funded,11483,Under 2 Yr Old Basic Entitlement,Revenue,40812949,20825.28,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Forest Friends Childcare Redcar Ltd.,Grants & Donations,Children & Families,Education DSG Funded,10502,3 & 4 Basic Entitlement (PVI & Childminders),Revenue,40813054,15279.6,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Forest Friends Childcare Redcar Ltd.,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40813137,1028.16,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40805306,22212,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40805313,22212,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40808750,17468,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40808750,4744,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,ForeverCare (North-East) Ltd,Private Contractors,Children & Families,Safeguarding And CF,11363,Supported Accommodation (Children),Revenue,40809117,22212,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Foster Care Associates Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40807334,36101.24,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Foster Care Solutions Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40807333,3830.4,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,Foster Care Solutions Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40807335,3830.4,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Foster Cares Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40803795,5232,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Foster Cares Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40804551,3432,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Fostering People Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40806112,3967.88,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Fostering People Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40806113,4194.4,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Fostering People Ltd,Boarding Out Allowance - Basic,Children & Families,Safeguarding And CF,10689,Independent Fostering Agencies,Revenue,40806116,3967.88,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40802046,560.11,2025-03-06 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40803608,287.87,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40803608,272.24,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40803617,565.05,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40803622,277.18,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40803622,272.24,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40803645,277.18,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40803645,287.87,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40808144,277.18,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Furniture Resource Centre,Grants & Donations,Resources,"Local Taxation, Support and Customer Services",10680,Social Fund,Revenue,40808144,287.87,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Future Steps Consultancy Service Ltd,Services - Professional Fees,Children & Families,Safeguarding And CF,10686,Special Guardianship Allowances,Revenue,40807033,2500,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,G.B. Sport & Leisure UK Ltd.,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40805938,561,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,G.B. Sport & Leisure UK Ltd.,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40805938,231.75,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,G.B. Sport & Leisure UK Ltd.,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40805938,51,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,G.B. Sport & Leisure UK Ltd.,R & M of Land & Infrastructure,"Growth, Enterprise and Environment",Streetscene,10102,Clean & Green - Coastal,Revenue,40805938,84.38,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,G.B. Sport & Leisure UK Ltd.,Tools and Equipment - Purchase,"Growth, Enterprise and Environment",Streetscene,11487,Street Scene Project Team,Revenue,40806789,4112,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40800511,2590,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40803615,2590,2025-03-11 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40804581,2590,2025-03-18 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40806067,518,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40806067,518,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40806067,518,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40806067,518,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,G2 Recruitment Solutions,Agency Staff,"Growth, Enterprise and Environment","Planning, Development & Housing Strategy",10061,Building Control,Revenue,40806067,518,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40807038,22000,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40807040,22000,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40807041,22000,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40807043,28348,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,GAC Family Services Ltd,Private Contractors,Children & Families,Safeguarding And CF,10020,Residential (formerly Agency),Revenue,40807606,21914.29,2025-03-27 00:00:00
Redcar & Cleveland Borough Council,Gainsborough Healthcare Group Ltd,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20089,Disabled Facilities Grant,Capital,40814135,13657,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810599,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810600,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810601,675,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810602,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810603,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810604,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810605,675,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810606,1800,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810607,1800,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810608,1800,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810609,1800,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810617,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810618,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810631,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810632,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810633,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10581,Place Planning & Admissions,Revenue,40810634,1350,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education and Skills,10359,SEN Service,Revenue,40812663,620,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education and Skills,10359,SEN Service,Revenue,40812665,620,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education and Skills,10359,SEN Service,Revenue,40812667,620,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,2 Year Old Receiving Additional Support,Revenue,40812970,1035,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,2 Year Old Receiving Additional Support,Revenue,40812977,4590,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10786,2 Year Old Receiving Additional Support,Revenue,40812984,13927.5,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813080,14717.85,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813083,12021.45,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813085,16627.8,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813088,13032.6,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813089,12133.8,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813092,17189.55,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813095,15279.6,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813110,25705.68,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813112,20672.4,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813114,22277.4,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813257,2247.18,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813269,876.36,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813272,1463.28,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40813279,603.12,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40813294,3376.2,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40813307,939.76,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40813312,1753.64,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40813315,542.64,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40813316,571.2,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40813319,571.2,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,Grants & Donations,Children & Families,Education DSG Funded,10989,EARLY YEARS PUPIL PREMIUM,Revenue,40813321,1256.64,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Galileo Multi Academy Trust,General Supplies & Services,Children & Families,Education DSG Funded,10560,3 & 4 Basic Entitlement (All schools),Revenue,40814207,910,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,General Supplies & Services,Resources,IT and Digital,10946,Strategic Change,Revenue,40801561,705,2025-03-06 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,Miscellaneous Capital Costs,Resources,IT and Digital,C20119,IT Improvement Projects,Capital,40803489,8214.25,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,General Supplies & Services,Children & Families,Safeguarding And CF,11482,SHIFT Team,Revenue,40803657,1185.6,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,General Supplies & Services,Children & Families,Safeguarding And CF,11482,SHIFT Team,Revenue,40803657,201.03,2025-03-13 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,General Supplies & Services,Adults & Communities,Director - Adults & Communities,10435,Management & Fieldwork - Management,Revenue,40805821,1322,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,General Supplies & Services,Adults & Communities,Director - Adults & Communities,10435,Management & Fieldwork - Management,Revenue,40805821,196.9,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,General Supplies & Services,Adults & Communities,Operation Partnerships & Provider Services,10504,Occupational Therapy,Revenue,40806076,268,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,General Supplies & Services,Adults & Communities,Operation Partnerships & Provider Services,10504,Occupational Therapy,Revenue,40806076,246.11,2025-03-24 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,General Supplies & Services,Adults & Communities,Operation Partnerships & Provider Services,10504,Occupational Therapy,Revenue,40806102,1955.56,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Galtec Solutions Ltd,General Supplies & Services,Adults & Communities,Operation Partnerships & Provider Services,10504,Occupational Therapy,Revenue,40806824,906.01,2025-03-26 00:00:00
Redcar & Cleveland Borough Council,Gamma,Business Phones - Rental,Resources,IT and Digital,10747,Telecomms,Revenue,40804624,7391.48,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,Gamma,Business Phones - Calls,Resources,IT and Digital,10747,Telecomms,Revenue,40804624,91.38,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,Garbutt Brothers,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10337,Dunsdale HWRC,Revenue,40809801,778.8,2025-03-17 00:00:00
Redcar & Cleveland Borough Council,Garbutt Brothers,Hire of Transport,"Growth, Enterprise and Environment",Waste Services,10337,Dunsdale HWRC,Revenue,40809810,3150,2025-03-17 00:00:00
Redcar & Cleveland Borough Council,GJR Enterprise Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40803292,2409,2025-03-03 00:00:00
Redcar & Cleveland Borough Council,GJR Enterprise Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40806256,2310,2025-03-10 00:00:00
Redcar & Cleveland Borough Council,GJR Enterprise Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40806295,2343,2025-03-17 00:00:00
Redcar & Cleveland Borough Council,GJR Enterprise Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40806904,2673,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,GJR Enterprise Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40807585,2442,2025-03-06 00:00:00
Redcar & Cleveland Borough Council,GJR Enterprise Ltd,Boarding Out Allowance - Basic,"Growth, Enterprise and Environment",Health Protection & Healthcare Quality,10044,B&B Accomodation,Revenue,40810172,2475,2025-03-31 00:00:00
Redcar & Cleveland Borough Council,Goddess Beauty Boutique,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (East),C20416,LUF - Guisborough Town Centre Commercial Grant Scheme,Capital,40808163,8550,2025-03-07 00:00:00
Redcar & Cleveland Borough Council,Goddess Beauty Boutique,Professional Fees (formerly Agency),"Growth, Enterprise and Environment",Place Investment Development (East),C20416,LUF - Guisborough Town Centre Commercial Grant Scheme,Capital,40812543,5836.8,2025-03-25 00:00:00
Redcar & Cleveland Borough Council,Graphic Solutions NE Ltd,General Supplies & Services,"Growth, Enterprise and Environment",Compliance and Community Safety,10930,Compliance and Community Safety (Formerly Neighbourhoods),Revenue,40806808,732,2025-03-06 00:00:00
Redcar & Cleveland Borough Council,Graphic Solutions NE Ltd,Other Materials,"Growth, Enterprise and Environment",Engineering & Highways,10637,Safety Maintenance Works,Revenue,40809778,1464,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Graphic Solutions NE Ltd,General Supplies & Services,"Growth, Enterprise and Environment",Compliance and Community Safety,10930,Compliance and Community Safety (Formerly Neighbourhoods),Revenue,40809780,1445,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Graphic Solutions NE Ltd,General Supplies & Services,"Growth, Enterprise and Environment",Compliance and Community Safety,10930,Compliance and Community Safety (Formerly Neighbourhoods),Revenue,40809780,170,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Graphic Solutions NE Ltd,General Supplies & Services,"Growth, Enterprise and Environment",Compliance and Community Safety,10930,Compliance and Community Safety (Formerly Neighbourhoods),Revenue,40809780,255,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Graphic Solutions NE Ltd,General Supplies & Services,"Growth, Enterprise and Environment",Compliance and Community Safety,10930,Compliance and Community Safety (Formerly Neighbourhoods),Revenue,40809780,30,2025-03-20 00:00:00
Redcar & Cleveland Borough Council,Grass Roots Music CIC,Services - Professional Fees,Children & Families,Early Help,10592,Youth Centre Operational Costs,Revenue,40807306,540,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Grass Roots Music CIC,Services - Professional Fees,Children & Families,Early Help,10592,Youth Centre Operational Costs,Revenue,40807306,540,2025-03-05 00:00:00
Redcar & Cleveland Borough Council,Grass Roots Music CIC,Services - Professional Fees,Children & Families,Early Help,10592,Youth Centre Operational Costs,Revenue,40807395,420,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Grass Roots Music CIC,Services - Professional Fees,Children & Families,Early Help,10592,Youth Centre Operational Costs,Revenue,40807395,420,2025-03-19 00:00:00
Redcar & Cleveland Borough Council,Green & Son Building Services,Capital Grant Expenditure,Adults & Communities,Operation Partnerships & Provider Services,C20083,CSDP Adaptations,Capital,40800498,3260.76,2025-03-04 00:00:00
Redcar & Cleveland Borough Council,Green House Surgery,Private Contractors,Adults & Communities,Public Health,10847,Health Heart Checks,Revenue,40808194,5508,2025-03-07 00:00:00
Redcar & Cleveland Borough Council,Grenfell Club,Private Contractors,Adults & Communities,Service Improvement & Commissioning,10149,LD People Support,Revenue,40814025,7916.5,2025-03-28 00:00:00
Redcar & Cleveland Borough Council,Groundwork North East & Cumbria,Private Contractors,Adults & Communities,Public Health,11274,Sport England Local Delivery Pilot,Revenue,40800829,9959,2025-03-05 00:00:00
